Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
04/09/22 at 12:01AM,0.00,0.00,0.00,0.00,0.00,-3621.10,-4700.00,-2547.00,248.84,6.81
04/09/22 at 12:11AM,0.00,0.00,0.00,0.00,0.00,-3187.30,-3917.00,-2606.00,109.32,9.63
04/09/22 at 12:21AM,0.00,0.00,0.00,0.00,0.00,-4540.30,-5772.00,-3803.00,389.50,0.84
04/09/22 at 12:31AM,0.00,0.00,0.00,0.00,0.00,-4015.30,-4855.00,-3242.00,46.71,4.25
04/09/22 at 12:41AM,0.00,0.00,0.00,0.00,0.00,-4123.60,-5121.00,-3073.00,23.53,3.55
04/09/22 at 12:51AM,0.00,0.00,0.00,0.00,0.00,-3799.20,-4798.00,-3350.00,114.85,5.65
04/09/22 at 01:01AM,0.00,0.00,0.00,0.00,0.00,-4082.50,-4697.00,-3531.00,119.69,3.81
04/09/22 at 01:12AM,0.00,0.00,0.00,0.00,0.00,-3834.80,-4539.00,-2877.00,54.01,5.42
04/09/22 at 01:22AM,0.00,0.00,0.00,0.00,0.00,-4426.10,-5551.00,-3816.00,103.44,1.58
04/09/22 at 01:32AM,0.00,0.00,0.00,0.00,0.00,-4032.50,-4797.00,-3006.00,324.61,4.14
04/09/22 at 01:42AM,0.00,0.00,0.00,0.00,0.00,-4038.50,-4641.00,-2530.00,190.53,4.10
04/09/22 at 01:52AM,0.00,0.00,0.00,0.00,0.00,-3797.20,-4530.00,-3224.00,81.97,5.67
04/09/22 at 02:02AM,0.10,0.00,1.00,0.03,0.49,-4212.10,-4909.00,-3311.00,284.95,2.97
04/09/22 at 02:12AM,0.00,0.00,0.00,0.00,0.00,-4523.80,-5034.00,-3875.00,69.51,0.95
04/09/22 at 02:22AM,0.00,0.00,0.00,0.00,0.00,-3676.40,-4763.00,-2703.00,9.68,6.45
04/09/22 at 02:32AM,0.00,0.00,0.00,0.00,0.00,-3885.40,-5331.00,-2423.00,27.64,5.09
04/09/22 at 02:42AM,0.00,0.00,0.00,0.00,0.00,-3809.90,-4637.00,-3090.00,227.65,5.59
04/09/22 at 02:52AM,0.00,0.00,0.00,0.00,0.00,-3808.30,-4615.00,-2646.00,255.10,5.60
04/09/22 at 03:02AM,0.00,0.00,0.00,0.00,0.00,-4297.40,-5123.00,-3118.00,96.26,2.42
04/09/22 at 03:12AM,0.00,0.00,0.00,0.00,0.00,-3918.90,-4439.00,-3317.00,12.30,4.88
04/09/22 at 03:22AM,0.00,0.00,0.00,0.00,0.00,-3813.70,-4713.00,-2702.00,284.38,5.56
04/09/22 at 03:32AM,0.00,0.00,0.00,0.00,0.00,-4123.30,-4600.00,-3686.00,51.64,3.55
04/09/22 at 03:17AM,19.20,19.00,20.00,0.25,94.08,9932.20,9333.00,10568.00,74.06,94.82
04/09/22 at 03:27AM,19.20,19.00,20.00,0.06,94.08,9509.10,8345.00,10779.00,401.58,92.07
04/09/22 at 03:37AM,14.90,14.00,15.00,0.03,73.01,6783.90,5957.00,7825.00,159.03,74.38
04/09/22 at 03:47AM,19.50,19.00,20.00,0.16,95.55,10770.30,9834.00,11738.00,33.74,100.26
