Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
07/06/22 at 12:08AM,6.00,5.00,7.00,0.00,29.40,302.60,-95.00,935.00,30.17,32.29
07/06/22 at 12:18AM,1.30,1.00,2.00,0.09,6.37,-2173.00,-2771.00,-1445.00,230.21,16.21
07/06/22 at 12:28AM,9.50,9.00,10.00,0.16,46.55,3114.60,2568.00,3614.00,90.95,50.55
07/06/22 at 12:38AM,4.70,4.00,5.00,0.22,23.03,-404.50,-699.00,27.00,136.45,27.70
07/06/22 at 12:48AM,6.60,6.00,7.00,0.13,32.34,619.40,15.00,1313.00,191.13,34.35
07/06/22 at 12:58AM,1.80,0.00,2.00,0.06,8.82,-2127.20,-2504.00,-1863.00,79.63,16.51
07/06/22 at 01:08AM,5.40,5.00,6.00,0.13,26.46,29.80,-489.00,429.00,39.47,30.52
07/06/22 at 01:18AM,5.00,3.00,6.00,0.32,24.50,-456.10,-927.00,-57.00,10.47,27.36
07/06/22 at 01:28AM,0.10,0.00,1.00,0.03,0.49,-3064.50,-3853.00,-2225.00,249.35,10.43
07/06/22 at 01:38AM,2.60,2.00,4.00,0.19,12.74,-1845.30,-2469.00,-1437.00,34.69,18.34
07/06/22 at 01:48AM,3.00,2.00,4.00,0.32,14.70,-1375.60,-1662.00,-992.00,79.50,21.39
07/06/22 at 01:58AM,3.00,2.00,4.00,0.32,14.70,-982.70,-1610.00,-458.00,84.02,23.94
07/06/22 at 02:08AM,0.10,0.00,1.00,0.03,0.49,-2577.70,-3625.00,-1094.00,218.42,13.59
07/06/22 at 02:18AM,1.00,0.00,2.00,0.00,4.90,-2332.00,-2941.00,-1517.00,98.35,15.18
07/06/22 at 02:28AM,0.00,0.00,0.00,0.00,0.00,-2846.40,-3541.00,-2201.00,67.48,11.84
07/06/22 at 02:38AM,0.10,0.00,1.00,0.03,0.49,-3270.50,-3915.00,-2655.00,194.64,9.09
07/06/22 at 02:48AM,0.00,0.00,0.00,0.00,0.00,-3485.20,-3911.00,-3229.00,6.26,7.69
07/06/22 at 02:58AM,0.00,0.00,0.00,0.00,0.00,-3307.40,-3648.00,-3002.00,107.71,8.85
07/06/22 at 03:08AM,0.00,0.00,0.00,0.00,0.00,-3450.10,-3791.00,-3170.00,72.70,7.92
07/06/22 at 03:18AM,0.00,0.00,0.00,0.00,0.00,-3934.50,-5020.00,-3179.00,343.27,4.78
07/06/22 at 03:28AM,0.00,0.00,0.00,0.00,0.00,-4126.00,-4421.00,-3621.00,97.40,3.53
07/06/22 at 03:38AM,0.00,0.00,0.00,0.00,0.00,-4114.30,-4660.00,-3621.00,156.00,3.61
07/06/22 at 03:48AM,0.00,0.00,0.00,0.00,0.00,-4087.80,-4679.00,-3303.00,186.95,3.78
07/06/22 at 03:58AM,0.00,0.00,0.00,0.00,0.00,-4576.00,-5549.00,-3751.00,260.89,0.61
07/06/22 at 04:08AM,0.00,0.00,0.00,0.00,0.00,-4116.20,-5355.00,-2796.00,391.74,3.60
07/06/22 at 04:18AM,0.00,0.00,0.00,0.00,0.00,-4899.80,-5914.00,-4041.00,93.67,-1.49
07/06/22 at 04:28AM,0.00,0.00,0.00,0.00,0.00,-3736.60,-4344.00,-2975.00,53.63,6.06
07/06/22 at 04:38AM,0.00,0.00,0.00,0.00,0.00,-4141.60,-5003.00,-3611.00,16.89,3.43
07/06/22 at 04:48AM,0.10,0.00,1.00,0.03,0.49,-4265.50,-4587.00,-3875.00,40.32,2.63
07/06/22 at 04:58AM,0.00,0.00,0.00,0.00,0.00,-4321.40,-4868.00,-3893.00,101.70,2.26
07/06/22 at 05:08AM,0.00,0.00,0.00,0.00,0.00,-4102.70,-4873.00,-3364.00,106.98,3.68
07/06/22 at 05:18AM,0.00,0.00,0.00,0.00,0.00,-4233.30,-4682.00,-3702.00,77.89,2.84
07/06/22 at 05:28AM,0.00,0.00,0.00,0.00,0.00,-4549.50,-5213.00,-3740.00,42.85,0.78
07/06/22 at 05:38AM,0.00,0.00,0.00,0.00,0.00,-4409.40,-4730.00,-3964.00,22.96,1.69
07/06/22 at 05:48AM,0.00,0.00,0.00,0.00,0.00,-4374.50,-5131.00,-3874.00,239.23,1.92
07/06/22 at 05:58AM,0.00,0.00,0.00,0.00,0.00,-4342.60,-5826.00,-3346.00,469.09,2.13
07/06/22 at 06:08AM,0.00,0.00,0.00,0.00,0.00,-4198.10,-5245.00,-3524.00,27.16,3.06
07/06/22 at 06:18AM,0.00,0.00,0.00,0.00,0.00,-3763.90,-4630.00,-2949.00,244.73,5.88
07/06/22 at 06:28AM,0.50,0.00,5.00,0.16,2.45,-4579.10,-5087.00,-3800.00,55.62,0.59
07/06/22 at 06:38AM,0.00,0.00,0.00,0.00,0.00,-4393.60,-4890.00,-3924.00,29.92,1.79
07/06/22 at 06:48AM,0.00,0.00,0.00,0.00,0.00,-3901.10,-5069.00,-2871.00,69.29,4.99
07/06/22 at 06:58AM,0.00,0.00,0.00,0.00,0.00,-4460.70,-4943.00,-3810.00,185.85,1.36
07/06/22 at 07:08AM,0.00,0.00,0.00,0.00,0.00,-4315.50,-5487.00,-3142.00,176.61,2.30
07/06/22 at 07:18AM,0.00,0.00,0.00,0.00,0.00,-4424.80,-5460.00,-3749.00,127.82,1.59
07/06/22 at 07:29AM,0.00,0.00,0.00,0.00,0.00,-4661.80,-5499.00,-3819.00,171.33,0.05
07/06/22 at 07:39AM,0.00,0.00,0.00,0.00,0.00,-4218.40,-5220.00,-3403.00,316.73,2.93
07/06/22 at 07:49AM,0.00,0.00,0.00,0.00,0.00,-4031.90,-5086.00,-3234.00,5.98,4.14
07/06/22 at 07:59AM,0.00,0.00,0.00,0.00,0.00,-4238.70,-4896.00,-3312.00,136.71,2.80
07/06/22 at 08:09AM,0.00,0.00,0.00,0.00,0.00,-4413.00,-4935.00,-3495.00,71.15,1.67
07/06/22 at 08:19AM,0.00,0.00,0.00,0.00,0.00,-4117.80,-4788.00,-2847.00,211.94,3.59
07/06/22 at 08:29AM,0.00,0.00,0.00,0.00,0.00,-4116.10,-5113.00,-2395.00,158.08,3.60
