Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
08/06/22 at 12:08AM,0.00,0.00,0.00,0.00,0.00,-4564.60,-5311.00,-4002.00,177.21,0.68
08/06/22 at 12:18AM,0.00,0.00,0.00,0.00,0.00,-4600.10,-5216.00,-4018.00,117.35,0.45
08/06/22 at 12:28AM,0.00,0.00,0.00,0.00,0.00,-4231.80,-5325.00,-3102.00,247.54,2.85
08/06/22 at 12:38AM,0.00,0.00,0.00,0.00,0.00,-4255.70,-5313.00,-3628.00,195.02,2.69
08/06/22 at 12:48AM,0.00,0.00,0.00,0.00,0.00,-4405.70,-5498.00,-3415.00,345.42,1.72
08/06/22 at 12:58AM,0.00,0.00,0.00,0.00,0.00,-4367.70,-5599.00,-3597.00,37.54,1.96
08/06/22 at 01:08AM,0.00,0.00,0.00,0.00,0.00,-4452.00,-5612.00,-3664.00,132.18,1.42
08/06/22 at 01:18AM,0.00,0.00,0.00,0.00,0.00,-4616.20,-5041.00,-4249.00,134.33,0.35
08/06/22 at 01:28AM,0.00,0.00,0.00,0.00,0.00,-4354.10,-5079.00,-3472.00,82.19,2.05
08/06/22 at 01:38AM,0.00,0.00,0.00,0.00,0.00,-4379.40,-4952.00,-3651.00,118.78,1.89
08/06/22 at 01:48AM,0.00,0.00,0.00,0.00,0.00,-4761.90,-5501.00,-4366.00,115.08,-0.60
08/06/22 at 01:59AM,0.00,0.00,0.00,0.00,0.00,-4465.60,-5410.00,-3888.00,182.65,1.33
08/06/22 at 02:09AM,0.00,0.00,0.00,0.00,0.00,-4466.20,-4995.00,-4139.00,81.97,1.32
08/06/22 at 02:19AM,0.00,0.00,0.00,0.00,0.00,-4312.50,-5566.00,-3629.00,396.39,2.32
08/06/22 at 02:29AM,0.00,0.00,0.00,0.00,0.00,-4298.40,-5133.00,-3498.00,140.59,2.41
08/06/22 at 02:39AM,0.00,0.00,0.00,0.00,0.00,-4545.70,-5425.00,-3281.00,49.24,0.81
08/06/22 at 02:49AM,0.00,0.00,0.00,0.00,0.00,-4415.40,-5094.00,-3937.00,127.25,1.65
08/06/22 at 02:59AM,0.00,0.00,0.00,0.00,0.00,-4608.00,-5508.00,-3731.00,176.46,0.40
08/06/22 at 03:09AM,0.00,0.00,0.00,0.00,0.00,-4540.10,-5035.00,-4165.00,156.50,0.84
08/06/22 at 03:19AM,0.00,0.00,0.00,0.00,0.00,-3936.70,-4633.00,-3439.00,43.86,4.76
08/06/22 at 03:29AM,0.00,0.00,0.00,0.00,0.00,-4461.30,-5282.00,-3366.00,196.79,1.36
08/06/22 at 03:17AM,23.10,23.00,24.00,0.03,113.19,13863.00,13055.00,14615.00,27.83,120.34
08/06/22 at 03:27AM,24.50,24.00,25.00,0.16,120.05,14909.50,13876.00,15855.00,298.99,127.14
