Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
24/07/22 at 12:03AM,3.80,3.00,4.00,0.25,18.62,-1097.20,-1844.00,-404.00,150.90,23.20
24/07/22 at 12:13AM,8.00,7.00,9.00,0.00,39.20,1284.70,768.00,1809.00,125.32,38.67
24/07/22 at 12:23AM,6.00,6.00,6.00,0.00,29.40,5.70,-59.00,69.00,20.02,30.36
24/07/22 at 12:33AM,6.20,6.00,7.00,0.25,30.38,206.30,-30.00,613.00,58.60,31.66
24/07/22 at 12:43AM,7.90,7.00,8.00,0.03,38.71,1067.00,763.00,1369.00,4.11,37.25
24/07/22 at 12:53AM,8.90,8.00,10.00,0.03,43.61,2449.30,1586.00,3393.00,98.13,46.23
24/07/22 at 01:03AM,11.70,11.00,12.00,0.09,57.33,4082.50,2513.00,5074.00,188.63,56.83
24/07/22 at 01:13AM,7.80,7.00,8.00,0.06,38.22,1180.80,666.00,1799.00,195.49,37.99
24/07/22 at 01:23AM,7.20,7.00,8.00,0.06,35.28,1358.30,846.00,2079.00,227.91,39.14
24/07/22 at 01:33AM,8.40,8.00,9.00,0.19,41.16,1773.00,1088.00,2411.00,201.75,41.84
24/07/22 at 01:43AM,6.80,5.00,7.00,0.57,33.32,1297.70,731.00,1786.00,69.03,38.75
24/07/22 at 01:53AM,5.70,5.00,6.00,0.09,27.93,115.30,-169.00,503.00,16.03,31.07
24/07/22 at 02:03AM,6.20,6.00,7.00,0.25,30.38,556.00,128.00,958.00,135.35,33.94
24/07/22 at 02:13AM,5.30,5.00,6.00,0.22,25.97,-119.10,-368.00,371.00,77.76,29.55
24/07/22 at 02:23AM,6.20,5.00,7.00,0.06,30.38,229.70,-46.00,444.00,61.57,31.82
24/07/22 at 02:33AM,5.90,5.00,7.00,0.03,28.91,219.20,-52.00,940.00,71.21,31.75
24/07/22 at 02:43AM,6.10,6.00,7.00,0.03,29.89,388.00,-14.00,878.00,127.12,32.84
24/07/22 at 02:53AM,6.70,6.00,7.00,0.09,32.83,7.40,-349.00,362.00,69.70,30.37
24/07/22 at 03:03AM,5.50,5.00,6.00,0.16,26.95,-10.90,-457.00,530.00,69.60,30.25
24/07/22 at 03:13AM,13.20,13.00,14.00,0.06,64.68,5594.80,5199.00,6014.00,125.16,66.65
24/07/22 at 03:23AM,7.90,7.00,8.00,0.03,38.71,1548.00,800.00,2484.00,5.06,40.38
24/07/22 at 03:33AM,12.10,12.00,13.00,0.03,59.29,4427.00,3845.00,5203.00,4.43,59.07
24/07/22 at 03:43AM,7.20,4.00,8.00,0.06,35.28,1249.60,482.00,1795.00,60.27,38.44
24/07/22 at 03:53AM,12.80,12.00,14.00,0.25,62.72,4999.50,4275.00,6280.00,229.11,62.79
24/07/22 at 04:03AM,11.30,11.00,12.00,0.09,55.37,4082.00,3340.00,4742.00,104.36,56.83
24/07/22 at 04:13AM,10.40,9.00,11.00,0.13,50.96,4040.30,3272.00,4589.00,242.96,56.56
24/07/22 at 04:23AM,9.40,9.00,10.00,0.13,46.06,3172.60,2635.00,4112.00,128.83,50.93
24/07/22 at 04:34AM,10.00,10.00,10.00,0.00,49.00,3248.20,2840.00,3939.00,106.63,51.42
24/07/22 at 04:44AM,11.50,11.00,12.00,0.16,56.35,4608.60,3806.00,5447.00,169.69,60.25
24/07/22 at 04:54AM,9.80,9.00,10.00,0.06,48.02,3442.20,2976.00,4102.00,80.07,52.68
24/07/22 at 05:04AM,6.00,6.00,6.00,0.00,29.40,89.80,-95.00,574.00,16.38,30.91
24/07/22 at 05:14AM,6.20,6.00,7.00,0.06,30.38,732.10,329.00,1542.00,127.47,35.08
24/07/22 at 05:24AM,7.90,7.00,8.00,0.03,38.71,2063.90,1290.00,2613.00,63.59,43.73
24/07/22 at 05:34AM,9.30,9.00,10.00,0.09,45.57,2637.30,2201.00,3308.00,137.97,47.45
24/07/22 at 05:44AM,7.00,7.00,7.00,0.00,34.30,603.10,130.00,1324.00,72.13,34.24
24/07/22 at 05:54AM,8.90,8.00,10.00,0.03,43.61,2059.30,1376.00,2570.00,216.08,43.70
24/07/22 at 06:04AM,5.80,5.00,7.00,0.06,28.42,-67.50,-459.00,278.00,71.31,29.89
24/07/22 at 06:14AM,6.40,5.00,7.00,0.19,31.36,512.60,72.00,1069.00,38.45,33.65
24/07/22 at 06:24AM,6.40,6.00,7.00,0.19,31.36,559.00,-46.00,1283.00,135.98,33.95
24/07/22 at 06:34AM,5.50,5.00,6.00,0.16,26.95,14.10,-538.00,378.00,174.59,30.42
24/07/22 at 06:44AM,5.00,4.00,6.00,0.00,24.50,-92.20,-410.00,368.00,77.41,29.73
24/07/22 at 06:54AM,8.40,8.00,9.00,0.13,41.16,1670.80,858.00,2315.00,152.67,41.17
24/07/22 at 07:04AM,5.90,5.00,6.00,0.03,28.91,378.10,-90.00,898.00,111.03,32.78
24/07/22 at 07:14AM,9.70,9.00,10.00,0.09,47.53,3081.30,2597.00,3482.00,126.71,50.33
24/07/22 at 07:24AM,8.60,8.00,9.00,0.19,42.14,2715.50,1811.00,3667.00,49.17,47.96
24/07/22 at 07:34AM,5.30,4.00,6.00,0.22,25.97,183.40,-174.00,891.00,113.02,31.52
24/07/22 at 07:44AM,5.50,5.00,6.00,0.16,26.95,17.30,-409.00,607.00,88.45,30.44
24/07/22 at 07:54AM,5.60,5.00,6.00,0.13,27.44,131.10,-76.00,586.00,35.45,31.18
24/07/22 at 08:04AM,3.60,3.00,4.00,0.13,17.64,-1097.40,-1448.00,-853.00,48.19,23.20
24/07/22 at 08:14AM,5.50,4.00,11.00,0.47,26.95,-61.90,-675.00,185.00,193.88,29.92
24/07/22 at 08:24AM,1.20,1.00,2.00,0.25,5.88,-2538.40,-2936.00,-2086.00,55.85,13.84
24/07/22 at 08:34AM,5.90,5.00,6.00,0.03,28.91,181.90,-36.00,487.00,4.14,31.51
24/07/22 at 08:44AM,3.00,3.00,3.00,0.00,14.70,-1283.60,-1545.00,-1072.00,18.85,21.99
24/07/22 at 08:54AM,3.60,3.00,4.00,0.19,17.64,-1110.70,-1955.00,-552.00,103.50,23.11
24/07/22 at 09:04AM,1.10,0.00,2.00,0.03,5.39,-2793.10,-3247.00,-2138.00,10.09,12.19
24/07/22 at 09:14AM,0.70,0.00,1.00,0.09,3.43,-2777.00,-3683.00,-1604.00,4.11,12.29
24/07/22 at 09:24AM,2.90,2.00,3.00,0.03,14.21,-1086.10,-1875.00,-450.00,56.89,23.27
24/07/22 at 09:34AM,0.00,0.00,0.00,0.00,0.00,-3094.70,-3748.00,-2204.00,281.66,10.23
24/07/22 at 09:44AM,0.80,0.00,1.00,0.06,3.92,-2390.40,-3231.00,-1198.00,139.27,14.80
24/07/22 at 09:54AM,0.30,0.00,1.00,0.09,1.47,-2202.80,-2868.00,-1247.00,197.71,16.02
24/07/22 at 10:04AM,0.00,0.00,0.00,0.00,0.00,-3170.70,-3593.00,-2643.00,114.25,9.74
24/07/22 at 10:14AM,0.00,0.00,0.00,0.00,0.00,-3388.10,-4196.00,-2517.00,255.48,8.32
24/07/22 at 10:24AM,0.00,0.00,0.00,0.00,0.00,-3475.20,-4111.00,-1971.00,201.06,7.76
24/07/22 at 10:34AM,0.10,0.00,1.00,0.03,0.49,-3727.50,-4495.00,-2866.00,217.09,6.12
24/07/22 at 10:44AM,0.00,0.00,0.00,0.00,0.00,-3740.60,-4865.00,-2817.00,23.91,6.04
24/07/22 at 10:54AM,0.00,0.00,0.00,0.00,0.00,-3924.90,-4705.00,-3296.00,30.39,4.84
24/07/22 at 11:04AM,0.00,0.00,0.00,0.00,0.00,-4382.20,-4950.00,-3467.00,87.53,1.87
24/07/22 at 11:14AM,0.00,0.00,0.00,0.00,0.00,-4276.10,-4896.00,-3777.00,66.44,2.56
24/07/22 at 11:24AM,0.00,0.00,0.00,0.00,0.00,-4120.40,-4675.00,-3596.00,165.83,3.57
24/07/22 at 11:34AM,0.00,0.00,0.00,0.00,0.00,-4302.60,-4845.00,-3640.00,28.59,2.39
24/07/22 at 11:44AM,0.10,0.00,1.00,0.03,0.49,-4488.00,-5037.00,-4061.00,133.45,1.18
24/07/22 at 11:54AM,0.00,0.00,0.00,0.00,0.00,-4218.80,-4841.00,-3744.00,60.02,2.93
24/07/22 at 12:04PM,0.00,0.00,0.00,0.00,0.00,-4544.60,-4996.00,-2679.00,589.95,0.81
24/07/22 at 12:14PM,0.00,0.00,0.00,0.00,0.00,-4512.40,-4896.00,-4170.00,12.78,1.02
24/07/22 at 12:24PM,0.00,0.00,0.00,0.00,0.00,-4452.00,-4826.00,-3931.00,41.74,1.42
24/07/22 at 12:34PM,0.00,0.00,0.00,0.00,0.00,-4383.30,-5004.00,-3855.00,165.80,1.86
24/07/22 at 12:44PM,0.00,0.00,0.00,0.00,0.00,-4355.70,-4883.00,-3755.00,157.07,2.04
24/07/22 at 12:54PM,0.00,0.00,0.00,0.00,0.00,-4594.10,-5290.00,-3957.00,14.83,0.49
24/07/22 at 01:04PM,0.00,0.00,0.00,0.00,0.00,-4256.10,-5034.00,-3548.00,19.57,2.69
24/07/22 at 01:14PM,0.00,0.00,0.00,0.00,0.00,-4471.40,-4756.00,-4202.00,84.24,1.29
24/07/22 at 01:24PM,0.00,0.00,0.00,0.00,0.00,-3961.20,-4678.00,-2691.00,401.67,4.60
24/07/22 at 01:34PM,0.00,0.00,0.00,0.00,0.00,-3985.90,-5041.00,-2882.00,54.99,4.44
24/07/22 at 01:45PM,0.00,0.00,0.00,0.00,0.00,-4072.90,-4751.00,-3268.00,122.10,3.88
24/07/22 at 01:55PM,0.00,0.00,0.00,0.00,0.00,-3677.60,-4812.00,-2816.00,358.73,6.44
24/07/22 at 02:05PM,0.00,0.00,0.00,0.00,0.00,-4149.30,-4813.00,-3702.00,34.88,3.38
24/07/22 at 02:15PM,0.00,0.00,0.00,0.00,0.00,-4180.00,-5680.00,-3211.00,221.04,3.18
24/07/22 at 02:25PM,0.00,0.00,0.00,0.00,0.00,-4057.70,-4603.00,-3433.00,189.96,3.98
24/07/22 at 02:35PM,0.00,0.00,0.00,0.00,0.00,-4242.40,-5539.00,-3262.00,410.02,2.78
24/07/22 at 02:45PM,0.00,0.00,0.00,0.00,0.00,-4241.80,-4941.00,-3590.00,164.82,2.78
24/07/22 at 02:55PM,0.00,0.00,0.00,0.00,0.00,-4410.60,-5220.00,-3077.00,255.95,1.68
24/07/22 at 03:05PM,0.00,0.00,0.00,0.00,0.00,-4046.50,-4798.00,-3279.00,27.99,4.05
24/07/22 at 03:15PM,0.00,0.00,0.00,0.00,0.00,-3465.50,-4735.00,-2425.00,178.83,7.82
24/07/22 at 03:25PM,0.00,0.00,0.00,0.00,0.00,-4215.60,-4590.00,-3172.00,330.02,2.95
24/07/22 at 03:35PM,0.00,0.00,0.00,0.00,0.00,-4271.20,-4649.00,-3822.00,82.28,2.59
24/07/22 at 03:45PM,0.00,0.00,0.00,0.00,0.00,-4095.60,-4685.00,-3633.00,186.38,3.73
24/07/22 at 03:55PM,0.00,0.00,0.00,0.00,0.00,-4419.90,-4992.00,-3929.00,85.98,1.62
24/07/22 at 04:05PM,0.00,0.00,0.00,0.00,0.00,-4599.70,-5574.00,-3239.00,32.67,0.46
24/07/22 at 04:15PM,0.30,0.00,3.00,0.09,1.47,-4649.00,-5100.00,-4230.00,142.62,0.14
24/07/22 at 04:25PM,0.00,0.00,0.00,0.00,0.00,-4510.30,-4977.00,-4144.00,104.77,1.04
24/07/22 at 04:35PM,0.00,0.00,0.00,0.00,0.00,-4176.50,-4597.00,-2764.00,120.96,3.20
24/07/22 at 04:45PM,0.00,0.00,0.00,0.00,0.00,-4413.00,-4906.00,-3729.00,155.90,1.67
24/07/22 at 04:55PM,0.00,0.00,0.00,0.00,0.00,-3865.30,-4867.00,-3044.00,208.62,5.23
24/07/22 at 05:05PM,0.00,0.00,0.00,0.00,0.00,-3720.20,-4493.00,-2813.00,208.65,6.17
24/07/22 at 04:17PM,16.90,16.00,17.00,0.03,82.81,7908.10,6974.00,8667.00,295.39,81.68
24/07/22 at 04:27PM,14.00,13.00,15.00,0.00,68.60,5389.80,5114.00,5679.00,87.22,65.32
24/07/22 at 04:37PM,13.00,13.00,13.00,0.00,63.70,4463.80,3750.00,5056.00,187.27,59.31
24/07/22 at 04:47PM,16.00,15.00,17.00,0.32,78.40,6607.40,5689.00,7829.00,290.42,73.23
24/07/22 at 04:57PM,9.50,8.00,10.00,0.16,46.55,2377.00,1901.00,2902.00,34.15,45.76
