Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
19/07/22 at 12:02AM,0.00,0.00,0.00,0.00,0.00,-3985.00,-4356.00,-3296.00,74.00,4.45
19/07/22 at 12:12AM,0.00,0.00,0.00,0.00,0.00,-4151.80,-4612.00,-3455.00,139.84,3.36
19/07/22 at 12:22AM,0.00,0.00,0.00,0.00,0.00,-3821.10,-4481.00,-3096.00,77.44,5.51
19/07/22 at 12:32AM,0.00,0.00,0.00,0.00,0.00,-4294.00,-5203.00,-3249.00,330.46,2.44
19/07/22 at 12:42AM,0.00,0.00,0.00,0.00,0.00,-4061.70,-4692.00,-3594.00,199.32,3.95
19/07/22 at 12:52AM,0.00,0.00,0.00,0.00,0.00,-3972.00,-4583.00,-3056.00,235.91,4.53
19/07/22 at 01:02AM,0.00,0.00,0.00,0.00,0.00,-4697.60,-5073.00,-4158.00,54.20,-0.18
19/07/22 at 01:12AM,0.00,0.00,0.00,0.00,0.00,-4376.40,-4855.00,-3941.00,137.69,1.91
19/07/22 at 01:22AM,0.00,0.00,0.00,0.00,0.00,-4414.00,-4998.00,-3692.00,228.32,1.66
19/07/22 at 01:32AM,0.00,0.00,0.00,0.00,0.00,-4430.80,-5099.00,-3279.00,74.57,1.55
19/07/22 at 01:42AM,0.00,0.00,0.00,0.00,0.00,-4183.70,-4734.00,-3675.00,65.87,3.16
19/07/22 at 01:52AM,0.00,0.00,0.00,0.00,0.00,-4209.70,-5266.00,-2849.00,193.94,2.99
19/07/22 at 02:02AM,0.00,0.00,0.00,0.00,0.00,-3731.60,-4408.00,-2619.00,114.60,6.09
19/07/22 at 02:13AM,0.00,0.00,0.00,0.00,0.00,-3755.20,-4162.00,-3185.00,180.31,5.94
19/07/22 at 02:23AM,0.00,0.00,0.00,0.00,0.00,-4342.00,-4600.00,-3874.00,67.36,2.13
19/07/22 at 02:33AM,0.00,0.00,0.00,0.00,0.00,-4227.70,-5139.00,-3238.00,72.95,2.87
19/07/22 at 02:43AM,0.00,0.00,0.00,0.00,0.00,-4345.00,-5403.00,-3244.00,292.83,2.11
19/07/22 at 02:53AM,0.00,0.00,0.00,0.00,0.00,-4825.10,-5524.00,-4193.00,199.26,-1.01
19/07/22 at 03:03AM,0.00,0.00,0.00,0.00,0.00,-4236.70,-4752.00,-3565.00,115.20,2.81
19/07/22 at 03:13AM,0.00,0.00,0.00,0.00,0.00,-4109.30,-4841.00,-2909.00,83.58,3.64
19/07/22 at 03:23AM,0.00,0.00,0.00,0.00,0.00,-4667.90,-5177.00,-3711.00,91.36,0.01
19/07/22 at 03:33AM,0.00,0.00,0.00,0.00,0.00,-3633.40,-4486.00,-2608.00,269.62,6.73
19/07/22 at 03:43AM,0.00,0.00,0.00,0.00,0.00,-4104.50,-4943.00,-3553.00,144.99,3.67
19/07/22 at 03:53AM,0.00,0.00,0.00,0.00,0.00,-3439.90,-4389.00,-1969.00,87.25,7.99
19/07/22 at 04:03AM,0.10,0.00,1.00,0.03,0.49,-2983.00,-3592.00,-2530.00,192.58,10.95
19/07/22 at 04:13AM,1.30,0.00,3.00,0.22,6.37,-2466.60,-3134.00,-1937.00,43.51,14.31
19/07/22 at 04:23AM,1.00,0.00,2.00,0.00,4.90,-2518.40,-3431.00,-2134.00,58.94,13.97
19/07/22 at 04:33AM,2.80,2.00,3.00,0.06,13.72,-1715.60,-2075.00,-1314.00,74.44,19.18
19/07/22 at 04:43AM,4.10,4.00,5.00,0.03,20.09,-736.60,-1109.00,-100.00,201.31,25.54
19/07/22 at 04:53AM,5.00,4.00,6.00,0.32,24.50,-236.10,-402.00,3.00,75.61,28.79
19/07/22 at 05:03AM,6.10,6.00,7.00,0.28,29.89,-87.40,-644.00,353.00,35.29,29.76
19/07/22 at 05:13AM,6.90,4.00,8.00,0.03,33.81,280.20,-98.00,546.00,4.17,32.14
19/07/22 at 05:23AM,8.40,8.00,9.00,0.19,41.16,1185.50,962.00,1424.00,26.09,38.02
19/07/22 at 05:33AM,9.90,9.00,11.00,0.03,48.51,1750.00,1400.00,2180.00,17.71,41.69
19/07/22 at 05:43AM,10.50,10.00,11.00,0.16,51.45,2780.60,2213.00,3429.00,2.09,48.38
19/07/22 at 05:53AM,11.20,11.00,12.00,0.06,54.88,3076.70,2295.00,4029.00,85.16,50.30
19/07/22 at 06:03AM,12.60,12.00,13.00,0.19,61.74,3861.00,2846.00,5193.00,421.22,55.40
19/07/22 at 06:13AM,14.10,14.00,15.00,0.03,69.09,5860.80,5169.00,6363.00,20.30,68.38
19/07/22 at 06:23AM,15.30,15.00,16.00,0.09,74.97,6859.00,6243.00,7387.00,121.43,74.86
19/07/22 at 06:33AM,4.40,4.00,5.00,0.19,21.56,-635.70,-1076.00,-385.00,68.40,26.20
19/07/22 at 06:43AM,17.40,17.00,18.00,0.13,85.26,8139.80,6965.00,8695.00,160.07,83.18
19/07/22 at 06:53AM,15.70,15.00,17.00,0.09,76.93,6557.00,5119.00,7580.00,145.46,72.90
19/07/22 at 07:03AM,18.20,16.00,19.00,0.06,89.18,9406.30,7657.00,10644.00,553.18,91.40
19/07/22 at 07:13AM,16.40,16.00,17.00,0.13,80.36,7661.50,6369.00,8671.00,273.70,80.07
19/07/22 at 07:23AM,7.50,7.00,8.00,0.16,36.75,1262.60,913.00,2104.00,110.55,38.52
19/07/22 at 07:33AM,5.70,5.00,6.00,0.09,27.93,122.70,-65.00,453.00,35.96,31.12
19/07/22 at 07:43AM,4.60,4.00,5.00,0.13,22.54,-386.10,-752.00,3.00,123.04,27.82
19/07/22 at 07:53AM,7.20,7.00,8.00,0.06,35.28,596.60,-83.00,1069.00,214.91,34.20
19/07/22 at 08:03AM,10.50,10.00,11.00,0.16,51.45,2616.30,1867.00,3309.00,236.95,47.31
19/07/22 at 08:13AM,8.00,7.00,9.00,0.00,39.20,1710.00,1233.00,2308.00,150.52,41.43
19/07/22 at 08:23AM,10.60,10.00,12.00,0.19,51.94,3193.60,2199.00,4470.00,314.52,51.06
19/07/22 at 08:33AM,5.10,5.00,6.00,0.03,24.99,-258.50,-439.00,-33.00,13.76,28.65
19/07/22 at 08:43AM,9.70,9.00,10.00,0.09,47.53,2374.20,1303.00,3780.00,182.21,45.74
19/07/22 at 08:53AM,7.00,6.00,8.00,0.00,34.30,470.80,24.00,956.00,54.01,33.38
19/07/22 at 09:03AM,11.50,11.00,12.00,0.16,56.35,3532.30,3042.00,4338.00,22.04,53.26
19/07/22 at 09:13AM,6.80,6.00,7.00,0.06,33.32,470.60,-55.00,1536.00,70.08,33.38
19/07/22 at 09:23AM,15.00,14.00,16.00,0.00,73.50,6930.40,5292.00,8125.00,12.78,75.33
19/07/22 at 09:33AM,8.50,8.00,9.00,0.16,41.65,1893.90,1341.00,2733.00,37.28,42.62
19/07/22 at 09:43AM,5.00,4.00,6.00,0.00,24.50,-314.80,-602.00,-50.00,81.65,28.28
19/07/22 at 09:53AM,26.00,25.00,27.00,0.00,127.40,16586.30,15414.00,18023.00,2.94,138.03
19/07/22 at 10:03AM,24.70,23.00,25.00,0.09,121.03,16218.00,15812.00,16785.00,117.00,135.64
19/07/22 at 10:13AM,29.00,28.00,30.00,0.32,142.10,21145.20,19925.00,21937.00,85.32,167.63
19/07/22 at 10:23AM,8.40,8.00,9.00,0.13,41.16,2799.20,2334.00,3284.00,147.11,48.50
19/07/22 at 10:33AM,13.70,13.00,14.00,0.22,67.13,6301.60,5669.00,7055.00,167.79,71.24
19/07/22 at 10:44AM,9.20,9.00,10.00,0.06,45.08,3003.70,2486.00,3968.00,119.12,49.83
19/07/22 at 10:54AM,16.80,16.00,19.00,0.06,82.32,8414.80,7919.00,8895.00,18.59,84.97
19/07/22 at 11:04AM,8.20,8.00,9.00,0.06,40.18,2773.00,2425.00,3033.00,0.63,48.33
19/07/22 at 11:14AM,9.60,9.00,11.00,0.19,47.04,3184.80,2304.00,4180.00,66.47,51.01
19/07/22 at 11:24AM,8.50,8.00,9.00,0.16,41.65,2600.70,1942.00,3523.00,208.30,47.21
19/07/22 at 11:34AM,20.80,20.00,21.00,0.06,101.92,11853.90,10932.00,12615.00,266.55,107.30
19/07/22 at 11:44AM,6.20,6.00,7.00,0.06,30.38,495.40,103.00,951.00,124.09,33.54
19/07/22 at 11:54AM,14.10,13.00,15.00,0.28,69.09,6468.50,6004.00,6892.00,133.92,72.33
19/07/22 at 12:04PM,12.70,12.00,13.00,0.22,62.23,6031.60,5283.00,6552.00,137.37,69.49
19/07/22 at 12:14PM,24.10,24.00,25.00,0.03,118.09,15908.20,15218.00,16871.00,140.47,133.62
19/07/22 at 12:24PM,7.60,7.00,8.00,0.13,37.24,1818.10,1326.00,2647.00,37.03,42.13
19/07/22 at 12:34PM,21.30,21.00,22.00,0.09,104.37,13763.90,13148.00,14257.00,54.99,119.70
19/07/22 at 12:44PM,6.10,6.00,7.00,0.03,29.89,420.40,-44.00,1428.00,120.61,33.05
19/07/22 at 12:54PM,11.80,11.00,12.00,0.06,57.82,5310.30,4632.00,6057.00,112.99,64.81
19/07/22 at 01:04PM,4.70,4.00,5.00,0.22,23.03,-175.20,-616.00,565.00,17.77,29.19
19/07/22 at 01:14PM,13.90,13.00,14.00,0.03,68.11,6673.50,6062.00,7266.00,39.37,73.66
19/07/22 at 01:24PM,18.40,18.00,20.00,0.13,90.16,10519.70,9759.00,11318.00,39.62,98.63
19/07/22 at 01:34PM,15.80,15.00,16.00,0.06,77.42,8092.50,7630.00,8544.00,9.01,82.87
19/07/22 at 01:44PM,15.20,14.00,17.00,0.06,74.48,7677.00,7136.00,8177.00,50.28,80.18
19/07/22 at 01:54PM,15.10,14.00,16.00,0.28,73.99,7924.10,7279.00,8391.00,119.88,81.78
19/07/22 at 02:04PM,13.30,13.00,15.00,0.09,65.17,6404.30,5200.00,7253.00,231.26,71.91
19/07/22 at 02:14PM,13.30,13.00,14.00,0.22,65.17,6034.40,5548.00,6453.00,12.14,69.51
19/07/22 at 02:24PM,4.40,4.00,5.00,0.13,21.56,-258.60,-427.00,-25.00,33.71,28.65
19/07/22 at 02:34PM,7.90,7.00,8.00,0.03,38.71,1651.60,847.00,2203.00,10.63,41.05
19/07/22 at 02:44PM,5.00,4.00,6.00,0.00,24.50,-153.10,-593.00,448.00,97.37,29.33
19/07/22 at 02:54PM,10.90,10.00,12.00,0.03,53.41,4495.50,3702.00,5332.00,250.93,59.52
19/07/22 at 03:04PM,2.20,2.00,3.00,0.06,10.78,-1940.90,-2351.00,-1408.00,64.86,17.72
19/07/22 at 03:14PM,3.00,3.00,3.00,0.00,14.70,-1288.60,-1775.00,-615.00,213.01,21.96
19/07/22 at 03:24PM,3.40,3.00,4.00,0.13,16.66,-977.50,-1271.00,-657.00,84.91,23.98
19/07/22 at 03:34PM,3.60,3.00,4.00,0.19,17.64,-1351.10,-2505.00,-678.00,45.82,21.55
19/07/22 at 03:44PM,3.80,3.00,5.00,0.38,18.62,-545.70,-954.00,-48.00,19.70,26.78
19/07/22 at 03:54PM,1.30,1.00,2.00,0.09,6.37,-2442.30,-2953.00,-1842.00,161.50,14.47
19/07/22 at 04:04PM,2.60,2.00,3.00,0.19,12.74,-1315.80,-2264.00,-699.00,6.07,21.78
19/07/22 at 04:14PM,4.10,4.00,5.00,0.03,20.09,-773.30,-1310.00,-134.00,202.16,25.30
19/07/22 at 04:24PM,1.00,1.00,1.00,0.00,4.90,-2330.70,-2758.00,-1864.00,97.62,15.19
19/07/22 at 04:34PM,1.20,1.00,2.00,0.06,5.88,-2230.70,-2747.00,-1421.00,181.74,15.84
19/07/22 at 04:44PM,0.50,0.00,1.00,0.16,2.45,-2213.00,-2668.00,-1462.00,128.07,15.95
19/07/22 at 04:54PM,0.90,0.00,2.00,0.03,4.41,-2420.50,-3040.00,-1474.00,50.12,14.61
19/07/22 at 05:04PM,1.00,0.00,2.00,0.00,4.90,-2445.90,-3320.00,-1474.00,41.08,14.44
19/07/22 at 05:14PM,0.00,0.00,0.00,0.00,0.00,-2930.10,-3948.00,-2318.00,193.56,11.30
19/07/22 at 05:24PM,0.00,0.00,0.00,0.00,0.00,-2964.90,-4031.00,-2081.00,144.17,11.07
19/07/22 at 05:34PM,0.10,0.00,1.00,0.03,0.49,-3093.40,-3934.00,-2502.00,15.94,10.24
19/07/22 at 05:44PM,0.00,0.00,0.00,0.00,0.00,-3103.80,-3526.00,-2597.00,133.51,10.17
19/07/22 at 05:54PM,0.00,0.00,0.00,0.00,0.00,-3632.40,-4159.00,-3021.00,166.53,6.74
19/07/22 at 06:04PM,0.00,0.00,0.00,0.00,0.00,-3856.60,-4393.00,-3225.00,169.62,5.28
19/07/22 at 06:14PM,0.00,0.00,0.00,0.00,0.00,-3352.40,-4749.00,-2707.00,441.64,8.56
19/07/22 at 06:24PM,0.00,0.00,0.00,0.00,0.00,-3970.50,-4650.00,-3155.00,95.66,4.54
19/07/22 at 06:34PM,0.00,0.00,0.00,0.00,0.00,-3830.70,-4326.00,-3314.00,124.37,5.45
19/07/22 at 06:44PM,0.00,0.00,0.00,0.00,0.00,-4076.00,-4834.00,-3126.00,142.93,3.86
19/07/22 at 06:55PM,0.00,0.00,0.00,0.00,0.00,-4186.60,-4767.00,-3645.00,183.54,3.14
19/07/22 at 07:05PM,0.10,0.00,1.00,0.03,0.49,-4293.70,-4700.00,-3820.00,33.74,2.44
19/07/22 at 07:15PM,0.00,0.00,0.00,0.00,0.00,-4175.20,-4829.00,-3272.00,239.13,3.21
19/07/22 at 07:25PM,0.00,0.00,0.00,0.00,0.00,-4356.90,-4953.00,-3518.00,188.50,2.03
19/07/22 at 07:35PM,0.00,0.00,0.00,0.00,0.00,-4060.10,-5158.00,-3113.00,299.50,3.96
19/07/22 at 07:45PM,0.00,0.00,0.00,0.00,0.00,-4319.40,-5256.00,-3723.00,162.04,2.28
19/07/22 at 07:55PM,0.00,0.00,0.00,0.00,0.00,-4296.70,-5278.00,-3628.00,229.99,2.42
19/07/22 at 08:05PM,0.00,0.00,0.00,0.00,0.00,-3727.50,-4434.00,-2730.00,135.19,6.12
19/07/22 at 08:15PM,0.00,0.00,0.00,0.00,0.00,-3774.90,-4546.00,-2676.00,41.46,5.81
19/07/22 at 08:25PM,0.00,0.00,0.00,0.00,0.00,-4308.50,-4754.00,-3888.00,49.17,2.35
19/07/22 at 08:35PM,0.00,0.00,0.00,0.00,0.00,-4532.60,-5348.00,-3631.00,34.34,0.89
19/07/22 at 08:45PM,0.00,0.00,0.00,0.00,0.00,-4770.30,-5399.00,-3908.00,194.89,-0.65
19/07/22 at 08:55PM,0.00,0.00,0.00,0.00,0.00,-4144.50,-4580.00,-3488.00,137.72,3.41
19/07/22 at 09:05PM,0.00,0.00,0.00,0.00,0.00,-4519.80,-5292.00,-3734.00,244.19,0.98
19/07/22 at 09:15PM,0.00,0.00,0.00,0.00,0.00,-4308.80,-5635.00,-3409.00,48.76,2.35
19/07/22 at 09:25PM,0.00,0.00,0.00,0.00,0.00,-4507.90,-5805.00,-4002.00,1.23,1.05
19/07/22 at 09:35PM,0.00,0.00,0.00,0.00,0.00,-3797.60,-5239.00,-2937.00,142.75,5.66
19/07/22 at 09:45PM,0.00,0.00,0.00,0.00,0.00,-4453.80,-4976.00,-3977.00,150.78,1.40
19/07/22 at 09:55PM,0.00,0.00,0.00,0.00,0.00,-4061.40,-4756.00,-3130.00,42.88,3.95
19/07/22 at 10:05PM,0.00,0.00,0.00,0.00,0.00,-4304.70,-5123.00,-3315.00,168.14,2.37
19/07/22 at 10:15PM,0.00,0.00,0.00,0.00,0.00,-4138.70,-4539.00,-3665.00,103.82,3.45
19/07/22 at 10:25PM,0.00,0.00,0.00,0.00,0.00,-4482.50,-5147.00,-3981.00,88.39,1.22
19/07/22 at 10:35PM,0.00,0.00,0.00,0.00,0.00,-3837.50,-4393.00,-3391.00,15.97,5.41
19/07/22 at 10:45PM,0.00,0.00,0.00,0.00,0.00,-4059.70,-5135.00,-3315.00,38.04,3.96
19/07/22 at 10:55PM,0.00,0.00,0.00,0.00,0.00,-4508.10,-4957.00,-3753.00,101.16,1.05
19/07/22 at 11:05PM,0.00,0.00,0.00,0.00,0.00,-4381.40,-5235.00,-3764.00,195.24,1.87
19/07/22 at 11:15PM,0.00,0.00,0.00,0.00,0.00,-4030.90,-4672.00,-3095.00,144.48,4.15
19/07/22 at 11:25PM,0.00,0.00,0.00,0.00,0.00,-4237.60,-4784.00,-3667.00,165.26,2.81
19/07/22 at 11:35PM,0.00,0.00,0.00,0.00,0.00,-4320.20,-5093.00,-3161.00,366.57,2.27
19/07/22 at 11:45PM,0.00,0.00,0.00,0.00,0.00,-4538.40,-5098.00,-3502.00,47.24,0.85
19/07/22 at 11:55PM,0.00,0.00,0.00,0.00,0.00,-4426.90,-4804.00,-4044.00,73.40,1.58
