Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
14/07/22 at 12:05AM,21.30,21.00,22.00,0.09,104.37,14445.30,13119.00,15260.00,257.63,124.13
14/07/22 at 12:15AM,21.10,21.00,22.00,0.03,103.39,13444.90,12483.00,14503.00,209.00,117.63
14/07/22 at 12:25AM,20.90,20.00,21.00,0.03,102.41,13065.20,11654.00,14621.00,50.22,115.16
14/07/22 at 12:35AM,20.30,20.00,21.00,0.09,99.47,13111.80,12258.00,13918.00,254.94,115.47
14/07/22 at 12:45AM,20.20,20.00,21.00,0.06,98.98,11808.20,10885.00,12736.00,216.55,107.00
14/07/22 at 12:55AM,19.40,19.00,20.00,0.13,95.06,12098.30,10767.00,13147.00,42.15,108.89
14/07/22 at 01:05AM,19.10,19.00,20.00,0.03,93.59,11235.70,10245.00,12721.00,118.36,103.28
14/07/22 at 01:15AM,19.00,19.00,19.00,0.00,93.10,11727.20,10622.00,12969.00,88.16,106.48
14/07/22 at 01:25AM,18.30,18.00,19.00,0.09,89.67,11277.30,10545.00,11929.00,63.97,103.55
14/07/22 at 01:35AM,17.80,17.00,18.00,0.06,87.22,10295.30,9345.00,11301.00,144.11,97.18
14/07/22 at 01:45AM,17.10,17.00,18.00,0.03,83.79,10367.80,9565.00,10836.00,148.06,97.65
14/07/22 at 01:55AM,16.80,16.00,17.00,0.06,82.32,8902.10,8312.00,9525.00,25.65,88.13
14/07/22 at 02:05AM,15.90,15.00,16.00,0.28,77.91,9406.40,8265.00,11190.00,75.39,91.41
14/07/22 at 02:15AM,15.30,15.00,16.00,0.22,74.97,8957.20,7666.00,10306.00,375.30,88.49
14/07/22 at 02:25AM,14.80,14.00,15.00,0.06,72.52,7537.30,6507.00,8253.00,132.40,79.27
14/07/22 at 02:35AM,13.90,13.00,15.00,0.03,68.11,7794.40,6645.00,8706.00,224.71,80.94
14/07/22 at 02:45AM,13.30,13.00,14.00,0.09,65.17,7436.10,6631.00,8076.00,110.65,78.61
14/07/22 at 02:55AM,12.60,12.00,13.00,0.19,61.74,6008.90,5227.00,6858.00,92.37,69.34
14/07/22 at 03:05AM,12.10,12.00,13.00,0.03,59.29,6238.50,5846.00,6693.00,82.38,70.83
14/07/22 at 03:15AM,11.20,10.00,12.00,0.06,54.88,4695.70,3792.00,5409.00,225.57,60.82
14/07/22 at 03:26AM,10.40,10.00,11.00,0.19,50.96,4970.90,3512.00,6180.00,382.35,62.60
14/07/22 at 03:36AM,9.70,9.00,10.00,0.09,47.53,4675.20,3943.00,5452.00,197.90,60.68
14/07/22 at 03:46AM,8.40,5.00,10.00,0.19,41.16,3465.30,2871.00,4049.00,63.02,52.83
14/07/22 at 03:56AM,8.00,7.00,9.00,0.00,39.20,2889.50,1630.00,3582.00,218.99,49.09
14/07/22 at 04:06AM,7.50,7.00,8.00,0.16,36.75,2955.70,2348.00,3290.00,112.17,49.52
14/07/22 at 04:16AM,6.90,6.00,7.00,0.03,33.81,1484.50,880.00,2063.00,182.94,39.96
14/07/22 at 04:26AM,6.30,6.00,7.00,0.09,30.87,1436.00,749.00,2065.00,198.91,39.65
14/07/22 at 04:36AM,5.50,5.00,6.00,0.16,26.95,913.50,307.00,1557.00,57.40,36.26
14/07/22 at 04:46AM,5.10,5.00,6.00,0.28,24.99,200.50,-135.00,543.00,88.07,31.63
14/07/22 at 04:56AM,4.60,4.00,5.00,0.13,22.54,-92.80,-825.00,522.00,26.50,29.72
14/07/22 at 05:06AM,3.50,3.00,4.00,0.16,17.15,-470.60,-841.00,-20.00,142.49,27.27
14/07/22 at 05:16AM,3.10,3.00,4.00,0.03,15.19,-759.40,-1228.00,-371.00,66.28,25.39
14/07/22 at 05:26AM,2.90,2.00,3.00,0.03,14.21,-1287.90,-1600.00,-912.00,25.27,21.96
14/07/22 at 05:36AM,2.20,2.00,3.00,0.06,10.78,-1585.70,-2055.00,-1074.00,4.84,20.03
14/07/22 at 05:46AM,1.70,1.00,2.00,0.09,8.33,-1932.60,-2363.00,-1610.00,68.75,17.78
14/07/22 at 05:56AM,1.30,1.00,2.00,0.09,6.37,-2270.50,-2800.00,-1834.00,78.58,15.58
14/07/22 at 06:06AM,0.80,0.00,1.00,0.06,3.92,-2367.20,-2736.00,-2107.00,25.05,14.95
14/07/22 at 06:16AM,0.40,0.00,1.00,0.19,1.96,-2848.90,-3327.00,-2312.00,48.10,11.83
14/07/22 at 06:26AM,0.10,0.00,1.00,0.03,0.49,-3528.40,-3957.00,-3164.00,57.11,7.41
14/07/22 at 06:36AM,0.00,0.00,0.00,0.00,0.00,-3581.90,-4187.00,-3116.00,96.80,7.07
14/07/22 at 06:46AM,0.00,0.00,0.00,0.00,0.00,-3661.50,-4258.00,-3265.00,138.67,6.55
14/07/22 at 06:56AM,0.00,0.00,0.00,0.00,0.00,-4219.20,-4600.00,-3716.00,48.76,2.93
14/07/22 at 07:06AM,0.00,0.00,0.00,0.00,0.00,-4067.40,-4398.00,-3682.00,121.87,3.91
14/07/22 at 07:16AM,0.00,0.00,0.00,0.00,0.00,-4424.10,-5142.00,-4006.00,4.40,1.60
14/07/22 at 07:26AM,0.00,0.00,0.00,0.00,0.00,-4616.90,-5187.00,-4209.00,49.30,0.34
14/07/22 at 07:36AM,0.00,0.00,0.00,0.00,0.00,-4568.80,-4991.00,-4106.00,109.79,0.66
14/07/22 at 07:46AM,0.00,0.00,0.00,0.00,0.00,-4625.60,-5127.00,-4114.00,155.46,0.29
14/07/22 at 07:56AM,0.00,0.00,0.00,0.00,0.00,-4774.80,-5268.00,-4143.00,20.30,-0.68
14/07/22 at 08:06AM,0.00,0.00,0.00,0.00,0.00,-4360.50,-5242.00,-2846.00,478.93,2.01
14/07/22 at 08:16AM,0.00,0.00,0.00,0.00,0.00,-3776.10,-4912.00,-2683.00,345.67,5.80
14/07/22 at 08:26AM,0.00,0.00,0.00,0.00,0.00,-4854.40,-5584.00,-3616.00,391.62,-1.20
14/07/22 at 08:36AM,0.00,0.00,0.00,0.00,0.00,-4845.60,-5737.00,-4477.00,54.90,-1.14
14/07/22 at 08:47AM,0.00,0.00,0.00,0.00,0.00,-4754.40,-5163.00,-4246.00,26.12,-0.55
14/07/22 at 08:57AM,0.00,0.00,0.00,0.00,0.00,-3899.70,-5027.00,-3012.00,280.72,5.00
14/07/22 at 09:07AM,0.00,0.00,0.00,0.00,0.00,-3882.40,-5051.00,-2708.00,221.49,5.11
14/07/22 at 09:17AM,0.00,0.00,0.00,0.00,0.00,-4012.00,-5040.00,-3340.00,24.98,4.27
