Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
20/07/22 at 12:05AM,0.00,0.00,0.00,0.00,0.00,-4324.20,-5087.00,-2907.00,448.16,2.25
20/07/22 at 12:15AM,0.00,0.00,0.00,0.00,0.00,-4348.10,-4998.00,-3788.00,39.18,2.09
20/07/22 at 12:25AM,0.00,0.00,0.00,0.00,0.00,-4068.30,-4588.00,-3248.00,259.40,3.91
20/07/22 at 12:35AM,0.00,0.00,0.00,0.00,0.00,-4575.80,-5063.00,-3462.00,352.21,0.61
20/07/22 at 12:45AM,0.00,0.00,0.00,0.00,0.00,-4058.90,-4649.00,-3279.00,111.98,3.97
20/07/22 at 12:55AM,0.00,0.00,0.00,0.00,0.00,-3809.90,-5370.00,-3040.00,493.35,5.59
20/07/22 at 01:05AM,0.00,0.00,0.00,0.00,0.00,-4107.30,-4797.00,-3062.00,218.10,3.65
20/07/22 at 01:15AM,0.00,0.00,0.00,0.00,0.00,-4334.80,-5202.00,-3022.00,153.12,2.18
20/07/22 at 01:25AM,0.00,0.00,0.00,0.00,0.00,-3978.00,-4774.00,-3262.00,51.55,4.49
20/07/22 at 01:35AM,0.00,0.00,0.00,0.00,0.00,-4226.80,-5343.00,-3356.00,145.40,2.88
20/07/22 at 01:45AM,0.00,0.00,0.00,0.00,0.00,-3716.90,-4583.00,-2732.00,138.22,6.19
20/07/22 at 01:55AM,0.00,0.00,0.00,0.00,0.00,-4252.90,-5261.00,-2750.00,20.21,2.71
20/07/22 at 02:06AM,0.00,0.00,0.00,0.00,0.00,-4184.00,-4985.00,-3505.00,93.29,3.16
20/07/22 at 02:16AM,0.00,0.00,0.00,0.00,0.00,-3904.30,-4879.00,-3038.00,308.23,4.97
20/07/22 at 02:26AM,0.00,0.00,0.00,0.00,0.00,-4021.00,-4935.00,-3045.00,289.03,4.21
20/07/22 at 02:36AM,0.00,0.00,0.00,0.00,0.00,-4016.50,-4927.00,-3102.00,119.69,4.24
20/07/22 at 02:46AM,0.00,0.00,0.00,0.00,0.00,-3709.20,-4402.00,-2119.00,116.94,6.24
20/07/22 at 02:56AM,0.00,0.00,0.00,0.00,0.00,-4465.10,-5122.00,-3716.00,155.62,1.33
20/07/22 at 03:06AM,0.00,0.00,0.00,0.00,0.00,-4784.20,-5206.00,-4107.00,73.93,-0.74
20/07/22 at 03:16AM,0.00,0.00,0.00,0.00,0.00,-3617.60,-4363.00,-2608.00,26.06,6.83
20/07/22 at 03:26AM,0.00,0.00,0.00,0.00,0.00,-3704.70,-4576.00,-2331.00,275.53,6.27
