Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
18/07/22 at 12:09AM,0.00,0.00,0.00,0.00,0.00,-3842.90,-4817.00,-3359.00,105.27,5.37
18/07/22 at 12:19AM,0.00,0.00,0.00,0.00,0.00,-4771.40,-5595.00,-4356.00,75.07,-0.66
18/07/22 at 12:29AM,0.00,0.00,0.00,0.00,0.00,-4120.70,-5040.00,-3311.00,45.95,3.57
18/07/22 at 12:39AM,0.00,0.00,0.00,0.00,0.00,-3682.10,-4276.00,-3073.00,9.83,6.41
18/07/22 at 12:49AM,0.00,0.00,0.00,0.00,0.00,-3834.60,-4205.00,-3319.00,43.51,5.42
18/07/22 at 12:59AM,0.00,0.00,0.00,0.00,0.00,-4168.60,-4808.00,-3343.00,19.73,3.26
18/07/22 at 01:09AM,0.00,0.00,0.00,0.00,0.00,-4157.30,-4814.00,-2531.00,514.28,3.33
18/07/22 at 01:19AM,0.00,0.00,0.00,0.00,0.00,-4194.70,-5222.00,-3077.00,90.03,3.09
18/07/22 at 01:29AM,0.00,0.00,0.00,0.00,0.00,-4047.60,-4893.00,-2994.00,208.52,4.04
18/07/22 at 01:39AM,0.00,0.00,0.00,0.00,0.00,-4192.20,-4960.00,-3348.00,206.12,3.10
18/07/22 at 01:49AM,0.00,0.00,0.00,0.00,0.00,-4108.30,-4875.00,-3385.00,93.19,3.65
18/07/22 at 01:59AM,0.00,0.00,0.00,0.00,0.00,-3953.80,-4710.00,-3404.00,15.87,4.65
18/07/22 at 02:09AM,0.00,0.00,0.00,0.00,0.00,-4399.40,-5323.00,-3413.00,110.17,1.76
18/07/22 at 02:19AM,0.00,0.00,0.00,0.00,0.00,-4072.10,-4525.00,-3743.00,143.22,3.88
18/07/22 at 02:29AM,0.00,0.00,0.00,0.00,0.00,-4613.50,-5187.00,-4107.00,127.91,0.37
18/07/22 at 02:39AM,0.00,0.00,0.00,0.00,0.00,-4033.30,-4560.00,-3502.00,155.81,4.13
18/07/22 at 02:49AM,0.00,0.00,0.00,0.00,0.00,-3672.80,-4815.00,-2526.00,331.15,6.48
18/07/22 at 02:59AM,0.00,0.00,0.00,0.00,0.00,-3615.10,-5231.00,-2395.00,161.56,6.85
18/07/22 at 03:09AM,0.00,0.00,0.00,0.00,0.00,-3939.50,-4587.00,-3268.00,204.76,4.74
18/07/22 at 03:19AM,0.00,0.00,0.00,0.00,0.00,-4334.50,-4928.00,-3648.00,41.27,2.18
18/07/22 at 03:29AM,0.00,0.00,0.00,0.00,0.00,-4338.90,-5246.00,-3879.00,94.58,2.15
18/07/22 at 03:39AM,0.00,0.00,0.00,0.00,0.00,-3685.70,-4114.00,-2804.00,14.77,6.39
18/07/22 at 03:49AM,0.10,0.00,1.00,0.28,0.49,-3363.60,-3930.00,-2493.00,275.31,8.48
18/07/22 at 03:59AM,0.60,0.00,1.00,0.13,2.94,-3056.40,-3461.00,-2437.00,195.87,10.48
18/07/22 at 04:10AM,1.40,1.00,2.00,0.19,6.86,-2754.30,-3705.00,-2109.00,300.64,12.44
18/07/22 at 04:20AM,1.90,0.00,3.00,0.60,9.31,-2073.50,-2670.00,-1626.00,54.55,16.86
18/07/22 at 04:30AM,3.10,2.00,4.00,0.03,15.19,-1303.50,-1830.00,-895.00,2.06,21.86
18/07/22 at 04:40AM,4.20,4.00,5.00,0.06,20.58,-575.30,-1109.00,-132.00,115.96,26.59
18/07/22 at 04:50AM,5.20,5.00,6.00,0.06,25.48,-280.80,-836.00,19.00,109.79,28.50
18/07/22 at 05:00AM,6.40,6.00,7.00,0.13,31.36,69.00,-254.00,249.00,7.27,30.77
18/07/22 at 05:10AM,7.90,7.00,9.00,0.28,38.71,437.70,-150.00,1031.00,187.62,33.17
18/07/22 at 05:20AM,8.30,8.00,9.00,0.09,40.67,1308.60,977.00,1522.00,67.48,38.82
18/07/22 at 05:30AM,9.20,9.00,10.00,0.06,45.08,2081.10,1630.00,2462.00,111.28,43.84
18/07/22 at 05:40AM,10.10,10.00,11.00,0.03,49.49,2725.30,2215.00,3342.00,195.02,48.02
18/07/22 at 05:50AM,11.00,10.00,12.00,0.32,53.90,3362.80,2647.00,3915.00,34.09,52.16
18/07/22 at 06:00AM,11.90,11.00,13.00,0.03,58.31,4382.90,4051.00,4913.00,22.80,58.79
18/07/22 at 06:10AM,12.90,12.00,14.00,0.35,63.21,4772.90,3831.00,5504.00,78.14,61.32
18/07/22 at 06:20AM,13.80,12.00,15.00,0.25,67.62,5155.60,4384.00,5859.00,50.79,63.80
18/07/22 at 06:30AM,14.40,14.00,15.00,0.13,70.56,5526.30,4870.00,5948.00,38.36,66.21
18/07/22 at 06:40AM,15.10,15.00,16.00,0.03,73.99,6319.70,5348.00,7494.00,294.31,71.36
18/07/22 at 06:50AM,15.80,14.00,16.00,0.06,77.42,6281.00,5114.00,7964.00,134.08,71.11
18/07/22 at 07:00AM,16.60,16.00,17.00,0.19,81.34,7432.00,6551.00,8663.00,275.43,78.58
18/07/22 at 07:10AM,17.00,17.00,17.00,0.00,83.30,8592.50,7241.00,9795.00,427.38,86.12
18/07/22 at 07:20AM,17.70,17.00,18.00,0.09,86.73,9135.10,8524.00,9642.00,27.80,89.64
18/07/22 at 07:30AM,18.30,18.00,19.00,0.09,89.67,10363.20,9575.00,11137.00,72.04,97.62
18/07/22 at 07:40AM,19.00,19.00,19.00,0.00,93.10,11543.50,11066.00,12261.00,97.56,105.28
18/07/22 at 07:50AM,19.30,19.00,20.00,0.09,94.57,11529.60,10404.00,12347.00,0.19,105.19
18/07/22 at 08:00AM,20.00,19.00,21.00,0.00,98.00,12365.90,11645.00,13048.00,0.60,110.62
18/07/22 at 08:10AM,20.60,20.00,21.00,0.19,100.94,12748.60,11813.00,13739.00,61.54,113.11
18/07/22 at 08:20AM,20.60,20.00,21.00,0.13,100.94,12904.60,12059.00,13547.00,267.40,114.12
18/07/22 at 08:30AM,21.00,21.00,21.00,0.00,102.90,13529.80,12910.00,13975.00,196.00,118.18
18/07/22 at 08:40AM,21.20,21.00,22.00,0.06,103.88,13598.60,13161.00,14450.00,6.51,118.63
18/07/22 at 08:50AM,21.50,21.00,22.00,0.16,105.35,13506.80,12265.00,14158.00,128.45,118.03
18/07/22 at 09:00AM,22.00,22.00,22.00,0.00,107.80,14480.20,13564.00,14992.00,289.73,124.35
18/07/22 at 09:10AM,22.00,21.00,23.00,0.00,107.80,14710.20,14135.00,15254.00,98.41,125.85
18/07/22 at 09:20AM,19.70,19.00,20.00,0.22,96.53,12610.20,11848.00,13493.00,241.03,112.21
18/07/22 at 09:30AM,22.20,22.00,23.00,0.06,108.78,15053.60,13852.00,15748.00,195.87,128.08
18/07/22 at 09:40AM,22.60,22.00,23.00,0.13,110.74,15505.30,13840.00,16680.00,33.11,131.01
18/07/22 at 09:50AM,22.30,22.00,23.00,0.22,109.27,15343.90,14402.00,15801.00,297.86,129.96
18/07/22 at 10:00AM,22.70,22.00,23.00,0.09,111.23,15494.80,14421.00,16456.00,257.47,130.94
18/07/22 at 10:10AM,22.20,22.00,23.00,0.25,108.78,14207.80,13372.00,14704.00,86.08,122.58
18/07/22 at 10:20AM,20.20,20.00,21.00,0.25,98.98,13245.80,12137.00,14028.00,96.83,116.34
18/07/22 at 10:30AM,21.10,21.00,22.00,0.03,103.39,13687.10,13013.00,14993.00,104.01,119.20
18/07/22 at 10:40AM,21.90,21.00,22.00,0.28,107.31,15122.10,14311.00,15970.00,11.35,128.52
18/07/22 at 10:50AM,21.80,21.00,22.00,0.06,106.82,14079.80,12947.00,14875.00,192.65,121.75
18/07/22 at 11:00AM,19.30,19.00,20.00,0.09,94.57,12183.30,11235.00,12969.00,35.01,109.44
18/07/22 at 11:10AM,20.40,20.00,21.00,0.19,99.96,13347.90,13095.00,13629.00,33.49,117.00
18/07/22 at 11:21AM,20.20,20.00,21.00,0.06,98.98,13205.50,12339.00,13758.00,164.60,116.07
18/07/22 at 11:31AM,20.80,20.00,21.00,0.25,101.92,12845.60,11256.00,13824.00,298.01,113.74
18/07/22 at 11:41AM,18.10,18.00,19.00,0.03,88.69,11422.70,10788.00,11879.00,8.13,104.50
18/07/22 at 11:51AM,19.00,19.00,19.00,0.00,93.10,11761.00,11299.00,12291.00,14.55,106.69
18/07/22 at 12:01PM,19.00,19.00,19.00,0.00,93.10,11779.60,11406.00,12069.00,58.06,106.82
18/07/22 at 12:11PM,17.90,17.00,18.00,0.03,87.71,10009.80,9096.00,11078.00,101.57,95.32
18/07/22 at 12:21PM,18.30,18.00,19.00,0.09,89.67,11403.40,10250.00,12171.00,242.74,104.37
18/07/22 at 12:31PM,17.70,17.00,18.00,0.09,86.73,10619.20,10333.00,11084.00,92.59,99.28
18/07/22 at 12:41PM,16.20,16.00,17.00,0.25,79.38,9588.90,9163.00,10298.00,10.47,92.59
18/07/22 at 12:51PM,14.90,14.00,15.00,0.28,73.01,8160.40,7267.00,8779.00,164.63,83.31
18/07/22 at 01:01PM,16.10,16.00,17.00,0.03,78.89,9015.20,8158.00,9575.00,12.08,88.86
18/07/22 at 01:11PM,13.30,13.00,14.00,0.09,65.17,6771.00,6136.00,7598.00,21.19,74.29
18/07/22 at 01:21PM,13.40,13.00,15.00,0.19,65.66,6722.60,5644.00,7556.00,145.28,73.98
18/07/22 at 01:31PM,13.80,13.00,14.00,0.06,67.62,7337.70,6513.00,8034.00,168.96,77.97
18/07/22 at 01:41PM,12.80,10.00,14.00,0.06,62.72,6714.10,6056.00,7379.00,129.37,73.92
18/07/22 at 01:51PM,11.90,11.00,12.00,0.03,58.31,5429.70,4920.00,6273.00,54.30,65.58
18/07/22 at 02:01PM,11.80,11.00,12.00,0.06,57.82,6038.90,5262.00,6610.00,245.68,69.54
18/07/22 at 02:11PM,11.40,11.00,12.00,0.19,55.86,5331.30,4627.00,6132.00,141.45,64.94
18/07/22 at 02:21PM,10.20,10.00,11.00,0.06,49.98,4376.80,4105.00,4731.00,19.99,58.75
18/07/22 at 02:31PM,9.00,8.00,10.00,0.00,44.10,3879.00,3234.00,4784.00,84.43,55.51
18/07/22 at 02:41PM,8.80,8.00,9.00,0.25,43.12,3537.40,2862.00,4103.00,125.35,53.29
18/07/22 at 02:51PM,7.90,7.00,8.00,0.03,38.71,2713.00,2085.00,3445.00,14.86,47.94
18/07/22 at 03:01PM,7.50,7.00,8.00,0.16,36.75,2105.00,1849.00,2402.00,31.62,43.99
18/07/22 at 03:11PM,6.70,6.00,7.00,0.22,32.83,1795.90,1025.00,2329.00,1.93,41.99
18/07/22 at 03:21PM,6.00,5.00,7.00,0.00,29.40,931.70,347.00,1472.00,49.87,36.37
