Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
12/06/22 at 12:05AM,0.00,0.00,0.00,0.00,0.00,-3907.50,-4614.00,-3343.00,132.03,4.95
12/06/22 at 12:15AM,0.00,0.00,0.00,0.00,0.00,-3630.40,-4319.00,-3037.00,119.66,6.75
12/06/22 at 12:25AM,0.00,0.00,0.00,0.00,0.00,-4276.90,-4953.00,-3585.00,194.76,2.55
12/06/22 at 12:35AM,0.00,0.00,0.00,0.00,0.00,-4360.10,-5167.00,-3681.00,214.75,2.01
12/06/22 at 12:45AM,0.00,0.00,0.00,0.00,0.00,-4220.20,-5226.00,-3203.00,59.70,2.92
12/06/22 at 12:55AM,0.00,0.00,0.00,0.00,0.00,-4185.40,-5575.00,-3435.00,188.91,3.15
12/06/22 at 01:05AM,0.00,0.00,0.00,0.00,0.00,-3725.30,-4148.00,-2863.00,32.79,6.13
12/06/22 at 01:15AM,0.00,0.00,0.00,0.00,0.00,-3980.70,-5206.00,-3491.00,29.31,4.48
12/06/22 at 01:25AM,0.00,0.00,0.00,0.00,0.00,-4066.50,-5071.00,-3239.00,266.11,3.92
12/06/22 at 01:35AM,0.00,0.00,0.00,0.00,0.00,-4358.70,-4972.00,-2954.00,444.21,2.02
12/06/22 at 01:45AM,0.00,0.00,0.00,0.00,0.00,-3654.60,-4723.00,-2924.00,145.65,6.59
12/06/22 at 01:55AM,0.00,0.00,0.00,0.00,0.00,-4302.30,-5343.00,-2985.00,70.42,2.39
12/06/22 at 02:05AM,0.00,0.00,0.00,0.00,0.00,-4304.00,-4920.00,-3724.00,145.46,2.38
12/06/22 at 02:15AM,0.00,0.00,0.00,0.00,0.00,-4053.50,-4805.00,-3442.00,237.65,4.00
12/06/22 at 02:25AM,0.00,0.00,0.00,0.00,0.00,-4334.70,-4783.00,-3905.00,24.44,2.18
12/06/22 at 02:35AM,0.00,0.00,0.00,0.00,0.00,-4597.90,-5035.00,-4139.00,60.43,0.47
12/06/22 at 02:45AM,0.00,0.00,0.00,0.00,0.00,-4472.60,-4910.00,-3942.00,105.11,1.28
12/06/22 at 02:55AM,0.00,0.00,0.00,0.00,0.00,-3871.80,-4771.00,-3151.00,62.23,5.18
12/06/22 at 03:05AM,0.00,0.00,0.00,0.00,0.00,-4330.50,-4900.00,-3717.00,40.95,2.20
