Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
27/06/22 at 03:58AM,8.00,7.00,9.00,0.00,39.20,865.50,445.00,1267.00,32.73,35.94
27/06/22 at 04:08AM,12.60,12.00,13.00,0.13,61.74,4771.00,3872.00,5988.00,96.13,61.31
27/06/22 at 04:18AM,6.10,6.00,7.00,0.03,29.89,266.00,29.00,472.00,71.47,32.05
27/06/22 at 04:28AM,4.30,4.00,6.00,0.09,21.07,-426.00,-707.00,-67.00,2.21,27.56
27/06/22 at 04:38AM,7.60,7.00,8.00,0.13,37.24,862.40,230.00,1315.00,31.50,35.92
27/06/22 at 04:48AM,5.90,5.00,6.00,0.03,28.91,-203.00,-813.00,37.00,192.90,29.01
27/06/22 at 04:58AM,8.80,8.00,9.00,0.06,43.12,1668.40,1095.00,2176.00,140.59,41.16
27/06/22 at 05:08AM,4.10,4.00,5.00,0.03,20.09,-395.90,-1031.00,-49.00,82.19,27.75
27/06/22 at 05:18AM,3.60,3.00,4.00,0.19,17.64,-1113.50,-1495.00,-665.00,46.01,23.09
27/06/22 at 05:28AM,2.90,2.00,4.00,0.28,14.21,-1746.20,-2643.00,-1315.00,283.59,18.99
27/06/22 at 05:38AM,2.60,2.00,3.00,0.19,12.74,-1562.20,-2016.00,-592.00,133.70,20.18
27/06/22 at 05:48AM,2.10,2.00,3.00,0.03,10.29,-1873.90,-2587.00,-692.00,132.47,18.16
27/06/22 at 05:58AM,2.20,2.00,3.00,0.25,10.78,-2116.60,-2694.00,-1425.00,145.65,16.58
27/06/22 at 06:08AM,1.60,1.00,2.00,0.13,7.84,-2324.30,-2952.00,-1491.00,156.12,15.23
27/06/22 at 06:18AM,1.00,1.00,1.00,0.00,4.90,-1950.20,-2561.00,-1403.00,2.78,17.66
27/06/22 at 06:28AM,1.00,0.00,2.00,0.00,4.90,-2032.30,-3102.00,-1351.00,124.37,17.13
27/06/22 at 06:38AM,1.10,1.00,2.00,0.03,5.39,-1942.80,-3007.00,-1442.00,119.79,17.71
27/06/22 at 06:48AM,0.60,0.00,1.00,0.13,2.94,-2082.30,-3115.00,-1189.00,282.49,16.80
27/06/22 at 06:58AM,0.00,0.00,0.00,0.00,0.00,-2772.20,-3619.00,-1862.00,132.88,12.32
27/06/22 at 07:08AM,0.10,0.00,1.00,0.03,0.49,-3375.30,-3695.00,-2698.00,88.45,8.41
27/06/22 at 07:18AM,0.40,0.00,1.00,0.13,1.96,-2675.60,-3635.00,-1899.00,173.17,12.95
27/06/22 at 07:28AM,0.00,0.00,0.00,0.00,0.00,-2488.10,-3208.00,-1876.00,95.22,14.17
27/06/22 at 07:38AM,0.00,0.00,0.00,0.00,0.00,-3375.10,-4296.00,-1994.00,133.48,8.41
27/06/22 at 07:48AM,0.10,0.00,1.00,0.03,0.49,-3238.70,-4431.00,-2038.00,377.04,9.29
27/06/22 at 07:58AM,0.00,0.00,0.00,0.00,0.00,-3443.30,-4177.00,-2703.00,58.41,7.97
27/06/22 at 08:08AM,0.00,0.00,0.00,0.00,0.00,-3965.70,-4856.00,-2770.00,40.07,4.57
27/06/22 at 08:18AM,0.00,0.00,0.00,0.00,0.00,-3939.40,-4748.00,-3533.00,65.02,4.74
27/06/22 at 08:28AM,0.00,0.00,0.00,0.00,0.00,-4507.00,-4936.00,-3871.00,89.18,1.06
27/06/22 at 08:38AM,0.00,0.00,0.00,0.00,0.00,-3865.20,-4662.00,-3193.00,142.24,5.23
27/06/22 at 08:48AM,0.00,0.00,0.00,0.00,0.00,-4659.20,-5425.00,-4161.00,155.65,0.07
27/06/22 at 08:58AM,0.00,0.00,0.00,0.00,0.00,-4360.30,-5281.00,-3668.00,218.92,2.01
27/06/22 at 09:08AM,0.00,0.00,0.00,0.00,0.00,-4457.40,-5271.00,-3659.00,65.65,1.38
27/06/22 at 09:18AM,0.00,0.00,0.00,0.00,0.00,-3794.80,-4232.00,-2838.00,302.57,5.68
27/06/22 at 09:28AM,0.00,0.00,0.00,0.00,0.00,-3549.50,-4338.00,-2655.00,28.93,7.28
27/06/22 at 09:38AM,0.00,0.00,0.00,0.00,0.00,-4580.50,-5241.00,-3812.00,243.02,0.58
27/06/22 at 09:48AM,0.00,0.00,0.00,0.00,0.00,-3989.40,-4575.00,-3445.00,11.19,4.42
27/06/22 at 09:58AM,0.00,0.00,0.00,0.00,0.00,-4247.40,-5000.00,-3058.00,44.08,2.74
27/06/22 at 10:08AM,0.00,0.00,0.00,0.00,0.00,-3478.40,-4309.00,-2542.00,126.68,7.74
27/06/22 at 10:18AM,0.00,0.00,0.00,0.00,0.00,-4407.80,-5342.00,-3277.00,42.12,1.70
27/06/22 at 10:28AM,0.00,0.00,0.00,0.00,0.00,-4479.50,-5274.00,-3769.00,21.35,1.24
27/06/22 at 10:38AM,0.00,0.00,0.00,0.00,0.00,-4434.40,-4781.00,-4029.00,18.85,1.53
27/06/22 at 10:48AM,0.00,0.00,0.00,0.00,0.00,-4044.00,-4865.00,-3445.00,21.82,4.06
27/06/22 at 10:58AM,0.00,0.00,0.00,0.00,0.00,-3833.20,-4584.00,-3049.00,51.17,5.43
27/06/22 at 11:08AM,0.00,0.00,0.00,0.00,0.00,-4085.40,-4827.00,-3232.00,55.47,3.80
27/06/22 at 11:18AM,0.00,0.00,0.00,0.00,0.00,-4265.80,-4942.00,-3565.00,23.78,2.62
27/06/22 at 11:28AM,0.00,0.00,0.00,0.00,0.00,-4055.10,-4695.00,-3500.00,56.89,3.99
27/06/22 at 11:38AM,0.00,0.00,0.00,0.00,0.00,-4418.20,-5036.00,-3802.00,57.93,1.64
27/06/22 at 11:49AM,0.00,0.00,0.00,0.00,0.00,-4095.50,-4602.00,-3633.00,146.26,3.73
27/06/22 at 11:59AM,0.00,0.00,0.00,0.00,0.00,-4524.80,-5370.00,-3499.00,195.05,0.94
27/06/22 at 12:09PM,0.00,0.00,0.00,0.00,0.00,-4271.90,-4864.00,-3419.00,194.45,2.59
27/06/22 at 12:19PM,0.00,0.00,0.00,0.00,0.00,-4602.60,-5351.00,-3790.00,81.14,0.44
27/06/22 at 12:29PM,0.00,0.00,0.00,0.00,0.00,-4326.40,-4993.00,-3949.00,86.52,2.23
27/06/22 at 12:39PM,0.00,0.00,0.00,0.00,0.00,-4580.30,-5302.00,-3694.00,23.31,0.58
27/06/22 at 12:49PM,0.00,0.00,0.00,0.00,0.00,-4390.10,-5149.00,-3430.00,213.42,1.82
27/06/22 at 12:59PM,0.00,0.00,0.00,0.00,0.00,-4147.70,-5172.00,-3180.00,19.70,3.39
27/06/22 at 01:09PM,0.00,0.00,0.00,0.00,0.00,-3804.30,-4749.00,-3116.00,298.74,5.62
27/06/22 at 01:19PM,0.00,0.00,0.00,0.00,0.00,-3872.20,-4824.00,-3171.00,227.62,5.18
27/06/22 at 01:29PM,0.00,0.00,0.00,0.00,0.00,-4237.90,-5252.00,-3243.00,199.57,2.81
27/06/22 at 01:39PM,0.00,0.00,0.00,0.00,0.00,-4123.90,-4889.00,-3275.00,59.10,3.55
27/06/22 at 01:49PM,0.00,0.00,0.00,0.00,0.00,-4577.00,-5388.00,-3796.00,246.97,0.60
27/06/22 at 01:59PM,0.00,0.00,0.00,0.00,0.00,-4563.10,-5417.00,-3833.00,230.88,0.69
27/06/22 at 02:09PM,0.10,0.00,1.00,0.03,0.49,-4249.50,-4923.00,-3762.00,212.98,2.73
27/06/22 at 02:17PM,23.40,23.00,25.00,0.13,114.66,12733.30,10716.00,13985.00,188.69,113.01
27/06/22 at 02:27PM,23.10,22.00,24.00,0.03,113.19,13012.80,10808.00,13968.00,18.40,114.82
27/06/22 at 02:37PM,24.00,23.00,25.00,0.00,117.60,14411.80,13292.00,16044.00,143.19,123.91
27/06/22 at 02:47PM,24.10,24.00,25.00,0.03,118.09,15191.60,13012.00,16636.00,689.25,128.97
27/06/22 at 02:57PM,14.10,14.00,15.00,0.03,69.09,6510.70,5563.00,7678.00,192.17,72.60
27/06/22 at 03:07PM,23.10,23.00,24.00,0.03,113.19,14854.70,13809.00,15604.00,155.17,126.78
27/06/22 at 03:17PM,23.60,23.00,24.00,0.19,115.64,15410.00,14851.00,16144.00,7.27,130.39
27/06/22 at 03:27PM,24.20,24.00,25.00,0.06,118.58,16638.60,15699.00,17745.00,349.87,138.37
27/06/22 at 03:37PM,7.50,7.00,8.00,0.16,36.75,2052.70,1497.00,2856.00,94.77,43.65
27/06/22 at 03:47PM,14.50,14.00,15.00,0.16,71.05,7143.70,6591.00,7719.00,64.92,76.71
27/06/22 at 03:57PM,6.60,6.00,7.00,0.13,32.34,1326.90,373.00,1981.00,72.07,38.94
27/06/22 at 04:07PM,24.40,24.00,25.00,0.13,119.56,16517.80,15703.00,17145.00,136.86,137.58
27/06/22 at 04:17PM,22.10,21.00,23.00,0.03,108.29,14425.60,13786.00,14934.00,199.10,124.00
27/06/22 at 04:27PM,21.30,21.00,22.00,0.09,104.37,13884.90,13013.00,14899.00,18.37,120.49
27/06/22 at 04:37PM,21.60,21.00,22.00,0.19,105.84,13818.50,13309.00,14721.00,182.62,120.06
27/06/22 at 04:47PM,20.90,20.00,21.00,0.28,102.41,13300.60,12455.00,14026.00,122.89,116.69
27/06/22 at 04:57PM,21.30,21.00,22.00,0.09,104.37,13435.10,12958.00,14098.00,133.16,117.57
27/06/22 at 05:07PM,19.20,19.00,20.00,0.06,94.08,11573.00,11208.00,11919.00,104.04,105.47
27/06/22 at 05:17PM,19.40,19.00,20.00,0.13,95.06,12101.60,11254.00,12896.00,170.32,108.91
27/06/22 at 05:27PM,18.10,18.00,19.00,0.03,88.69,10587.20,10039.00,11087.00,95.44,99.07
27/06/22 at 05:37PM,17.30,17.00,18.00,0.09,84.77,10041.80,9133.00,10437.00,287.39,95.53
27/06/22 at 05:47PM,16.90,16.00,17.00,0.03,82.81,9443.50,8669.00,10014.00,111.47,91.65
27/06/22 at 05:57PM,16.40,16.00,17.00,0.13,80.36,8737.90,8417.00,9290.00,6.04,87.06
27/06/22 at 06:07PM,16.00,16.00,16.00,0.00,78.40,9073.00,8558.00,9699.00,197.96,89.24
27/06/22 at 06:17PM,13.80,13.00,14.00,0.06,67.62,6908.00,5829.00,7607.00,341.21,75.18
27/06/22 at 06:27PM,13.70,13.00,14.00,0.22,67.13,6346.30,5561.00,7330.00,119.95,71.53
27/06/22 at 06:37PM,13.70,13.00,14.00,0.09,67.13,6481.10,6016.00,7208.00,3.76,72.41
27/06/22 at 06:47PM,13.20,13.00,14.00,0.06,64.68,6024.70,5344.00,6881.00,51.01,69.45
27/06/22 at 06:58PM,13.10,13.00,14.00,0.03,64.19,6695.80,6157.00,7309.00,103.34,73.80
27/06/22 at 07:08PM,9.80,9.00,10.00,0.06,48.02,3938.50,2887.00,4673.00,332.51,55.90
27/06/22 at 07:18PM,11.90,11.00,13.00,0.03,58.31,5165.00,4663.00,5529.00,49.02,63.86
27/06/22 at 07:28PM,11.00,10.00,12.00,0.32,53.90,4664.90,3756.00,5562.00,287.42,60.62
27/06/22 at 07:38PM,9.90,6.00,11.00,0.03,48.51,4129.70,3498.00,4824.00,75.36,57.14
27/06/22 at 07:48PM,9.90,9.00,12.00,0.28,48.51,3281.90,2724.00,3623.00,2.56,51.64
27/06/22 at 07:58PM,9.40,9.00,10.00,0.13,46.06,3562.10,3028.00,3949.00,168.90,53.46
27/06/22 at 08:08PM,5.00,4.00,6.00,0.32,24.50,25.30,-372.00,685.00,208.62,30.49
27/06/22 at 08:18PM,6.90,6.00,8.00,0.03,33.81,1126.10,314.00,1572.00,141.01,37.64
27/06/22 at 08:28PM,7.60,7.00,9.00,0.19,37.24,1663.70,1045.00,2137.00,42.79,41.13
27/06/22 at 08:38PM,2.30,2.00,3.00,0.09,11.27,-1838.10,-2192.00,-1453.00,90.09,18.39
27/06/22 at 08:48PM,6.30,6.00,7.00,0.09,30.87,757.60,299.00,1158.00,95.37,35.24
27/06/22 at 08:58PM,1.70,1.00,2.00,0.09,8.33,-2449.50,-2793.00,-1921.00,37.16,14.42
27/06/22 at 09:08PM,3.90,3.00,5.00,0.03,19.11,-871.60,-1387.00,-411.00,86.52,24.66
27/06/22 at 09:18PM,4.10,4.00,5.00,0.28,20.09,-854.50,-1162.00,-410.00,63.09,24.78
27/06/22 at 09:28PM,3.20,3.00,4.00,0.06,15.68,-1281.70,-1968.00,-877.00,93.07,22.00
27/06/22 at 09:38PM,2.10,1.00,3.00,0.03,10.29,-1738.20,-2496.00,-1227.00,102.71,19.04
27/06/22 at 09:48PM,0.40,0.00,4.00,0.13,1.96,-3194.20,-3722.00,-2605.00,98.73,9.58
27/06/22 at 09:58PM,0.20,0.00,1.00,0.06,0.98,-3276.80,-3761.00,-2812.00,59.83,9.05
27/06/22 at 10:08PM,0.10,0.00,1.00,0.03,0.49,-3110.20,-3617.00,-2593.00,160.26,10.13
27/06/22 at 10:18PM,1.30,1.00,3.00,0.09,6.37,-2579.60,-3075.00,-2241.00,1.71,13.57
27/06/22 at 10:28PM,0.20,0.00,1.00,0.06,0.98,-3059.50,-3995.00,-2453.00,191.79,10.46
27/06/22 at 10:38PM,0.00,0.00,0.00,0.00,0.00,-3148.30,-3964.00,-2470.00,60.81,9.88
27/06/22 at 10:48PM,0.00,0.00,0.00,0.00,0.00,-3340.40,-3617.00,-3171.00,87.47,8.63
27/06/22 at 10:58PM,0.10,0.00,1.00,0.03,0.49,-3400.80,-3964.00,-2564.00,264.62,8.24
27/06/22 at 11:08PM,0.00,0.00,0.00,0.00,0.00,-3176.20,-4606.00,-1753.00,430.13,9.70
27/06/22 at 11:18PM,0.00,0.00,0.00,0.00,0.00,-3678.20,-4209.00,-2919.00,240.08,6.44
27/06/22 at 11:28PM,0.00,0.00,0.00,0.00,0.00,-3175.30,-3759.00,-2242.00,295.14,9.71
27/06/22 at 11:38PM,0.00,0.00,0.00,0.00,0.00,-3900.10,-4294.00,-3216.00,124.56,5.00
27/06/22 at 11:48PM,0.00,0.00,0.00,0.00,0.00,-3457.90,-4456.00,-3012.00,34.18,7.87
27/06/22 at 11:58PM,0.00,0.00,0.00,0.00,0.00,-4234.60,-5370.00,-3489.00,235.78,2.83
