Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
16/08/22 at 12:07AM,0.00,0.00,0.00,0.00,0.00,-3813.00,-4523.00,-3098.00,154.95,5.56
16/08/22 at 12:17AM,0.00,0.00,0.00,0.00,0.00,-4300.80,-5439.00,-3201.00,91.14,2.40
16/08/22 at 12:27AM,0.00,0.00,0.00,0.00,0.00,-4538.70,-5244.00,-3711.00,261.74,0.85
16/08/22 at 12:37AM,0.00,0.00,0.00,0.00,0.00,-3968.00,-4660.00,-3378.00,82.85,4.56
16/08/22 at 12:47AM,0.00,0.00,0.00,0.00,0.00,-3987.40,-4899.00,-3242.00,93.10,4.43
16/08/22 at 12:57AM,0.00,0.00,0.00,0.00,0.00,-4481.00,-5172.00,-3250.00,389.28,1.23
16/08/22 at 01:07AM,0.00,0.00,0.00,0.00,0.00,-3619.40,-4565.00,-2549.00,252.54,6.82
16/08/22 at 01:17AM,0.00,0.00,0.00,0.00,0.00,-4032.20,-5287.00,-3076.00,79.12,4.14
16/08/22 at 01:27AM,0.00,0.00,0.00,0.00,0.00,-3957.00,-4360.00,-2775.00,89.81,4.63
16/08/22 at 01:37AM,0.00,0.00,0.00,0.00,0.00,-4368.20,-5157.00,-3366.00,151.22,1.96
16/08/22 at 01:47AM,0.00,0.00,0.00,0.00,0.00,-4168.60,-5246.00,-3538.00,340.70,3.26
16/08/22 at 01:57AM,0.00,0.00,0.00,0.00,0.00,-4294.40,-4993.00,-3770.00,54.83,2.44
16/08/22 at 02:07AM,0.00,0.00,0.00,0.00,0.00,-4243.70,-4884.00,-3176.00,44.37,2.77
16/08/22 at 02:17AM,0.00,0.00,0.00,0.00,0.00,-3954.60,-4944.00,-3260.00,131.36,4.65
16/08/22 at 02:27AM,0.00,0.00,0.00,0.00,0.00,-4523.50,-5518.00,-3797.00,63.09,0.95
16/08/22 at 02:37AM,0.00,0.00,0.00,0.00,0.00,-4760.70,-5250.00,-4436.00,40.70,-0.59
16/08/22 at 02:47AM,0.00,0.00,0.00,0.00,0.00,-4470.60,-5206.00,-3738.00,92.53,1.29
16/08/22 at 02:57AM,0.00,0.00,0.00,0.00,0.00,-3708.20,-4593.00,-2744.00,148.88,6.25
16/08/22 at 03:07AM,0.00,0.00,0.00,0.00,0.00,-3616.60,-5237.00,-1749.00,385.61,6.84
16/08/22 at 03:17AM,0.00,0.00,0.00,0.00,0.00,-4132.90,-5200.00,-3620.00,89.78,3.49
16/08/22 at 03:27AM,0.00,0.00,0.00,0.00,0.00,-4198.20,-5175.00,-3433.00,241.98,3.06
16/08/22 at 03:37AM,0.00,0.00,0.00,0.00,0.00,-4008.40,-4620.00,-3466.00,75.39,4.30
16/08/22 at 03:47AM,0.00,0.00,0.00,0.00,0.00,-3761.20,-4457.00,-2741.00,220.03,5.90
16/08/22 at 03:57AM,0.00,0.00,0.00,0.00,0.00,-3842.10,-4539.00,-3005.00,103.75,5.38
16/08/22 at 04:07AM,0.00,0.00,0.00,0.00,0.00,-3895.80,-4262.00,-3177.00,82.28,5.03
16/08/22 at 04:17AM,0.00,0.00,0.00,0.00,0.00,-4322.10,-4880.00,-3814.00,160.68,2.26
16/08/22 at 04:27AM,0.00,0.00,0.00,0.00,0.00,-4231.50,-5004.00,-3756.00,14.07,2.85
16/08/22 at 04:37AM,0.00,0.00,0.00,0.00,0.00,-3635.50,-4740.00,-2596.00,136.45,6.72
16/08/22 at 04:47AM,0.00,0.00,0.00,0.00,0.00,-3632.60,-4548.00,-2818.00,30.23,6.74
16/08/22 at 04:57AM,0.00,0.00,0.00,0.00,0.00,-3725.20,-4361.00,-3004.00,15.56,6.14
16/08/22 at 05:07AM,0.00,0.00,0.00,0.00,0.00,-4424.80,-4979.00,-3638.00,10.37,1.59
16/08/22 at 05:17AM,0.00,0.00,0.00,0.00,0.00,-4668.00,-5163.00,-4079.00,113.53,0.01
16/08/22 at 05:27AM,0.00,0.00,0.00,0.00,0.00,-4321.60,-4743.00,-3890.00,71.91,2.26
16/08/22 at 05:37AM,0.00,0.00,0.00,0.00,0.00,-4600.30,-5097.00,-4159.00,29.95,0.45
16/08/22 at 05:47AM,0.00,0.00,0.00,0.00,0.00,-4369.50,-4910.00,-4051.00,100.72,1.95
16/08/22 at 05:57AM,0.00,0.00,0.00,0.00,0.00,-4623.00,-4965.00,-4001.00,196.69,0.31
16/08/22 at 06:07AM,0.00,0.00,0.00,0.00,0.00,-4374.50,-5093.00,-3729.00,95.34,1.92
16/08/22 at 06:17AM,0.10,0.00,1.00,0.28,0.49,-3599.60,-4168.00,-3041.00,179.74,6.95
16/08/22 at 06:27AM,0.00,0.00,0.00,0.00,0.00,-3462.70,-4459.00,-2182.00,74.41,7.84
16/08/22 at 06:37AM,0.00,0.00,0.00,0.00,0.00,-3523.30,-4560.00,-1828.00,220.82,7.45
16/08/22 at 06:47AM,0.00,0.00,0.00,0.00,0.00,-4343.20,-4950.00,-3399.00,89.24,2.12
16/08/22 at 06:57AM,0.00,0.00,0.00,0.00,0.00,-3975.10,-5081.00,-3274.00,229.23,4.51
16/08/22 at 07:07AM,0.00,0.00,0.00,0.00,0.00,-3562.00,-4074.00,-2636.00,161.91,7.19
16/08/22 at 07:17AM,0.00,0.00,0.00,0.00,0.00,-3719.80,-4615.00,-3164.00,0.06,6.17
16/08/22 at 07:27AM,0.00,0.00,0.00,0.00,0.00,-3174.80,-4067.00,-2191.00,282.14,9.71
16/08/22 at 07:37AM,0.00,0.00,0.00,0.00,0.00,-3686.00,-4331.00,-3076.00,203.97,6.39
16/08/22 at 07:47AM,0.00,0.00,0.00,0.00,0.00,-2878.20,-3870.00,-2269.00,145.21,11.64
16/08/22 at 07:57AM,0.50,0.00,1.00,0.16,2.45,-2541.00,-2918.00,-2066.00,13.91,13.82
16/08/22 at 08:07AM,0.00,0.00,0.00,0.00,0.00,-2782.90,-3547.00,-1951.00,249.47,12.25
16/08/22 at 08:17AM,0.20,0.00,1.00,0.06,0.98,-3137.60,-3756.00,-2477.00,208.90,9.95
16/08/22 at 08:27AM,0.30,0.00,1.00,0.22,1.47,-2976.90,-3610.00,-2332.00,75.61,10.99
16/08/22 at 08:38AM,1.50,1.00,3.00,0.47,7.35,-2447.40,-2921.00,-1367.00,341.65,14.43
16/08/22 at 08:48AM,3.00,2.00,4.00,0.00,14.70,-1145.00,-1866.00,-209.00,128.39,22.89
16/08/22 at 08:58AM,8.50,8.00,9.00,0.16,41.65,1471.70,1123.00,1858.00,28.37,39.88
16/08/22 at 09:08AM,5.40,4.00,6.00,0.19,26.46,-229.00,-557.00,42.00,103.72,28.84
16/08/22 at 09:18AM,5.10,5.00,6.00,0.03,24.99,-325.40,-896.00,-29.00,65.27,28.21
16/08/22 at 09:28AM,11.70,11.00,12.00,0.22,57.33,3552.50,2608.00,4422.00,177.25,53.39
16/08/22 at 09:38AM,9.00,8.00,10.00,0.00,44.10,2580.20,1789.00,3096.00,250.20,47.08
16/08/22 at 09:48AM,5.40,5.00,6.00,0.19,26.46,68.40,-681.00,795.00,113.40,30.77
16/08/22 at 09:58AM,4.00,4.00,4.00,0.00,19.60,-477.80,-1172.00,-215.00,219.53,27.22
16/08/22 at 10:08AM,3.70,3.00,4.00,0.22,18.13,-1037.40,-1595.00,-582.00,67.17,23.59
16/08/22 at 10:18AM,4.00,3.00,5.00,0.00,19.60,-928.90,-1207.00,-332.00,94.20,24.29
16/08/22 at 10:28AM,5.20,5.00,6.00,0.25,25.48,-374.40,-918.00,13.00,122.51,27.89
16/08/22 at 10:38AM,7.70,7.00,8.00,0.09,37.73,1414.10,1039.00,2039.00,4.40,39.51
16/08/22 at 10:48AM,16.50,16.00,17.00,0.16,80.85,7624.90,6731.00,8442.00,40.13,79.84
16/08/22 at 10:58AM,18.20,17.00,19.00,0.06,89.18,9580.90,8535.00,10690.00,53.09,92.54
16/08/22 at 11:08AM,18.80,18.00,19.00,0.06,92.12,10763.30,9792.00,11631.00,243.08,100.22
16/08/22 at 11:18AM,16.70,16.00,17.00,0.22,81.83,9645.90,8908.00,10043.00,125.57,92.96
16/08/22 at 11:28AM,13.50,13.00,14.00,0.16,66.15,6440.40,5783.00,7015.00,19.10,72.15
16/08/22 at 11:38AM,12.00,12.00,12.00,0.00,58.80,5131.20,4558.00,5879.00,199.16,63.64
16/08/22 at 11:48AM,14.70,14.00,15.00,0.09,72.03,7264.40,6497.00,8403.00,19.16,77.50
16/08/22 at 11:58AM,15.40,15.00,16.00,0.19,75.46,8370.70,7813.00,8856.00,176.36,84.68
16/08/22 at 12:08PM,18.70,18.00,19.00,0.09,91.63,11298.00,10778.00,11950.00,67.04,103.69
