Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
18/08/22 at 12:02AM,0.00,0.00,0.00,0.00,0.00,-3421.20,-4128.00,-2803.00,185.06,8.11
18/08/22 at 12:12AM,0.00,0.00,0.00,0.00,0.00,-4336.60,-4933.00,-3700.00,65.59,2.16
18/08/22 at 12:22AM,0.00,0.00,0.00,0.00,0.00,-4120.20,-4959.00,-2860.00,164.69,3.57
18/08/22 at 12:32AM,0.00,0.00,0.00,0.00,0.00,-4357.90,-5005.00,-3738.00,196.03,2.03
18/08/22 at 12:42AM,0.00,0.00,0.00,0.00,0.00,-3516.60,-4263.00,-2010.00,214.85,7.49
18/08/22 at 12:52AM,0.00,0.00,0.00,0.00,0.00,-3964.00,-5119.00,-2209.00,427.22,4.58
18/08/22 at 01:02AM,0.00,0.00,0.00,0.00,0.00,-3654.60,-4396.00,-2886.00,243.05,6.59
18/08/22 at 01:12AM,0.00,0.00,0.00,0.00,0.00,-3800.70,-4338.00,-2572.00,388.55,5.64
18/08/22 at 01:22AM,0.00,0.00,0.00,0.00,0.00,-4039.50,-4683.00,-3358.00,51.70,4.09
18/08/22 at 01:32AM,0.00,0.00,0.00,0.00,0.00,-4427.90,-5208.00,-3843.00,111.91,1.57
18/08/22 at 01:42AM,0.00,0.00,0.00,0.00,0.00,-3957.90,-4574.00,-3196.00,60.75,4.62
18/08/22 at 01:52AM,0.00,0.00,0.00,0.00,0.00,-4169.70,-5121.00,-3138.00,169.09,3.25
18/08/22 at 02:03AM,0.00,0.00,0.00,0.00,0.00,-3769.90,-4480.00,-2894.00,276.98,5.84
18/08/22 at 02:13AM,0.00,0.00,0.00,0.00,0.00,-3946.30,-4664.00,-3194.00,141.58,4.70
18/08/22 at 02:23AM,0.00,0.00,0.00,0.00,0.00,-4164.80,-4655.00,-3588.00,155.01,3.28
18/08/22 at 02:33AM,0.00,0.00,0.00,0.00,0.00,-3472.60,-3942.00,-2822.00,89.62,7.78
18/08/22 at 02:43AM,0.00,0.00,0.00,0.00,0.00,-4238.50,-4854.00,-3759.00,63.72,2.80
18/08/22 at 02:53AM,0.00,0.00,0.00,0.00,0.00,-4500.20,-5268.00,-3717.00,203.27,1.10
18/08/22 at 03:03AM,0.00,0.00,0.00,0.00,0.00,-4558.50,-4952.00,-4126.00,72.89,0.72
18/08/22 at 03:13AM,0.00,0.00,0.00,0.00,0.00,-3859.50,-4586.00,-2330.00,116.21,5.26
18/08/22 at 03:23AM,0.00,0.00,0.00,0.00,0.00,-3902.30,-4797.00,-3126.00,115.20,4.99
18/08/22 at 03:33AM,0.00,0.00,0.00,0.00,0.00,-3758.40,-4287.00,-3186.00,127.00,5.92
18/08/22 at 03:43AM,0.00,0.00,0.00,0.00,0.00,-3920.80,-4703.00,-3328.00,247.35,4.86
18/08/22 at 03:53AM,0.00,0.00,0.00,0.00,0.00,-3801.00,-4331.00,-2789.00,65.78,5.64
18/08/22 at 04:03AM,0.00,0.00,0.00,0.00,0.00,-4198.70,-5112.00,-3730.00,288.81,3.06
18/08/22 at 04:13AM,0.00,0.00,0.00,0.00,0.00,-4532.50,-5135.00,-2997.00,130.44,0.89
18/08/22 at 04:23AM,0.00,0.00,0.00,0.00,0.00,-3600.70,-4537.00,-2920.00,214.31,6.94
18/08/22 at 04:33AM,0.00,0.00,0.00,0.00,0.00,-4231.10,-5075.00,-3226.00,171.36,2.85
18/08/22 at 04:43AM,0.00,0.00,0.00,0.00,0.00,-4023.90,-4647.00,-2816.00,97.43,4.20
18/08/22 at 04:53AM,0.00,0.00,0.00,0.00,0.00,-3510.50,-4358.00,-2594.00,140.88,7.53
18/08/22 at 05:03AM,0.00,0.00,0.00,0.00,0.00,-4509.00,-5213.00,-3509.00,222.62,1.05
18/08/22 at 05:13AM,0.00,0.00,0.00,0.00,0.00,-3892.70,-4767.00,-3190.00,4.65,5.05
18/08/22 at 05:23AM,0.00,0.00,0.00,0.00,0.00,-4281.10,-5136.00,-3264.00,270.34,2.53
18/08/22 at 05:33AM,0.00,0.00,0.00,0.00,0.00,-4657.80,-5264.00,-3943.00,59.51,0.08
18/08/22 at 05:43AM,0.00,0.00,0.00,0.00,0.00,-4636.40,-5067.00,-4193.00,107.96,0.22
18/08/22 at 05:53AM,0.00,0.00,0.00,0.00,0.00,-4438.30,-4979.00,-4046.00,170.98,1.50
18/08/22 at 06:03AM,0.00,0.00,0.00,0.00,0.00,-4655.20,-5107.00,-4204.00,89.11,0.10
18/08/22 at 06:13AM,0.00,0.00,0.00,0.00,0.00,-3920.20,-4779.00,-3124.00,50.85,4.87
18/08/22 at 06:23AM,0.00,0.00,0.00,0.00,0.00,-3851.70,-4433.00,-3346.00,6.55,5.31
18/08/22 at 06:33AM,0.00,0.00,0.00,0.00,0.00,-4216.60,-4965.00,-3373.00,131.99,2.94
18/08/22 at 06:43AM,0.00,0.00,0.00,0.00,0.00,-4061.90,-4876.00,-2643.00,199.19,3.95
18/08/22 at 06:53AM,0.00,0.00,0.00,0.00,0.00,-4065.70,-4652.00,-3510.00,174.34,3.92
18/08/22 at 07:03AM,0.00,0.00,0.00,0.00,0.00,-3910.70,-4547.00,-3389.00,35.20,4.93
18/08/22 at 07:13AM,0.00,0.00,0.00,0.00,0.00,-3708.20,-4247.00,-3154.00,65.71,6.25
18/08/22 at 07:23AM,0.00,0.00,0.00,0.00,0.00,-3593.10,-4062.00,-3191.00,127.16,6.99
18/08/22 at 07:33AM,0.00,0.00,0.00,0.00,0.00,-3565.50,-4012.00,-2851.00,3.64,7.17
18/08/22 at 07:43AM,0.00,0.00,0.00,0.00,0.00,-4019.50,-4649.00,-3304.00,96.61,4.22
18/08/22 at 07:53AM,0.00,0.00,0.00,0.00,0.00,-2900.70,-3817.00,-1996.00,289.76,11.49
18/08/22 at 08:03AM,0.10,0.00,1.00,0.03,0.49,-2957.30,-3373.00,-1961.00,131.46,11.12
18/08/22 at 08:13AM,0.00,0.00,0.00,0.00,0.00,-3158.20,-3879.00,-2545.00,107.77,9.82
18/08/22 at 08:23AM,0.30,0.00,1.00,0.09,1.47,-2609.70,-3220.00,-1805.00,21.41,13.38
18/08/22 at 08:33AM,1.00,1.00,1.00,0.00,4.90,-2601.90,-3444.00,-1453.00,54.11,13.43
18/08/22 at 08:43AM,0.70,0.00,1.00,0.09,3.43,-2489.20,-2986.00,-1433.00,38.83,14.16
18/08/22 at 08:53AM,0.80,0.00,1.00,0.25,3.92,-2365.50,-3552.00,-1572.00,375.20,14.96
18/08/22 at 09:03AM,1.40,1.00,2.00,0.19,6.86,-2358.00,-3105.00,-1638.00,227.68,15.01
18/08/22 at 09:13AM,1.10,1.00,2.00,0.03,5.39,-2583.40,-3019.00,-1894.00,218.01,13.55
18/08/22 at 09:23AM,1.50,1.00,2.00,0.16,7.35,-1746.40,-2392.00,-851.00,48.83,18.98
18/08/22 at 09:34AM,1.60,1.00,2.00,0.19,7.84,-2263.00,-2868.00,-1347.00,199.86,15.63
18/08/22 at 09:44AM,2.50,2.00,3.00,0.16,12.25,-1311.10,-2117.00,-860.00,88.51,21.81
18/08/22 at 09:54AM,3.10,3.00,4.00,0.03,15.19,-1154.70,-1606.00,-601.00,142.71,22.83
18/08/22 at 10:04AM,2.10,2.00,3.00,0.03,10.29,-2273.60,-2780.00,-1724.00,69.44,15.56
18/08/22 at 10:14AM,3.30,2.00,4.00,0.09,16.17,-1236.10,-1416.00,-996.00,36.65,22.30
18/08/22 at 10:24AM,5.10,4.00,7.00,0.03,24.99,-223.80,-820.00,222.00,21.44,28.87
18/08/22 at 10:34AM,3.90,3.00,4.00,0.03,19.11,-628.30,-1026.00,-174.00,93.51,26.24
18/08/22 at 10:44AM,3.80,3.00,4.00,0.25,18.62,-672.60,-1113.00,-254.00,132.37,25.96
18/08/22 at 10:54AM,3.90,3.00,4.00,0.03,19.11,-892.80,-1140.00,-688.00,21.76,24.53
18/08/22 at 11:04AM,5.00,4.00,6.00,0.32,24.50,-439.20,-858.00,-67.00,16.70,27.47
