Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
09/07/22 at 12:07AM,22.20,22.00,23.00,0.06,108.78,14584.20,13420.00,15662.00,131.49,125.03
09/07/22 at 12:17AM,22.00,22.00,22.00,0.00,107.80,14563.90,13768.00,15307.00,234.99,124.90
09/07/22 at 12:27AM,23.40,23.00,24.00,0.13,114.66,15888.50,14764.00,17126.00,13.76,133.50
09/07/22 at 12:37AM,23.20,23.00,25.00,0.06,113.68,15295.10,13942.00,16134.00,61.32,129.64
09/07/22 at 12:47AM,21.80,21.00,22.00,0.06,106.82,14639.90,14030.00,15704.00,192.87,125.39
09/07/22 at 12:57AM,21.00,20.00,22.00,0.00,102.90,13854.60,13096.00,14294.00,12.46,120.29
09/07/22 at 01:07AM,20.20,19.00,21.00,0.06,98.98,13305.70,12612.00,14296.00,14.33,116.73
09/07/22 at 01:17AM,5.00,4.00,6.00,0.00,24.50,-54.50,-485.00,389.00,140.25,29.97
09/07/22 at 01:27AM,5.00,5.00,5.00,0.00,24.50,24.00,-373.00,426.00,127.12,30.48
09/07/22 at 01:37AM,15.20,15.00,16.00,0.25,74.48,7689.50,6939.00,8437.00,172.19,80.26
09/07/22 at 01:47AM,18.50,18.00,19.00,0.16,90.65,10706.00,10042.00,11420.00,92.34,99.84
09/07/22 at 01:57AM,17.20,17.00,18.00,0.06,84.28,9774.00,9071.00,10509.00,222.31,93.79
09/07/22 at 02:07AM,16.70,16.00,17.00,0.09,81.83,9454.70,8959.00,10309.00,68.53,91.72
09/07/22 at 02:17AM,3.30,2.00,4.00,0.09,16.17,-954.30,-1468.00,-414.00,39.94,24.13
09/07/22 at 02:27AM,15.70,15.00,16.00,0.09,76.93,9032.30,8404.00,9623.00,109.19,88.98
09/07/22 at 02:37AM,14.60,14.00,15.00,0.19,71.54,7528.00,6880.00,7943.00,115.11,79.21
09/07/22 at 02:47AM,14.40,13.00,17.00,0.13,70.56,7552.20,6735.00,8361.00,102.84,79.36
09/07/22 at 02:58AM,13.40,13.00,14.00,0.13,65.66,7242.80,6641.00,7526.00,21.25,77.36
09/07/22 at 03:08AM,12.40,12.00,13.00,0.19,60.76,5781.00,4974.00,6556.00,240.33,67.86
09/07/22 at 03:18AM,11.40,11.00,12.00,0.13,55.86,5621.40,4945.00,6341.00,45.66,66.83
09/07/22 at 03:28AM,10.80,10.00,11.00,0.06,52.92,4677.80,4156.00,5268.00,20.30,60.70
09/07/22 at 03:38AM,10.40,9.00,11.00,0.13,50.96,4361.30,4053.00,4971.00,26.47,58.64
09/07/22 at 03:48AM,9.00,9.00,9.00,0.00,44.10,3405.50,3142.00,3765.00,40.64,52.44
09/07/22 at 03:58AM,7.90,7.00,8.00,0.03,38.71,2348.90,1992.00,2692.00,75.55,45.58
09/07/22 at 04:08AM,8.00,7.00,9.00,0.00,39.20,2365.00,1774.00,2892.00,134.40,45.68
09/07/22 at 04:18AM,7.30,7.00,8.00,0.22,35.77,1763.00,1314.00,2365.00,141.99,41.77
09/07/22 at 04:28AM,6.90,6.00,8.00,0.28,33.81,1486.00,908.00,1945.00,115.42,39.97
09/07/22 at 04:38AM,6.00,6.00,6.00,0.00,29.40,957.70,523.00,1548.00,137.46,36.54
09/07/22 at 04:48AM,1.70,1.00,2.00,0.22,8.33,-2003.00,-2484.00,-1056.00,152.11,17.32
09/07/22 at 04:58AM,5.00,5.00,5.00,0.00,24.50,-162.90,-459.00,158.00,10.09,29.27
09/07/22 at 05:08AM,4.50,4.00,5.00,0.16,22.05,-93.00,-482.00,283.00,9.80,29.72
09/07/22 at 05:18AM,4.40,4.00,5.00,0.13,21.56,-149.70,-444.00,143.00,26.15,29.35
09/07/22 at 05:28AM,4.20,4.00,5.00,0.06,20.58,-515.00,-872.00,8.00,112.89,26.98
09/07/22 at 05:38AM,1.00,0.00,2.00,0.00,4.90,-2339.80,-2766.00,-1841.00,70.90,15.13
09/07/22 at 05:48AM,1.50,1.00,3.00,0.16,7.35,-1898.20,-2511.00,-1425.00,47.50,18.00
09/07/22 at 05:58AM,1.50,1.00,2.00,0.16,7.35,-2345.50,-2867.00,-1477.00,21.35,15.09
09/07/22 at 06:08AM,1.60,0.00,7.00,0.19,7.84,-2735.00,-3150.00,-2256.00,18.34,12.56
09/07/22 at 06:18AM,0.70,0.00,1.00,0.09,3.43,-2960.20,-3478.00,-2391.00,5.95,11.10
09/07/22 at 06:28AM,1.00,0.00,3.00,0.32,4.90,-2031.50,-2928.00,-785.00,394.18,17.13
09/07/22 at 06:38AM,0.60,0.00,1.00,0.13,2.94,-1848.50,-3353.00,-937.00,77.95,18.32
09/07/22 at 06:48AM,0.00,0.00,0.00,0.00,0.00,-2914.00,-4047.00,-2215.00,116.06,11.40
09/07/22 at 06:58AM,0.10,0.00,1.00,0.03,0.49,-3090.50,-3489.00,-2517.00,126.02,10.26
09/07/22 at 07:08AM,0.00,0.00,0.00,0.00,0.00,-3136.40,-3637.00,-2479.00,158.30,9.96
09/07/22 at 07:18AM,0.00,0.00,0.00,0.00,0.00,-3180.60,-3660.00,-2410.00,4.30,9.67
09/07/22 at 07:28AM,0.00,0.00,0.00,0.00,0.00,-3549.20,-4168.00,-2843.00,223.32,7.28
09/07/22 at 07:38AM,0.00,0.00,0.00,0.00,0.00,-3712.20,-4383.00,-2957.00,91.77,6.22
09/07/22 at 07:48AM,0.00,0.00,0.00,0.00,0.00,-4082.40,-5581.00,-2316.00,59.01,3.82
09/07/22 at 07:58AM,0.00,0.00,0.00,0.00,0.00,-4183.20,-5385.00,-3355.00,251.34,3.16
09/07/22 at 08:08AM,0.00,0.00,0.00,0.00,0.00,-3590.90,-3986.00,-2848.00,61.06,7.01
09/07/22 at 08:18AM,0.00,0.00,0.00,0.00,0.00,-3785.10,-5114.00,-2771.00,64.16,5.75
09/07/22 at 08:28AM,0.00,0.00,0.00,0.00,0.00,-4226.50,-4699.00,-3676.00,55.50,2.88
09/07/22 at 08:38AM,0.00,0.00,0.00,0.00,0.00,-3821.10,-4249.00,-3272.00,67.64,5.51
09/07/22 at 08:48AM,0.00,0.00,0.00,0.00,0.00,-4044.70,-4889.00,-3370.00,266.99,4.06
09/07/22 at 08:58AM,0.00,0.00,0.00,0.00,0.00,-4165.40,-4729.00,-3606.00,19.80,3.28
09/07/22 at 09:08AM,0.00,0.00,0.00,0.00,0.00,-4067.30,-5409.00,-2502.00,21.09,3.91
09/07/22 at 09:18AM,0.00,0.00,0.00,0.00,0.00,-3839.70,-4721.00,-2866.00,161.69,5.39
09/07/22 at 09:28AM,0.00,0.00,0.00,0.00,0.00,-4185.60,-5228.00,-3370.00,329.64,3.15
09/07/22 at 09:38AM,0.00,0.00,0.00,0.00,0.00,-4352.70,-4930.00,-3242.00,103.19,2.06
09/07/22 at 09:48AM,0.00,0.00,0.00,0.00,0.00,-4076.60,-5319.00,-2724.00,261.33,3.85
09/07/22 at 09:58AM,0.00,0.00,0.00,0.00,0.00,-4368.60,-5181.00,-3308.00,168.36,1.96
09/07/22 at 10:08AM,0.00,0.00,0.00,0.00,0.00,-3824.10,-4351.00,-3454.00,117.04,5.49
09/07/22 at 10:18AM,0.00,0.00,0.00,0.00,0.00,-4078.30,-4407.00,-3474.00,191.10,3.84
09/07/22 at 10:28AM,0.00,0.00,0.00,0.00,0.00,-4177.90,-5565.00,-3150.00,200.14,3.20
09/07/22 at 10:39AM,0.00,0.00,0.00,0.00,0.00,-4630.40,-5394.00,-4036.00,241.47,0.26
09/07/22 at 10:49AM,0.00,0.00,0.00,0.00,0.00,-4053.20,-4591.00,-3484.00,87.85,4.01
09/07/22 at 10:59AM,0.00,0.00,0.00,0.00,0.00,-4184.80,-5002.00,-3379.00,254.82,3.15
09/07/22 at 11:09AM,0.00,0.00,0.00,0.00,0.00,-4040.80,-4990.00,-2975.00,221.74,4.09
09/07/22 at 11:19AM,0.00,0.00,0.00,0.00,0.00,-3723.10,-4162.00,-3327.00,130.57,6.15
09/07/22 at 11:29AM,0.00,0.00,0.00,0.00,0.00,-3889.40,-4592.00,-3351.00,170.26,5.07
09/07/22 at 11:39AM,0.00,0.00,0.00,0.00,0.00,-3929.40,-4683.00,-3430.00,46.68,4.81
09/07/22 at 11:49AM,0.00,0.00,0.00,0.00,0.00,-4068.40,-5363.00,-3169.00,57.74,3.91
09/07/22 at 11:59AM,0.00,0.00,0.00,0.00,0.00,-3934.10,-4847.00,-3013.00,291.28,4.78
09/07/22 at 12:09PM,0.00,0.00,0.00,0.00,0.00,-4224.10,-4936.00,-3766.00,54.68,2.90
09/07/22 at 12:19PM,0.00,0.00,0.00,0.00,0.00,-4545.10,-5015.00,-4002.00,9.52,0.81
09/07/22 at 12:29PM,0.00,0.00,0.00,0.00,0.00,-4275.40,-4980.00,-3471.00,87.41,2.56
09/07/22 at 12:39PM,0.70,0.00,7.00,0.22,3.43,-4117.60,-4891.00,-3785.00,46.93,3.59
09/07/22 at 12:49PM,0.00,0.00,0.00,0.00,0.00,-3952.10,-4252.00,-3717.00,15.84,4.66
09/07/22 at 12:59PM,0.00,0.00,0.00,0.00,0.00,-4191.60,-4767.00,-2448.00,32.13,3.11
09/07/22 at 01:09PM,0.00,0.00,0.00,0.00,0.00,-4206.40,-5054.00,-3591.00,27.32,3.01
09/07/22 at 01:19PM,0.00,0.00,0.00,0.00,0.00,-4562.40,-4916.00,-3957.00,21.00,0.70
09/07/22 at 01:29PM,0.00,0.00,0.00,0.00,0.00,-3710.30,-5328.00,-1242.00,434.09,6.23
09/07/22 at 01:39PM,0.00,0.00,0.00,0.00,0.00,-4033.90,-4807.00,-3150.00,221.64,4.13
09/07/22 at 01:49PM,0.00,0.00,0.00,0.00,0.00,-4374.60,-4985.00,-3909.00,193.03,1.92
09/07/22 at 01:59PM,0.00,0.00,0.00,0.00,0.00,-4059.70,-4808.00,-3003.00,35.83,3.96
09/07/22 at 02:09PM,0.00,0.00,0.00,0.00,0.00,-4043.60,-4848.00,-3301.00,245.20,4.07
09/07/22 at 02:19PM,0.00,0.00,0.00,0.00,0.00,-4420.10,-4869.00,-3345.00,26.59,1.62
09/07/22 at 02:29PM,0.00,0.00,0.00,0.00,0.00,-3820.30,-4728.00,-3250.00,287.04,5.52
09/07/22 at 02:39PM,0.00,0.00,0.00,0.00,0.00,-3970.90,-5028.00,-2620.00,334.28,4.54
09/07/22 at 02:49PM,0.00,0.00,0.00,0.00,0.00,-4162.60,-4788.00,-3494.00,211.43,3.29
09/07/22 at 02:59PM,0.00,0.00,0.00,0.00,0.00,-4362.50,-5224.00,-3775.00,272.43,2.00
09/07/22 at 03:09PM,0.00,0.00,0.00,0.00,0.00,-4088.60,-5288.00,-3156.00,111.44,3.78
09/07/22 at 03:19PM,0.00,0.00,0.00,0.00,0.00,-4163.50,-4771.00,-2894.00,159.22,3.29
09/07/22 at 03:29PM,0.00,0.00,0.00,0.00,0.00,-4008.50,-4642.00,-3283.00,229.42,4.30
09/07/22 at 03:39PM,0.00,0.00,0.00,0.00,0.00,-4004.10,-4721.00,-3504.00,27.23,4.32
09/07/22 at 03:49PM,0.00,0.00,0.00,0.00,0.00,-4443.30,-5112.00,-3411.00,148.85,1.47
09/07/22 at 03:59PM,0.00,0.00,0.00,0.00,0.00,-3986.60,-4901.00,-3209.00,46.99,4.44
09/07/22 at 04:09PM,0.00,0.00,0.00,0.00,0.00,-4604.30,-5192.00,-4146.00,41.01,0.43
09/07/22 at 04:19PM,0.00,0.00,0.00,0.00,0.00,-4136.60,-4865.00,-3059.00,117.83,3.46
09/07/22 at 04:29PM,0.00,0.00,0.00,0.00,0.00,-3825.70,-4312.00,-3460.00,85.92,5.48
09/07/22 at 04:39PM,0.00,0.00,0.00,0.00,0.00,-3426.70,-4366.00,-2673.00,90.66,8.07
09/07/22 at 04:49PM,0.00,0.00,0.00,0.00,0.00,-2983.70,-3632.00,-2321.00,43.10,10.95
09/07/22 at 04:59PM,0.90,0.00,3.00,0.03,4.41,-2463.10,-3293.00,-1682.00,246.63,14.33
09/07/22 at 05:09PM,1.80,1.00,2.00,0.06,8.82,-1997.90,-2621.00,-1317.00,4.14,17.35
09/07/22 at 05:19PM,3.00,2.00,4.00,0.00,14.70,-1436.00,-1856.00,-1057.00,33.52,21.00
09/07/22 at 05:29PM,3.80,3.00,4.00,0.06,18.62,-857.90,-1760.00,-354.00,82.19,24.75
09/07/22 at 05:39PM,4.90,4.00,5.00,0.03,24.01,-536.20,-857.00,-206.00,101.57,26.84
09/07/22 at 05:50PM,5.80,5.00,6.00,0.06,28.42,-124.20,-445.00,61.00,101.45,29.52
09/07/22 at 06:00PM,6.90,6.00,7.00,0.03,33.81,286.60,63.00,673.00,65.65,32.19
09/07/22 at 06:10PM,7.80,7.00,8.00,0.06,38.22,982.00,633.00,1370.00,35.73,36.70
09/07/22 at 06:20PM,8.70,8.00,9.00,0.09,42.63,1700.10,1416.00,2046.00,38.86,41.36
09/07/22 at 06:30PM,9.80,9.00,10.00,0.25,48.02,2239.80,1961.00,2562.00,81.97,44.87
09/07/22 at 06:40PM,10.70,10.00,11.00,0.09,52.43,2690.90,2216.00,3360.00,211.59,47.80
09/07/22 at 06:50PM,11.40,11.00,12.00,0.13,55.86,3442.70,2671.00,4095.00,30.90,52.68
09/07/22 at 07:00PM,12.20,12.00,13.00,0.06,59.78,4481.10,4191.00,5158.00,14.58,59.42
09/07/22 at 07:10PM,13.00,12.00,14.00,0.32,63.70,5209.30,4800.00,5481.00,106.66,64.15
09/07/22 at 07:20PM,13.80,13.00,14.00,0.06,67.62,5907.70,4709.00,6827.00,76.94,68.69
09/07/22 at 07:30PM,14.60,14.00,15.00,0.13,71.54,6320.50,5461.00,6909.00,54.87,71.37
09/07/22 at 07:40PM,15.40,15.00,16.00,0.19,75.46,6878.20,5752.00,7756.00,151.41,74.99
09/07/22 at 07:50PM,15.90,15.00,17.00,0.28,77.91,7084.90,6149.00,7829.00,90.41,76.33
09/07/22 at 08:00PM,16.90,16.00,18.00,0.03,82.81,6956.30,5691.00,7460.00,159.28,75.50
09/07/22 at 08:10PM,17.30,17.00,18.00,0.09,84.77,7973.30,6886.00,9017.00,330.05,82.10
09/07/22 at 08:20PM,18.10,17.00,19.00,0.35,88.69,8401.50,6810.00,9127.00,166.49,84.88
09/07/22 at 08:30PM,18.10,18.00,19.00,0.03,88.69,8168.80,6993.00,9299.00,260.32,83.37
09/07/22 at 08:40PM,18.70,18.00,20.00,0.22,91.63,8625.70,7915.00,9748.00,354.90,86.34
09/07/22 at 08:50PM,19.30,19.00,20.00,0.22,94.57,9280.30,7239.00,11087.00,645.52,90.59
09/07/22 at 09:00PM,20.10,20.00,21.00,0.03,98.49,11404.10,10652.00,11811.00,90.41,104.38
09/07/22 at 09:10PM,20.30,20.00,21.00,0.09,99.47,10873.60,9753.00,12797.00,73.49,100.93
09/07/22 at 09:20PM,20.70,20.00,21.00,0.22,101.43,11704.00,10958.00,13199.00,117.95,106.32
09/07/22 at 09:30PM,21.20,21.00,22.00,0.06,103.88,12143.30,10453.00,13734.00,359.33,109.18
09/07/22 at 09:40PM,21.50,21.00,22.00,0.16,105.35,12811.30,11530.00,14511.00,237.27,113.51
09/07/22 at 09:50PM,21.60,20.00,23.00,0.51,105.84,13461.60,12791.00,14051.00,68.81,117.74
09/07/22 at 10:00PM,22.00,21.00,23.00,0.00,107.80,13857.80,12746.00,14663.00,55.59,120.31
09/07/22 at 10:10PM,22.20,22.00,23.00,0.06,108.78,14533.70,14090.00,14918.00,49.87,124.70
09/07/22 at 10:20PM,22.30,22.00,23.00,0.09,109.27,14144.90,13704.00,14587.00,115.08,122.17
09/07/22 at 10:30PM,22.40,22.00,23.00,0.13,109.76,14676.80,14119.00,15107.00,136.04,125.63
09/07/22 at 10:40PM,22.70,22.00,23.00,0.09,111.23,15289.40,14664.00,16019.00,135.16,129.61
09/07/22 at 10:50PM,22.50,22.00,23.00,0.16,110.25,14787.20,13540.00,15429.00,324.20,126.35
09/07/22 at 11:00PM,22.80,22.00,23.00,0.06,111.72,14753.40,14231.00,15449.00,28.65,126.13
09/07/22 at 11:10PM,22.40,21.00,23.00,0.44,109.76,14812.80,14007.00,16044.00,127.38,126.51
09/07/22 at 11:20PM,22.30,22.00,23.00,0.09,109.27,14802.20,14201.00,15412.00,47.18,126.44
09/07/22 at 11:30PM,22.40,22.00,23.00,0.19,109.76,14868.90,14603.00,15163.00,17.74,126.88
09/07/22 at 11:40PM,22.10,22.00,23.00,0.03,108.29,14760.00,14231.00,15603.00,147.68,126.17
09/07/22 at 11:50PM,21.90,21.00,22.00,0.03,107.31,14803.00,13775.00,16197.00,255.83,126.45
