Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
16/06/22 at 12:09AM,0.00,0.00,0.00,0.00,0.00,-3866.60,-4739.00,-2407.00,114.66,5.22
16/06/22 at 12:19AM,0.00,0.00,0.00,0.00,0.00,-4171.50,-5105.00,-3550.00,16.29,3.24
16/06/22 at 12:29AM,0.00,0.00,0.00,0.00,0.00,-3719.30,-5073.00,-2199.00,56.07,6.17
16/06/22 at 12:39AM,0.00,0.00,0.00,0.00,0.00,-4220.70,-4870.00,-3598.00,153.59,2.92
16/06/22 at 12:49AM,0.00,0.00,0.00,0.00,0.00,-3999.80,-4511.00,-3321.00,82.91,4.35
16/06/22 at 12:59AM,0.00,0.00,0.00,0.00,0.00,-4464.90,-5294.00,-3419.00,330.74,1.33
16/06/22 at 01:09AM,0.00,0.00,0.00,0.00,0.00,-4365.20,-5107.00,-3109.00,136.23,1.98
16/06/22 at 01:19AM,0.00,0.00,0.00,0.00,0.00,-4206.30,-5065.00,-3375.00,16.67,3.01
16/06/22 at 01:29AM,0.00,0.00,0.00,0.00,0.00,-4487.50,-5094.00,-4139.00,110.21,1.19
16/06/22 at 01:39AM,0.00,0.00,0.00,0.00,0.00,-4660.60,-5185.00,-4130.00,165.83,0.06
16/06/22 at 01:49AM,0.00,0.00,0.00,0.00,0.00,-4396.00,-4689.00,-3991.00,20.24,1.78
16/06/22 at 01:59AM,0.00,0.00,0.00,0.00,0.00,-3976.50,-4730.00,-2816.00,271.48,4.50
16/06/22 at 02:09AM,0.00,0.00,0.00,0.00,0.00,-4013.10,-5018.00,-3184.00,262.18,4.27
16/06/22 at 02:19AM,0.00,0.00,0.00,0.00,0.00,-4243.00,-5709.00,-2904.00,175.19,2.77
16/06/22 at 02:29AM,0.00,0.00,0.00,0.00,0.00,-3741.70,-5124.00,-2403.00,228.73,6.03
16/06/22 at 02:39AM,0.00,0.00,0.00,0.00,0.00,-3723.70,-4252.00,-3037.00,167.06,6.14
16/06/22 at 02:49AM,0.00,0.00,0.00,0.00,0.00,-4097.40,-5355.00,-3106.00,32.76,3.72
16/06/22 at 02:59AM,0.00,0.00,0.00,0.00,0.00,-3876.40,-4345.00,-3179.00,148.18,5.15
16/06/22 at 03:09AM,0.00,0.00,0.00,0.00,0.00,-4321.00,-5155.00,-3927.00,115.11,2.27
16/06/22 at 03:19AM,0.00,0.00,0.00,0.00,0.00,-3949.20,-4650.00,-3346.00,66.15,4.68
16/06/22 at 03:29AM,0.00,0.00,0.00,0.00,0.00,-4039.70,-4749.00,-3391.00,224.30,4.09
16/06/22 at 03:39AM,0.00,0.00,0.00,0.00,0.00,-3893.40,-4451.00,-3406.00,35.61,5.04
16/06/22 at 03:49AM,0.00,0.00,0.00,0.00,0.00,-3824.70,-4869.00,-3091.00,196.60,5.49
16/06/22 at 03:59AM,0.00,0.00,0.00,0.00,0.00,-4239.70,-5219.00,-3735.00,11.92,2.79
16/06/22 at 04:09AM,0.00,0.00,0.00,0.00,0.00,-4274.20,-4746.00,-3570.00,7.65,2.57
16/06/22 at 04:19AM,0.00,0.00,0.00,0.00,0.00,-4441.50,-5238.00,-3401.00,3.00,1.48
16/06/22 at 04:30AM,0.00,0.00,0.00,0.00,0.00,-4914.80,-6013.00,-4097.00,322.30,-1.59
16/06/22 at 04:40AM,0.00,0.00,0.00,0.00,0.00,-4198.50,-4959.00,-3051.00,240.49,3.06
16/06/22 at 04:50AM,0.00,0.00,0.00,0.00,0.00,-4140.90,-4656.00,-3529.00,36.08,3.44
16/06/22 at 05:00AM,0.00,0.00,0.00,0.00,0.00,-4159.00,-5234.00,-3491.00,211.24,3.32
16/06/22 at 05:10AM,0.00,0.00,0.00,0.00,0.00,-4514.80,-5439.00,-3633.00,187.27,1.01
16/06/22 at 05:20AM,0.00,0.00,0.00,0.00,0.00,-4711.50,-5449.00,-4191.00,138.67,-0.27
16/06/22 at 05:30AM,0.00,0.00,0.00,0.00,0.00,-4441.60,-5343.00,-3399.00,63.37,1.48
16/06/22 at 05:40AM,0.00,0.00,0.00,0.00,0.00,-4133.70,-4560.00,-3523.00,29.50,3.48
16/06/22 at 05:50AM,0.00,0.00,0.00,0.00,0.00,-4450.30,-5003.00,-3811.00,44.05,1.43
16/06/22 at 06:00AM,0.00,0.00,0.00,0.00,0.00,-4558.30,-5063.00,-3799.00,240.11,0.73
16/06/22 at 06:10AM,0.00,0.00,0.00,0.00,0.00,-4346.70,-5234.00,-3657.00,1.17,2.10
16/06/22 at 06:20AM,0.00,0.00,0.00,0.00,0.00,-4527.50,-4902.00,-3872.00,75.42,0.93
16/06/22 at 06:30AM,0.00,0.00,0.00,0.00,0.00,-4500.70,-5120.00,-3309.00,172.12,1.10
16/06/22 at 06:40AM,0.00,0.00,0.00,0.00,0.00,-3737.90,-4302.00,-2950.00,115.08,6.05
16/06/22 at 06:50AM,0.00,0.00,0.00,0.00,0.00,-4387.00,-5157.00,-3616.00,243.81,1.84
16/06/22 at 07:00AM,0.00,0.00,0.00,0.00,0.00,-4124.10,-5160.00,-3107.00,52.84,3.54
16/06/22 at 07:10AM,0.00,0.00,0.00,0.00,0.00,-4476.30,-5092.00,-3869.00,6.55,1.26
16/06/22 at 07:20AM,0.00,0.00,0.00,0.00,0.00,-4305.50,-5327.00,-3664.00,40.00,2.37
16/06/22 at 07:30AM,0.00,0.00,0.00,0.00,0.00,-4357.10,-4629.00,-3942.00,103.75,2.03
