Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
07/09/22 at 12:09AM,0.00,0.00,0.00,0.00,0.00,-3919.40,-4551.00,-2951.00,35.54,4.87
07/09/22 at 12:19AM,0.00,0.00,0.00,0.00,0.00,-4109.90,-4596.00,-3327.00,98.00,3.64
07/09/22 at 12:29AM,0.00,0.00,0.00,0.00,0.00,-3815.80,-5105.00,-2953.00,226.67,5.55
07/09/22 at 12:39AM,0.00,0.00,0.00,0.00,0.00,-4406.20,-4939.00,-3581.00,160.58,1.71
07/09/22 at 12:49AM,0.00,0.00,0.00,0.00,0.00,-4150.50,-5141.00,-2845.00,158.27,3.37
07/09/22 at 12:59AM,0.00,0.00,0.00,0.00,0.00,-4241.80,-5059.00,-3009.00,74.38,2.78
07/09/22 at 01:09AM,0.00,0.00,0.00,0.00,0.00,-4029.40,-4790.00,-3355.00,54.58,4.16
07/09/22 at 01:19AM,0.00,0.00,0.00,0.00,0.00,-4539.10,-5508.00,-3319.00,153.97,0.85
07/09/22 at 01:29AM,0.00,0.00,0.00,0.00,0.00,-3960.80,-4584.00,-3378.00,197.07,4.61
07/09/22 at 01:39AM,0.00,0.00,0.00,0.00,0.00,-4332.10,-5001.00,-3286.00,24.32,2.19
07/09/22 at 01:49AM,0.00,0.00,0.00,0.00,0.00,-4045.10,-4752.00,-3058.00,100.91,4.06
07/09/22 at 01:59AM,0.00,0.00,0.00,0.00,0.00,-4351.30,-5400.00,-3696.00,305.70,2.07
07/09/22 at 02:09AM,0.00,0.00,0.00,0.00,0.00,-4545.90,-5286.00,-3202.00,424.98,0.81
07/09/22 at 02:19AM,0.00,0.00,0.00,0.00,0.00,-4080.90,-4685.00,-3496.00,150.56,3.83
07/09/22 at 02:29AM,0.00,0.00,0.00,0.00,0.00,-4094.80,-5301.00,-3344.00,62.99,3.74
07/09/22 at 02:39AM,0.00,0.00,0.00,0.00,0.00,-4435.90,-4877.00,-3994.00,48.10,1.52
07/09/22 at 02:49AM,0.00,0.00,0.00,0.00,0.00,-4145.50,-5035.00,-3566.00,281.28,3.41
07/09/22 at 02:59AM,0.00,0.00,0.00,0.00,0.00,-4394.20,-5401.00,-3527.00,266.52,1.79
07/09/22 at 03:09AM,0.00,0.00,0.00,0.00,0.00,-4136.80,-4745.00,-3580.00,81.33,3.46
07/09/22 at 03:19AM,0.00,0.00,0.00,0.00,0.00,-4424.40,-5132.00,-4084.00,70.08,1.59
07/09/22 at 03:29AM,0.00,0.00,0.00,0.00,0.00,-4123.40,-5050.00,-3005.00,134.21,3.55
07/09/22 at 03:39AM,0.00,0.00,0.00,0.00,0.00,-4113.80,-5206.00,-2887.00,111.06,3.61
