Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
12/07/22 at 12:07AM,21.00,20.00,22.00,0.00,102.90,14010.20,13394.00,14554.00,171.96,121.30
12/07/22 at 12:17AM,20.80,20.00,21.00,0.06,101.92,13823.60,13387.00,14184.00,98.79,120.09
12/07/22 at 12:27AM,20.60,20.00,21.00,0.13,100.94,13300.10,12672.00,14069.00,171.05,116.69
12/07/22 at 12:37AM,20.10,20.00,21.00,0.03,98.49,12482.70,11441.00,13782.00,243.91,111.38
12/07/22 at 12:47AM,19.40,18.00,20.00,0.13,95.06,12059.80,11306.00,12628.00,3.23,108.64
12/07/22 at 12:57AM,18.10,18.00,19.00,0.03,88.69,11032.70,10368.00,11867.00,32.35,101.97
12/07/22 at 01:07AM,18.80,18.00,19.00,0.06,92.12,11794.70,11191.00,12136.00,4.02,106.91
12/07/22 at 01:17AM,18.20,18.00,19.00,0.06,89.18,10690.70,9693.00,11207.00,123.11,99.74
12/07/22 at 01:28AM,18.00,17.00,19.00,0.32,88.20,10739.10,10272.00,11289.00,19.95,100.06
12/07/22 at 01:38AM,17.10,17.00,18.00,0.03,83.79,10493.20,9994.00,11019.00,135.73,98.46
12/07/22 at 01:48AM,16.80,16.00,18.00,0.06,82.32,10446.90,9561.00,11028.00,0.66,98.16
12/07/22 at 01:58AM,16.10,16.00,17.00,0.03,78.89,9519.50,8223.00,10505.00,311.64,92.14
12/07/22 at 02:08AM,15.70,15.00,17.00,0.41,76.93,8756.10,8423.00,9200.00,105.34,87.18
12/07/22 at 02:18AM,15.20,15.00,16.00,0.06,74.48,8349.90,7774.00,8628.00,182.12,84.54
12/07/22 at 02:28AM,14.10,14.00,15.00,0.03,69.09,7797.90,6985.00,8827.00,0.28,80.96
12/07/22 at 02:38AM,13.90,13.00,14.00,0.03,68.11,7578.50,6524.00,8802.00,175.66,79.54
12/07/22 at 02:48AM,12.90,12.00,14.00,0.03,63.21,6541.70,5737.00,7221.00,254.47,72.80
12/07/22 at 02:58AM,12.50,12.00,13.00,0.16,61.25,6218.80,5908.00,6790.00,38.83,70.71
12/07/22 at 03:08AM,11.70,11.00,12.00,0.22,57.33,5746.10,5261.00,6132.00,105.65,67.64
12/07/22 at 03:18AM,11.10,11.00,12.00,0.03,54.39,5482.00,4619.00,6106.00,197.33,65.92
12/07/22 at 03:28AM,10.30,9.00,11.00,0.41,50.47,4233.30,4010.00,4602.00,26.15,57.81
12/07/22 at 03:38AM,9.50,9.00,10.00,0.16,46.55,3870.30,3395.00,4548.00,6.86,55.46
12/07/22 at 03:48AM,8.90,8.00,10.00,0.03,43.61,3208.20,2886.00,3688.00,21.25,51.16
12/07/22 at 03:58AM,8.30,8.00,9.00,0.22,40.67,3072.00,2752.00,3227.00,101.19,50.27
12/07/22 at 04:08AM,7.70,7.00,8.00,0.09,37.73,2536.50,1711.00,3574.00,89.33,46.80
12/07/22 at 04:18AM,7.00,7.00,7.00,0.00,34.30,2237.00,1619.00,2901.00,165.07,44.85
12/07/22 at 04:28AM,6.00,6.00,6.00,0.00,29.40,1007.80,157.00,1556.00,82.91,36.87
12/07/22 at 04:38AM,5.50,5.00,6.00,0.16,26.95,245.60,-285.00,819.00,107.01,31.92
12/07/22 at 04:48AM,5.60,5.00,7.00,0.13,27.44,306.00,-72.00,748.00,6.01,32.31
12/07/22 at 04:58AM,4.70,4.00,5.00,0.09,23.03,-90.50,-311.00,78.00,5.53,29.74
12/07/22 at 05:08AM,3.50,3.00,4.00,0.16,17.15,-817.00,-1193.00,-229.00,110.68,25.02
12/07/22 at 05:18AM,3.70,3.00,4.00,0.22,18.13,-903.50,-1447.00,-347.00,66.25,24.46
12/07/22 at 05:28AM,3.00,3.00,3.00,0.00,14.70,-887.30,-1218.00,-628.00,52.72,24.56
12/07/22 at 05:38AM,1.90,0.00,3.00,0.03,9.31,-1661.50,-2053.00,-1331.00,123.80,19.54
12/07/22 at 05:48AM,2.20,2.00,3.00,0.25,10.78,-2129.60,-2574.00,-1914.00,30.23,16.50
12/07/22 at 05:58AM,1.30,1.00,2.00,0.22,6.37,-2589.50,-2937.00,-2311.00,109.89,13.51
12/07/22 at 06:08AM,1.90,1.00,2.00,0.03,9.31,-2166.90,-2559.00,-1865.00,13.57,16.25
12/07/22 at 06:18AM,1.20,1.00,2.00,0.06,5.88,-2617.90,-3136.00,-2075.00,82.25,13.33
12/07/22 at 06:28AM,0.60,0.00,2.00,0.19,2.94,-3039.10,-3508.00,-2507.00,139.17,10.59
12/07/22 at 06:38AM,0.50,0.00,3.00,0.16,2.45,-3250.80,-3965.00,-2673.00,93.03,9.22
12/07/22 at 06:48AM,0.10,0.00,1.00,0.03,0.49,-3676.30,-4336.00,-3113.00,120.26,6.45
12/07/22 at 06:58AM,0.10,0.00,1.00,0.03,0.49,-3811.10,-4373.00,-3048.00,92.94,5.58
12/07/22 at 07:08AM,0.00,0.00,0.00,0.00,0.00,-4045.60,-4452.00,-3708.00,86.52,4.05
12/07/22 at 07:18AM,0.00,0.00,0.00,0.00,0.00,-3994.50,-4586.00,-3417.00,74.47,4.39
12/07/22 at 07:28AM,0.00,0.00,0.00,0.00,0.00,-4142.50,-4666.00,-3129.00,320.50,3.43
12/07/22 at 07:38AM,0.00,0.00,0.00,0.00,0.00,-3699.20,-4556.00,-2668.00,78.36,6.30
12/07/22 at 07:49AM,0.00,0.00,0.00,0.00,0.00,-3992.60,-4440.00,-3071.00,141.48,4.40
12/07/22 at 07:59AM,0.00,0.00,0.00,0.00,0.00,-4073.20,-4818.00,-2947.00,34.22,3.88
12/07/22 at 08:09AM,0.00,0.00,0.00,0.00,0.00,-3987.20,-4803.00,-3454.00,26.94,4.43
12/07/22 at 08:19AM,0.00,0.00,0.00,0.00,0.00,-4110.40,-5506.00,-3014.00,331.60,3.63
12/07/22 at 08:29AM,0.00,0.00,0.00,0.00,0.00,-4560.60,-5640.00,-3209.00,427.41,0.71
12/07/22 at 08:39AM,0.00,0.00,0.00,0.00,0.00,-3944.60,-4797.00,-3386.00,147.17,4.71
12/07/22 at 08:49AM,0.00,0.00,0.00,0.00,0.00,-4325.70,-4891.00,-3290.00,30.45,2.24
12/07/22 at 08:59AM,0.00,0.00,0.00,0.00,0.00,-4092.30,-4737.00,-2680.00,446.61,3.75
12/07/22 at 09:09AM,0.00,0.00,0.00,0.00,0.00,-4189.70,-4842.00,-3577.00,81.49,3.12
12/07/22 at 09:19AM,0.00,0.00,0.00,0.00,0.00,-3856.70,-4421.00,-2820.00,156.31,5.28
12/07/22 at 09:29AM,0.00,0.00,0.00,0.00,0.00,-4438.10,-5536.00,-3829.00,26.22,1.51
12/07/22 at 09:39AM,0.00,0.00,0.00,0.00,0.00,-4124.60,-4582.00,-3584.00,82.98,3.54
12/07/22 at 09:49AM,0.00,0.00,0.00,0.00,0.00,-3788.70,-4799.00,-3057.00,319.48,5.72
12/07/22 at 09:59AM,0.00,0.00,0.00,0.00,0.00,-4220.00,-5393.00,-3606.00,370.94,2.92
12/07/22 at 10:09AM,0.00,0.00,0.00,0.00,0.00,-3876.60,-4518.00,-3187.00,192.46,5.15
12/07/22 at 10:19AM,0.00,0.00,0.00,0.00,0.00,-3792.80,-4431.00,-2823.00,306.68,5.70
12/07/22 at 10:29AM,0.00,0.00,0.00,0.00,0.00,-4377.90,-5256.00,-3345.00,277.68,1.90
12/07/22 at 10:39AM,0.00,0.00,0.00,0.00,0.00,-4436.90,-5570.00,-3339.00,253.27,1.51
12/07/22 at 10:49AM,0.00,0.00,0.00,0.00,0.00,-4191.60,-5095.00,-3650.00,169.37,3.11
12/07/22 at 10:59AM,0.00,0.00,0.00,0.00,0.00,-4169.90,-4636.00,-3519.00,145.12,3.25
12/07/22 at 11:09AM,0.00,0.00,0.00,0.00,0.00,-4023.00,-4601.00,-3448.00,44.59,4.20
12/07/22 at 11:19AM,0.00,0.00,0.00,0.00,0.00,-4226.00,-5085.00,-3392.00,93.60,2.88
12/07/22 at 11:29AM,0.00,0.00,0.00,0.00,0.00,-4303.30,-5405.00,-3295.00,103.19,2.38
12/07/22 at 11:39AM,0.00,0.00,0.00,0.00,0.00,-4422.30,-5299.00,-3496.00,138.73,1.61
12/07/22 at 11:49AM,0.00,0.00,0.00,0.00,0.00,-4769.70,-4994.00,-4402.00,95.72,-0.65
12/07/22 at 11:59AM,0.00,0.00,0.00,0.00,0.00,-4092.70,-5165.00,-3311.00,339.09,3.75
12/07/22 at 12:09PM,0.00,0.00,0.00,0.00,0.00,-4423.10,-5801.00,-3342.00,254.85,1.60
12/07/22 at 12:19PM,0.00,0.00,0.00,0.00,0.00,-4235.60,-5060.00,-3748.00,105.43,2.82
12/07/22 at 12:29PM,0.00,0.00,0.00,0.00,0.00,-4581.70,-5010.00,-3881.00,203.87,0.57
12/07/22 at 12:39PM,0.00,0.00,0.00,0.00,0.00,-4493.40,-5218.00,-3797.00,78.30,1.15
12/07/22 at 12:49PM,0.00,0.00,0.00,0.00,0.00,-4305.30,-5320.00,-3210.00,29.95,2.37
12/07/22 at 12:59PM,0.00,0.00,0.00,0.00,0.00,-4142.00,-5049.00,-3537.00,90.76,3.43
12/07/22 at 01:09PM,0.00,0.00,0.00,0.00,0.00,-4606.40,-5348.00,-3998.00,13.47,0.41
12/07/22 at 01:19PM,0.00,0.00,0.00,0.00,0.00,-3949.80,-4834.00,-3288.00,55.59,4.68
12/07/22 at 01:29PM,0.00,0.00,0.00,0.00,0.00,-3567.80,-4628.00,-2671.00,283.59,7.16
12/07/22 at 01:39PM,0.00,0.00,0.00,0.00,0.00,-3979.90,-5144.00,-3173.00,4.08,4.48
12/07/22 at 01:49PM,0.00,0.00,0.00,0.00,0.00,-4562.00,-5091.00,-3683.00,167.28,0.70
12/07/22 at 01:59PM,0.00,0.00,0.00,0.00,0.00,-4008.40,-4710.00,-3275.00,84.31,4.30
12/07/22 at 02:09PM,0.00,0.00,0.00,0.00,0.00,-4107.10,-4521.00,-3486.00,101.16,3.66
12/07/22 at 02:19PM,0.00,0.00,0.00,0.00,0.00,-4157.70,-5192.00,-3484.00,213.04,3.33
12/07/22 at 02:29PM,0.00,0.00,0.00,0.00,0.00,-4358.70,-4753.00,-4008.00,11.29,2.02
12/07/22 at 02:39PM,0.00,0.00,0.00,0.00,0.00,-3959.10,-4431.00,-3477.00,142.65,4.62
12/07/22 at 02:49PM,0.00,0.00,0.00,0.00,0.00,-4455.70,-5053.00,-3279.00,154.73,1.39
12/07/22 at 02:59PM,0.00,0.00,0.00,0.00,0.00,-4002.70,-4875.00,-3353.00,275.85,4.33
12/07/22 at 03:09PM,0.00,0.00,0.00,0.00,0.00,-4344.00,-5260.00,-3446.00,289.66,2.12
12/07/22 at 03:19PM,0.00,0.00,0.00,0.00,0.00,-3873.90,-4684.00,-3174.00,41.71,5.17
12/07/22 at 03:29PM,0.00,0.00,0.00,0.00,0.00,-3970.50,-4844.00,-3038.00,50.75,4.54
12/07/22 at 03:39PM,0.00,0.00,0.00,0.00,0.00,-4505.10,-5414.00,-3766.00,77.51,1.07
12/07/22 at 03:49PM,0.00,0.00,0.00,0.00,0.00,-4565.50,-4931.00,-4112.00,38.42,0.68
12/07/22 at 03:59PM,0.00,0.00,0.00,0.00,0.00,-4182.40,-5070.00,-2926.00,62.80,3.17
12/07/22 at 04:09PM,0.00,0.00,0.00,0.00,0.00,-4356.90,-4611.00,-3570.00,248.84,2.03
12/07/22 at 04:19PM,0.00,0.00,0.00,0.00,0.00,-4252.70,-4746.00,-2944.00,413.85,2.71
12/07/22 at 04:30PM,0.00,0.00,0.00,0.00,0.00,-3693.30,-4617.00,-3009.00,117.42,6.34
12/07/22 at 04:40PM,0.00,0.00,0.00,0.00,0.00,-3321.40,-3741.00,-2334.00,118.46,8.76
12/07/22 at 04:50PM,0.00,0.00,0.00,0.00,0.00,-3287.50,-4400.00,-2050.00,351.80,8.98
12/07/22 at 05:00PM,0.00,0.00,0.00,0.00,0.00,-3146.00,-3668.00,-2140.00,318.13,9.90
12/07/22 at 05:10PM,0.00,0.00,0.00,0.00,0.00,-3457.60,-3996.00,-2956.00,52.05,7.87
12/07/22 at 05:20PM,0.60,0.00,1.00,0.19,2.94,-2832.30,-3324.00,-2324.00,12.55,11.93
12/07/22 at 05:30PM,1.60,1.00,2.00,0.19,7.84,-1992.70,-2755.00,-1282.00,33.62,17.39
12/07/22 at 05:40PM,2.70,2.00,3.00,0.09,13.23,-1623.30,-1929.00,-844.00,246.44,19.78
12/07/22 at 05:50PM,3.30,3.00,4.00,0.09,16.17,-1313.20,-1677.00,-1019.00,2.78,21.80
12/07/22 at 06:00PM,4.40,4.00,5.00,0.13,21.56,-728.70,-1031.00,-328.00,66.95,25.59
12/07/22 at 06:10PM,5.30,5.00,6.00,0.09,25.97,-212.90,-768.00,31.00,63.59,28.94
12/07/22 at 06:20PM,6.20,6.00,7.00,0.06,30.38,-14.90,-145.00,112.00,6.67,30.23
12/07/22 at 06:30PM,7.10,7.00,8.00,0.03,34.79,462.80,107.00,683.00,61.10,33.33
12/07/22 at 06:40PM,7.80,7.00,8.00,0.06,38.22,816.70,577.00,1304.00,33.11,35.63
12/07/22 at 06:50PM,8.80,8.00,9.00,0.25,43.12,1985.30,1367.00,2379.00,59.67,43.22
12/07/22 at 07:00PM,10.00,9.00,11.00,0.00,49.00,2591.20,2167.00,2980.00,35.48,47.15
12/07/22 at 07:10PM,11.00,10.00,12.00,0.32,53.90,3275.00,2591.00,4199.00,37.31,51.59
12/07/22 at 07:20PM,11.80,11.00,12.00,0.25,57.82,3837.50,3222.00,4239.00,106.41,55.24
12/07/22 at 07:30PM,12.70,12.00,13.00,0.09,62.23,4757.90,4057.00,5188.00,50.25,61.22
12/07/22 at 07:40PM,13.30,13.00,14.00,0.22,65.17,6005.90,5212.00,6856.00,118.30,69.32
12/07/22 at 07:50PM,13.80,12.00,15.00,0.25,67.62,5985.90,5373.00,6900.00,2.56,69.19
12/07/22 at 08:00PM,15.00,15.00,15.00,0.00,73.50,7070.20,6540.00,7470.00,93.86,76.24
12/07/22 at 08:10PM,15.00,13.00,16.00,0.00,73.50,7917.50,7391.00,8444.00,34.63,81.74
12/07/22 at 08:20PM,16.10,16.00,17.00,0.03,78.89,8597.80,7877.00,9280.00,227.94,86.15
12/07/22 at 08:30PM,16.40,16.00,17.00,0.13,80.36,8294.50,7561.00,8880.00,87.12,84.19
12/07/22 at 08:40PM,17.50,17.00,18.00,0.16,85.75,9855.00,9146.00,11378.00,210.92,94.32
12/07/22 at 08:50PM,18.10,17.00,19.00,0.03,88.69,10552.10,10165.00,11296.00,76.56,98.84
12/07/22 at 09:00PM,18.50,18.00,19.00,0.16,90.65,10459.60,9681.00,10998.00,55.47,98.24
12/07/22 at 09:10PM,18.70,18.00,19.00,0.22,91.63,10957.50,10286.00,11644.00,15.97,101.48
12/07/22 at 09:20PM,19.20,19.00,20.00,0.06,94.08,11455.90,10192.00,12171.00,32.22,104.71
12/07/22 at 09:30PM,19.80,18.00,21.00,0.06,97.02,12355.40,11674.00,12950.00,34.97,110.55
12/07/22 at 09:40PM,20.10,19.00,21.00,0.03,98.49,12667.30,11816.00,13405.00,269.20,112.58
12/07/22 at 09:50PM,20.30,20.00,21.00,0.09,99.47,12937.90,12197.00,13575.00,234.29,114.34
12/07/22 at 10:00PM,20.50,19.00,21.00,0.16,100.45,13089.70,12434.00,13705.00,194.57,115.32
12/07/22 at 10:10PM,21.10,21.00,22.00,0.03,103.39,13790.70,13468.00,14361.00,37.54,119.87
12/07/22 at 10:20PM,21.10,20.00,22.00,0.03,103.39,13723.70,12615.00,14334.00,350.60,119.44
12/07/22 at 10:30PM,21.60,21.00,22.00,0.13,105.84,14133.30,13625.00,14928.00,156.44,122.10
12/07/22 at 10:40PM,21.50,20.00,22.00,0.47,105.35,14261.90,13134.00,14989.00,16.79,122.93
12/07/22 at 10:50PM,21.70,21.00,22.00,0.22,106.33,14295.10,13781.00,15023.00,14.26,123.15
12/07/22 at 11:00PM,21.20,20.00,22.00,0.06,103.88,14089.20,13020.00,15340.00,38.20,121.81
12/07/22 at 11:10PM,21.50,21.00,22.00,0.16,105.35,14416.60,13438.00,14883.00,147.49,123.94
12/07/22 at 11:20PM,21.50,20.00,23.00,0.16,105.35,13106.50,12567.00,13784.00,51.07,115.43
12/07/22 at 11:31PM,21.30,21.00,22.00,0.22,104.37,14029.30,12533.00,15028.00,178.26,121.42
12/07/22 at 11:41PM,21.20,21.00,22.00,0.06,103.88,13698.80,12988.00,14305.00,14.61,119.28
12/07/22 at 11:51PM,21.00,20.00,22.00,0.00,102.90,12966.00,11621.00,14064.00,347.22,114.52
