Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
22/08/22 at 05:40PM,0.70,0.00,1.00,0.09,3.43,-3068.90,-3527.00,-2735.00,20.59,10.40
22/08/22 at 05:50PM,0.40,0.00,1.00,0.13,1.96,-2699.00,-3321.00,-1859.00,265.63,12.80
22/08/22 at 06:00PM,0.30,0.00,1.00,0.09,1.47,-3099.50,-3812.00,-2221.00,129.18,10.20
22/08/22 at 06:10PM,0.10,0.00,1.00,0.03,0.49,-3460.50,-4220.00,-2768.00,82.38,7.85
22/08/22 at 06:21PM,0.40,0.00,1.00,0.13,1.96,-3235.60,-3789.00,-2606.00,127.31,9.31
22/08/22 at 06:31PM,0.80,0.00,3.00,0.06,3.92,-3095.70,-3665.00,-2548.00,173.20,10.22
22/08/22 at 06:41PM,0.90,0.00,1.00,0.03,4.41,-2786.90,-3192.00,-2185.00,56.00,12.23
22/08/22 at 06:51PM,0.70,0.00,2.00,0.22,3.43,-2615.90,-3222.00,-1731.00,151.82,13.34
22/08/22 at 07:01PM,0.20,0.00,1.00,0.06,0.98,-3023.10,-3763.00,-2393.00,58.15,10.69
22/08/22 at 07:11PM,0.10,0.00,1.00,0.03,0.49,-2950.60,-3850.00,-1694.00,221.23,11.16
22/08/22 at 07:21PM,0.00,0.00,0.00,0.00,0.00,-2789.50,-3347.00,-2182.00,160.49,12.21
22/08/22 at 07:31PM,0.00,0.00,0.00,0.00,0.00,-2687.00,-3609.00,-1838.00,141.04,12.88
22/08/22 at 07:41PM,0.50,0.00,5.00,0.16,2.45,-3699.30,-4921.00,-2200.00,474.12,6.30
22/08/22 at 07:51PM,0.00,0.00,0.00,0.00,0.00,-3264.80,-3799.00,-2644.00,196.31,9.12
22/08/22 at 08:01PM,0.00,0.00,0.00,0.00,0.00,-3661.10,-4173.00,-2838.00,132.85,6.55
22/08/22 at 08:11PM,0.00,0.00,0.00,0.00,0.00,-2816.30,-3339.00,-2188.00,45.44,12.04
22/08/22 at 08:21PM,0.00,0.00,0.00,0.00,0.00,-2785.90,-3261.00,-2002.00,80.67,12.23
22/08/22 at 08:31PM,0.00,0.00,0.00,0.00,0.00,-4017.20,-4595.00,-3554.00,25.99,4.24
22/08/22 at 08:41PM,0.00,0.00,0.00,0.00,0.00,-3070.80,-4028.00,-1927.00,302.69,10.38
22/08/22 at 08:51PM,0.00,0.00,0.00,0.00,0.00,-3948.50,-4932.00,-3265.00,194.01,4.69
22/08/22 at 09:01PM,0.00,0.00,0.00,0.00,0.00,-3687.20,-4652.00,-3024.00,19.86,6.38
22/08/22 at 09:11PM,0.00,0.00,0.00,0.00,0.00,-4020.20,-4846.00,-2977.00,118.52,4.22
22/08/22 at 09:21PM,0.00,0.00,0.00,0.00,0.00,-3553.80,-4154.00,-2684.00,17.01,7.25
22/08/22 at 09:31PM,0.00,0.00,0.00,0.00,0.00,-3897.00,-4389.00,-3302.00,188.16,5.02
22/08/22 at 09:41PM,0.00,0.00,0.00,0.00,0.00,-4414.80,-5132.00,-3397.00,131.80,1.66
22/08/22 at 09:51PM,0.00,0.00,0.00,0.00,0.00,-4278.10,-5041.00,-3717.00,168.26,2.54
22/08/22 at 10:01PM,0.00,0.00,0.00,0.00,0.00,-4683.90,-5234.00,-4190.00,173.96,-0.09
22/08/22 at 10:11PM,0.00,0.00,0.00,0.00,0.00,-3850.90,-4674.00,-3149.00,50.94,5.32
22/08/22 at 10:21PM,0.00,0.00,0.00,0.00,0.00,-4631.30,-5245.00,-3734.00,69.48,0.25
22/08/22 at 10:31PM,0.00,0.00,0.00,0.00,0.00,-3400.50,-4621.00,-2068.00,89.65,8.24
22/08/22 at 10:41PM,0.00,0.00,0.00,0.00,0.00,-3881.00,-4581.00,-3344.00,214.09,5.12
22/08/22 at 10:51PM,0.00,0.00,0.00,0.00,0.00,-4340.80,-5396.00,-3317.00,219.84,2.14
22/08/22 at 11:01PM,0.00,0.00,0.00,0.00,0.00,-213108.50,-2097153.00,-288.00,66268.53,-1353.50
22/08/22 at 11:11PM,0.00,0.00,0.00,0.00,0.00,-4255.80,-5037.00,-3561.00,145.53,2.69
22/08/22 at 11:21PM,0.00,0.00,0.00,0.00,0.00,-4416.80,-5222.00,-3753.00,209.91,1.64
22/08/22 at 11:31PM,0.00,0.00,0.00,0.00,0.00,-4117.20,-5055.00,-2997.00,21.88,3.59
22/08/22 at 11:41PM,0.00,0.00,0.00,0.00,0.00,-4476.00,-5304.00,-3380.00,73.05,1.26
22/08/22 at 11:51PM,0.00,0.00,0.00,0.00,0.00,-4141.60,-4704.00,-3782.00,85.89,3.43
