Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
27/05/22 at 12:06AM,0.00,0.00,0.00,0.00,0.00,-4270.00,-5308.00,-3154.00,352.91,2.60
27/05/22 at 12:16AM,0.00,0.00,0.00,0.00,0.00,-4880.10,-5551.00,-4012.00,274.52,-1.36
27/05/22 at 12:26AM,0.00,0.00,0.00,0.00,0.00,-4288.00,-4875.00,-3639.00,185.63,2.48
27/05/22 at 12:36AM,0.00,0.00,0.00,0.00,0.00,-4297.80,-4880.00,-3712.00,12.40,2.42
27/05/22 at 12:46AM,0.00,0.00,0.00,0.00,0.00,-4282.60,-4834.00,-3430.00,269.62,2.52
27/05/22 at 12:56AM,0.00,0.00,0.00,0.00,0.00,-4570.80,-5516.00,-3759.00,79.94,0.64
27/05/22 at 01:06AM,0.00,0.00,0.00,0.00,0.00,-4675.30,-5163.00,-3820.00,154.22,-0.03
27/05/22 at 01:16AM,0.00,0.00,0.00,0.00,0.00,-4372.20,-5026.00,-3878.00,156.28,1.93
27/05/22 at 01:26AM,0.00,0.00,0.00,0.00,0.00,-4343.20,-5003.00,-3632.00,21.12,2.12
27/05/22 at 01:36AM,0.00,0.00,0.00,0.00,0.00,-4295.10,-4882.00,-3453.00,105.27,2.43
27/05/22 at 01:46AM,0.00,0.00,0.00,0.00,0.00,-4441.90,-5144.00,-3607.00,116.97,1.48
27/05/22 at 01:56AM,0.00,0.00,0.00,0.00,0.00,-4503.80,-5538.00,-3911.00,137.18,1.08
27/05/22 at 02:06AM,0.00,0.00,0.00,0.00,0.00,-4533.30,-5215.00,-3683.00,30.45,0.89
27/05/22 at 02:16AM,0.00,0.00,0.00,0.00,0.00,-3886.70,-4569.00,-3313.00,118.36,5.09
27/05/22 at 02:26AM,0.00,0.00,0.00,0.00,0.00,-4513.80,-5398.00,-3476.00,8.79,1.01
27/05/22 at 02:36AM,0.00,0.00,0.00,0.00,0.00,-4538.50,-5251.00,-3765.00,94.08,0.85
27/05/22 at 02:46AM,0.00,0.00,0.00,0.00,0.00,-4169.30,-4660.00,-3643.00,63.02,3.25
27/05/22 at 02:56AM,0.00,0.00,0.00,0.00,0.00,-4495.80,-5082.00,-3693.00,253.87,1.13
27/05/22 at 03:06AM,0.00,0.00,0.00,0.00,0.00,-4018.30,-4492.00,-3463.00,68.53,4.23
27/05/22 at 03:16AM,0.00,0.00,0.00,0.00,0.00,-3987.40,-4462.00,-3118.00,143.76,4.43
27/05/22 at 03:26AM,0.00,0.00,0.00,0.00,0.00,-4207.70,-5148.00,-3047.00,233.47,3.00
27/05/22 at 03:36AM,0.00,0.00,0.00,0.00,0.00,-4389.50,-5303.00,-3652.00,84.27,1.82
27/05/22 at 03:46AM,0.00,0.00,0.00,0.00,0.00,-4111.00,-5113.00,-3217.00,73.68,3.63
27/05/22 at 03:57AM,0.00,0.00,0.00,0.00,0.00,-4142.20,-4898.00,-3323.00,186.95,3.43
27/05/22 at 04:07AM,0.00,0.00,0.00,0.00,0.00,-4394.00,-5095.00,-3609.00,103.41,1.79
27/05/22 at 04:17AM,0.00,0.00,0.00,0.00,0.00,-4278.40,-5007.00,-3639.00,21.63,2.54
27/05/22 at 04:27AM,0.00,0.00,0.00,0.00,0.00,-4424.20,-5859.00,-3270.00,122.00,1.60
27/05/22 at 04:37AM,0.00,0.00,0.00,0.00,0.00,-4428.40,-4751.00,-4094.00,72.61,1.57
27/05/22 at 04:47AM,0.00,0.00,0.00,0.00,0.00,-3855.40,-4764.00,-3170.00,287.32,5.29
27/05/22 at 04:57AM,0.00,0.00,0.00,0.00,0.00,-4201.90,-5335.00,-2773.00,181.17,3.04
27/05/22 at 05:07AM,0.00,0.00,0.00,0.00,0.00,-4199.70,-5096.00,-3620.00,283.43,3.05
27/05/22 at 05:17AM,0.00,0.00,0.00,0.00,0.00,-4240.20,-4682.00,-3428.00,72.99,2.79
27/05/22 at 05:27AM,0.00,0.00,0.00,0.00,0.00,-3869.20,-4255.00,-3431.00,2.78,5.20
27/05/22 at 05:37AM,0.00,0.00,0.00,0.00,0.00,-4012.50,-4894.00,-2514.00,158.90,4.27
27/05/22 at 05:47AM,0.00,0.00,0.00,0.00,0.00,-4287.30,-4978.00,-3470.00,89.90,2.49
27/05/22 at 05:57AM,0.00,0.00,0.00,0.00,0.00,-4221.90,-5302.00,-2722.00,282.42,2.91
27/05/22 at 06:07AM,0.00,0.00,0.00,0.00,0.00,-4528.60,-5181.00,-3752.00,245.58,0.92
27/05/22 at 06:17AM,0.00,0.00,0.00,0.00,0.00,-4073.90,-4871.00,-3327.00,223.60,3.87
27/05/22 at 06:27AM,0.00,0.00,0.00,0.00,0.00,-4306.30,-5065.00,-3697.00,108.06,2.36
27/05/22 at 06:37AM,0.00,0.00,0.00,0.00,0.00,-4139.60,-4482.00,-3933.00,4.93,3.44
27/05/22 at 06:47AM,0.00,0.00,0.00,0.00,0.00,-3554.70,-4760.00,-2884.00,27.42,7.24
