Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
06/06/22 at 12:00AM,0.00,0.00,0.00,0.00,0.00,-4132.40,-4898.00,-3327.00,218.32,3.49
06/06/22 at 12:10AM,0.00,0.00,0.00,0.00,0.00,-4246.50,-4714.00,-3656.00,52.97,2.75
06/06/22 at 12:20AM,0.00,0.00,0.00,0.00,0.00,-4134.60,-4919.00,-3381.00,36.24,3.48
06/06/22 at 12:30AM,0.00,0.00,0.00,0.00,0.00,-4230.70,-4837.00,-3536.00,131.01,2.85
06/06/22 at 12:40AM,0.00,0.00,0.00,0.00,0.00,-4209.80,-4877.00,-2589.00,81.97,2.99
06/06/22 at 12:50AM,0.00,0.00,0.00,0.00,0.00,-3838.80,-4435.00,-3135.00,188.53,5.40
06/06/22 at 01:00AM,0.00,0.00,0.00,0.00,0.00,-4238.80,-4953.00,-3523.00,20.30,2.80
06/06/22 at 01:10AM,0.00,0.00,0.00,0.00,0.00,-4267.50,-4900.00,-3421.00,267.69,2.61
06/06/22 at 01:20AM,0.00,0.00,0.00,0.00,0.00,-4321.00,-4842.00,-3510.00,100.56,2.27
06/06/22 at 01:30AM,0.00,0.00,0.00,0.00,0.00,-4065.60,-4789.00,-3351.00,218.32,3.92
06/06/22 at 01:17AM,24.20,23.00,25.00,0.06,118.58,17393.90,15354.00,19117.00,527.50,143.27
06/06/22 at 01:27AM,7.80,7.00,9.00,0.38,38.22,828.60,370.00,1491.00,133.57,35.71
06/06/22 at 01:37AM,24.10,24.00,25.00,0.03,118.09,12827.70,9959.00,14332.00,439.34,113.62
06/06/22 at 01:47AM,25.20,25.00,26.00,0.06,123.48,14626.80,13636.00,15598.00,35.99,125.30
06/06/22 at 01:57AM,22.70,22.00,24.00,0.09,111.23,14024.50,13144.00,14690.00,98.82,121.39
06/06/22 at 02:07AM,22.80,22.00,23.00,0.06,111.72,14616.20,14219.00,15148.00,125.61,125.24
06/06/22 at 02:17AM,25.80,25.00,28.00,0.25,126.42,18254.80,17880.00,18740.00,61.29,148.86
06/06/22 at 02:27AM,5.80,5.00,6.00,0.06,28.42,448.70,-56.00,1040.00,143.47,33.24
06/06/22 at 02:37AM,26.60,26.00,27.00,0.19,130.34,17605.10,16117.00,18849.00,181.55,144.64
06/06/22 at 02:47AM,8.60,8.00,9.00,0.13,42.14,1779.60,1140.00,2368.00,51.04,41.88
06/06/22 at 02:57AM,5.00,4.00,6.00,0.00,24.50,-202.20,-451.00,46.00,57.49,29.01
06/06/22 at 03:07AM,4.80,4.00,5.00,0.06,23.52,-372.30,-918.00,-7.00,72.64,27.91
06/06/22 at 03:17AM,10.50,10.00,11.00,0.16,51.45,2943.60,2242.00,3812.00,126.36,49.44
06/06/22 at 03:27AM,4.80,4.00,6.00,0.06,23.52,-200.50,-568.00,23.00,70.68,29.02
06/06/22 at 03:37AM,5.10,4.00,6.00,0.03,24.99,-211.20,-620.00,192.00,127.50,28.95
06/06/22 at 03:47AM,5.70,5.00,6.00,0.09,27.93,-141.60,-484.00,52.00,22.58,29.41
06/06/22 at 03:57AM,25.70,25.00,27.00,0.22,125.93,15321.70,14345.00,16406.00,51.13,129.82
06/06/22 at 04:07AM,6.80,6.00,7.00,0.06,33.32,64.20,-148.00,359.00,7.97,30.74
06/06/22 at 04:17AM,22.30,22.00,23.00,0.09,109.27,12446.50,10960.00,14350.00,470.07,111.15
06/06/22 at 04:27AM,7.00,6.00,8.00,0.32,34.30,750.60,16.00,1201.00,184.23,35.20
06/06/22 at 04:37AM,7.80,7.00,8.00,0.25,38.22,1456.30,931.00,2207.00,166.11,39.78
06/06/22 at 04:47AM,11.10,11.00,12.00,0.03,54.39,3580.90,2646.00,4478.00,51.26,53.58
06/06/22 at 04:57AM,19.60,19.00,20.00,0.13,96.04,10004.40,8564.00,11502.00,120.99,95.29
06/06/22 at 05:07AM,20.50,19.00,21.00,0.16,100.45,11972.20,11353.00,13100.00,195.81,108.07
06/06/22 at 05:17AM,6.20,6.00,7.00,0.06,30.38,301.10,17.00,841.00,56.95,32.28
06/06/22 at 05:27AM,5.30,5.00,6.00,0.22,25.97,-95.60,-416.00,386.00,8.10,29.70
06/06/22 at 05:37AM,3.70,0.00,5.00,0.09,18.13,-750.10,-1362.00,-149.00,21.22,25.45
06/06/22 at 05:47AM,14.80,14.00,15.00,0.06,72.52,5745.90,4579.00,7118.00,218.48,67.64
06/06/22 at 05:57AM,4.70,4.00,5.00,0.09,23.03,-433.10,-947.00,-143.00,84.15,27.51
06/06/22 at 06:07AM,5.20,5.00,6.00,0.06,25.48,-433.10,-646.00,-98.00,67.32,27.51
06/06/22 at 06:17AM,12.80,12.00,13.00,0.06,62.72,4356.10,3654.00,4891.00,169.15,58.61
06/06/22 at 06:27AM,3.90,3.00,4.00,0.03,19.11,-524.60,-1079.00,-109.00,76.34,26.92
06/06/22 at 06:38AM,6.00,6.00,6.00,0.00,29.40,-4.10,-159.00,98.00,41.71,30.30
06/06/22 at 06:48AM,4.50,4.00,5.00,0.16,22.05,-598.20,-1152.00,-104.00,71.85,26.44
06/06/22 at 06:58AM,16.00,16.00,16.00,0.00,78.40,7094.00,5347.00,8840.00,277.02,76.39
06/06/22 at 07:08AM,5.70,5.00,6.00,0.09,27.93,281.20,-106.00,903.00,72.16,32.15
06/06/22 at 07:18AM,4.10,4.00,5.00,0.03,20.09,-669.40,-1139.00,-279.00,55.85,25.98
