Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
11/07/22 at 12:04AM,22.90,22.00,23.00,0.28,112.21,15677.00,14852.00,16249.00,180.88,132.12
11/07/22 at 12:14AM,21.00,21.00,21.00,0.00,102.90,14407.40,13818.00,15378.00,36.18,123.88
11/07/22 at 12:24AM,21.30,21.00,22.00,0.09,104.37,13979.90,12953.00,15095.00,352.63,121.10
11/07/22 at 12:34AM,20.70,20.00,21.00,0.09,101.43,13233.10,12282.00,14375.00,226.39,116.25
11/07/22 at 12:44AM,19.90,19.00,20.00,0.03,97.51,12925.70,12221.00,13736.00,123.11,114.26
11/07/22 at 12:54AM,20.30,20.00,21.00,0.22,99.47,13117.40,11929.00,14120.00,156.72,115.50
11/07/22 at 01:04AM,8.70,8.00,9.00,0.09,42.63,3482.10,2453.00,4277.00,116.09,52.94
11/07/22 at 01:14AM,19.10,19.00,20.00,0.03,93.59,12029.00,11027.00,13421.00,316.86,108.44
11/07/22 at 01:24AM,18.30,17.00,19.00,0.22,89.67,11366.60,10444.00,12178.00,54.58,104.13
11/07/22 at 01:34AM,18.00,17.00,19.00,0.32,88.20,11364.40,10213.00,12490.00,171.21,104.12
11/07/22 at 01:44AM,17.60,17.00,19.00,0.13,86.24,10427.40,9830.00,11283.00,142.11,98.04
11/07/22 at 01:54AM,17.00,16.00,18.00,0.00,83.30,10236.70,9072.00,10971.00,24.44,96.80
11/07/22 at 02:04AM,16.20,16.00,17.00,0.06,79.38,9208.20,8239.00,10111.00,69.95,90.12
11/07/22 at 02:14AM,15.50,15.00,16.00,0.16,75.95,8944.90,8625.00,9257.00,9.52,88.41
11/07/22 at 02:24AM,14.90,14.00,15.00,0.28,73.01,7944.80,7276.00,8559.00,62.87,81.91
11/07/22 at 02:34AM,14.20,14.00,15.00,0.25,69.58,7806.90,7160.00,8283.00,150.56,81.02
11/07/22 at 02:44AM,14.00,13.00,15.00,0.00,68.60,7363.00,6909.00,7740.00,2.21,78.14
11/07/22 at 02:54AM,12.90,12.00,13.00,0.03,63.21,6538.10,5644.00,7172.00,161.56,72.78
