Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
09/06/22 at 12:07AM,12.70,12.00,13.00,0.22,62.23,5759.40,5358.00,6509.00,109.86,67.72
09/06/22 at 12:17AM,10.40,10.00,11.00,0.13,50.96,3869.20,3118.00,4406.00,18.91,55.45
09/06/22 at 12:27AM,12.90,12.00,14.00,0.28,63.21,5004.50,4478.00,6097.00,69.41,62.82
09/06/22 at 12:37AM,9.10,9.00,10.00,0.03,44.59,1934.00,1503.00,2456.00,31.62,42.88
09/06/22 at 12:47AM,8.20,8.00,9.00,0.06,40.18,1310.40,817.00,1803.00,89.94,38.83
09/06/22 at 12:57AM,9.10,8.00,10.00,0.03,44.59,2284.80,1723.00,2932.00,14.17,45.16
09/06/22 at 01:07AM,6.00,5.00,7.00,0.00,29.40,343.90,0.00,789.00,108.75,32.56
09/06/22 at 01:17AM,3.90,3.00,4.00,0.03,19.11,-673.20,-1214.00,-205.00,16.70,25.95
09/06/22 at 01:27AM,3.90,2.00,7.00,0.03,19.11,-961.40,-1489.00,-463.00,77.35,24.08
09/06/22 at 01:37AM,6.10,6.00,7.00,0.03,29.89,77.70,-109.00,289.00,25.52,30.83
09/06/22 at 01:47AM,7.10,7.00,8.00,0.03,34.79,617.90,53.00,1681.00,136.26,34.34
09/06/22 at 01:57AM,6.40,6.00,7.00,0.19,31.36,113.80,-103.00,678.00,178.42,31.06
09/06/22 at 02:07AM,6.70,6.00,7.00,0.09,32.83,398.20,7.00,1123.00,24.10,32.91
09/06/22 at 02:18AM,7.00,6.00,8.00,0.00,34.30,429.80,-35.00,1144.00,4.49,33.12
09/06/22 at 02:28AM,4.40,4.00,5.00,0.19,21.56,-315.10,-619.00,-110.00,64.86,28.28
09/06/22 at 02:38AM,4.90,4.00,6.00,0.03,24.01,-450.90,-1076.00,8.00,8.19,27.40
09/06/22 at 02:48AM,4.30,4.00,5.00,0.09,21.07,-661.90,-1012.00,-281.00,72.45,26.03
09/06/22 at 02:58AM,9.90,9.00,10.00,0.03,48.51,3278.80,2817.00,3748.00,18.72,51.62
09/06/22 at 03:08AM,2.70,2.00,3.00,0.22,13.23,-2024.70,-2561.00,-1645.00,120.07,17.18
09/06/22 at 03:18AM,2.40,2.00,3.00,0.13,11.76,-2133.00,-2420.00,-1751.00,87.60,16.47
09/06/22 at 03:28AM,8.70,8.00,9.00,0.22,42.63,1569.90,1181.00,1953.00,2.18,40.52
09/06/22 at 03:38AM,6.40,6.00,7.00,0.13,31.36,668.30,26.00,1798.00,203.11,34.66
09/06/22 at 03:48AM,3.60,3.00,4.00,0.13,17.64,-910.90,-1549.00,-576.00,105.90,24.41
09/06/22 at 03:58AM,0.70,0.00,1.00,0.22,3.43,-2287.40,-3083.00,-1005.00,20.68,15.47
09/06/22 at 04:08AM,2.70,2.00,3.00,0.09,13.23,-995.00,-2198.00,-228.00,61.66,23.86
09/06/22 at 04:18AM,3.40,3.00,4.00,0.13,16.66,-1193.80,-1741.00,-339.00,79.75,22.57
09/06/22 at 04:28AM,0.30,0.00,1.00,0.22,1.47,-2655.70,-3681.00,-1661.00,175.10,13.08
09/06/22 at 04:38AM,0.40,0.00,1.00,0.13,1.96,-2817.10,-3458.00,-1733.00,173.01,12.03
09/06/22 at 04:48AM,0.60,0.00,1.00,0.19,2.94,-2444.80,-3148.00,-1857.00,135.28,14.45
09/06/22 at 04:58AM,0.00,0.00,0.00,0.00,0.00,-2976.80,-3579.00,-2176.00,46.86,10.99
09/06/22 at 05:08AM,0.00,0.00,0.00,0.00,0.00,-3187.40,-3593.00,-2807.00,113.40,9.63
09/06/22 at 05:18AM,0.00,0.00,0.00,0.00,0.00,-3115.60,-3541.00,-2392.00,82.98,10.09
09/06/22 at 05:28AM,0.00,0.00,0.00,0.00,0.00,-3592.20,-4697.00,-2619.00,235.34,7.00
09/06/22 at 05:38AM,0.00,0.00,0.00,0.00,0.00,-4002.50,-4756.00,-3388.00,189.58,4.33
09/06/22 at 05:48AM,0.00,0.00,0.00,0.00,0.00,-3250.90,-3789.00,-2816.00,137.53,9.21
09/06/22 at 05:58AM,0.00,0.00,0.00,0.00,0.00,-3756.20,-4313.00,-3119.00,41.17,5.93
09/06/22 at 06:08AM,0.00,0.00,0.00,0.00,0.00,-4055.10,-4879.00,-2983.00,6.04,3.99
09/06/22 at 06:18AM,0.00,0.00,0.00,0.00,0.00,-4466.20,-5110.00,-3518.00,173.67,1.32
09/06/22 at 06:28AM,0.00,0.00,0.00,0.00,0.00,-4139.90,-5408.00,-3121.00,8.57,3.44
09/06/22 at 06:38AM,0.00,0.00,0.00,0.00,0.00,-4112.10,-4397.00,-3767.00,64.86,3.62
09/06/22 at 06:48AM,0.00,0.00,0.00,0.00,0.00,-3887.40,-4682.00,-2608.00,404.58,5.08
09/06/22 at 06:58AM,0.00,0.00,0.00,0.00,0.00,-4357.90,-5233.00,-3730.00,108.18,2.03
09/06/22 at 07:08AM,0.00,0.00,0.00,0.00,0.00,-4193.70,-4847.00,-3108.00,77.38,3.09
09/06/22 at 07:18AM,0.00,0.00,0.00,0.00,0.00,-4159.40,-5000.00,-3662.00,265.82,3.32
09/06/22 at 07:28AM,0.00,0.00,0.00,0.00,0.00,-4363.40,-5271.00,-3092.00,284.79,1.99
09/06/22 at 07:38AM,0.00,0.00,0.00,0.00,0.00,-4331.00,-5055.00,-3749.00,39.53,2.20
09/06/22 at 07:48AM,0.00,0.00,0.00,0.00,0.00,-4235.50,-5320.00,-3096.00,240.49,2.82
09/06/22 at 07:58AM,0.00,0.00,0.00,0.00,0.00,-4505.30,-5368.00,-3668.00,199.00,1.07
09/06/22 at 08:08AM,0.00,0.00,0.00,0.00,0.00,-4054.60,-4839.00,-3066.00,147.55,4.00
09/06/22 at 08:18AM,0.00,0.00,0.00,0.00,0.00,-4236.30,-5128.00,-2625.00,263.01,2.82
09/06/22 at 08:28AM,0.00,0.00,0.00,0.00,0.00,-4132.70,-4919.00,-2394.00,97.81,3.49
09/06/22 at 08:38AM,0.00,0.00,0.00,0.00,0.00,-3999.20,-4786.00,-3506.00,239.95,4.36
09/06/22 at 08:48AM,0.00,0.00,0.00,0.00,0.00,-4398.90,-5154.00,-3841.00,7.30,1.76
09/06/22 at 08:58AM,0.00,0.00,0.00,0.00,0.00,-4430.20,-5051.00,-2819.00,102.71,1.56
09/06/22 at 09:08AM,0.00,0.00,0.00,0.00,0.00,-4030.50,-5180.00,-2830.00,363.50,4.15
09/06/22 at 09:18AM,0.00,0.00,0.00,0.00,0.00,-4128.30,-5082.00,-2782.00,301.59,3.52
09/06/22 at 09:28AM,0.00,0.00,0.00,0.00,0.00,-4153.70,-4824.00,-2541.00,91.93,3.35
09/06/22 at 09:38AM,0.00,0.00,0.00,0.00,0.00,-4310.70,-5045.00,-3470.00,109.64,2.33
09/06/22 at 09:48AM,0.00,0.00,0.00,0.00,0.00,-4072.20,-5043.00,-3250.00,58.12,3.88
09/06/22 at 09:58AM,0.00,0.00,0.00,0.00,0.00,-4269.50,-5181.00,-3395.00,66.88,2.60
09/06/22 at 10:08AM,0.00,0.00,0.00,0.00,0.00,-4012.40,-4754.00,-2903.00,175.00,4.27
09/06/22 at 10:19AM,0.00,0.00,0.00,0.00,0.00,-4418.10,-5141.00,-3136.00,228.60,1.64
09/06/22 at 10:29AM,0.00,0.00,0.00,0.00,0.00,-4418.50,-5149.00,-3744.00,48.22,1.63
09/06/22 at 10:39AM,0.00,0.00,0.00,0.00,0.00,-4326.50,-5158.00,-3461.00,192.42,2.23
09/06/22 at 10:49AM,0.00,0.00,0.00,0.00,0.00,-3901.60,-4633.00,-3563.00,107.07,4.99
09/06/22 at 10:59AM,0.00,0.00,0.00,0.00,0.00,-3959.10,-4485.00,-2999.00,86.30,4.62
09/06/22 at 11:09AM,0.00,0.00,0.00,0.00,0.00,-3969.50,-4933.00,-3407.00,304.69,4.55
09/06/22 at 11:19AM,0.00,0.00,0.00,0.00,0.00,-4792.40,-5292.00,-4442.00,47.88,-0.79
09/06/22 at 11:29AM,0.00,0.00,0.00,0.00,0.00,-4714.60,-5175.00,-4038.00,91.52,-0.29
09/06/22 at 11:39AM,0.00,0.00,0.00,0.00,0.00,-3960.60,-4610.00,-3452.00,51.99,4.61
09/06/22 at 11:49AM,0.00,0.00,0.00,0.00,0.00,-4724.40,-5895.00,-3817.00,180.06,-0.35
09/06/22 at 11:59AM,0.00,0.00,0.00,0.00,0.00,-4188.20,-5015.00,-2919.00,65.08,3.13
09/06/22 at 12:09PM,0.00,0.00,0.00,0.00,0.00,-4281.40,-4767.00,-3787.00,84.88,2.52
09/06/22 at 12:19PM,0.10,0.00,1.00,0.03,0.49,-4594.10,-5170.00,-4197.00,6.04,0.49
09/06/22 at 12:29PM,0.00,0.00,0.00,0.00,0.00,-4166.00,-4870.00,-3298.00,29.09,3.27
09/06/22 at 12:39PM,0.00,0.00,0.00,0.00,0.00,-3899.10,-4577.00,-2719.00,74.03,5.01
09/06/22 at 12:49PM,0.00,0.00,0.00,0.00,0.00,-4308.80,-4920.00,-3722.00,89.43,2.35
09/06/22 at 12:59PM,0.00,0.00,0.00,0.00,0.00,-4283.30,-4779.00,-3398.00,123.23,2.51
09/06/22 at 01:09PM,0.00,0.00,0.00,0.00,0.00,-4470.30,-5066.00,-3425.00,64.29,1.30
09/06/22 at 01:19PM,0.00,0.00,0.00,0.00,0.00,-3920.20,-5540.00,-2943.00,512.23,4.87
09/06/22 at 01:29PM,0.00,0.00,0.00,0.00,0.00,-4283.20,-4919.00,-3577.00,223.32,2.51
09/06/22 at 01:39PM,0.00,0.00,0.00,0.00,0.00,-4407.00,-4957.00,-3146.00,398.76,1.71
09/06/22 at 01:49PM,0.00,0.00,0.00,0.00,0.00,-4203.30,-4745.00,-3425.00,91.80,3.03
09/06/22 at 01:59PM,0.00,0.00,0.00,0.00,0.00,-3914.50,-4250.00,-3377.00,17.87,4.91
09/06/22 at 02:09PM,0.00,0.00,0.00,0.00,0.00,-4577.20,-5209.00,-3984.00,82.60,0.60
09/06/22 at 02:17PM,22.70,22.00,24.00,0.22,111.23,13115.50,12356.00,13609.00,139.93,115.49
09/06/22 at 02:27PM,18.70,18.00,20.00,0.22,91.63,9155.20,8289.00,10575.00,178.73,89.77
09/06/22 at 02:37PM,12.60,12.00,14.00,0.19,61.74,5401.90,4694.00,6190.00,223.86,65.40
09/06/22 at 02:47PM,25.40,25.00,26.00,0.13,124.46,17613.80,17129.00,18148.00,88.48,144.70
