Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
05/08/22 at 12:09AM,0.00,0.00,0.00,0.00,0.00,-3938.10,-4649.00,-3344.00,19.01,4.75
05/08/22 at 12:19AM,0.00,0.00,0.00,0.00,0.00,-4257.50,-4751.00,-3343.00,10.28,2.68
05/08/22 at 12:29AM,0.00,0.00,0.00,0.00,0.00,-4265.00,-4888.00,-3621.00,50.60,2.63
05/08/22 at 12:39AM,0.00,0.00,0.00,0.00,0.00,-4195.90,-4678.00,-3785.00,110.96,3.08
05/08/22 at 12:49AM,0.00,0.00,0.00,0.00,0.00,-3906.00,-4883.00,-2975.00,184.99,4.96
05/08/22 at 12:59AM,0.00,0.00,0.00,0.00,0.00,-3545.40,-5126.00,-2349.00,226.55,7.30
05/08/22 at 01:09AM,0.00,0.00,0.00,0.00,0.00,-3962.30,-4465.00,-3144.00,111.53,4.60
05/08/22 at 01:19AM,0.00,0.00,0.00,0.00,0.00,-3319.60,-3753.00,-2585.00,191.82,8.77
05/08/22 at 01:29AM,0.00,0.00,0.00,0.00,0.00,-3914.00,-5003.00,-3051.00,344.37,4.91
05/08/22 at 01:39AM,0.00,0.00,0.00,0.00,0.00,-3881.90,-4410.00,-2761.00,85.41,5.12
05/08/22 at 01:49AM,0.00,0.00,0.00,0.00,0.00,-3635.30,-4925.00,-2551.00,407.84,6.72
05/08/22 at 01:59AM,0.00,0.00,0.00,0.00,0.00,-4032.40,-5054.00,-3314.00,51.10,4.14
05/08/22 at 02:10AM,0.00,0.00,0.00,0.00,0.00,-4304.50,-5324.00,-3639.00,20.40,2.37
05/08/22 at 02:20AM,0.00,0.00,0.00,0.00,0.00,-3910.00,-4670.00,-3187.00,15.18,4.94
05/08/22 at 02:30AM,0.00,0.00,0.00,0.00,0.00,-3909.30,-4761.00,-3337.00,269.33,4.94
05/08/22 at 02:40AM,0.00,0.00,0.00,0.00,0.00,-3782.60,-4753.00,-3096.00,306.87,5.76
05/08/22 at 02:50AM,0.00,0.00,0.00,0.00,0.00,-3995.40,-4434.00,-3597.00,91.20,4.38
05/08/22 at 03:00AM,0.00,0.00,0.00,0.00,0.00,-4021.80,-4779.00,-2983.00,1.96,4.21
05/08/22 at 03:10AM,0.00,0.00,0.00,0.00,0.00,-4197.20,-4926.00,-3346.00,82.16,3.07
05/08/22 at 03:20AM,0.00,0.00,0.00,0.00,0.00,-4002.60,-4877.00,-3268.00,266.07,4.33
05/08/22 at 03:30AM,0.00,0.00,0.00,0.00,0.00,-4304.10,-5155.00,-3062.00,62.27,2.38
05/08/22 at 03:40AM,0.00,0.00,0.00,0.00,0.00,-4161.90,-4780.00,-3575.00,1.93,3.30
05/08/22 at 03:50AM,0.00,0.00,0.00,0.00,0.00,-3862.90,-5081.00,-2431.00,168.52,5.24
05/08/22 at 04:00AM,0.00,0.00,0.00,0.00,0.00,-4191.80,-5452.00,-2751.00,202.45,3.11
05/08/22 at 04:10AM,0.00,0.00,0.00,0.00,0.00,-3982.20,-4351.00,-3425.00,22.07,4.47
05/08/22 at 04:20AM,0.00,0.00,0.00,0.00,0.00,-3852.10,-4996.00,-2680.00,146.38,5.31
05/08/22 at 04:30AM,0.00,0.00,0.00,0.00,0.00,-4785.20,-5370.00,-4240.00,68.37,-0.75
05/08/22 at 04:40AM,0.00,0.00,0.00,0.00,0.00,-4481.50,-4961.00,-3901.00,146.89,1.22
05/08/22 at 04:50AM,0.00,0.00,0.00,0.00,0.00,-4345.70,-5023.00,-2932.00,79.28,2.11
05/08/22 at 05:00AM,0.00,0.00,0.00,0.00,0.00,-3893.60,-4776.00,-3472.00,89.05,5.04
05/08/22 at 05:10AM,0.00,0.00,0.00,0.00,0.00,-3631.30,-4078.00,-3097.00,72.01,6.74
05/08/22 at 05:20AM,0.00,0.00,0.00,0.00,0.00,-4355.50,-5124.00,-3454.00,32.10,2.04
05/08/22 at 05:30AM,0.00,0.00,0.00,0.00,0.00,-4288.00,-5102.00,-3672.00,103.72,2.48
05/08/22 at 05:40AM,0.00,0.00,0.00,0.00,0.00,-4169.50,-5123.00,-3400.00,21.66,3.25
05/08/22 at 05:50AM,0.00,0.00,0.00,0.00,0.00,-4284.10,-4915.00,-2966.00,140.06,2.51
05/08/22 at 06:00AM,0.00,0.00,0.00,0.00,0.00,-4326.50,-4773.00,-3987.00,10.59,2.23
05/08/22 at 06:10AM,0.00,0.00,0.00,0.00,0.00,-4290.20,-4764.00,-3785.00,68.37,2.47
05/08/22 at 06:20AM,0.00,0.00,0.00,0.00,0.00,-4200.40,-5361.00,-2937.00,213.01,3.05
05/08/22 at 06:30AM,0.00,0.00,0.00,0.00,0.00,-3926.50,-4736.00,-3394.00,131.39,4.83
05/08/22 at 06:40AM,0.00,0.00,0.00,0.00,0.00,-4349.60,-5015.00,-3642.00,92.84,2.08
05/08/22 at 06:50AM,0.00,0.00,0.00,0.00,0.00,-3872.20,-4395.00,-3142.00,47.37,5.18
05/08/22 at 07:00AM,0.00,0.00,0.00,0.00,0.00,-3412.90,-3876.00,-2680.00,231.76,8.16
05/08/22 at 07:10AM,0.10,0.00,1.00,0.28,0.49,-3317.70,-3736.00,-2669.00,6.10,8.78
05/08/22 at 07:20AM,1.20,1.00,2.00,0.06,5.88,-2657.10,-3306.00,-2096.00,177.44,13.07
05/08/22 at 07:30AM,2.70,2.00,3.00,0.09,13.23,-1603.60,-2167.00,-464.00,31.12,19.91
05/08/22 at 07:40AM,4.00,3.00,5.00,0.00,19.60,-1213.00,-1629.00,-684.00,128.39,22.45
05/08/22 at 07:50AM,5.00,4.00,6.00,0.00,24.50,-627.50,-960.00,-69.00,176.61,26.25
05/08/22 at 08:00AM,6.00,6.00,6.00,0.00,29.40,-70.90,-305.00,43.00,36.02,29.86
05/08/22 at 08:10AM,6.90,5.00,8.00,0.03,33.81,383.80,50.00,713.00,94.62,32.82
05/08/22 at 08:20AM,8.10,7.00,9.00,0.03,39.69,1105.60,585.00,1532.00,134.84,37.50
05/08/22 at 08:30AM,9.20,9.00,10.00,0.06,45.08,2211.50,1955.00,2615.00,127.60,44.69
05/08/22 at 08:40AM,10.10,10.00,11.00,0.03,49.49,2456.30,1895.00,3167.00,28.87,46.27
05/08/22 at 08:50AM,10.90,10.00,12.00,0.03,53.41,2538.00,1944.00,2885.00,102.14,46.81
05/08/22 at 09:00AM,11.30,11.00,12.00,0.09,55.37,3234.10,2335.00,3953.00,105.34,51.33
05/08/22 at 09:10AM,13.40,13.00,14.00,0.13,65.66,4703.50,4099.00,5223.00,95.98,60.87
05/08/22 at 09:20AM,13.70,13.00,14.00,0.09,67.13,5856.40,5182.00,6570.00,59.26,68.35
05/08/22 at 09:30AM,14.50,14.00,15.00,0.16,71.05,6483.80,6109.00,6926.00,139.84,72.43
05/08/22 at 09:40AM,9.90,9.00,10.00,0.03,48.51,3469.20,2585.00,4229.00,87.03,52.85
05/08/22 at 09:50AM,10.40,10.00,11.00,0.19,50.96,3855.10,3054.00,4582.00,253.33,55.36
05/08/22 at 10:00AM,15.90,15.00,17.00,0.28,77.91,7843.70,7042.00,9120.00,226.32,81.26
05/08/22 at 10:11AM,18.40,18.00,19.00,0.13,90.16,10194.80,9709.00,10635.00,153.62,96.52
05/08/22 at 10:21AM,7.40,7.00,8.00,0.19,36.26,1682.40,1090.00,2506.00,109.23,41.25
05/08/22 at 10:31AM,20.80,20.00,22.00,0.25,101.92,11969.90,10542.00,13419.00,205.52,108.05
05/08/22 at 10:41AM,19.90,19.00,20.00,0.03,97.51,11095.50,10273.00,11743.00,195.27,102.37
05/08/22 at 10:51AM,20.00,19.00,21.00,0.00,98.00,11565.40,10861.00,12451.00,222.75,105.42
05/08/22 at 11:01AM,20.90,20.00,21.00,0.03,102.41,12853.90,12456.00,13148.00,120.77,113.79
05/08/22 at 11:11AM,20.90,20.00,22.00,0.03,102.41,13280.50,12155.00,14255.00,71.31,116.56
05/08/22 at 11:21AM,22.30,22.00,23.00,0.09,109.27,13997.80,13620.00,14537.00,92.59,121.22
05/08/22 at 11:31AM,7.50,7.00,8.00,0.16,36.75,1895.60,1319.00,2642.00,141.86,42.63
05/08/22 at 11:41AM,23.30,23.00,24.00,0.22,114.17,15647.40,14927.00,16616.00,69.44,131.93
05/08/22 at 11:51AM,23.70,20.00,25.00,0.41,116.13,16586.20,16116.00,17257.00,61.09,138.03
05/08/22 at 12:01PM,8.70,8.00,9.00,0.09,42.63,3333.60,2962.00,3931.00,2.40,51.97
05/08/22 at 12:11PM,24.30,24.00,25.00,0.22,119.07,16614.70,15724.00,17429.00,281.66,138.21
05/08/22 at 12:21PM,14.40,14.00,15.00,0.19,70.56,7032.70,6311.00,8450.00,448.19,75.99
05/08/22 at 12:31PM,24.10,24.00,25.00,0.03,118.09,16144.70,14746.00,17227.00,131.14,135.16
05/08/22 at 12:41PM,6.80,6.00,7.00,0.06,33.32,1958.10,1180.00,2643.00,21.79,43.04
05/08/22 at 12:51PM,23.70,21.00,24.00,0.09,116.13,15733.40,14497.00,17241.00,117.13,132.49
05/08/22 at 01:01PM,5.10,4.00,6.00,0.03,24.99,291.60,-301.00,1040.00,92.78,32.22
05/08/22 at 01:11PM,5.30,4.00,6.00,0.09,25.97,462.50,-111.00,901.00,77.32,33.33
05/08/22 at 01:21PM,5.80,5.00,6.00,0.06,28.42,939.70,643.00,1483.00,7.18,36.43
05/08/22 at 01:31PM,22.70,22.00,23.00,0.22,111.23,14867.00,14148.00,15449.00,113.84,126.86
05/08/22 at 01:41PM,5.90,5.00,7.00,0.03,28.91,349.20,49.00,636.00,54.64,32.59
05/08/22 at 01:51PM,7.50,7.00,8.00,0.16,36.75,2186.40,1398.00,2756.00,96.32,44.52
05/08/22 at 02:01PM,20.90,20.00,21.00,0.28,102.41,12984.00,12236.00,13607.00,33.52,114.64
05/08/22 at 02:11PM,20.70,20.00,21.00,0.09,101.43,13389.40,12868.00,14323.00,58.63,117.27
05/08/22 at 02:21PM,21.40,21.00,22.00,0.13,104.86,13703.30,13322.00,14197.00,156.12,119.31
05/08/22 at 02:31PM,20.20,20.00,21.00,0.25,98.98,12659.20,12292.00,13359.00,62.55,112.53
05/08/22 at 02:41PM,19.70,19.00,20.00,0.09,96.53,11954.70,11361.00,12544.00,67.14,107.95
05/08/22 at 02:51PM,3.90,2.00,5.00,0.03,19.11,-86.70,-413.00,154.00,9.39,29.76
05/08/22 at 03:01PM,18.90,18.00,19.00,0.03,92.61,11446.40,10802.00,12071.00,60.59,104.65
05/08/22 at 03:11PM,17.90,17.00,19.00,0.03,87.71,10513.60,9663.00,11297.00,218.07,98.59
05/08/22 at 03:21PM,6.00,5.00,7.00,0.00,29.40,722.50,91.00,1267.00,71.31,35.02
05/08/22 at 03:31PM,10.80,10.00,11.00,0.25,52.92,4572.20,4032.00,5269.00,23.65,60.01
