Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
24/08/22 at 05:47PM,4.10,4.00,5.00,0.03,20.09,-1113.60,-1659.00,-630.00,152.93,23.09
24/08/22 at 05:57PM,2.90,2.00,4.00,0.03,14.21,-1496.30,-2221.00,-889.00,65.24,20.61
24/08/22 at 06:07PM,2.60,2.00,3.00,0.13,12.74,-1420.10,-1817.00,-1041.00,50.00,21.10
24/08/22 at 06:17PM,1.90,1.00,2.00,0.03,9.31,-2066.60,-2401.00,-1514.00,14.04,16.91
24/08/22 at 06:27PM,1.70,1.00,3.00,0.22,8.33,-2018.70,-2378.00,-1767.00,2.43,17.22
24/08/22 at 06:37PM,1.10,0.00,2.00,0.03,5.39,-2367.60,-2811.00,-1619.00,53.89,14.95
24/08/22 at 06:47PM,0.10,0.00,1.00,0.03,0.49,-3275.40,-3526.00,-2664.00,33.08,9.06
24/08/22 at 06:58PM,0.90,0.00,1.00,0.03,4.41,-2814.20,-3147.00,-2324.00,103.98,12.05
24/08/22 at 07:08PM,1.10,1.00,2.00,0.03,5.39,-2571.20,-3351.00,-1563.00,38.33,13.63
24/08/22 at 07:18PM,1.10,0.00,2.00,0.03,5.39,-2707.00,-3602.00,-2208.00,29.73,12.75
24/08/22 at 07:28PM,0.40,0.00,1.00,0.19,1.96,-3484.20,-3915.00,-3195.00,90.19,7.70
24/08/22 at 07:38PM,0.20,0.00,1.00,0.06,0.98,-3524.80,-3910.00,-2976.00,118.65,7.44
24/08/22 at 07:48PM,0.10,0.00,1.00,0.03,0.49,-3486.30,-3801.00,-3158.00,99.52,7.69
24/08/22 at 07:58PM,0.00,0.00,0.00,0.00,0.00,-4070.20,-4580.00,-3713.00,40.22,3.89
24/08/22 at 08:08PM,0.00,0.00,0.00,0.00,0.00,-4129.50,-4665.00,-3726.00,100.09,3.51
24/08/22 at 08:18PM,0.00,0.00,0.00,0.00,0.00,-4394.90,-4846.00,-3654.00,5.72,1.79
24/08/22 at 08:28PM,0.00,0.00,0.00,0.00,0.00,-4875.90,-5542.00,-4251.00,123.04,-1.34
24/08/22 at 08:38PM,0.00,0.00,0.00,0.00,0.00,-5015.30,-5585.00,-4529.00,40.89,-2.24
24/08/22 at 08:48PM,0.00,0.00,0.00,0.00,0.00,-4020.50,-4658.00,-3325.00,9.64,4.22
24/08/22 at 08:58PM,0.00,0.00,0.00,0.00,0.00,-3818.90,-5125.00,-2792.00,150.56,5.53
24/08/22 at 09:08PM,0.00,0.00,0.00,0.00,0.00,-3746.80,-4852.00,-2477.00,375.30,5.99
24/08/22 at 09:18PM,0.00,0.00,0.00,0.00,0.00,-4690.60,-5233.00,-3827.00,171.52,-0.13
24/08/22 at 09:28PM,0.00,0.00,0.00,0.00,0.00,-3854.30,-5154.00,-2656.00,49.55,5.30
24/08/22 at 09:38PM,0.00,0.00,0.00,0.00,0.00,-3992.40,-4845.00,-2938.00,183.54,4.40
24/08/22 at 09:48PM,0.00,0.00,0.00,0.00,0.00,-4294.50,-4845.00,-3853.00,17.55,2.44
24/08/22 at 09:58PM,0.00,0.00,0.00,0.00,0.00,-4009.90,-4751.00,-3416.00,187.81,4.29
24/08/22 at 10:08PM,0.00,0.00,0.00,0.00,0.00,-3688.40,-4589.00,-3186.00,139.27,6.37
24/08/22 at 10:18PM,0.00,0.00,0.00,0.00,0.00,-4045.10,-4628.00,-3125.00,184.01,4.06
24/08/22 at 10:28PM,0.00,0.00,0.00,0.00,0.00,-3761.80,-4487.00,-2984.00,245.96,5.90
24/08/22 at 10:38PM,0.00,0.00,0.00,0.00,0.00,-4127.50,-4593.00,-3891.00,147.20,3.52
24/08/22 at 10:48PM,0.00,0.00,0.00,0.00,0.00,-4120.30,-4856.00,-3653.00,9.71,3.57
24/08/22 at 10:58PM,0.00,0.00,0.00,0.00,0.00,-3882.70,-4657.00,-3156.00,191.54,5.11
24/08/22 at 11:08PM,0.00,0.00,0.00,0.00,0.00,-4127.10,-4646.00,-3509.00,14.51,3.53
24/08/22 at 11:18PM,0.00,0.00,0.00,0.00,0.00,-3877.80,-4623.00,-3108.00,22.52,5.14
24/08/22 at 11:28PM,0.00,0.00,0.00,0.00,0.00,-4137.50,-4767.00,-3451.00,163.96,3.46
24/08/22 at 11:38PM,0.00,0.00,0.00,0.00,0.00,-3928.60,-4767.00,-3115.00,174.43,4.81
24/08/22 at 11:48PM,0.00,0.00,0.00,0.00,0.00,-3989.80,-4800.00,-3289.00,256.21,4.42
24/08/22 at 11:58PM,0.00,0.00,0.00,0.00,0.00,-3704.60,-4347.00,-2633.00,62.11,6.27
