Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
06/08/22 at 12:02AM,0.00,0.00,0.00,0.00,0.00,-4630.90,-5392.00,-4012.00,26.28,0.25
06/08/22 at 12:12AM,0.00,0.00,0.00,0.00,0.00,-4256.40,-4947.00,-3052.00,212.38,2.69
06/08/22 at 12:23AM,0.00,0.00,0.00,0.00,0.00,-4395.20,-4952.00,-3495.00,20.18,1.78
06/08/22 at 12:33AM,0.00,0.00,0.00,0.00,0.00,-4185.10,-4987.00,-2962.00,70.80,3.15
06/08/22 at 12:43AM,0.00,0.00,0.00,0.00,0.00,-4464.20,-5813.00,-3178.00,161.02,1.34
06/08/22 at 12:53AM,0.00,0.00,0.00,0.00,0.00,-4057.50,-5073.00,-3221.00,13.12,3.98
06/08/22 at 01:03AM,0.00,0.00,0.00,0.00,0.00,-4127.40,-4723.00,-3349.00,118.08,3.52
06/08/22 at 01:13AM,0.00,0.00,0.00,0.00,0.00,-4483.60,-5362.00,-3622.00,49.84,1.21
06/08/22 at 01:23AM,0.00,0.00,0.00,0.00,0.00,-3784.50,-4760.00,-2520.00,399.87,5.75
06/08/22 at 01:33AM,0.00,0.00,0.00,0.00,0.00,-3912.50,-4650.00,-3482.00,136.14,4.92
06/08/22 at 01:43AM,0.00,0.00,0.00,0.00,0.00,-3769.10,-4475.00,-3070.00,85.98,5.85
06/08/22 at 01:53AM,0.00,0.00,0.00,0.00,0.00,-3556.80,-4044.00,-3134.00,154.07,7.23
06/08/22 at 02:03AM,0.00,0.00,0.00,0.00,0.00,-3886.40,-4611.00,-3124.00,23.84,5.09
06/08/22 at 02:13AM,0.00,0.00,0.00,0.00,0.00,-4305.30,-4854.00,-3775.00,154.73,2.37
06/08/22 at 02:23AM,0.00,0.00,0.00,0.00,0.00,-4631.20,-5429.00,-3993.00,118.33,0.25
06/08/22 at 02:33AM,0.00,0.00,0.00,0.00,0.00,-4309.70,-5062.00,-3727.00,74.22,2.34
06/08/22 at 02:43AM,0.00,0.00,0.00,0.00,0.00,-4266.00,-4985.00,-3019.00,41.74,2.62
06/08/22 at 02:53AM,0.00,0.00,0.00,0.00,0.00,-4285.50,-4806.00,-3839.00,36.21,2.50
06/08/22 at 03:03AM,0.00,0.00,0.00,0.00,0.00,-4249.80,-4689.00,-3671.00,25.05,2.73
