Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
23/08/22 at 12:01AM,0.00,0.00,0.00,0.00,0.00,-4274.00,-5130.00,-3404.00,215.03,2.57
23/08/22 at 12:11AM,0.00,0.00,0.00,0.00,0.00,-4258.70,-4835.00,-3372.00,80.54,2.67
23/08/22 at 12:21AM,0.00,0.00,0.00,0.00,0.00,-4072.80,-4743.00,-3360.00,176.39,3.88
23/08/22 at 12:31AM,0.00,0.00,0.00,0.00,0.00,-4430.50,-5319.00,-3562.00,57.40,1.56
23/08/22 at 12:41AM,0.00,0.00,0.00,0.00,0.00,-3953.00,-5084.00,-2903.00,357.65,4.66
23/08/22 at 12:51AM,0.00,0.00,0.00,0.00,0.00,-3915.30,-4416.00,-3648.00,158.34,4.90
23/08/22 at 01:01AM,0.00,0.00,0.00,0.00,0.00,-4072.30,-4982.00,-3301.00,199.95,3.88
23/08/22 at 01:11AM,0.00,0.00,0.00,0.00,0.00,-4138.00,-4995.00,-3249.00,281.13,3.45
23/08/22 at 01:21AM,0.00,0.00,0.00,0.00,0.00,-4011.50,-4581.00,-3510.00,158.59,4.28
23/08/22 at 01:31AM,0.00,0.00,0.00,0.00,0.00,-4509.20,-5598.00,-3926.00,344.31,1.04
23/08/22 at 01:41AM,0.00,0.00,0.00,0.00,0.00,-4100.90,-4611.00,-3610.00,161.31,3.70
23/08/22 at 01:51AM,0.00,0.00,0.00,0.00,0.00,-4026.70,-4735.00,-3343.00,164.85,4.18
23/08/22 at 02:01AM,0.00,0.00,0.00,0.00,0.00,-4180.80,-4990.00,-2860.00,282.33,3.18
23/08/22 at 02:11AM,0.00,0.00,0.00,0.00,0.00,-4208.90,-4816.00,-3690.00,108.18,2.99
23/08/22 at 02:21AM,0.00,0.00,0.00,0.00,0.00,-4611.40,-5435.00,-2954.00,153.24,0.38
23/08/22 at 02:31AM,0.00,0.00,0.00,0.00,0.00,-4342.60,-5215.00,-3523.00,259.18,2.13
23/08/22 at 02:41AM,0.00,0.00,0.00,0.00,0.00,-3952.70,-4920.00,-2695.00,52.72,4.66
23/08/22 at 02:51AM,0.00,0.00,0.00,0.00,0.00,-4019.90,-4574.00,-3391.00,21.85,4.22
23/08/22 at 03:01AM,0.00,0.00,0.00,0.00,0.00,-4662.00,-5274.00,-3727.00,32.26,0.05
23/08/22 at 03:11AM,0.00,0.00,0.00,0.00,0.00,-4236.10,-4977.00,-3124.00,62.33,2.82
23/08/22 at 02:17AM,23.60,23.00,25.00,0.13,115.64,12977.70,12113.00,13820.00,87.69,114.60
23/08/22 at 02:27AM,5.80,5.00,6.00,0.06,28.42,-254.20,-722.00,6.00,18.59,28.67
23/08/22 at 02:37AM,4.80,4.00,5.00,0.06,23.52,-580.60,-1003.00,-53.00,80.13,26.55
23/08/22 at 02:47AM,24.90,24.00,26.00,0.03,122.01,14040.90,12690.00,14925.00,245.99,121.50
23/08/22 at 02:57AM,5.70,5.00,6.00,0.09,27.93,181.30,-477.00,485.00,208.17,31.50
23/08/22 at 03:07AM,24.00,23.00,25.00,0.00,117.60,16183.20,15033.00,17287.00,363.73,135.41
23/08/22 at 03:17AM,8.70,8.00,10.00,0.22,42.63,2524.50,1833.00,2900.00,44.11,46.72
23/08/22 at 03:27AM,7.90,7.00,8.00,0.03,38.71,2511.90,2066.00,3082.00,119.19,46.64
23/08/22 at 03:37AM,7.30,7.00,8.00,0.09,35.77,1852.20,1419.00,2313.00,103.34,42.35
23/08/22 at 03:47AM,5.50,5.00,6.00,0.16,26.95,377.10,-168.00,969.00,172.38,32.77
23/08/22 at 03:57AM,22.30,21.00,23.00,0.09,109.27,14452.30,13963.00,15274.00,127.53,124.17
23/08/22 at 04:07AM,8.90,8.00,10.00,0.03,43.61,2954.10,2593.00,3262.00,8.25,49.51
23/08/22 at 04:17AM,4.80,2.00,6.00,0.06,23.52,140.60,-242.00,546.00,9.93,31.24
23/08/22 at 04:27AM,9.10,8.00,10.00,0.28,44.59,3680.50,3020.00,4408.00,230.06,54.22
23/08/22 at 04:37AM,5.60,5.00,6.00,0.13,27.44,388.20,-47.00,861.00,12.08,32.85
23/08/22 at 04:47AM,3.50,3.00,4.00,0.16,17.15,-981.20,-1531.00,-296.00,173.86,23.95
23/08/22 at 04:57AM,5.50,5.00,6.00,0.16,26.95,224.70,-20.00,553.00,103.82,31.78
23/08/22 at 05:07AM,19.10,18.00,20.00,0.03,93.59,11673.60,11018.00,12384.00,42.50,106.13
23/08/22 at 05:17AM,15.40,15.00,16.00,0.19,75.46,8021.40,7398.00,8715.00,161.40,82.41
23/08/22 at 05:27AM,7.00,7.00,7.00,0.00,34.30,1973.80,1155.00,2982.00,238.06,43.14
23/08/22 at 05:37AM,10.50,10.00,11.00,0.16,51.45,4458.50,3766.00,5480.00,92.18,59.28
23/08/22 at 05:47AM,7.80,7.00,10.00,0.06,38.22,1814.60,1414.00,2157.00,10.63,42.11
23/08/22 at 05:57AM,7.00,6.00,8.00,0.00,34.30,1788.40,1208.00,2468.00,124.78,41.94
23/08/22 at 06:07AM,7.00,7.00,7.00,0.00,34.30,1743.60,1191.00,2623.00,174.75,41.65
23/08/22 at 06:17AM,8.00,7.00,9.00,0.00,39.20,1918.20,1462.00,2365.00,111.38,42.78
23/08/22 at 06:27AM,16.90,16.00,17.00,0.03,82.81,9594.40,8677.00,10268.00,280.62,92.63
23/08/22 at 06:38AM,5.30,5.00,6.00,0.09,25.97,115.10,-190.00,486.00,33.87,31.07
23/08/22 at 06:48AM,4.00,3.00,5.00,0.32,19.60,-451.80,-1003.00,-161.00,57.81,27.39
23/08/22 at 06:58AM,4.30,4.00,5.00,0.09,21.07,-454.90,-809.00,14.00,10.15,27.37
23/08/22 at 07:08AM,6.10,6.00,7.00,0.03,29.89,274.40,-81.00,1089.00,59.89,32.11
23/08/22 at 07:18AM,12.20,12.00,13.00,0.06,59.78,5278.40,4715.00,5714.00,178.16,64.60
23/08/22 at 07:28AM,7.70,7.00,8.00,0.09,37.73,2308.40,1978.00,2702.00,5.50,45.31
23/08/22 at 07:38AM,5.20,5.00,6.00,0.06,25.48,54.30,-213.00,441.00,122.29,30.68
23/08/22 at 07:48AM,7.10,7.00,8.00,0.03,34.79,2194.40,1832.00,2492.00,69.38,44.57
23/08/22 at 07:58AM,7.20,7.00,8.00,0.06,35.28,1816.90,1136.00,2629.00,29.06,42.12
23/08/22 at 08:08AM,4.80,4.00,6.00,0.06,23.52,46.10,-389.00,329.00,6.29,30.62
23/08/22 at 08:18AM,2.90,2.00,3.00,0.03,14.21,-1369.50,-1878.00,-1142.00,160.80,21.43
23/08/22 at 08:28AM,3.10,3.00,4.00,0.03,15.19,-1134.00,-1788.00,-630.00,27.51,22.96
23/08/22 at 08:38AM,2.60,2.00,3.00,0.13,12.74,-1585.50,-1927.00,-920.00,107.99,20.03
23/08/22 at 08:48AM,1.80,1.00,2.00,0.06,8.82,-2290.00,-2806.00,-1894.00,163.17,15.45
23/08/22 at 08:58AM,1.30,1.00,2.00,0.09,6.37,-2440.50,-2915.00,-1718.00,98.19,14.48
23/08/22 at 09:08AM,0.20,0.00,1.00,0.06,0.98,-2941.60,-3535.00,-2200.00,51.36,11.22
