Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
03/06/22 at 12:05AM,0.00,0.00,0.00,0.00,0.00,-4647.50,-5807.00,-4132.00,35.26,0.15
03/06/22 at 12:15AM,0.00,0.00,0.00,0.00,0.00,-4507.50,-5320.00,-3782.00,108.62,1.06
03/06/22 at 12:25AM,0.00,0.00,0.00,0.00,0.00,-4934.30,-5399.00,-4448.00,90.98,-1.72
03/06/22 at 12:35AM,0.00,0.00,0.00,0.00,0.00,-4244.70,-4612.00,-3358.00,18.12,2.76
03/06/22 at 12:45AM,0.00,0.00,0.00,0.00,0.00,-4166.30,-4818.00,-3484.00,88.13,3.27
03/06/22 at 12:55AM,0.00,0.00,0.00,0.00,0.00,-4444.80,-5252.00,-3385.00,48.76,1.46
03/06/22 at 01:05AM,0.00,0.00,0.00,0.00,0.00,-4439.80,-5280.00,-3698.00,155.84,1.49
03/06/22 at 01:15AM,0.00,0.00,0.00,0.00,0.00,-4067.10,-4698.00,-3305.00,162.51,3.91
03/06/22 at 01:25AM,0.00,0.00,0.00,0.00,0.00,-4011.80,-4961.00,-3341.00,100.18,4.27
03/06/22 at 01:35AM,0.00,0.00,0.00,0.00,0.00,-4218.70,-5187.00,-2764.00,124.69,2.93
03/06/22 at 01:45AM,0.00,0.00,0.00,0.00,0.00,-3941.60,-5097.00,-3323.00,365.37,4.73
03/06/22 at 01:55AM,0.00,0.00,0.00,0.00,0.00,-4164.60,-4799.00,-2580.00,33.96,3.28
03/06/22 at 02:05AM,0.00,0.00,0.00,0.00,0.00,-4282.30,-4793.00,-3795.00,154.10,2.52
03/06/22 at 02:15AM,0.00,0.00,0.00,0.00,0.00,-4053.10,-4660.00,-3220.00,114.13,4.01
03/06/22 at 02:26AM,0.00,0.00,0.00,0.00,0.00,-4881.70,-5410.00,-4117.00,88.13,-1.37
03/06/22 at 02:36AM,0.00,0.00,0.00,0.00,0.00,-3993.30,-4751.00,-2666.00,110.58,4.39
