Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
29/06/22 at 12:01AM,0.00,0.00,0.00,0.00,0.00,-4230.30,-4843.00,-3291.00,82.44,2.86
29/06/22 at 12:11AM,0.00,0.00,0.00,0.00,0.00,-4356.90,-5125.00,-3648.00,4.46,2.03
29/06/22 at 12:21AM,0.00,0.00,0.00,0.00,0.00,-4274.90,-5687.00,-2924.00,53.16,2.57
29/06/22 at 12:31AM,0.00,0.00,0.00,0.00,0.00,-4098.80,-4477.00,-3402.00,60.02,3.71
29/06/22 at 12:42AM,0.00,0.00,0.00,0.00,0.00,-4569.60,-5514.00,-3813.00,108.28,0.65
29/06/22 at 12:52AM,0.00,0.00,0.00,0.00,0.00,-4340.40,-5446.00,-3490.00,91.83,2.14
29/06/22 at 01:02AM,0.00,0.00,0.00,0.00,0.00,-4194.90,-4702.00,-3557.00,62.33,3.09
29/06/22 at 01:12AM,0.00,0.00,0.00,0.00,0.00,-4501.20,-5139.00,-3482.00,137.81,1.10
29/06/22 at 01:22AM,0.00,0.00,0.00,0.00,0.00,-4299.40,-4691.00,-3882.00,123.83,2.41
29/06/22 at 01:32AM,0.00,0.00,0.00,0.00,0.00,-4438.00,-4724.00,-4064.00,54.39,1.51
29/06/22 at 01:42AM,0.00,0.00,0.00,0.00,0.00,-4232.30,-4814.00,-3424.00,50.19,2.84
29/06/22 at 01:52AM,0.00,0.00,0.00,0.00,0.00,-4385.80,-4920.00,-3582.00,69.63,1.85
29/06/22 at 02:02AM,0.00,0.00,0.00,0.00,0.00,-4526.30,-5351.00,-3729.00,56.83,0.93
29/06/22 at 02:12AM,0.00,0.00,0.00,0.00,0.00,-3837.50,-4517.00,-3230.00,192.11,5.41
29/06/22 at 02:22AM,0.00,0.00,0.00,0.00,0.00,-4147.10,-5286.00,-3166.00,124.56,3.40
29/06/22 at 02:32AM,0.00,0.00,0.00,0.00,0.00,-4507.20,-4779.00,-4261.00,17.65,1.06
29/06/22 at 02:42AM,0.00,0.00,0.00,0.00,0.00,-4230.80,-5311.00,-3553.00,30.93,2.85
29/06/22 at 02:52AM,0.00,0.00,0.00,0.00,0.00,-4510.40,-4858.00,-4228.00,10.94,1.04
29/06/22 at 03:02AM,0.00,0.00,0.00,0.00,0.00,-4150.70,-4888.00,-3321.00,92.75,3.37
29/06/22 at 03:12AM,0.00,0.00,0.00,0.00,0.00,-4382.90,-4933.00,-3745.00,110.65,1.86
29/06/22 at 03:22AM,0.00,0.00,0.00,0.00,0.00,-4700.50,-5416.00,-3566.00,292.99,-0.20
29/06/22 at 03:32AM,0.00,0.00,0.00,0.00,0.00,-4349.50,-5283.00,-3367.00,73.21,2.08
29/06/22 at 03:42AM,0.00,0.00,0.00,0.00,0.00,-4334.10,-5811.00,-3170.00,111.66,2.18
29/06/22 at 03:52AM,0.00,0.00,0.00,0.00,0.00,-4102.10,-4944.00,-3186.00,289.70,3.69
29/06/22 at 04:02AM,0.00,0.00,0.00,0.00,0.00,-4504.30,-5855.00,-3532.00,207.54,1.08
29/06/22 at 04:12AM,0.00,0.00,0.00,0.00,0.00,-4376.40,-4660.00,-4056.00,41.30,1.91
29/06/22 at 04:22AM,0.00,0.00,0.00,0.00,0.00,-4173.00,-4591.00,-3661.00,38.26,3.23
29/06/22 at 04:32AM,0.00,0.00,0.00,0.00,0.00,-4420.50,-4855.00,-3816.00,89.02,1.62
29/06/22 at 04:42AM,0.00,0.00,0.00,0.00,0.00,-4354.50,-4948.00,-3689.00,210.45,2.05
29/06/22 at 04:52AM,0.00,0.00,0.00,0.00,0.00,-4448.70,-4836.00,-3685.00,122.47,1.44
29/06/22 at 05:02AM,0.00,0.00,0.00,0.00,0.00,-4622.10,-5433.00,-3223.00,212.54,0.31
29/06/22 at 05:12AM,0.00,0.00,0.00,0.00,0.00,-3818.60,-4478.00,-3050.00,88.04,5.53
29/06/22 at 05:22AM,0.00,0.00,0.00,0.00,0.00,-3932.60,-5234.00,-3008.00,411.54,4.79
29/06/22 at 05:32AM,0.00,0.00,0.00,0.00,0.00,-4540.30,-5225.00,-3553.00,12.74,0.84
29/06/22 at 05:42AM,0.00,0.00,0.00,0.00,0.00,-4038.80,-4699.00,-3275.00,208.77,4.10
29/06/22 at 05:52AM,0.00,0.00,0.00,0.00,0.00,-3939.60,-4394.00,-3363.00,137.69,4.74
29/06/22 at 06:02AM,0.00,0.00,0.00,0.00,0.00,-4012.50,-4399.00,-3532.00,151.95,4.27
29/06/22 at 06:12AM,0.00,0.00,0.00,0.00,0.00,-4001.10,-4604.00,-3524.00,145.50,4.34
29/06/22 at 06:22AM,0.00,0.00,0.00,0.00,0.00,-3762.00,-4484.00,-2940.00,118.90,5.90
29/06/22 at 06:32AM,0.00,0.00,0.00,0.00,0.00,-4751.60,-5350.00,-3965.00,248.74,-0.53
29/06/22 at 06:42AM,0.00,0.00,0.00,0.00,0.00,-4209.00,-4970.00,-3630.00,178.67,2.99
29/06/22 at 06:52AM,0.00,0.00,0.00,0.00,0.00,-4677.40,-5428.00,-4006.00,212.32,-0.05
29/06/22 at 07:02AM,0.00,0.00,0.00,0.00,0.00,-4388.90,-5031.00,-3635.00,76.24,1.83
29/06/22 at 07:12AM,0.00,0.00,0.00,0.00,0.00,-4556.30,-5043.00,-3633.00,291.97,0.74
29/06/22 at 07:22AM,0.00,0.00,0.00,0.00,0.00,-4363.80,-5191.00,-3729.00,261.58,1.99
29/06/22 at 07:33AM,0.00,0.00,0.00,0.00,0.00,-4120.10,-5062.00,-3383.00,181.17,3.57
29/06/22 at 07:43AM,0.00,0.00,0.00,0.00,0.00,-4268.10,-5017.00,-3726.00,16.16,2.61
29/06/22 at 07:53AM,0.00,0.00,0.00,0.00,0.00,-4033.80,-4703.00,-3568.00,14.80,4.13
29/06/22 at 08:03AM,0.10,0.00,1.00,0.03,0.49,-3540.80,-4555.00,-2738.00,253.87,7.33
29/06/22 at 08:13AM,0.00,0.00,0.00,0.00,0.00,-2845.60,-3461.00,-2145.00,11.57,11.85
29/06/22 at 08:23AM,0.00,0.00,0.00,0.00,0.00,-3134.60,-4146.00,-2479.00,136.42,9.97
29/06/22 at 08:33AM,0.90,0.00,1.00,0.28,4.41,-2878.80,-3600.00,-2305.00,161.85,11.63
29/06/22 at 08:43AM,1.10,0.00,2.00,0.28,5.39,-2516.00,-2892.00,-1973.00,94.55,13.99
29/06/22 at 08:53AM,2.30,2.00,3.00,0.22,11.27,-1636.40,-2538.00,-670.00,173.80,19.70
29/06/22 at 09:03AM,3.50,3.00,4.00,0.16,17.15,-1300.30,-1714.00,-619.00,58.09,21.88
29/06/22 at 09:13AM,4.30,4.00,5.00,0.22,21.07,-1013.30,-1591.00,-243.00,243.59,23.74
29/06/22 at 09:23AM,5.10,5.00,6.00,0.03,24.99,-431.90,-867.00,-38.00,24.95,27.52
29/06/22 at 09:33AM,5.80,5.00,6.00,0.06,28.42,-69.10,-336.00,76.00,27.23,29.88
29/06/22 at 09:43AM,7.10,6.00,8.00,0.35,34.79,56.70,-77.00,380.00,26.15,30.69
29/06/22 at 09:53AM,7.80,7.00,8.00,0.06,38.22,945.00,452.00,1336.00,13.91,36.46
29/06/22 at 10:03AM,8.80,8.00,9.00,0.06,43.12,1778.50,1312.00,2078.00,40.64,41.87
29/06/22 at 10:13AM,9.90,9.00,10.00,0.03,48.51,2091.70,1741.00,2584.00,45.13,43.91
29/06/22 at 10:23AM,10.30,10.00,11.00,0.22,50.47,3202.10,2772.00,3616.00,130.89,51.12
29/06/22 at 10:33AM,11.20,11.00,12.00,0.06,54.88,3618.20,3304.00,3950.00,68.87,53.82
29/06/22 at 10:43AM,12.10,12.00,13.00,0.03,59.29,4018.50,3623.00,4428.00,77.32,56.42
29/06/22 at 10:53AM,13.00,13.00,13.00,0.00,63.70,4994.30,4415.00,5616.00,37.22,62.76
29/06/22 at 11:03AM,13.60,13.00,14.00,0.19,66.64,5477.10,4923.00,5987.00,54.04,65.89
29/06/22 at 11:13AM,14.20,14.00,15.00,0.06,69.58,6036.90,5527.00,6462.00,118.93,69.53
29/06/22 at 11:23AM,14.90,14.00,15.00,0.28,73.01,6555.20,5682.00,7103.00,276.13,72.89
29/06/22 at 11:33AM,15.40,13.00,16.00,0.76,75.46,7038.20,6616.00,7456.00,12.90,76.03
29/06/22 at 11:43AM,16.10,16.00,17.00,0.03,78.89,7638.50,7129.00,8322.00,13.76,79.93
