Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
14/08/22 at 12:00AM,0.00,0.00,0.00,0.00,0.00,-4582.50,-5147.00,-4084.00,52.97,0.57
14/08/22 at 12:10AM,0.00,0.00,0.00,0.00,0.00,-4317.30,-5309.00,-3221.00,207.54,2.29
14/08/22 at 12:20AM,0.00,0.00,0.00,0.00,0.00,-3598.60,-4332.00,-3075.00,231.92,6.96
14/08/22 at 12:30AM,0.00,0.00,0.00,0.00,0.00,-3842.30,-4590.00,-3132.00,93.82,5.37
14/08/22 at 12:40AM,0.00,0.00,0.00,0.00,0.00,-4212.30,-5229.00,-3600.00,321.51,2.97
14/08/22 at 12:50AM,0.00,0.00,0.00,0.00,0.00,-4314.70,-5007.00,-3444.00,218.92,2.31
14/08/22 at 01:00AM,0.00,0.00,0.00,0.00,0.00,-4363.20,-4769.00,-3598.00,177.47,1.99
14/08/22 at 01:11AM,0.00,0.00,0.00,0.00,0.00,-3928.50,-4293.00,-3154.00,1.42,4.81
14/08/22 at 01:21AM,0.00,0.00,0.00,0.00,0.00,-4064.10,-4890.00,-3351.00,77.13,3.93
14/08/22 at 01:31AM,0.00,0.00,0.00,0.00,0.00,-4387.50,-5107.00,-3317.00,227.53,1.83
14/08/22 at 01:41AM,0.00,0.00,0.00,0.00,0.00,-4184.30,-5509.00,-3142.00,250.86,3.15
14/08/22 at 01:51AM,0.00,0.00,0.00,0.00,0.00,-4242.90,-4688.00,-4060.00,24.63,2.77
14/08/22 at 02:01AM,0.00,0.00,0.00,0.00,0.00,-4018.50,-4678.00,-3249.00,243.34,4.23
14/08/22 at 02:11AM,0.00,0.00,0.00,0.00,0.00,-3944.20,-4561.00,-3057.00,173.86,4.71
14/08/22 at 02:21AM,0.00,0.00,0.00,0.00,0.00,-3641.20,-4284.00,-2498.00,109.98,6.68
14/08/22 at 02:31AM,0.00,0.00,0.00,0.00,0.00,-4390.50,-5508.00,-3318.00,58.03,1.81
14/08/22 at 02:41AM,0.00,0.00,0.00,0.00,0.00,-4242.20,-4779.00,-3453.00,92.91,2.78
14/08/22 at 02:51AM,0.00,0.00,0.00,0.00,0.00,-4454.20,-5036.00,-3628.00,72.80,1.40
14/08/22 at 03:01AM,0.00,0.00,0.00,0.00,0.00,-4583.10,-5102.00,-3989.00,86.68,0.56
14/08/22 at 03:11AM,0.00,0.00,0.00,0.00,0.00,-4428.80,-5424.00,-2394.00,643.46,1.57
14/08/22 at 03:21AM,0.00,0.00,0.00,0.00,0.00,-3915.70,-5111.00,-2529.00,38.04,4.90
14/08/22 at 03:31AM,0.00,0.00,0.00,0.00,0.00,-3799.00,-4767.00,-2494.00,412.68,5.66
14/08/22 at 03:41AM,0.00,0.00,0.00,0.00,0.00,-4206.90,-5137.00,-3022.00,62.01,3.01
14/08/22 at 03:51AM,0.00,0.00,0.00,0.00,0.00,-4351.20,-4901.00,-3924.00,72.67,2.07
14/08/22 at 04:01AM,0.00,0.00,0.00,0.00,0.00,-3707.20,-4392.00,-2968.00,182.40,6.25
14/08/22 at 04:11AM,0.00,0.00,0.00,0.00,0.00,-3922.30,-5287.00,-3053.00,431.56,4.86
14/08/22 at 04:21AM,0.00,0.00,0.00,0.00,0.00,-3994.50,-5188.00,-2817.00,294.88,4.39
14/08/22 at 04:31AM,0.00,0.00,0.00,0.00,0.00,-4152.30,-4680.00,-3038.00,352.37,3.36
14/08/22 at 04:41AM,0.00,0.00,0.00,0.00,0.00,-3907.50,-4675.00,-3066.00,42.22,4.95
14/08/22 at 04:51AM,0.00,0.00,0.00,0.00,0.00,-3613.20,-4513.00,-2430.00,72.16,6.86
14/08/22 at 05:01AM,0.00,0.00,0.00,0.00,0.00,-3850.30,-5005.00,-3269.00,128.80,5.32
14/08/22 at 05:11AM,0.00,0.00,0.00,0.00,0.00,-4326.60,-5076.00,-2977.00,236.98,2.23
14/08/22 at 05:21AM,0.00,0.00,0.00,0.00,0.00,-4076.20,-4401.00,-3710.00,29.47,3.86
14/08/22 at 05:31AM,0.00,0.00,0.00,0.00,0.00,-3919.90,-4248.00,-3362.00,0.66,4.87
14/08/22 at 05:41AM,0.00,0.00,0.00,0.00,0.00,-3787.90,-4207.00,-3482.00,86.61,5.73
14/08/22 at 05:51AM,0.00,0.00,0.00,0.00,0.00,-4886.90,-5381.00,-4075.00,68.02,-1.41
14/08/22 at 06:01AM,0.00,0.00,0.00,0.00,0.00,-4480.60,-5223.00,-3880.00,58.38,1.23
14/08/22 at 06:11AM,0.00,0.00,0.00,0.00,0.00,-4429.90,-5006.00,-3614.00,105.97,1.56
14/08/22 at 06:21AM,0.00,0.00,0.00,0.00,0.00,-4630.10,-4998.00,-4204.00,134.74,0.26
14/08/22 at 06:31AM,0.00,0.00,0.00,0.00,0.00,-3979.90,-4520.00,-3194.00,170.79,4.48
14/08/22 at 06:41AM,0.00,0.00,0.00,0.00,0.00,-3486.60,-4159.00,-2498.00,212.63,7.68
14/08/22 at 06:51AM,0.00,0.00,0.00,0.00,0.00,-4358.00,-4775.00,-4033.00,12.97,2.03
14/08/22 at 07:01AM,0.00,0.00,0.00,0.00,0.00,-3955.10,-4912.00,-3328.00,302.60,4.64
14/08/22 at 07:11AM,0.00,0.00,0.00,0.00,0.00,-3483.20,-4376.00,-2734.00,10.50,7.71
14/08/22 at 07:21AM,0.00,0.00,0.00,0.00,0.00,-3150.80,-3851.00,-2020.00,143.00,9.86
14/08/22 at 07:31AM,0.20,0.00,1.00,0.25,0.98,-2764.80,-4122.00,-1639.00,124.66,12.37
14/08/22 at 07:41AM,4.20,4.00,5.00,0.06,20.58,-849.30,-1195.00,-188.00,89.40,24.81
14/08/22 at 07:51AM,3.20,3.00,4.00,0.06,15.68,-1148.90,-1455.00,-850.00,90.09,22.86
14/08/22 at 08:01AM,0.10,0.00,1.00,0.03,0.49,-3362.60,-4087.00,-2176.00,119.66,8.49
14/08/22 at 08:11AM,0.10,0.00,1.00,0.03,0.49,-2792.50,-3424.00,-1708.00,22.29,12.19
14/08/22 at 08:21AM,1.00,0.00,2.00,0.32,4.90,-2330.30,-2984.00,-1737.00,150.43,15.19
14/08/22 at 08:31AM,1.60,1.00,2.00,0.19,7.84,-1927.30,-2814.00,-1165.00,104.26,17.81
14/08/22 at 08:41AM,4.30,4.00,5.00,0.09,21.07,-981.50,-1328.00,-552.00,22.61,23.95
14/08/22 at 08:51AM,8.60,8.00,9.00,0.13,42.14,1469.60,1062.00,1793.00,60.84,39.87
14/08/22 at 09:01AM,14.40,14.00,15.00,0.19,70.56,5464.40,4584.00,6011.00,172.85,65.81
14/08/22 at 09:11AM,15.00,15.00,15.00,0.00,73.50,6803.70,6392.00,7241.00,27.73,74.50
14/08/22 at 09:21AM,14.70,14.00,15.00,0.09,72.03,6743.30,6179.00,7302.00,16.54,74.11
14/08/22 at 09:31AM,15.80,15.00,16.00,0.06,77.42,8503.80,7653.00,9008.00,159.44,85.54
14/08/22 at 09:42AM,16.70,16.00,17.00,0.09,81.83,8939.50,8295.00,9654.00,225.94,88.37
14/08/22 at 09:52AM,16.20,16.00,17.00,0.06,79.38,8722.00,7979.00,9157.00,83.17,86.96
14/08/22 at 10:02AM,17.80,17.00,18.00,0.06,87.22,10189.60,9740.00,11241.00,46.36,96.49
14/08/22 at 10:12AM,18.20,17.00,19.00,0.06,89.18,10815.20,9938.00,11527.00,71.72,100.55
14/08/22 at 10:22AM,15.30,15.00,16.00,0.09,74.97,7976.90,7379.00,8598.00,189.07,82.12
14/08/22 at 10:32AM,16.90,16.00,17.00,0.03,82.81,9506.90,8897.00,10112.00,111.66,92.06
14/08/22 at 10:42AM,11.40,11.00,12.00,0.13,55.86,4951.70,4401.00,5413.00,174.15,62.48
