Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
03/07/22 at 12:07AM,21.50,21.00,22.00,0.16,105.35,13912.00,13383.00,14636.00,98.35,120.66
03/07/22 at 12:17AM,21.10,21.00,22.00,0.03,103.39,13830.70,13050.00,14189.00,62.20,120.13
03/07/22 at 12:27AM,21.10,21.00,22.00,0.28,103.39,13616.70,12911.00,14311.00,75.99,118.74
03/07/22 at 12:37AM,20.30,20.00,21.00,0.22,99.47,13238.40,12602.00,14011.00,174.43,116.29
03/07/22 at 12:47AM,20.00,20.00,20.00,0.00,98.00,12764.20,11886.00,13481.00,34.85,113.21
03/07/22 at 12:57AM,19.70,19.00,20.00,0.09,96.53,12595.80,12073.00,13165.00,165.32,112.12
03/07/22 at 01:07AM,19.30,19.00,20.00,0.09,94.57,11783.80,11318.00,12033.00,78.49,106.84
03/07/22 at 01:17AM,18.90,18.00,19.00,0.28,92.61,11472.70,10985.00,11737.00,60.94,104.82
03/07/22 at 01:27AM,18.10,16.00,19.00,0.03,88.69,11237.00,10774.00,11868.00,92.97,103.29
03/07/22 at 01:37AM,17.80,17.00,19.00,0.06,87.22,10384.20,9818.00,10608.00,179.05,97.75
03/07/22 at 01:47AM,17.30,16.00,18.00,0.09,84.77,10323.60,9776.00,11233.00,22.64,97.36
03/07/22 at 01:57AM,16.60,16.00,17.00,0.19,81.34,9612.20,8419.00,10268.00,30.74,92.74
03/07/22 at 02:07AM,16.20,16.00,17.00,0.06,79.38,8962.70,8680.00,9259.00,11.61,88.52
03/07/22 at 02:17AM,15.20,14.00,16.00,0.38,74.48,8317.70,7790.00,8960.00,203.11,84.34
03/07/22 at 02:27AM,15.20,15.00,17.00,0.06,74.48,7963.90,7416.00,8948.00,153.66,82.04
03/07/22 at 02:37AM,14.10,14.00,15.00,0.03,69.09,7647.20,6940.00,8219.00,41.05,79.98
03/07/22 at 02:47AM,13.60,13.00,15.00,0.19,66.64,6755.90,6164.00,7840.00,56.57,74.19
03/07/22 at 02:57AM,13.00,13.00,13.00,0.00,63.70,6347.70,5981.00,6670.00,56.83,71.54
03/07/22 at 03:07AM,12.20,12.00,13.00,0.06,59.78,5433.50,4781.00,6007.00,181.36,65.61
03/07/22 at 03:17AM,11.70,11.00,12.00,0.09,57.33,5372.10,5071.00,5761.00,26.22,65.21
03/07/22 at 03:28AM,10.70,10.00,11.00,0.22,52.43,4835.50,4298.00,5476.00,202.54,61.72
03/07/22 at 03:38AM,10.00,9.00,11.00,0.00,49.00,3956.70,3456.00,4576.00,19.51,56.02
03/07/22 at 03:48AM,9.10,9.00,10.00,0.03,44.59,3613.20,3304.00,4310.00,51.61,53.79
03/07/22 at 03:58AM,8.60,8.00,9.00,0.13,42.14,3107.20,2611.00,3525.00,45.92,50.50
03/07/22 at 04:08AM,7.90,7.00,8.00,0.03,38.71,2460.10,2009.00,2867.00,57.52,46.30
03/07/22 at 04:18AM,7.00,6.00,8.00,0.00,34.30,1549.40,1249.00,2103.00,56.79,40.39
03/07/22 at 04:28AM,6.40,6.00,7.00,0.19,31.36,1354.90,822.00,1946.00,140.69,39.12
03/07/22 at 04:38AM,5.80,5.00,6.00,0.06,28.42,768.70,334.00,1095.00,9.58,35.32
03/07/22 at 04:48AM,5.20,5.00,6.00,0.06,25.48,137.70,-135.00,383.00,18.12,31.22
03/07/22 at 04:58AM,4.30,4.00,5.00,0.22,21.07,-141.80,-490.00,91.00,73.62,29.40
03/07/22 at 05:08AM,3.70,3.00,4.00,0.09,18.13,-692.30,-1278.00,-158.00,54.93,25.83
03/07/22 at 05:18AM,3.20,3.00,4.00,0.06,15.68,-1184.80,-1652.00,-713.00,5.95,22.63
03/07/22 at 05:28AM,2.80,2.00,3.00,0.06,13.72,-1452.90,-1718.00,-1029.00,61.70,20.89
03/07/22 at 05:38AM,1.90,1.00,3.00,0.03,9.31,-1663.90,-2125.00,-961.00,53.47,19.52
03/07/22 at 05:48AM,1.50,1.00,2.00,0.16,7.35,-2421.60,-2780.00,-1953.00,148.18,14.60
03/07/22 at 05:58AM,1.00,1.00,1.00,0.00,4.90,-2717.00,-2877.00,-2470.00,78.11,12.68
03/07/22 at 06:08AM,0.70,0.00,1.00,0.22,3.43,-2847.90,-3205.00,-2458.00,123.30,11.83
03/07/22 at 06:18AM,0.50,0.00,1.00,0.16,2.45,-3394.50,-4001.00,-2734.00,108.31,8.28
03/07/22 at 06:28AM,0.40,0.00,1.00,0.13,1.96,-3064.00,-3465.00,-2456.00,107.20,10.43
03/07/22 at 06:38AM,0.00,0.00,0.00,0.00,0.00,-3329.20,-3683.00,-3021.00,67.61,8.71
03/07/22 at 06:48AM,0.10,0.00,1.00,0.03,0.49,-3426.50,-4236.00,-2641.00,248.40,8.07
03/07/22 at 06:58AM,0.00,0.00,0.00,0.00,0.00,-3385.90,-3740.00,-2967.00,50.25,8.34
03/07/22 at 07:08AM,0.00,0.00,0.00,0.00,0.00,-3692.60,-4409.00,-3144.00,94.74,6.35
03/07/22 at 07:18AM,0.00,0.00,0.00,0.00,0.00,-3216.60,-4069.00,-1828.00,82.98,9.44
03/07/22 at 07:28AM,0.00,0.00,0.00,0.00,0.00,-4132.40,-4458.00,-3850.00,14.36,3.49
03/07/22 at 07:38AM,0.00,0.00,0.00,0.00,0.00,-4530.20,-5182.00,-3738.00,27.26,0.91
03/07/22 at 07:48AM,0.00,0.00,0.00,0.00,0.00,-3950.90,-4654.00,-3472.00,68.27,4.67
03/07/22 at 07:58AM,0.00,0.00,0.00,0.00,0.00,-4281.60,-5038.00,-3668.00,93.16,2.52
03/07/22 at 08:08AM,0.00,0.00,0.00,0.00,0.00,-4254.90,-5048.00,-3545.00,4.14,2.70
03/07/22 at 08:18AM,0.00,0.00,0.00,0.00,0.00,-4106.90,-4670.00,-3502.00,109.45,3.66
03/07/22 at 08:28AM,0.00,0.00,0.00,0.00,0.00,-3976.70,-4806.00,-3462.00,262.25,4.50
03/07/22 at 08:38AM,0.00,0.00,0.00,0.00,0.00,-4030.20,-4856.00,-2997.00,236.79,4.15
03/07/22 at 08:48AM,0.00,0.00,0.00,0.00,0.00,-3970.60,-4655.00,-3211.00,79.88,4.54
03/07/22 at 08:58AM,0.00,0.00,0.00,0.00,0.00,-3845.30,-4617.00,-3346.00,91.80,5.36
03/07/22 at 09:08AM,0.00,0.00,0.00,0.00,0.00,-4386.20,-5199.00,-2925.00,257.03,1.84
