Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
19/08/22 at 05:17AM,0.00,0.00,0.00,0.00,0.00,-3075.40,-3608.00,-2569.00,7.15,10.35
19/08/22 at 05:27AM,0.00,0.00,0.00,0.00,0.00,-3615.90,-4509.00,-2605.00,45.51,6.84
19/08/22 at 05:17AM,0.00,0.00,0.00,0.00,0.00,-4086.90,-4553.00,-3507.00,101.86,3.79
19/08/22 at 05:17AM,22.00,22.00,22.00,0.00,107.80,13479.30,13064.00,13866.00,15.72,117.85
19/08/22 at 05:27AM,22.10,22.00,23.00,0.03,108.29,13166.10,11798.00,14931.00,558.11,115.82
19/08/22 at 05:37AM,6.80,6.00,7.00,0.06,33.32,273.50,5.00,549.00,63.72,32.10
19/08/22 at 05:47AM,6.70,6.00,7.00,0.09,32.83,441.60,-63.00,937.00,22.33,33.19
19/08/22 at 05:57AM,3.80,3.00,4.00,0.25,18.62,-940.10,-1162.00,-603.00,7.56,24.22
19/08/22 at 06:07AM,5.30,5.00,6.00,0.09,25.97,-285.10,-563.00,-28.00,30.39,28.47
19/08/22 at 06:17AM,4.90,4.00,6.00,0.03,24.01,-482.10,-906.00,-215.00,5.09,27.19
19/08/22 at 06:27AM,25.10,25.00,26.00,0.28,122.99,14571.60,12736.00,16180.00,89.37,124.95
19/08/22 at 06:37AM,5.60,3.00,6.00,0.13,27.44,-59.20,-517.00,532.00,103.66,29.94
19/08/22 at 06:47AM,5.00,4.00,6.00,0.32,24.50,-64.60,-512.00,76.00,141.48,29.91
19/08/22 at 06:57AM,6.50,0.00,8.00,0.16,31.85,1230.60,623.00,1653.00,133.57,38.32
19/08/22 at 07:07AM,21.60,21.00,22.00,0.19,105.84,13475.80,12473.00,14502.00,214.66,117.83
19/08/22 at 07:17AM,6.60,5.00,8.00,0.19,32.34,991.30,509.00,1600.00,152.52,36.76
19/08/22 at 07:27AM,5.30,5.00,6.00,0.09,25.97,109.00,-405.00,442.00,129.97,31.03
19/08/22 at 07:37AM,25.60,25.00,26.00,0.19,125.44,16346.60,14720.00,17654.00,514.38,136.47
19/08/22 at 07:47AM,5.20,5.00,6.00,0.06,25.48,-46.10,-462.00,400.00,31.59,30.03
19/08/22 at 07:57AM,6.00,5.00,7.00,0.00,29.40,319.50,67.00,591.00,5.53,32.40
19/08/22 at 08:07AM,6.80,6.00,7.00,0.06,33.32,714.60,288.00,1595.00,90.95,34.96
19/08/22 at 08:17AM,5.50,5.00,6.00,0.16,26.95,123.10,-403.00,943.00,43.35,31.12
19/08/22 at 08:27AM,5.40,5.00,6.00,0.13,26.46,-135.20,-659.00,157.00,31.69,29.45
19/08/22 at 08:37AM,6.00,5.00,7.00,0.00,29.40,373.30,-75.00,627.00,141.76,32.75
19/08/22 at 08:47AM,6.70,6.00,7.00,0.09,32.83,816.80,-76.00,1570.00,282.33,35.63
19/08/22 at 08:57AM,11.70,10.00,12.00,0.09,57.33,3816.40,3107.00,4622.00,38.77,55.11
19/08/22 at 09:07AM,6.70,6.00,7.00,0.09,32.83,627.90,363.00,1294.00,35.07,34.40
19/08/22 at 09:17AM,19.30,19.00,20.00,0.09,94.57,11401.80,10857.00,11699.00,83.86,104.36
19/08/22 at 09:27AM,20.10,19.00,21.00,0.03,98.49,12518.90,11809.00,13353.00,91.36,111.62
19/08/22 at 09:37AM,7.00,7.00,7.00,0.00,34.30,1577.20,869.00,2161.00,223.95,40.57
19/08/22 at 09:47AM,19.60,19.00,20.00,0.19,96.04,12311.90,11674.00,13124.00,152.07,110.27
19/08/22 at 09:57AM,18.00,18.00,18.00,0.00,88.20,11228.60,10516.00,11644.00,100.12,103.24
19/08/22 at 10:07AM,15.80,15.00,17.00,0.06,77.42,8495.90,7831.00,9366.00,101.22,85.49
19/08/22 at 10:17AM,3.20,1.00,4.00,0.06,15.68,-894.70,-1470.00,39.00,295.26,24.51
19/08/22 at 10:27AM,5.10,5.00,6.00,0.03,24.99,-84.80,-304.00,228.00,11.00,29.77
19/08/22 at 10:37AM,10.40,10.00,11.00,0.19,50.96,3908.40,3323.00,4640.00,42.18,55.70
19/08/22 at 10:48AM,2.90,2.00,4.00,0.28,14.21,-1403.80,-1842.00,-883.00,30.74,21.21
19/08/22 at 10:58AM,12.00,10.00,13.00,0.00,58.80,5306.10,5073.00,5461.00,45.82,64.78
19/08/22 at 11:08AM,11.00,10.00,12.00,0.00,53.90,4580.40,4029.00,4919.00,174.37,60.07
19/08/22 at 11:18AM,4.00,4.00,4.00,0.00,19.60,-496.60,-882.00,-101.00,18.21,27.10
19/08/22 at 11:28AM,7.00,6.00,8.00,0.00,34.30,773.80,153.00,1395.00,48.32,35.35
19/08/22 at 11:38AM,2.70,2.00,3.00,0.22,13.23,-1878.60,-2643.00,-1409.00,126.68,18.13
19/08/22 at 11:48AM,3.20,3.00,4.00,0.06,15.68,-817.60,-1361.00,-450.00,10.56,25.02
19/08/22 at 11:58AM,3.60,3.00,4.00,0.13,17.64,-829.40,-1213.00,-378.00,87.41,24.94
19/08/22 at 12:08PM,3.70,3.00,4.00,0.22,18.13,-949.00,-1859.00,-329.00,42.06,24.16
19/08/22 at 12:18PM,2.90,2.00,3.00,0.03,14.21,-1741.20,-2362.00,-915.00,190.12,19.02
19/08/22 at 12:28PM,3.60,3.00,4.00,0.19,17.64,-973.00,-1292.00,-584.00,33.84,24.01
19/08/22 at 12:38PM,4.10,4.00,5.00,0.03,20.09,-810.30,-1039.00,-516.00,11.29,25.06
19/08/22 at 12:48PM,3.10,3.00,4.00,0.03,15.19,-1169.80,-1959.00,-417.00,213.20,22.73
19/08/22 at 12:58PM,2.00,1.00,3.00,0.00,9.80,-1842.40,-2551.00,-1136.00,86.20,18.36
19/08/22 at 01:08PM,1.70,1.00,2.00,0.09,8.33,-2056.00,-2329.00,-1769.00,38.26,16.97
19/08/22 at 01:18PM,0.90,0.00,1.00,0.03,4.41,-2881.60,-3593.00,-2112.00,7.15,11.61
19/08/22 at 01:28PM,1.10,0.00,2.00,0.03,5.39,-2213.30,-3513.00,-1006.00,5.60,15.95
19/08/22 at 01:38PM,1.20,1.00,2.00,0.06,5.88,-2379.90,-2919.00,-1780.00,170.48,14.87
19/08/22 at 01:48PM,1.30,1.00,2.00,0.09,6.37,-2392.40,-3169.00,-1822.00,180.38,14.79
19/08/22 at 01:58PM,0.80,0.00,1.00,0.25,3.92,-2336.10,-3048.00,-1628.00,93.26,15.16
19/08/22 at 02:08PM,0.00,0.00,0.00,0.00,0.00,-3329.00,-4127.00,-2738.00,9.17,8.71
19/08/22 at 02:18PM,0.10,0.00,1.00,0.03,0.49,-3038.60,-3732.00,-2067.00,168.36,10.59
19/08/22 at 02:28PM,0.10,0.00,1.00,0.03,0.49,-3977.20,-4569.00,-3582.00,0.25,4.50
19/08/22 at 02:38PM,0.00,0.00,0.00,0.00,0.00,-4182.80,-4538.00,-3751.00,41.36,3.16
19/08/22 at 02:48PM,0.00,0.00,0.00,0.00,0.00,-4411.00,-4845.00,-3879.00,134.08,1.68
19/08/22 at 02:58PM,0.00,0.00,0.00,0.00,0.00,-4259.40,-4690.00,-3118.00,360.94,2.67
19/08/22 at 03:08PM,0.00,0.00,0.00,0.00,0.00,-4201.70,-4902.00,-3375.00,137.65,3.04
19/08/22 at 03:18PM,0.00,0.00,0.00,0.00,0.00,-4309.90,-5027.00,-3728.00,184.01,2.34
19/08/22 at 03:28PM,0.00,0.00,0.00,0.00,0.00,-3842.90,-4451.00,-2629.00,184.71,5.37
19/08/22 at 03:38PM,0.00,0.00,0.00,0.00,0.00,-4033.70,-4598.00,-3209.00,162.64,4.13
19/08/22 at 03:48PM,0.20,0.00,2.00,0.06,0.98,-4255.10,-4887.00,-3125.00,357.37,2.69
19/08/22 at 03:58PM,0.00,0.00,0.00,0.00,0.00,-4237.80,-4708.00,-3493.00,82.60,2.81
19/08/22 at 04:08PM,0.00,0.00,0.00,0.00,0.00,-4602.70,-5127.00,-4028.00,181.74,0.44
19/08/22 at 04:18PM,0.00,0.00,0.00,0.00,0.00,-3959.70,-4601.00,-3533.00,33.11,4.61
19/08/22 at 04:28PM,0.00,0.00,0.00,0.00,0.00,-4315.30,-5537.00,-3505.00,14.33,2.30
19/08/22 at 04:38PM,0.00,0.00,0.00,0.00,0.00,-4180.70,-4713.00,-3705.00,25.71,3.18
19/08/22 at 04:48PM,0.00,0.00,0.00,0.00,0.00,-4354.50,-5239.00,-3431.00,14.70,2.05
19/08/22 at 04:58PM,0.00,0.00,0.00,0.00,0.00,-4117.30,-5017.00,-2756.00,47.02,3.59
19/08/22 at 05:08PM,0.00,0.00,0.00,0.00,0.00,-4236.30,-4855.00,-3260.00,195.65,2.82
19/08/22 at 05:18PM,0.00,0.00,0.00,0.00,0.00,-4325.70,-4840.00,-3879.00,29.31,2.24
19/08/22 at 05:28PM,0.00,0.00,0.00,0.00,0.00,-4752.70,-5317.00,-4221.00,62.52,-0.54
19/08/22 at 05:38PM,0.00,0.00,0.00,0.00,0.00,-4193.40,-5378.00,-2812.00,63.69,3.09
19/08/22 at 05:48PM,0.00,0.00,0.00,0.00,0.00,-4195.90,-4508.00,-3567.00,84.72,3.08
19/08/22 at 05:58PM,0.00,0.00,0.00,0.00,0.00,-3708.20,-4273.00,-3003.00,99.86,6.25
19/08/22 at 06:08PM,0.00,0.00,0.00,0.00,0.00,-4428.60,-5006.00,-3867.00,89.62,1.57
19/08/22 at 06:18PM,0.00,0.00,0.00,0.00,0.00,-4624.10,-5549.00,-3650.00,228.35,0.30
19/08/22 at 06:28PM,0.00,0.00,0.00,0.00,0.00,-4271.80,-4940.00,-3557.00,52.24,2.59
19/08/22 at 06:38PM,0.00,0.00,0.00,0.00,0.00,-4446.60,-5183.00,-2947.00,232.87,1.45
19/08/22 at 06:49PM,0.00,0.00,0.00,0.00,0.00,-4237.40,-4808.00,-3721.00,163.30,2.81
19/08/22 at 06:59PM,0.00,0.00,0.00,0.00,0.00,-4408.10,-4897.00,-4022.00,64.48,1.70
19/08/22 at 07:09PM,0.00,0.00,0.00,0.00,0.00,-4753.20,-5285.00,-4180.00,168.17,-0.54
19/08/22 at 07:19PM,0.00,0.00,0.00,0.00,0.00,-4092.30,-4782.00,-3429.00,111.09,3.75
19/08/22 at 07:29PM,0.00,0.00,0.00,0.00,0.00,-3883.00,-4587.00,-3160.00,24.98,5.11
19/08/22 at 07:39PM,0.00,0.00,0.00,0.00,0.00,-3942.40,-4639.00,-3370.00,66.60,4.72
19/08/22 at 07:49PM,0.00,0.00,0.00,0.00,0.00,-4241.30,-5132.00,-3666.00,15.91,2.78
19/08/22 at 07:59PM,0.00,0.00,0.00,0.00,0.00,-4124.00,-5110.00,-3163.00,214.72,3.55
19/08/22 at 08:09PM,0.00,0.00,0.00,0.00,0.00,-3945.40,-4553.00,-3303.00,39.09,4.71
19/08/22 at 08:19PM,0.00,0.00,0.00,0.00,0.00,-4747.80,-5536.00,-4150.00,55.09,-0.51
19/08/22 at 08:29PM,0.00,0.00,0.00,0.00,0.00,-4118.50,-4553.00,-3427.00,137.40,3.58
19/08/22 at 08:39PM,0.00,0.00,0.00,0.00,0.00,-4209.00,-4753.00,-3459.00,5.38,2.99
19/08/22 at 08:49PM,0.00,0.00,0.00,0.00,0.00,-4654.90,-5209.00,-3882.00,158.46,0.10
19/08/22 at 08:59PM,0.00,0.00,0.00,0.00,0.00,-3793.50,-4159.00,-3013.00,6.17,5.69
19/08/22 at 09:09PM,0.00,0.00,0.00,0.00,0.00,-4628.70,-5224.00,-4008.00,52.40,0.27
19/08/22 at 08:17PM,16.60,16.00,19.00,0.13,81.34,7384.20,6442.00,7881.00,157.10,78.27
19/08/22 at 08:27PM,9.10,8.00,10.00,0.35,44.59,2268.30,1807.00,2877.00,134.62,45.05
19/08/22 at 08:37PM,6.80,6.00,8.00,0.06,33.32,282.80,-139.00,546.00,26.63,32.16
19/08/22 at 08:47PM,10.00,9.00,11.00,0.00,49.00,2451.60,2200.00,2674.00,40.29,46.24
19/08/22 at 08:57PM,10.10,9.00,11.00,0.28,49.49,3295.20,2325.00,4029.00,96.39,51.72
19/08/22 at 09:07PM,13.90,13.00,15.00,0.03,68.11,6353.10,5583.00,6953.00,243.53,71.58
19/08/22 at 09:17PM,14.20,13.00,19.00,0.06,69.58,6729.00,6273.00,7210.00,136.61,74.02
19/08/22 at 09:27PM,9.20,8.00,10.00,0.06,45.08,3563.60,3232.00,4270.00,50.41,53.46
19/08/22 at 09:37PM,10.40,9.00,11.00,0.13,50.96,3921.00,3269.00,4484.00,94.55,55.79
19/08/22 at 09:47PM,12.10,12.00,13.00,0.03,59.29,5247.80,4720.00,5890.00,17.96,64.40
19/08/22 at 09:57PM,8.60,8.00,9.00,0.19,42.14,2125.30,1376.00,2912.00,15.59,44.13
19/08/22 at 10:07PM,7.10,7.00,8.00,0.03,34.79,920.00,464.00,1324.00,65.78,36.30
19/08/22 at 10:17PM,10.00,9.00,11.00,0.32,49.00,2898.90,1802.00,3458.00,49.93,49.15
19/08/22 at 10:27PM,12.10,12.00,13.00,0.03,59.29,5098.30,4600.00,5818.00,107.61,63.43
19/08/22 at 10:37PM,9.50,9.00,10.00,0.16,46.55,3316.00,2580.00,4093.00,136.61,51.86
19/08/22 at 10:47PM,8.70,8.00,9.00,0.09,42.63,2308.10,1302.00,2927.00,242.89,45.31
19/08/22 at 10:57PM,6.10,6.00,7.00,0.03,29.89,310.20,-88.00,524.00,29.98,32.34
19/08/22 at 11:07PM,6.00,5.00,7.00,0.00,29.40,404.10,25.00,1109.00,84.15,32.95
19/08/22 at 11:17PM,8.00,7.00,9.00,0.00,39.20,1597.60,1111.00,2035.00,153.88,40.70
19/08/22 at 11:27PM,14.90,14.00,16.00,0.03,73.01,6552.80,5662.00,7495.00,98.09,72.88
19/08/22 at 11:37PM,7.70,7.00,8.00,0.09,37.73,1961.50,1428.00,2403.00,45.38,43.06
19/08/22 at 11:47PM,19.70,19.00,20.00,0.09,96.53,12003.80,11759.00,12550.00,172.72,108.27
19/08/22 at 11:57PM,20.80,18.00,22.00,0.06,101.92,13707.70,13354.00,14275.00,111.85,119.34
