Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
17/07/22 at 12:04AM,2.30,2.00,3.00,0.22,11.27,-2176.60,-2711.00,-1141.00,22.58,16.19
17/07/22 at 12:14AM,3.90,3.00,5.00,0.03,19.11,-1137.30,-1858.00,-754.00,227.91,22.94
17/07/22 at 12:24AM,3.50,3.00,5.00,0.47,17.15,-1117.70,-1623.00,-487.00,64.61,23.07
17/07/22 at 12:34AM,2.80,2.00,3.00,0.06,13.72,-1752.20,-2147.00,-1251.00,115.04,18.95
17/07/22 at 12:44AM,1.90,1.00,3.00,0.03,9.31,-1789.60,-3177.00,-523.00,53.00,18.70
17/07/22 at 12:54AM,2.70,2.00,3.00,0.09,13.23,-1276.90,-1743.00,-657.00,147.39,22.03
17/07/22 at 01:04AM,2.60,2.00,3.00,0.19,12.74,-1897.40,-2654.00,-1372.00,91.83,18.00
17/07/22 at 01:14AM,8.60,8.00,9.00,0.13,42.14,1513.00,1219.00,1961.00,25.93,40.15
17/07/22 at 01:24AM,6.70,6.00,7.00,0.09,32.83,185.30,2.00,424.00,57.96,31.53
17/07/22 at 01:34AM,7.90,7.00,8.00,0.03,38.71,1080.50,620.00,1453.00,117.79,37.34
17/07/22 at 01:44AM,7.50,7.00,8.00,0.16,36.75,927.90,510.00,1302.00,105.90,36.35
17/07/22 at 01:54AM,5.70,5.00,6.00,0.22,27.93,-16.80,-99.00,58.00,8.79,30.22
17/07/22 at 02:04AM,8.70,8.00,9.00,0.22,42.63,1417.00,906.00,2042.00,161.59,39.53
17/07/22 at 02:14AM,7.00,7.00,7.00,0.00,34.30,854.70,465.00,1195.00,44.81,35.87
17/07/22 at 02:24AM,3.50,3.00,4.00,0.16,17.15,-723.50,-1516.00,-99.00,250.61,25.63
17/07/22 at 02:34AM,2.50,1.00,4.00,0.16,12.25,-1141.90,-1541.00,-765.00,24.06,22.91
17/07/22 at 02:44AM,2.70,2.00,3.00,0.22,13.23,-1184.80,-1895.00,-403.00,12.90,22.63
17/07/22 at 02:54AM,4.30,4.00,5.00,0.09,21.07,-612.30,-1214.00,-16.00,100.78,26.35
17/07/22 at 03:04AM,4.50,4.00,5.00,0.16,22.05,-608.60,-1153.00,-121.00,48.89,26.37
17/07/22 at 03:14AM,4.80,4.00,5.00,0.06,23.52,-461.10,-923.00,-106.00,5.41,27.33
17/07/22 at 03:24AM,2.60,2.00,3.00,0.13,12.74,-1433.00,-2009.00,-676.00,19.61,21.02
17/07/22 at 03:34AM,0.70,0.00,1.00,0.22,3.43,-1919.50,-2731.00,-1249.00,11.86,17.86
17/07/22 at 03:44AM,0.00,0.00,0.00,0.00,0.00,-2924.90,-3511.00,-2305.00,185.34,11.33
17/07/22 at 03:54AM,0.00,0.00,0.00,0.00,0.00,-2978.80,-3934.00,-2269.00,230.91,10.98
17/07/22 at 04:04AM,0.00,0.00,0.00,0.00,0.00,-3806.60,-4881.00,-3424.00,339.76,5.61
17/07/22 at 04:14AM,0.40,0.00,3.00,0.13,1.96,-3284.40,-3749.00,-2818.00,19.80,9.00
17/07/22 at 04:24AM,0.00,0.00,0.00,0.00,0.00,-3083.00,-3695.00,-2639.00,52.18,10.31
17/07/22 at 04:34AM,0.00,0.00,0.00,0.00,0.00,-2959.20,-3413.00,-2221.00,105.87,11.11
17/07/22 at 04:45AM,0.40,0.00,1.00,0.13,1.96,-2242.40,-2786.00,-964.00,205.04,15.76
17/07/22 at 04:55AM,1.50,1.00,5.00,0.16,7.35,-2567.30,-3179.00,-1831.00,7.18,13.65
17/07/22 at 05:05AM,1.00,1.00,1.00,0.00,4.90,-2358.90,-2764.00,-2031.00,103.69,15.01
