Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
26/07/22 at 12:00AM,3.70,3.00,4.00,0.09,18.13,-1108.90,-1860.00,-520.00,97.43,23.12
26/07/22 at 12:10AM,4.60,4.00,6.00,0.19,22.54,-216.20,-526.00,46.00,79.31,28.92
26/07/22 at 12:20AM,6.00,6.00,6.00,0.00,29.40,-147.50,-486.00,145.00,33.99,29.37
26/07/22 at 12:30AM,7.10,7.00,8.00,0.28,34.79,518.00,82.00,829.00,85.07,33.69
26/07/22 at 12:40AM,7.90,7.00,9.00,0.03,38.71,1327.80,1015.00,1683.00,85.44,38.95
26/07/22 at 12:50AM,9.00,9.00,9.00,0.00,44.10,1443.60,784.00,1982.00,49.21,39.70
26/07/22 at 01:00AM,10.00,9.00,11.00,0.00,49.00,2387.40,1938.00,3058.00,8.73,45.83
26/07/22 at 01:10AM,11.10,10.00,12.00,0.03,54.39,3259.10,2703.00,3725.00,140.06,51.49
26/07/22 at 01:20AM,12.20,11.00,13.00,0.25,59.78,3752.50,2929.00,4525.00,100.72,54.69
26/07/22 at 01:30AM,13.10,13.00,14.00,0.03,64.19,4586.50,3929.00,5142.00,85.54,60.11
26/07/22 at 01:40AM,13.70,13.00,14.00,0.22,67.13,5411.20,3709.00,6915.00,240.71,65.46
26/07/22 at 01:50AM,14.60,14.00,15.00,0.19,71.54,7142.00,6609.00,7629.00,2.85,76.70
26/07/22 at 02:00AM,15.30,15.00,16.00,0.09,74.97,7656.80,6662.00,8654.00,314.58,80.04
26/07/22 at 02:10AM,16.10,16.00,17.00,0.03,78.89,8510.10,7954.00,9541.00,146.44,85.59
26/07/22 at 02:20AM,16.60,16.00,17.00,0.19,81.34,8948.60,8429.00,9502.00,52.68,88.43
26/07/22 at 02:30AM,17.30,17.00,18.00,0.09,84.77,9751.70,9424.00,10007.00,80.73,93.65
26/07/22 at 02:40AM,18.10,17.00,19.00,0.03,88.69,10612.20,9792.00,11282.00,68.68,99.24
26/07/22 at 02:50AM,18.60,18.00,19.00,0.13,91.14,11186.60,10592.00,11821.00,87.15,102.96
26/07/22 at 03:00AM,19.10,18.00,20.00,0.03,93.59,11318.40,10707.00,11858.00,24.86,103.82
26/07/22 at 03:10AM,19.80,19.00,20.00,0.06,97.02,12353.90,11781.00,13048.00,59.17,110.54
26/07/22 at 03:20AM,20.20,20.00,21.00,0.06,98.98,12340.90,11908.00,12905.00,153.09,110.46
26/07/22 at 03:30AM,20.00,19.00,21.00,0.32,98.00,13002.00,12585.00,13508.00,160.01,114.75
26/07/22 at 03:40AM,21.20,21.00,22.00,0.06,103.88,13280.40,11965.00,14412.00,260.38,116.56
26/07/22 at 03:50AM,21.20,21.00,23.00,0.06,103.88,13914.20,12980.00,15313.00,209.09,120.68
26/07/22 at 04:00AM,21.70,21.00,22.00,0.22,106.33,14184.40,13358.00,15101.00,75.39,122.43
26/07/22 at 04:10AM,21.90,21.00,23.00,0.03,107.31,14638.40,13283.00,15705.00,47.94,125.38
26/07/22 at 04:20AM,22.00,22.00,22.00,0.00,107.80,14789.50,13678.00,15446.00,174.08,126.36
26/07/22 at 04:30AM,22.30,22.00,23.00,0.09,109.27,14560.80,13783.00,15226.00,105.68,124.88
26/07/22 at 04:40AM,22.20,21.00,23.00,0.25,108.78,15203.10,14495.00,15953.00,60.37,129.05
26/07/22 at 04:50AM,22.30,22.00,23.00,0.22,109.27,14414.10,13453.00,15516.00,227.34,123.92
26/07/22 at 05:00AM,22.30,22.00,23.00,0.22,109.27,15166.80,14121.00,16316.00,363.41,128.81
26/07/22 at 05:10AM,22.00,22.00,22.00,0.00,107.80,15713.50,14624.00,16730.00,211.71,132.36
26/07/22 at 05:20AM,22.40,21.00,24.00,0.13,109.76,14729.00,13793.00,15669.00,297.25,125.97
26/07/22 at 05:30AM,22.10,22.00,23.00,0.03,108.29,14885.80,13638.00,16033.00,291.94,126.99
26/07/22 at 05:41AM,22.00,22.00,22.00,0.00,107.80,15035.20,14088.00,15916.00,278.53,127.96
26/07/22 at 05:51AM,21.90,21.00,23.00,0.03,107.31,14108.60,13383.00,14778.00,93.73,121.94
26/07/22 at 06:01AM,21.90,21.00,22.00,0.03,107.31,13399.30,12113.00,14414.00,320.88,117.33
26/07/22 at 06:11AM,21.70,21.00,22.00,0.22,106.33,14284.60,12471.00,15198.00,31.18,123.08
26/07/22 at 06:21AM,21.10,21.00,22.00,0.03,103.39,12836.90,11996.00,13673.00,114.76,113.68
26/07/22 at 06:31AM,21.00,21.00,21.00,0.00,102.90,13828.50,13088.00,14716.00,21.66,120.12
26/07/22 at 06:41AM,20.40,20.00,21.00,0.13,99.96,13787.70,12633.00,14945.00,100.34,119.86
26/07/22 at 06:51AM,20.30,20.00,21.00,0.09,99.47,12239.50,11319.00,12952.00,178.51,109.80
26/07/22 at 07:01AM,20.30,20.00,21.00,0.09,99.47,13216.20,12528.00,14148.00,160.58,116.14
26/07/22 at 07:11AM,19.50,19.00,21.00,0.16,95.55,12201.00,11010.00,12897.00,220.09,109.55
26/07/22 at 07:21AM,18.50,18.00,19.00,0.16,90.65,10839.10,10040.00,11695.00,136.90,100.71
26/07/22 at 07:31AM,19.00,19.00,19.00,0.00,93.10,11400.60,9927.00,13068.00,266.07,104.35
26/07/22 at 07:41AM,18.20,16.00,20.00,0.70,89.18,11502.50,10746.00,12761.00,42.53,105.02
26/07/22 at 07:51AM,17.10,16.00,18.00,0.03,83.79,9454.70,8608.00,10221.00,232.84,91.72
26/07/22 at 08:01AM,4.00,4.00,4.00,0.00,19.60,-191.60,-1234.00,400.00,177.28,29.08
26/07/22 at 08:11AM,15.80,15.00,17.00,0.25,77.42,9283.50,7882.00,10502.00,208.87,90.61
26/07/22 at 08:21AM,15.00,14.00,16.00,0.32,73.50,8132.80,7286.00,9423.00,37.25,83.14
26/07/22 at 08:31AM,15.10,15.00,16.00,0.03,73.99,8908.10,7426.00,10553.00,37.60,88.17
26/07/22 at 08:41AM,14.00,14.00,14.00,0.00,68.60,7866.00,7004.00,8505.00,199.54,81.40
26/07/22 at 08:51AM,13.30,13.00,14.00,0.09,65.17,6270.60,5554.00,6863.00,105.43,71.04
26/07/22 at 09:01AM,13.00,12.00,14.00,0.00,63.70,6749.60,5541.00,7897.00,82.03,74.15
26/07/22 at 09:11AM,11.60,11.00,12.00,0.13,56.84,5627.30,4601.00,6592.00,267.43,66.87
26/07/22 at 09:21AM,10.80,10.00,11.00,0.06,52.92,4749.40,3704.00,5443.00,96.01,61.16
26/07/22 at 09:31AM,9.10,9.00,10.00,0.03,44.59,3919.50,3083.00,4856.00,145.31,55.78
26/07/22 at 09:42AM,9.40,9.00,10.00,0.19,46.06,4138.70,3062.00,5144.00,58.28,57.20
26/07/22 at 09:52AM,8.60,8.00,9.00,0.13,42.14,3029.00,2499.00,3387.00,43.96,49.99
26/07/22 at 10:02AM,7.20,5.00,8.00,0.06,35.28,2211.40,1496.00,2899.00,112.77,44.68
26/07/22 at 10:12AM,5.30,5.00,6.00,0.22,25.97,567.40,306.00,811.00,58.06,34.01
26/07/22 at 10:22AM,1.20,1.00,2.00,0.06,5.88,-1924.10,-2316.00,-1445.00,27.80,17.83
26/07/22 at 10:32AM,1.00,0.00,2.00,0.00,4.90,-2367.20,-3045.00,-1415.00,301.11,14.95
26/07/22 at 10:42AM,1.10,1.00,2.00,0.03,5.39,-2594.10,-3224.00,-1943.00,199.19,13.48
