Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
03/09/22 at 12:08AM,0.00,0.00,0.00,0.00,0.00,-4393.70,-5134.00,-3721.00,31.09,1.79
03/09/22 at 12:19AM,0.00,0.00,0.00,0.00,0.00,-4476.80,-5003.00,-3333.00,361.70,1.25
03/09/22 at 12:29AM,0.00,0.00,0.00,0.00,0.00,-4033.20,-4718.00,-3477.00,46.11,4.14
03/09/22 at 12:39AM,0.00,0.00,0.00,0.00,0.00,-3897.90,-4338.00,-3208.00,61.06,5.01
03/09/22 at 12:49AM,0.00,0.00,0.00,0.00,0.00,-3893.00,-4416.00,-3641.00,22.14,5.05
03/09/22 at 12:59AM,0.00,0.00,0.00,0.00,0.00,-4099.60,-5033.00,-2983.00,353.10,3.70
03/09/22 at 01:09AM,0.00,0.00,0.00,0.00,0.00,-3811.00,-4748.00,-2966.00,267.21,5.58
03/09/22 at 01:19AM,0.00,0.00,0.00,0.00,0.00,-4543.10,-5280.00,-3877.00,102.81,0.82
03/09/22 at 01:29AM,0.00,0.00,0.00,0.00,0.00,-3826.40,-4350.00,-3047.00,106.06,5.48
03/09/22 at 01:39AM,0.00,0.00,0.00,0.00,0.00,-3836.60,-4735.00,-3295.00,33.65,5.41
03/09/22 at 01:49AM,0.00,0.00,0.00,0.00,0.00,-3458.50,-4220.00,-2561.00,240.81,7.87
03/09/22 at 01:59AM,0.00,0.00,0.00,0.00,0.00,-4121.90,-4766.00,-3440.00,215.64,3.56
03/09/22 at 02:09AM,0.00,0.00,0.00,0.00,0.00,-3608.60,-4539.00,-3007.00,294.22,6.89
03/09/22 at 02:19AM,0.00,0.00,0.00,0.00,0.00,-4550.40,-5452.00,-4000.00,23.84,0.78
03/09/22 at 02:29AM,0.00,0.00,0.00,0.00,0.00,-3809.40,-4769.00,-3051.00,175.95,5.59
03/09/22 at 02:39AM,0.00,0.00,0.00,0.00,0.00,-3618.70,-5114.00,-2411.00,302.54,6.83
03/09/22 at 02:49AM,0.00,0.00,0.00,0.00,0.00,-3535.20,-4676.00,-2368.00,369.10,7.37
03/09/22 at 02:59AM,0.00,0.00,0.00,0.00,0.00,-4561.80,-4963.00,-3885.00,214.02,0.70
03/09/22 at 03:09AM,0.00,0.00,0.00,0.00,0.00,-3759.90,-4938.00,-2732.00,241.25,5.91
03/09/22 at 03:19AM,0.00,0.00,0.00,0.00,0.00,-3885.10,-4462.00,-2986.00,172.94,5.10
03/09/22 at 03:29AM,0.00,0.00,0.00,0.00,0.00,-4256.50,-4968.00,-3216.00,56.45,2.69
03/09/22 at 03:39AM,0.00,0.00,0.00,0.00,0.00,-3770.60,-4383.00,-2802.00,178.80,5.84
