Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
05/06/22 at 05:09PM,0.60,0.00,1.00,0.13,2.94,-2846.70,-3260.00,-2266.00,130.70,11.84
05/06/22 at 05:19PM,2.70,2.00,3.00,0.09,13.23,-1919.30,-2434.00,-1540.00,17.30,17.86
05/06/22 at 05:29PM,1.80,1.00,2.00,0.25,8.82,-2580.00,-2711.00,-2375.00,17.39,13.57
05/06/22 at 05:39PM,0.00,0.00,0.00,0.00,0.00,-2996.30,-3335.00,-2489.00,28.87,10.87
05/06/22 at 05:49PM,0.00,0.00,0.00,0.00,0.00,-3189.20,-3660.00,-2203.00,89.87,9.62
05/06/22 at 05:59PM,0.80,0.00,2.00,0.25,3.92,-2168.50,-2769.00,-1130.00,148.79,16.24
05/06/22 at 06:09PM,1.30,1.00,2.00,0.09,6.37,-1997.40,-3107.00,-799.00,181.07,17.35
05/06/22 at 06:19PM,1.40,1.00,2.00,0.13,6.86,-2194.00,-3137.00,-1434.00,202.70,16.08
05/06/22 at 06:29PM,2.20,2.00,3.00,0.06,10.78,-1905.40,-2338.00,-1211.00,42.25,17.95
05/06/22 at 06:39PM,3.20,3.00,4.00,0.06,15.68,-1120.70,-1551.00,-825.00,61.89,23.05
05/06/22 at 06:49PM,2.80,2.00,3.00,0.06,13.72,-1449.90,-1883.00,-1013.00,19.01,20.91
05/06/22 at 06:59PM,2.00,2.00,2.00,0.00,9.80,-1911.90,-2485.00,-1505.00,181.23,17.91
05/06/22 at 07:09PM,0.10,0.00,1.00,0.03,0.49,-2838.70,-3559.00,-2127.00,88.95,11.89
05/06/22 at 07:19PM,0.20,0.00,1.00,0.06,0.98,-2980.20,-3993.00,-2461.00,139.84,10.97
05/06/22 at 07:29PM,0.80,0.00,1.00,0.25,3.92,-2693.60,-3456.00,-2071.00,241.09,12.83
05/06/22 at 07:39PM,0.80,0.00,1.00,0.06,3.92,-2750.90,-3249.00,-2369.00,112.92,12.46
05/06/22 at 07:49PM,0.70,0.00,1.00,0.09,3.43,-2630.90,-3452.00,-1896.00,124.31,13.24
05/06/22 at 07:59PM,1.20,1.00,2.00,0.06,5.88,-2470.40,-3296.00,-2026.00,16.32,14.28
05/06/22 at 08:09PM,0.90,0.00,1.00,0.03,4.41,-2439.00,-2999.00,-1129.00,108.78,14.49
05/06/22 at 08:19PM,0.20,0.00,1.00,0.06,0.98,-3072.80,-3790.00,-2074.00,75.83,10.37
05/06/22 at 08:29PM,1.00,0.00,2.00,0.00,4.90,-2346.80,-2977.00,-1307.00,170.19,15.09
05/06/22 at 08:39PM,0.20,0.00,2.00,0.06,0.98,-3361.90,-3698.00,-2829.00,94.84,8.49
05/06/22 at 08:49PM,0.30,0.00,3.00,0.09,1.47,-4034.60,-4709.00,-3401.00,180.06,4.13
05/06/22 at 08:59PM,0.00,0.00,0.00,0.00,0.00,-3710.50,-4300.00,-2779.00,54.87,6.23
05/06/22 at 09:09PM,0.00,0.00,0.00,0.00,0.00,-3972.30,-5042.00,-2976.00,25.08,4.53
05/06/22 at 09:19PM,0.00,0.00,0.00,0.00,0.00,-3690.40,-4363.00,-3085.00,137.75,6.36
05/06/22 at 09:29PM,0.00,0.00,0.00,0.00,0.00,-3958.40,-4614.00,-3026.00,96.58,4.62
05/06/22 at 09:39PM,0.00,0.00,0.00,0.00,0.00,-4133.20,-4643.00,-3786.00,109.79,3.49
05/06/22 at 09:49PM,0.00,0.00,0.00,0.00,0.00,-4297.70,-4837.00,-3588.00,93.70,2.42
05/06/22 at 09:59PM,0.00,0.00,0.00,0.00,0.00,-3928.00,-4888.00,-2887.00,303.58,4.82
05/06/22 at 10:09PM,0.00,0.00,0.00,0.00,0.00,-4120.50,-4915.00,-3535.00,162.70,3.57
05/06/22 at 10:19PM,0.00,0.00,0.00,0.00,0.00,-4690.90,-5119.00,-4068.00,113.24,-0.14
05/06/22 at 10:29PM,0.00,0.00,0.00,0.00,0.00,-4588.10,-5242.00,-3971.00,83.14,0.53
05/06/22 at 10:39PM,0.00,0.00,0.00,0.00,0.00,-4257.30,-4948.00,-3558.00,139.99,2.68
05/06/22 at 10:49PM,0.00,0.00,0.00,0.00,0.00,-4195.20,-4849.00,-3011.00,189.04,3.08
05/06/22 at 10:59PM,0.00,0.00,0.00,0.00,0.00,-3745.60,-4514.00,-3040.00,67.48,6.00
05/06/22 at 11:09PM,0.00,0.00,0.00,0.00,0.00,-4258.40,-4805.00,-3469.00,131.74,2.67
05/06/22 at 11:20PM,0.00,0.00,0.00,0.00,0.00,-4584.00,-5013.00,-3749.00,99.61,0.56
05/06/22 at 11:30PM,0.00,0.00,0.00,0.00,0.00,-4507.20,-5441.00,-3400.00,75.64,1.06
05/06/22 at 11:40PM,0.00,0.00,0.00,0.00,0.00,-4113.50,-5447.00,-3631.00,68.78,3.61
05/06/22 at 11:50PM,0.00,0.00,0.00,0.00,0.00,-4177.40,-4723.00,-3555.00,39.40,3.20
