Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
18/06/22 at 12:06AM,0.00,0.00,0.00,0.00,0.00,-4354.40,-4960.00,-3850.00,101.00,2.05
18/06/22 at 12:16AM,0.00,0.00,0.00,0.00,0.00,-4651.80,-5471.00,-3806.00,259.05,0.12
18/06/22 at 12:26AM,0.00,0.00,0.00,0.00,0.00,-4422.50,-5177.00,-3850.00,69.41,1.61
18/06/22 at 12:36AM,0.00,0.00,0.00,0.00,0.00,-4588.50,-5715.00,-3988.00,189.89,0.53
18/06/22 at 12:46AM,0.00,0.00,0.00,0.00,0.00,-4598.30,-5145.00,-3963.00,25.71,0.47
18/06/22 at 12:56AM,0.00,0.00,0.00,0.00,0.00,-4650.50,-5464.00,-3807.00,266.74,0.13
18/06/22 at 01:06AM,0.00,0.00,0.00,0.00,0.00,-4486.40,-5575.00,-3318.00,36.24,1.19
18/06/22 at 01:16AM,0.00,0.00,0.00,0.00,0.00,-4531.60,-4962.00,-4353.00,28.65,0.90
18/06/22 at 01:26AM,0.00,0.00,0.00,0.00,0.00,-3996.80,-4991.00,-3192.00,173.04,4.37
18/06/22 at 01:36AM,0.00,0.00,0.00,0.00,0.00,-3994.60,-4331.00,-3242.00,184.23,4.39
18/06/22 at 01:46AM,0.00,0.00,0.00,0.00,0.00,-4136.90,-4937.00,-3465.00,51.58,3.46
18/06/22 at 01:56AM,0.00,0.00,0.00,0.00,0.00,-4000.20,-4653.00,-3377.00,106.00,4.35
18/06/22 at 02:06AM,0.00,0.00,0.00,0.00,0.00,-3948.80,-5159.00,-3138.00,256.40,4.68
18/06/22 at 02:16AM,0.00,0.00,0.00,0.00,0.00,-4181.50,-4764.00,-3547.00,61.82,3.17
18/06/22 at 02:26AM,0.00,0.00,0.00,0.00,0.00,-4551.30,-5275.00,-3879.00,42.60,0.77
18/06/22 at 02:36AM,0.00,0.00,0.00,0.00,0.00,-4338.30,-5151.00,-3406.00,22.55,2.15
18/06/22 at 02:46AM,0.00,0.00,0.00,0.00,0.00,-4132.80,-4569.00,-3424.00,11.64,3.49
18/06/22 at 02:56AM,0.00,0.00,0.00,0.00,0.00,-3805.80,-4283.00,-3275.00,15.43,5.61
18/06/22 at 03:06AM,0.00,0.00,0.00,0.00,0.00,-4467.10,-5100.00,-3632.00,239.10,1.32
18/06/22 at 03:16AM,0.00,0.00,0.00,0.00,0.00,-3920.70,-4365.00,-3421.00,56.38,4.87
18/06/22 at 03:26AM,0.00,0.00,0.00,0.00,0.00,-3782.20,-4803.00,-2100.00,224.27,5.76
18/06/22 at 03:36AM,0.00,0.00,0.00,0.00,0.00,-4151.00,-4678.00,-3800.00,98.98,3.37
18/06/22 at 03:46AM,0.00,0.00,0.00,0.00,0.00,-4335.60,-5296.00,-3582.00,303.71,2.17
18/06/22 at 03:56AM,0.00,0.00,0.00,0.00,0.00,-3893.60,-4735.00,-3103.00,114.28,5.04
18/06/22 at 04:06AM,0.00,0.00,0.00,0.00,0.00,-4003.60,-4382.00,-3637.00,101.00,4.33
18/06/22 at 04:16AM,0.00,0.00,0.00,0.00,0.00,-4292.90,-5664.00,-3570.00,129.31,2.45
18/06/22 at 04:26AM,0.00,0.00,0.00,0.00,0.00,-4388.70,-5384.00,-3512.00,8.32,1.83
18/06/22 at 04:36AM,0.00,0.00,0.00,0.00,0.00,-4089.80,-4348.00,-3637.00,27.45,3.77
18/06/22 at 04:46AM,0.00,0.00,0.00,0.00,0.00,-4180.10,-4924.00,-3415.00,241.95,3.18
18/06/22 at 04:56AM,0.00,0.00,0.00,0.00,0.00,-3908.70,-4445.00,-3397.00,157.58,4.94
18/06/22 at 05:07AM,0.00,0.00,0.00,0.00,0.00,-4129.50,-4723.00,-3038.00,345.16,3.51
18/06/22 at 05:17AM,0.00,0.00,0.00,0.00,0.00,-4249.70,-5064.00,-3594.00,257.50,2.73
18/06/22 at 05:27AM,0.00,0.00,0.00,0.00,0.00,-4364.40,-5309.00,-3701.00,41.62,1.98
18/06/22 at 05:37AM,0.00,0.00,0.00,0.00,0.00,-4573.10,-5284.00,-3441.00,116.09,0.63
18/06/22 at 05:47AM,0.00,0.00,0.00,0.00,0.00,-4186.60,-4935.00,-3171.00,85.82,3.14
18/06/22 at 05:57AM,0.00,0.00,0.00,0.00,0.00,-4346.40,-5074.00,-3382.00,230.09,2.10
18/06/22 at 06:07AM,0.00,0.00,0.00,0.00,0.00,-4560.00,-5348.00,-3433.00,94.87,0.71
