Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
02/07/22 at 12:02AM,0.00,0.00,0.00,0.00,0.00,-4009.90,-4735.00,-2997.00,192.30,4.29
02/07/22 at 12:12AM,0.00,0.00,0.00,0.00,0.00,-4116.90,-5132.00,-3297.00,138.22,3.59
02/07/22 at 12:22AM,0.00,0.00,0.00,0.00,0.00,-4208.60,-4609.00,-3396.00,109.23,3.00
02/07/22 at 12:32AM,0.00,0.00,0.00,0.00,0.00,-4168.80,-5028.00,-3645.00,39.59,3.25
02/07/22 at 12:42AM,0.00,0.00,0.00,0.00,0.00,-4499.20,-5047.00,-3976.00,53.70,1.11
02/07/22 at 12:52AM,0.00,0.00,0.00,0.00,0.00,-4554.30,-5382.00,-3894.00,159.28,0.75
02/07/22 at 01:02AM,0.00,0.00,0.00,0.00,0.00,-4275.60,-5275.00,-3591.00,216.49,2.56
02/07/22 at 01:12AM,0.00,0.00,0.00,0.00,0.00,-4437.10,-5045.00,-4085.00,124.25,1.51
02/07/22 at 01:22AM,0.00,0.00,0.00,0.00,0.00,-4379.50,-4837.00,-4066.00,75.42,1.89
02/07/22 at 01:32AM,0.00,0.00,0.00,0.00,0.00,-4124.10,-5049.00,-3429.00,79.03,3.54
02/07/22 at 01:42AM,0.00,0.00,0.00,0.00,0.00,-4049.00,-5465.00,-3058.00,1.58,4.03
02/07/22 at 01:52AM,0.00,0.00,0.00,0.00,0.00,-4580.80,-5606.00,-3554.00,324.70,0.58
02/07/22 at 02:02AM,0.00,0.00,0.00,0.00,0.00,-4113.80,-5169.00,-3196.00,10.06,3.61
02/07/22 at 02:12AM,0.00,0.00,0.00,0.00,0.00,-4061.20,-4905.00,-3342.00,25.23,3.95
02/07/22 at 02:22AM,0.00,0.00,0.00,0.00,0.00,-4241.50,-4936.00,-3475.00,24.82,2.78
02/07/22 at 02:32AM,0.00,0.00,0.00,0.00,0.00,-4190.00,-4678.00,-3189.00,316.54,3.12
02/07/22 at 02:42AM,0.00,0.00,0.00,0.00,0.00,-4140.50,-4680.00,-3531.00,88.39,3.44
02/07/22 at 02:52AM,0.00,0.00,0.00,0.00,0.00,-4235.70,-4724.00,-3478.00,239.61,2.82
02/07/22 at 03:02AM,0.00,0.00,0.00,0.00,0.00,-4193.70,-4752.00,-3659.00,23.18,3.09
02/07/22 at 03:12AM,0.00,0.00,0.00,0.00,0.00,-4501.20,-4981.00,-3653.00,135.28,1.10
02/07/22 at 03:22AM,0.00,0.00,0.00,0.00,0.00,-4218.10,-4812.00,-2869.00,33.49,2.93
02/07/22 at 03:32AM,0.00,0.00,0.00,0.00,0.00,-4169.60,-4691.00,-3451.00,117.51,3.25
02/07/22 at 03:42AM,0.00,0.00,0.00,0.00,0.00,-4163.50,-4591.00,-3441.00,62.45,3.29
02/07/22 at 03:52AM,0.00,0.00,0.00,0.00,0.00,-4416.30,-5068.00,-3637.00,147.77,1.65
02/07/22 at 04:02AM,0.00,0.00,0.00,0.00,0.00,-4535.30,-5208.00,-3817.00,151.57,0.87
02/07/22 at 04:12AM,0.00,0.00,0.00,0.00,0.00,-4447.70,-5141.00,-3993.00,203.75,1.44
02/07/22 at 04:22AM,0.00,0.00,0.00,0.00,0.00,-4379.10,-4997.00,-3141.00,40.76,1.89
02/07/22 at 04:32AM,0.00,0.00,0.00,0.00,0.00,-4646.20,-5153.00,-3977.00,211.62,0.15
02/07/22 at 04:42AM,0.00,0.00,0.00,0.00,0.00,-4279.80,-5229.00,-3047.00,79.44,2.53
02/07/22 at 04:52AM,0.00,0.00,0.00,0.00,0.00,-4589.90,-5229.00,-4100.00,87.94,0.52
02/07/22 at 05:02AM,0.00,0.00,0.00,0.00,0.00,-3949.50,-4375.00,-3452.00,24.82,4.68
02/07/22 at 05:12AM,0.00,0.00,0.00,0.00,0.00,-3852.40,-4824.00,-2860.00,51.67,5.31
02/07/22 at 05:22AM,0.00,0.00,0.00,0.00,0.00,-3915.50,-4369.00,-2767.00,143.41,4.90
02/07/22 at 05:32AM,0.00,0.00,0.00,0.00,0.00,-4482.10,-4982.00,-3740.00,136.89,1.22
02/07/22 at 05:42AM,0.00,0.00,0.00,0.00,0.00,-4135.50,-5058.00,-3243.00,282.23,3.47
02/07/22 at 05:52AM,0.00,0.00,0.00,0.00,0.00,-4468.80,-5262.00,-3665.00,183.79,1.31
02/07/22 at 06:02AM,0.00,0.00,0.00,0.00,0.00,-3703.80,-4288.00,-3217.00,0.06,6.27
02/07/22 at 06:12AM,0.10,0.00,1.00,0.03,0.49,-4527.40,-5528.00,-3675.00,269.55,0.93
02/07/22 at 06:22AM,0.00,0.00,0.00,0.00,0.00,-4239.30,-4849.00,-3447.00,203.11,2.80
02/07/22 at 06:32AM,0.00,0.00,0.00,0.00,0.00,-4297.40,-5227.00,-3547.00,33.33,2.42
02/07/22 at 06:42AM,0.00,0.00,0.00,0.00,0.00,-3305.80,-3934.00,-2395.00,198.65,8.86
02/07/22 at 06:53AM,0.00,0.00,0.00,0.00,0.00,-4310.20,-4896.00,-2708.00,185.25,2.34
02/07/22 at 07:03AM,0.00,0.00,0.00,0.00,0.00,-3890.10,-4629.00,-3327.00,29.38,5.06
02/07/22 at 07:13AM,0.00,0.00,0.00,0.00,0.00,-4360.80,-5265.00,-3154.00,232.17,2.01
02/07/22 at 07:23AM,0.00,0.00,0.00,0.00,0.00,-4389.60,-5033.00,-3656.00,203.46,1.82
02/07/22 at 07:33AM,0.00,0.00,0.00,0.00,0.00,-4291.20,-5258.00,-2802.00,219.21,2.46
02/07/22 at 07:43AM,0.00,0.00,0.00,0.00,0.00,-4397.50,-5081.00,-3746.00,34.94,1.77
02/07/22 at 07:53AM,0.00,0.00,0.00,0.00,0.00,-4048.80,-4466.00,-3291.00,44.52,4.03
02/07/22 at 08:03AM,0.00,0.00,0.00,0.00,0.00,-3830.70,-4682.00,-2582.00,77.38,5.45
02/07/22 at 08:13AM,0.00,0.00,0.00,0.00,0.00,-3991.60,-4955.00,-2928.00,107.96,4.41
02/07/22 at 08:23AM,0.00,0.00,0.00,0.00,0.00,-4085.80,-5206.00,-3278.00,138.76,3.79
02/07/22 at 08:33AM,0.00,0.00,0.00,0.00,0.00,-4180.10,-4717.00,-3673.00,137.21,3.18
02/07/22 at 08:43AM,0.00,0.00,0.00,0.00,0.00,-3724.50,-4640.00,-2835.00,281.28,6.14
02/07/22 at 08:53AM,0.00,0.00,0.00,0.00,0.00,-3365.90,-4268.00,-2526.00,27.23,8.47
02/07/22 at 09:03AM,0.00,0.00,0.00,0.00,0.00,-3223.60,-4112.00,-2708.00,132.69,9.39
02/07/22 at 09:13AM,0.00,0.00,0.00,0.00,0.00,-3014.30,-3463.00,-2476.00,170.23,10.75
02/07/22 at 09:23AM,5.50,5.00,6.00,0.16,26.95,-392.30,-807.00,-74.00,26.97,27.78
02/07/22 at 09:33AM,4.90,4.00,6.00,0.28,24.01,-547.80,-1121.00,-116.00,137.62,26.77
02/07/22 at 09:43AM,7.10,7.00,8.00,0.03,34.79,452.50,4.00,1170.00,145.94,33.26
02/07/22 at 09:53AM,8.00,8.00,8.00,0.00,39.20,1170.50,727.00,1647.00,45.06,37.93
02/07/22 at 10:03AM,9.40,9.00,10.00,0.13,46.06,2404.10,2146.00,2671.00,35.39,45.94
02/07/22 at 10:13AM,2.30,2.00,3.00,0.09,11.27,-1767.30,-2401.00,-1111.00,183.00,18.85
02/07/22 at 10:23AM,4.80,4.00,5.00,0.06,23.52,-379.20,-707.00,-10.00,100.50,27.86
02/07/22 at 10:33AM,5.10,5.00,6.00,0.03,24.99,-341.40,-700.00,21.00,113.40,28.11
02/07/22 at 10:43AM,9.00,9.00,9.00,0.00,44.10,1773.20,1362.00,2133.00,16.19,41.84
02/07/22 at 10:53AM,2.60,2.00,3.00,0.19,12.74,-1333.80,-1609.00,-586.00,87.03,21.66
02/07/22 at 11:03AM,1.30,1.00,2.00,0.09,6.37,-2217.30,-2511.00,-1790.00,57.77,15.93
02/07/22 at 11:13AM,1.30,1.00,2.00,0.09,6.37,-1993.00,-2959.00,-1415.00,75.89,17.38
02/07/22 at 11:23AM,2.00,1.00,3.00,0.00,9.80,-1651.30,-2287.00,-1144.00,201.03,19.60
02/07/22 at 11:33AM,3.90,3.00,4.00,0.03,19.11,-796.80,-1056.00,-437.00,81.97,25.15
02/07/22 at 11:43AM,2.50,2.00,3.00,0.16,12.25,-1866.80,-2626.00,-1126.00,29.98,18.20
02/07/22 at 11:53AM,4.10,4.00,5.00,0.03,20.09,-849.90,-1393.00,-154.00,59.74,24.81
02/07/22 at 12:03PM,3.20,3.00,4.00,0.06,15.68,-1279.40,-1981.00,-622.00,46.36,22.02
02/07/22 at 12:13PM,4.80,4.00,5.00,0.06,23.52,-304.90,-814.00,35.00,18.06,28.34
02/07/22 at 12:23PM,3.40,3.00,4.00,0.13,16.66,-1179.90,-1583.00,-645.00,54.04,22.66
02/07/22 at 12:33PM,3.10,2.00,4.00,0.03,15.19,-1046.80,-1896.00,-550.00,32.82,23.53
02/07/22 at 12:43PM,6.20,6.00,7.00,0.06,30.38,8.60,-63.00,68.00,6.51,30.38
02/07/22 at 12:53PM,9.00,8.00,10.00,0.32,44.10,2036.60,1600.00,2394.00,106.06,43.55
02/07/22 at 01:03PM,7.90,7.00,9.00,0.03,38.71,1222.70,989.00,1521.00,0.73,38.26
02/07/22 at 01:13PM,9.90,9.00,10.00,0.03,48.51,2398.50,1916.00,2824.00,152.58,45.90
02/07/22 at 01:23PM,6.80,6.00,7.00,0.06,33.32,422.40,-55.00,1067.00,150.97,33.07
02/07/22 at 01:33PM,2.10,2.00,3.00,0.03,10.29,-1942.40,-2384.00,-1550.00,78.23,17.71
02/07/22 at 01:43PM,1.30,1.00,2.00,0.09,6.37,-2109.90,-2583.00,-1370.00,136.96,16.62
