Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
06/09/22 at 12:07AM,12.10,12.00,13.00,0.03,59.29,4074.40,3374.00,4763.00,118.78,56.78
06/09/22 at 12:17AM,24.00,24.00,24.00,0.00,117.60,12933.10,10454.00,16306.00,149.92,114.31
06/09/22 at 12:27AM,19.30,19.00,20.00,0.09,94.57,10892.60,9943.00,11446.00,9.30,101.06
06/09/22 at 12:37AM,21.00,21.00,21.00,0.00,102.90,12381.40,11431.00,13354.00,132.69,110.72
06/09/22 at 12:47AM,23.20,23.00,24.00,0.06,113.68,14828.90,14197.00,15706.00,77.44,126.62
06/09/22 at 12:57AM,0.60,0.00,1.00,0.13,2.94,-2937.40,-3284.00,-2523.00,55.21,11.25
06/09/22 at 01:07AM,0.80,0.00,1.00,0.06,3.92,-2783.60,-3378.00,-2375.00,118.71,12.25
06/09/22 at 01:17AM,1.50,1.00,2.00,0.16,7.35,-2163.10,-3051.00,-1599.00,280.78,16.28
06/09/22 at 01:27AM,1.40,1.00,2.00,0.13,6.86,-1930.90,-2779.00,-883.00,84.40,17.79
06/09/22 at 01:37AM,1.90,1.00,3.00,0.03,9.31,-2365.90,-2932.00,-1468.00,7.56,14.96
06/09/22 at 01:47AM,1.90,1.00,3.00,0.35,9.31,-2317.10,-2732.00,-1699.00,120.51,15.28
06/09/22 at 01:57AM,2.60,2.00,3.00,0.19,12.74,-1441.00,-2044.00,-494.00,59.45,20.97
06/09/22 at 02:07AM,3.40,3.00,4.00,0.13,16.66,-1310.70,-1978.00,-840.00,148.85,21.81
06/09/22 at 02:17AM,3.30,3.00,4.00,0.09,16.17,-1254.90,-1705.00,-897.00,29.38,22.18
06/09/22 at 02:27AM,4.90,4.00,6.00,0.03,24.01,-444.00,-924.00,-15.00,73.36,27.44
06/09/22 at 02:37AM,7.00,7.00,7.00,0.00,34.30,86.70,-134.00,629.00,171.49,30.89
06/09/22 at 02:47AM,6.90,6.00,7.00,0.03,33.81,170.10,16.00,368.00,24.95,31.43
06/09/22 at 02:57AM,7.20,6.00,8.00,0.06,35.28,613.00,199.00,1136.00,75.89,34.31
06/09/22 at 03:07AM,10.40,10.00,11.00,0.13,50.96,2715.50,2331.00,3281.00,178.83,47.96
06/09/22 at 03:17AM,7.90,7.00,8.00,0.28,38.71,1258.60,471.00,1934.00,249.06,38.50
06/09/22 at 03:27AM,4.70,4.00,5.00,0.09,23.03,-581.00,-1299.00,-119.00,136.93,26.55
06/09/22 at 03:38AM,1.60,1.00,2.00,0.13,7.84,-2183.50,-2885.00,-1326.00,221.83,16.15
06/09/22 at 03:48AM,0.40,0.00,1.00,0.13,1.96,-2345.80,-2898.00,-1885.00,118.33,15.09
06/09/22 at 03:58AM,1.20,1.00,2.00,0.06,5.88,-2187.20,-2746.00,-1699.00,105.56,16.12
06/09/22 at 04:08AM,3.10,2.00,4.00,0.03,15.19,-1272.30,-1659.00,-935.00,106.66,22.06
06/09/22 at 04:18AM,6.50,6.00,7.00,0.16,31.85,108.20,-503.00,593.00,193.28,31.03
06/09/22 at 04:28AM,7.10,7.00,8.00,0.03,34.79,194.70,-49.00,424.00,77.06,31.59
06/09/22 at 04:38AM,6.40,6.00,7.00,0.19,31.36,114.20,-116.00,656.00,8.29,31.07
06/09/22 at 04:48AM,6.10,6.00,7.00,0.03,29.89,-6.40,-336.00,218.00,45.66,30.28
06/09/22 at 04:58AM,2.00,1.00,3.00,0.00,9.80,-1732.40,-2093.00,-1291.00,101.38,19.08
06/09/22 at 05:08AM,2.60,2.00,3.00,0.13,12.74,-1457.10,-2087.00,-999.00,126.21,20.86
06/09/22 at 05:18AM,1.90,1.00,3.00,0.03,9.31,-2033.70,-2611.00,-1414.00,57.65,17.12
06/09/22 at 05:28AM,1.90,1.00,2.00,0.03,9.31,-2375.00,-2575.00,-2180.00,26.56,14.90
06/09/22 at 05:38AM,2.10,1.00,3.00,0.28,10.29,-2396.90,-3070.00,-2032.00,48.10,14.76
06/09/22 at 05:48AM,3.50,3.00,4.00,0.16,17.15,-812.10,-1670.00,-207.00,130.95,25.05
06/09/22 at 05:58AM,1.30,1.00,2.00,0.22,6.37,-2016.00,-3016.00,-1379.00,201.44,17.23
06/09/22 at 06:08AM,0.00,0.00,0.00,0.00,0.00,-3396.90,-4635.00,-2647.00,198.24,8.27
06/09/22 at 06:18AM,0.00,0.00,0.00,0.00,0.00,-3340.20,-4050.00,-2564.00,111.25,8.64
06/09/22 at 06:28AM,0.10,0.00,1.00,0.03,0.49,-3516.00,-4423.00,-2518.00,312.12,7.49
06/09/22 at 06:38AM,0.00,0.00,0.00,0.00,0.00,-3358.80,-4457.00,-2202.00,347.28,8.51
06/09/22 at 06:48AM,0.10,0.00,1.00,0.03,0.49,-2888.30,-3785.00,-2179.00,210.70,11.57
06/09/22 at 06:58AM,0.00,0.00,0.00,0.00,0.00,-3237.30,-3749.00,-2415.00,158.65,9.30
06/09/22 at 07:08AM,0.00,0.00,0.00,0.00,0.00,-3486.70,-3933.00,-3048.00,103.00,7.68
06/09/22 at 07:18AM,0.00,0.00,0.00,0.00,0.00,-3567.40,-3913.00,-2794.00,109.29,7.16
06/09/22 at 07:28AM,0.00,0.00,0.00,0.00,0.00,-3474.10,-4390.00,-2242.00,225.19,7.77
06/09/22 at 07:38AM,0.00,0.00,0.00,0.00,0.00,-4066.00,-5152.00,-2894.00,343.42,3.92
06/09/22 at 07:48AM,0.00,0.00,0.00,0.00,0.00,-4084.80,-4877.00,-3238.00,119.79,3.80
06/09/22 at 07:58AM,0.00,0.00,0.00,0.00,0.00,-4055.10,-4415.00,-3769.00,9.20,3.99
06/09/22 at 08:08AM,0.00,0.00,0.00,0.00,0.00,-4215.00,-4927.00,-3107.00,225.15,2.95
06/09/22 at 08:18AM,0.00,0.00,0.00,0.00,0.00,-3744.80,-4446.00,-3241.00,90.69,6.01
06/09/22 at 08:28AM,0.00,0.00,0.00,0.00,0.00,-4416.80,-5268.00,-3496.00,205.80,1.64
06/09/22 at 08:38AM,0.00,0.00,0.00,0.00,0.00,-4447.20,-5175.00,-3207.00,282.77,1.45
06/09/22 at 08:48AM,0.00,0.00,0.00,0.00,0.00,-3600.20,-4315.00,-3015.00,185.06,6.95
06/09/22 at 08:58AM,0.00,0.00,0.00,0.00,0.00,-3743.20,-5374.00,-2520.00,160.71,6.02
06/09/22 at 09:08AM,0.00,0.00,0.00,0.00,0.00,-3953.70,-5444.00,-3172.00,151.57,4.65
06/09/22 at 09:18AM,0.00,0.00,0.00,0.00,0.00,-3500.50,-4314.00,-2357.00,127.60,7.59
06/09/22 at 09:17AM,14.90,14.00,15.00,0.03,73.01,6253.70,5600.00,6560.00,30.45,70.93
06/09/22 at 09:27AM,8.60,8.00,9.00,0.19,42.14,1815.70,1323.00,2427.00,44.81,42.11
06/09/22 at 09:37AM,8.70,8.00,9.00,0.22,42.63,1652.40,1403.00,1900.00,24.79,41.05
06/09/22 at 09:47AM,9.10,9.00,10.00,0.03,44.59,2037.40,1590.00,2347.00,22.58,43.55
06/09/22 at 09:57AM,5.50,5.00,6.00,0.16,26.95,-128.60,-477.00,52.00,96.26,29.49
06/09/22 at 10:07AM,5.30,5.00,6.00,0.22,25.97,-258.40,-787.00,223.00,17.90,28.65
06/09/22 at 10:17AM,5.10,5.00,6.00,0.03,24.99,-437.30,-989.00,-56.00,120.58,27.49
06/09/22 at 10:27AM,23.60,23.00,24.00,0.19,115.64,13004.60,11208.00,14321.00,258.80,114.77
06/09/22 at 10:37AM,11.30,11.00,12.00,0.22,55.37,3558.80,3107.00,4221.00,36.94,53.43
06/09/22 at 10:47AM,21.80,21.00,22.00,0.06,106.82,13360.10,12864.00,14005.00,63.91,117.08
06/09/22 at 10:57AM,21.30,21.00,22.00,0.09,104.37,13272.70,12756.00,14013.00,157.39,116.51
06/09/22 at 11:07AM,19.90,19.00,21.00,0.28,97.51,11217.90,9746.00,12839.00,30.64,103.17
06/09/22 at 11:17AM,18.50,17.00,19.00,0.16,90.65,10786.30,8934.00,12155.00,585.75,100.37
06/09/22 at 11:27AM,16.90,16.00,18.00,0.03,82.81,9050.90,8637.00,9759.00,128.74,89.10
06/09/22 at 11:37AM,18.50,17.00,22.00,1.11,90.65,10289.00,9525.00,11198.00,205.23,97.14
06/09/22 at 11:47AM,18.80,18.00,19.00,0.06,92.12,11427.40,10727.00,11940.00,40.35,104.53
06/09/22 at 11:57AM,19.20,18.00,20.00,0.06,94.08,11850.20,11252.00,12617.00,189.17,107.27
06/09/22 at 12:07PM,4.00,4.00,4.00,0.00,19.60,-590.00,-1305.00,-72.00,176.46,26.49
06/09/22 at 12:17PM,18.70,18.00,19.00,0.09,91.63,10761.10,9877.00,11448.00,57.52,100.20
06/09/22 at 12:27PM,8.80,8.00,9.00,0.06,43.12,2785.60,2330.00,3372.00,132.94,48.41
06/09/22 at 12:37PM,17.60,17.00,18.00,0.13,86.24,10061.60,9201.00,10842.00,115.61,95.66
06/09/22 at 12:47PM,16.70,16.00,17.00,0.09,81.83,9429.20,8571.00,10050.00,196.31,91.55
06/09/22 at 12:57PM,4.00,3.00,5.00,0.00,19.60,-390.10,-792.00,115.00,159.73,27.79
06/09/22 at 01:07PM,14.90,14.00,15.00,0.03,73.01,7583.00,6987.00,8170.00,57.55,79.56
06/09/22 at 01:17PM,14.70,14.00,15.00,0.09,72.03,7409.70,6905.00,8045.00,67.77,78.44
06/09/22 at 01:27PM,13.60,13.00,14.00,0.19,66.64,6945.50,6300.00,7320.00,25.77,75.43
06/09/22 at 01:37PM,13.90,13.00,15.00,0.28,68.11,7185.80,6597.00,7752.00,119.28,76.99
06/09/22 at 01:47PM,14.00,14.00,14.00,0.00,68.60,7091.90,6642.00,7410.00,142.27,76.38
06/09/22 at 01:57PM,13.70,13.00,14.00,0.09,67.13,6770.50,6355.00,7278.00,131.39,74.29
06/09/22 at 02:07PM,11.00,10.00,12.00,0.00,53.90,5086.60,4451.00,5731.00,187.40,63.35
06/09/22 at 02:17PM,10.30,10.00,11.00,0.09,50.47,4556.00,4205.00,5303.00,111.00,59.91
06/09/22 at 02:28PM,9.20,9.00,10.00,0.06,45.08,3561.80,3010.00,4262.00,36.62,53.45
06/09/22 at 02:38PM,10.60,10.00,11.00,0.13,51.94,4607.10,4242.00,4885.00,8.51,60.24
06/09/22 at 02:48PM,8.20,8.00,9.00,0.06,40.18,2665.10,2078.00,3461.00,185.66,47.63
06/09/22 at 02:58PM,7.30,7.00,8.00,0.09,35.77,1889.10,1225.00,2475.00,210.01,42.59
06/09/22 at 03:08PM,7.20,7.00,8.00,0.25,35.28,1569.90,1106.00,2162.00,44.56,40.52
06/09/22 at 03:18PM,6.70,6.00,8.00,0.22,32.83,1385.50,965.00,1898.00,41.58,39.32
06/09/22 at 03:28PM,6.10,6.00,7.00,0.03,29.89,1197.20,625.00,1509.00,27.45,38.10
06/09/22 at 03:38PM,5.20,5.00,6.00,0.06,25.48,-9.30,-77.00,33.00,15.08,30.26
06/09/22 at 03:48PM,2.50,2.00,3.00,0.16,12.25,-2166.40,-2699.00,-1721.00,20.43,16.26
06/09/22 at 03:58PM,5.20,5.00,6.00,0.06,25.48,71.50,-826.00,709.00,53.28,30.79
06/09/22 at 04:08PM,2.80,2.00,3.00,0.06,13.72,-1616.10,-2035.00,-674.00,122.35,19.83
06/09/22 at 04:18PM,2.90,2.00,3.00,0.03,14.21,-1522.10,-1710.00,-1104.00,7.94,20.44
06/09/22 at 04:28PM,3.20,2.00,4.00,0.06,15.68,-1043.20,-1398.00,-165.00,12.27,23.55
06/09/22 at 04:38PM,2.30,2.00,3.00,0.09,11.27,-1829.20,-2807.00,-1390.00,95.25,18.45
06/09/22 at 04:48PM,2.20,2.00,3.00,0.06,10.78,-2181.30,-2697.00,-1720.00,34.88,16.16
06/09/22 at 04:58PM,1.20,1.00,2.00,0.06,5.88,-2206.50,-2662.00,-1763.00,95.34,16.00
06/09/22 at 05:08PM,1.30,1.00,2.00,0.22,6.37,-2346.70,-3089.00,-1440.00,286.72,15.09
06/09/22 at 05:18PM,1.20,1.00,2.00,0.06,5.88,-2318.70,-2955.00,-1458.00,98.57,15.27
06/09/22 at 05:28PM,0.20,0.00,1.00,0.06,0.98,-3084.20,-3673.00,-2739.00,76.27,10.30
06/09/22 at 05:38PM,0.00,0.00,0.00,0.00,0.00,-3447.10,-4208.00,-2414.00,217.22,7.94
06/09/22 at 05:48PM,0.00,0.00,0.00,0.00,0.00,-3053.10,-4174.00,-2036.00,29.12,10.50
06/09/22 at 05:58PM,0.00,0.00,0.00,0.00,0.00,-2753.00,-4069.00,-1669.00,49.02,12.45
06/09/22 at 06:08PM,0.00,0.00,0.00,0.00,0.00,-3025.20,-3800.00,-2058.00,152.99,10.68
06/09/22 at 06:18PM,0.00,0.00,0.00,0.00,0.00,-3266.40,-4406.00,-2239.00,360.37,9.11
06/09/22 at 06:28PM,0.00,0.00,0.00,0.00,0.00,-3621.60,-4089.00,-2628.00,32.70,6.81
06/09/22 at 06:38PM,0.00,0.00,0.00,0.00,0.00,-3821.90,-4521.00,-3291.00,221.07,5.51
06/09/22 at 06:48PM,0.00,0.00,0.00,0.00,0.00,-3997.30,-4730.00,-3405.00,145.56,4.37
06/09/22 at 06:58PM,0.00,0.00,0.00,0.00,0.00,-3774.70,-4448.00,-3012.00,33.74,5.81
06/09/22 at 07:08PM,0.00,0.00,0.00,0.00,0.00,-4041.70,-4986.00,-3151.00,14.45,4.08
06/09/22 at 07:18PM,0.00,0.00,0.00,0.00,0.00,-4155.00,-5120.00,-3334.00,40.48,3.34
06/09/22 at 07:28PM,0.00,0.00,0.00,0.00,0.00,-3822.80,-4177.00,-3087.00,66.79,5.50
06/09/22 at 07:38PM,0.00,0.00,0.00,0.00,0.00,-3899.60,-4822.00,-3217.00,288.84,5.00
06/09/22 at 07:48PM,0.00,0.00,0.00,0.00,0.00,-3923.30,-4556.00,-3453.00,200.08,4.85
06/09/22 at 07:58PM,0.00,0.00,0.00,0.00,0.00,-4242.30,-5426.00,-3099.00,237.90,2.78
06/09/22 at 08:08PM,0.00,0.00,0.00,0.00,0.00,-4020.40,-4550.00,-3202.00,49.77,4.22
06/09/22 at 08:18PM,0.00,0.00,0.00,0.00,0.00,-4258.00,-5127.00,-3414.00,42.37,2.68
06/09/22 at 08:28PM,0.00,0.00,0.00,0.00,0.00,-3908.60,-4508.00,-3508.00,126.68,4.94
06/09/22 at 08:38PM,0.00,0.00,0.00,0.00,0.00,-4142.40,-5143.00,-3258.00,23.59,3.43
06/09/22 at 08:48PM,0.00,0.00,0.00,0.00,0.00,-4340.10,-5230.00,-3709.00,48.10,2.14
06/09/22 at 08:58PM,0.00,0.00,0.00,0.00,0.00,-3982.20,-5500.00,-2827.00,116.62,4.47
06/09/22 at 09:08PM,0.00,0.00,0.00,0.00,0.00,-4248.80,-4764.00,-3255.00,43.70,2.74
06/09/22 at 09:18PM,0.00,0.00,0.00,0.00,0.00,-3866.00,-4320.00,-3021.00,143.57,5.22
06/09/22 at 09:28PM,0.00,0.00,0.00,0.00,0.00,-4677.70,-4974.00,-4192.00,79.15,-0.05
06/09/22 at 09:38PM,0.00,0.00,0.00,0.00,0.00,-4176.70,-4857.00,-3279.00,158.34,3.20
06/09/22 at 09:48PM,0.00,0.00,0.00,0.00,0.00,-3385.00,-4010.00,-1931.00,78.11,8.34
06/09/22 at 09:58PM,0.00,0.00,0.00,0.00,0.00,-4030.20,-4505.00,-3509.00,52.43,4.15
06/09/22 at 10:08PM,0.00,0.00,0.00,0.00,0.00,-4084.50,-4663.00,-3103.00,310.38,3.80
06/09/22 at 10:18PM,0.00,0.00,0.00,0.00,0.00,-4042.80,-4889.00,-3134.00,267.59,4.07
06/09/22 at 10:28PM,0.00,0.00,0.00,0.00,0.00,-4315.10,-4869.00,-3868.00,54.74,2.30
