Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
30/06/22 at 12:05AM,0.00,0.00,0.00,0.00,0.00,-4612.40,-5159.00,-4057.00,82.41,0.37
30/06/22 at 12:15AM,0.00,0.00,0.00,0.00,0.00,-4563.10,-5218.00,-4080.00,98.32,0.69
30/06/22 at 12:25AM,0.00,0.00,0.00,0.00,0.00,-4531.00,-5199.00,-3900.00,58.50,0.90
30/06/22 at 12:35AM,0.00,0.00,0.00,0.00,0.00,-4106.90,-5216.00,-3544.00,91.67,3.66
30/06/22 at 12:45AM,0.00,0.00,0.00,0.00,0.00,-4450.70,-5066.00,-3417.00,39.94,1.42
30/06/22 at 12:55AM,0.00,0.00,0.00,0.00,0.00,-3442.80,-3929.00,-2474.00,18.09,7.97
30/06/22 at 01:05AM,0.00,0.00,0.00,0.00,0.00,-3989.70,-4971.00,-3230.00,116.15,4.42
30/06/22 at 01:15AM,0.00,0.00,0.00,0.00,0.00,-4367.90,-5225.00,-3626.00,133.73,1.96
30/06/22 at 01:25AM,0.00,0.00,0.00,0.00,0.00,-4598.70,-5156.00,-4106.00,176.23,0.46
30/06/22 at 01:35AM,0.00,0.00,0.00,0.00,0.00,-4196.50,-5217.00,-3100.00,4.59,3.07
30/06/22 at 01:45AM,0.00,0.00,0.00,0.00,0.00,-4471.20,-4990.00,-3943.00,33.77,1.29
30/06/22 at 01:55AM,0.00,0.00,0.00,0.00,0.00,-3861.60,-4691.00,-3121.00,253.11,5.25
30/06/22 at 02:05AM,0.00,0.00,0.00,0.00,0.00,-4170.70,-4968.00,-3007.00,107.30,3.24
30/06/22 at 02:15AM,0.00,0.00,0.00,0.00,0.00,-3968.60,-4615.00,-3287.00,49.46,4.55
30/06/22 at 02:25AM,0.00,0.00,0.00,0.00,0.00,-4271.20,-4605.00,-3761.00,98.09,2.59
30/06/22 at 02:35AM,0.00,0.00,0.00,0.00,0.00,-4733.70,-5747.00,-3387.00,261.11,-0.41
30/06/22 at 02:45AM,0.00,0.00,0.00,0.00,0.00,-3790.60,-4306.00,-3238.00,92.78,5.71
30/06/22 at 02:55AM,0.00,0.00,0.00,0.00,0.00,-3846.00,-4920.00,-2561.00,176.46,5.35
30/06/22 at 03:05AM,0.00,0.00,0.00,0.00,0.00,-4088.50,-4514.00,-3532.00,54.87,3.78
30/06/22 at 03:15AM,0.00,0.00,0.00,0.00,0.00,-4292.10,-4986.00,-3657.00,25.33,2.45
30/06/22 at 03:25AM,0.00,0.00,0.00,0.00,0.00,-3972.90,-4644.00,-2993.00,309.87,4.53
30/06/22 at 03:35AM,0.00,0.00,0.00,0.00,0.00,-4935.40,-5986.00,-4098.00,264.81,-1.72
30/06/22 at 03:45AM,0.00,0.00,0.00,0.00,0.00,-4220.10,-5031.00,-3670.00,172.94,2.92
30/06/22 at 03:55AM,0.00,0.00,0.00,0.00,0.00,-4173.20,-4848.00,-3276.00,283.72,3.23
30/06/22 at 04:05AM,0.00,0.00,0.00,0.00,0.00,-4176.40,-4678.00,-3729.00,110.55,3.21
