Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
30/08/22 at 12:01AM,14.40,14.00,15.00,0.13,70.56,8496.50,7630.00,9090.00,150.05,85.50
30/08/22 at 12:11AM,13.90,13.00,14.00,0.03,68.11,7409.90,6791.00,7705.00,8.25,78.44
30/08/22 at 12:21AM,14.00,13.00,15.00,0.32,68.60,7466.20,6854.00,8118.00,154.38,78.81
30/08/22 at 12:31AM,12.50,12.00,13.00,0.16,61.25,5942.60,5429.00,6322.00,35.54,68.91
30/08/22 at 12:41AM,8.20,7.00,15.00,0.06,40.18,2352.90,1901.00,2638.00,37.98,45.60
30/08/22 at 12:51AM,10.90,10.00,11.00,0.03,53.41,5206.50,4250.00,5711.00,302.47,64.13
30/08/22 at 01:01AM,10.40,10.00,11.00,0.19,50.96,4682.90,3671.00,5317.00,40.13,60.73
30/08/22 at 01:11AM,9.80,9.00,10.00,0.06,48.02,4013.40,3585.00,4424.00,65.90,56.39
30/08/22 at 01:21AM,8.70,8.00,9.00,0.22,42.63,3331.40,2465.00,4074.00,136.10,51.96
30/08/22 at 01:31AM,8.00,7.00,9.00,0.00,39.20,2850.40,2563.00,3376.00,90.88,48.83
30/08/22 at 01:41AM,7.20,7.00,8.00,0.25,35.28,1975.00,1390.00,2431.00,101.83,43.15
30/08/22 at 01:51AM,6.10,6.00,7.00,0.03,29.89,1376.00,449.00,1744.00,31.62,39.26
30/08/22 at 02:01AM,5.70,5.00,6.00,0.22,27.93,819.20,515.00,1135.00,86.08,35.64
30/08/22 at 02:11AM,5.40,5.00,7.00,0.19,26.46,322.30,-163.00,887.00,83.58,32.42
30/08/22 at 02:21AM,4.50,4.00,5.00,0.16,22.05,-144.20,-902.00,292.00,33.14,29.39
30/08/22 at 02:31AM,4.10,4.00,5.00,0.03,20.09,-529.00,-941.00,-18.00,80.01,26.89
30/08/22 at 02:41AM,3.30,3.00,4.00,0.09,16.17,-1071.70,-1712.00,-712.00,107.30,23.37
30/08/22 at 02:51AM,2.00,1.00,3.00,0.00,9.80,-1932.00,-2825.00,-1221.00,184.04,17.78
30/08/22 at 03:01AM,1.90,1.00,2.00,0.03,9.31,-2269.00,-2600.00,-2001.00,6.32,15.59
30/08/22 at 03:11AM,2.60,2.00,3.00,0.13,12.74,-1357.30,-1516.00,-1094.00,50.19,21.51
30/08/22 at 03:21AM,2.90,2.00,4.00,0.28,14.21,-1525.70,-1904.00,-942.00,102.05,20.42
30/08/22 at 03:31AM,1.40,1.00,2.00,0.19,6.86,-2606.20,-3080.00,-1996.00,34.41,13.40
30/08/22 at 03:41AM,0.90,0.00,2.00,0.03,4.41,-2795.70,-3698.00,-1629.00,22.67,12.17
30/08/22 at 03:51AM,0.30,0.00,1.00,0.09,1.47,-3224.50,-3507.00,-2549.00,213.61,9.39
30/08/22 at 04:01AM,0.10,0.00,1.00,0.03,0.49,-2826.80,-3324.00,-2106.00,112.83,11.97
30/08/22 at 04:11AM,1.30,1.00,2.00,0.09,6.37,-2430.60,-2766.00,-1907.00,14.42,14.54
30/08/22 at 04:21AM,0.80,0.00,1.00,0.06,3.92,-2689.30,-3288.00,-2246.00,189.33,12.86
30/08/22 at 04:31AM,1.00,0.00,2.00,0.00,4.90,-2516.20,-2957.00,-2208.00,83.42,13.99
30/08/22 at 04:41AM,1.00,1.00,1.00,0.00,4.90,-3062.50,-3429.00,-2663.00,115.90,10.44
30/08/22 at 04:52AM,0.00,0.00,0.00,0.00,0.00,-3992.00,-4296.00,-3534.00,144.83,4.40
30/08/22 at 05:02AM,0.00,0.00,0.00,0.00,0.00,-3911.50,-4812.00,-3141.00,1.74,4.93
30/08/22 at 05:12AM,0.00,0.00,0.00,0.00,0.00,-4110.70,-4750.00,-3792.00,62.39,3.63
30/08/22 at 05:22AM,0.00,0.00,0.00,0.00,0.00,-4609.20,-4919.00,-4392.00,66.98,0.39
30/08/22 at 05:32AM,0.00,0.00,0.00,0.00,0.00,-4539.30,-4956.00,-3955.00,19.83,0.85
30/08/22 at 05:42AM,0.00,0.00,0.00,0.00,0.00,-3932.50,-5240.00,-2595.00,20.40,4.79
30/08/22 at 05:52AM,0.00,0.00,0.00,0.00,0.00,-3853.50,-4778.00,-3001.00,64.67,5.30
30/08/22 at 06:02AM,0.00,0.00,0.00,0.00,0.00,-4156.90,-4409.00,-3671.00,19.01,3.33
30/08/22 at 06:12AM,0.00,0.00,0.00,0.00,0.00,-4438.70,-5140.00,-3703.00,24.57,1.50
30/08/22 at 06:22AM,0.00,0.00,0.00,0.00,0.00,-3993.10,-4887.00,-3355.00,61.06,4.40
30/08/22 at 06:32AM,0.00,0.00,0.00,0.00,0.00,-3840.10,-4484.00,-3168.00,212.54,5.39
30/08/22 at 06:42AM,0.00,0.00,0.00,0.00,0.00,-4043.00,-4681.00,-3315.00,201.75,4.07
30/08/22 at 06:52AM,0.00,0.00,0.00,0.00,0.00,-4552.50,-5661.00,-3544.00,1.74,0.76
30/08/22 at 07:02AM,0.00,0.00,0.00,0.00,0.00,-3809.10,-4649.00,-2866.00,10.47,5.59
30/08/22 at 07:12AM,0.00,0.00,0.00,0.00,0.00,-4330.90,-5116.00,-2960.00,122.10,2.20
30/08/22 at 07:22AM,0.00,0.00,0.00,0.00,0.00,-3879.30,-4547.00,-3482.00,7.37,5.13
30/08/22 at 07:32AM,0.00,0.00,0.00,0.00,0.00,-3986.60,-4553.00,-3119.00,135.47,4.44
30/08/22 at 07:42AM,0.00,0.00,0.00,0.00,0.00,-4118.90,-5006.00,-3448.00,99.01,3.58
30/08/22 at 07:52AM,0.00,0.00,0.00,0.00,0.00,-4067.30,-4691.00,-3441.00,198.05,3.91
30/08/22 at 08:02AM,0.00,0.00,0.00,0.00,0.00,-3728.70,-4456.00,-2928.00,81.49,6.11
30/08/22 at 08:12AM,0.00,0.00,0.00,0.00,0.00,-4131.10,-5082.00,-3492.00,162.89,3.50
30/08/22 at 08:22AM,0.00,0.00,0.00,0.00,0.00,-3874.60,-4262.00,-3413.00,111.12,5.16
30/08/22 at 08:32AM,0.00,0.00,0.00,0.00,0.00,-4292.50,-5556.00,-3735.00,176.30,2.45
30/08/22 at 08:42AM,0.00,0.00,0.00,0.00,0.00,-3700.60,-4666.00,-2265.00,101.07,6.29
30/08/22 at 08:52AM,0.00,0.00,0.00,0.00,0.00,-4634.40,-5105.00,-3940.00,7.72,0.23
30/08/22 at 09:02AM,0.00,0.00,0.00,0.00,0.00,-4344.70,-4735.00,-2780.00,494.80,2.11
30/08/22 at 09:12AM,0.00,0.00,0.00,0.00,0.00,-4274.50,-4730.00,-3738.00,73.52,2.57
30/08/22 at 09:22AM,0.00,0.00,0.00,0.00,0.00,-4067.50,-4760.00,-3020.00,79.22,3.91
30/08/22 at 09:32AM,0.00,0.00,0.00,0.00,0.00,-3535.00,-4215.00,-2044.00,215.03,7.37
30/08/22 at 09:42AM,0.00,0.00,0.00,0.00,0.00,-4019.80,-4630.00,-3372.00,149.96,4.22
30/08/22 at 09:52AM,0.00,0.00,0.00,0.00,0.00,-4080.80,-4580.00,-3660.00,86.27,3.83
30/08/22 at 10:02AM,0.00,0.00,0.00,0.00,0.00,-4379.10,-5369.00,-3896.00,84.15,1.89
30/08/22 at 10:12AM,0.00,0.00,0.00,0.00,0.00,-4007.40,-4889.00,-3268.00,222.75,4.30
30/08/22 at 10:22AM,0.00,0.00,0.00,0.00,0.00,-3887.50,-4572.00,-3176.00,225.00,5.08
30/08/22 at 10:32AM,0.00,0.00,0.00,0.00,0.00,-4084.80,-4525.00,-2969.00,133.20,3.80
30/08/22 at 10:42AM,0.00,0.00,0.00,0.00,0.00,-4224.60,-4958.00,-3282.00,183.60,2.89
30/08/22 at 10:52AM,0.00,0.00,0.00,0.00,0.00,-4323.40,-4745.00,-3870.00,46.61,2.25
30/08/22 at 11:02AM,0.00,0.00,0.00,0.00,0.00,-4015.50,-4818.00,-3384.00,18.18,4.25
30/08/22 at 11:12AM,0.00,0.00,0.00,0.00,0.00,-4492.30,-4761.00,-3859.00,200.27,1.15
30/08/22 at 11:22AM,0.00,0.00,0.00,0.00,0.00,-4184.10,-4918.00,-3629.00,86.68,3.16
30/08/22 at 11:32AM,0.00,0.00,0.00,0.00,0.00,-4008.20,-4705.00,-2894.00,81.52,4.30
30/08/22 at 11:42AM,0.00,0.00,0.00,0.00,0.00,-3877.10,-4392.00,-3182.00,162.83,5.15
30/08/22 at 11:52AM,0.00,0.00,0.00,0.00,0.00,-4163.20,-5465.00,-2823.00,7.97,3.29
30/08/22 at 12:02PM,0.00,0.00,0.00,0.00,0.00,-3926.40,-4460.00,-3419.00,168.74,4.83
30/08/22 at 12:12PM,0.20,0.00,1.00,0.25,0.98,-4424.80,-5103.00,-3602.00,0.38,1.59
30/08/22 at 12:22PM,0.00,0.00,0.00,0.00,0.00,-4424.80,-4801.00,-3748.00,10.69,1.59
