Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
19/05/22 at 12:08AM,0,0,0,0.00,0.00,-4056.00,-5027.00,-1967.00,149.26,3.99
19/05/22 at 12:18AM,0,0,0,0.00,0.00,-4634.10,-5376.00,-4026.00,74.03,0.23
19/05/22 at 12:29AM,0,0,0,0.00,0.00,-4346.60,-5194.00,-3389.00,59.96,2.10
19/05/22 at 12:39AM,0,0,0,0.00,0.00,-4461.00,-4787.00,-4161.00,65.14,1.36
19/05/22 at 12:49AM,0,0,0,0.00,0.00,-4301.90,-5010.00,-3698.00,223.92,2.39
19/05/22 at 12:59AM,0,0,0,0.00,0.00,-4222.60,-4789.00,-3457.00,85.82,2.91
19/05/22 at 01:09AM,0,0,0,0.00,0.00,-3918.20,-4491.00,-2939.00,143.50,4.88
19/05/22 at 01:19AM,0,0,0,0.00,0.00,-4933.60,-5897.00,-4258.00,168.74,-1.71
19/05/22 at 01:29AM,0,0,0,0.00,0.00,-4003.10,-5049.00,-2900.00,330.74,4.33
19/05/22 at 01:39AM,0,0,0,0.00,0.00,-3895.40,-4585.00,-3391.00,124.78,5.03
19/05/22 at 01:49AM,0,0,0,0.00,0.00,-4065.40,-5088.00,-3259.00,21.38,3.93
19/05/22 at 01:59AM,0,0,0,0.00,0.00,-4748.90,-5149.00,-4347.00,126.52,-0.51
19/05/22 at 02:09AM,0,0,0,0.00,0.00,-4484.00,-5210.00,-3507.00,185.63,1.21
19/05/22 at 02:19AM,0,0,0,0.00,0.00,-4416.50,-5200.00,-2515.00,190.53,1.65
19/05/22 at 02:29AM,0,0,0,0.00,0.00,-4751.00,-5328.00,-3950.00,7.27,-0.53
19/05/22 at 02:39AM,0,0,0,0.00,0.00,-4195.40,-5387.00,-3482.00,87.72,3.08
19/05/22 at 02:49AM,0,0,0,0.00,0.00,-4433.20,-4799.00,-3996.00,101.26,1.54
19/05/22 at 02:59AM,0,0,0,0.00,0.00,-4396.40,-4992.00,-4023.00,118.08,1.78
19/05/22 at 03:09AM,0,0,0,0.00,0.00,-4076.40,-4580.00,-3422.00,28.65,3.85
19/05/22 at 03:19AM,0,0,0,0.00,0.00,-4095.40,-4744.00,-3365.00,171.52,3.73
19/05/22 at 03:29AM,0,0,0,0.00,0.00,-4512.10,-5273.00,-3936.00,103.37,1.03
19/05/22 at 03:39AM,0,0,0,0.00,0.00,-3682.00,-4829.00,-1651.00,151.79,6.42
19/05/22 at 03:17AM,0,0,10,0.63,0.00,-2698.30,-3291.00,-1957.00,163.71,12.80
19/05/22 at 03:27AM,0,0,1,0.00,0.00,-3418.80,-4100.00,-2489.00,110.93,8.12
19/05/22 at 03:17AM,0,0,101,0.00,0.00,-4187.50,-5160.00,-2947.00,274.01,3.13
19/05/22 at 07:48AM,0,0,0,0.00,0.00,-4044.10,-4949.00,-3215.00,173.58,4.06
19/05/22 at 07:58AM,0,0,0,0.00,0.00,-4280.90,-5316.00,-3359.00,253.58,2.53
19/05/22 at 08:15AM,0.00,0.00,0.00,0.00,0.00,-5186.20,-5647.00,-4746.00,145.72,-3.35
19/05/22 at 08:17AM,0.00,0.00,0.00,0.00,0.00,-4662.60,-5457.00,-3656.00,74.44,0.05
19/05/22 at 08:27AM,0.00,0.00,0.00,0.00,0.00,-5283.40,-6887.00,-3907.00,507.10,-3.98
19/05/22 at 08:37AM,0.00,0.00,0.00,0.00,0.00,-5414.30,-6136.00,-4715.00,228.22,-4.83
19/05/22 at 08:47AM,0.00,0.00,0.00,0.00,0.00,-4812.20,-5593.00,-3947.00,224.14,-0.92
19/05/22 at 08:57AM,0.00,0.00,0.00,0.00,0.00,-4484.10,-5138.00,-4030.00,62.33,1.21
19/05/22 at 09:07AM,0.00,0.00,0.00,0.00,0.00,-3965.00,-4647.00,-3233.00,215.67,4.58
19/05/22 at 09:17AM,0.00,0.00,0.00,0.00,0.00,-4485.80,-4995.00,-3930.00,28.71,1.20
19/05/22 at 09:27AM,0.00,0.00,0.00,0.00,0.00,-3840.90,-4691.00,-2838.00,202.04,5.38
19/05/22 at 09:37AM,0.00,0.00,0.00,0.00,0.00,-4022.90,-5143.00,-3152.00,203.37,4.20
19/05/22 at 09:47AM,0.00,0.00,0.00,0.00,0.00,-4387.50,-5558.00,-3254.00,102.62,1.83
19/05/22 at 09:57AM,0.00,0.00,0.00,0.00,0.00,-4432.80,-5094.00,-3364.00,337.98,1.54
19/05/22 at 10:07AM,0.00,0.00,0.00,0.00,0.00,-3968.20,-4706.00,-3012.00,39.15,4.56
19/05/22 at 10:17AM,0.00,0.00,0.00,0.00,0.00,-4027.50,-4733.00,-3027.00,134.87,4.17
19/05/22 at 10:27AM,0.00,0.00,0.00,0.00,0.00,-3865.00,-4684.00,-2788.00,154.95,5.23
19/05/22 at 10:37AM,0.00,0.00,0.00,0.00,0.00,-3723.50,-4135.00,-3441.00,20.08,6.15
19/05/22 at 10:47AM,0.00,0.00,0.00,0.00,0.00,-3933.20,-4689.00,-3263.00,9.11,4.78
19/05/22 at 10:57AM,0.00,0.00,0.00,0.00,0.00,-3662.00,-4382.00,-2757.00,31.31,6.55
19/05/22 at 11:07AM,0.00,0.00,0.00,0.00,0.00,-2816.80,-3313.00,-2445.00,54.77,12.03
19/05/22 at 11:17AM,0.20,0.00,2.00,0.57,0.98,-3082.50,-3560.00,-2294.00,57.71,10.31
19/05/22 at 11:27AM,0.80,0.00,1.00,0.06,3.92,-2616.40,-3145.00,-1946.00,167.16,13.34
19/05/22 at 11:38AM,0.00,0.00,0.00,0.00,0.00,-3837.50,-4860.00,-3462.00,36.52,5.41
19/05/22 at 11:48AM,0.00,0.00,0.00,0.00,0.00,-3531.40,-4111.00,-2113.00,6.77,7.39
19/05/22 at 11:58AM,0.00,0.00,0.00,0.00,0.00,-3773.10,-4365.00,-3222.00,30.96,5.82
19/05/22 at 12:08PM,0.00,0.00,0.00,0.00,0.00,-4014.90,-4612.00,-3459.00,188.82,4.25
19/05/22 at 12:18PM,0.00,0.00,0.00,0.00,0.00,-4164.90,-4678.00,-3171.00,31.59,3.28
19/05/22 at 12:28PM,0.00,0.00,0.00,0.00,0.00,-3767.30,-4421.00,-3015.00,69.35,5.86
19/05/22 at 12:38PM,0.00,0.00,0.00,0.00,0.00,-4003.70,-5332.00,-2944.00,41.52,4.33
19/05/22 at 12:48PM,0.00,0.00,0.00,0.00,0.00,-3590.80,-4110.00,-2606.00,164.19,7.01
19/05/22 at 12:58PM,0.00,0.00,0.00,0.00,0.00,-3777.60,-4551.00,-2823.00,188.91,5.79
19/05/22 at 01:08PM,0.00,0.00,0.00,0.00,0.00,-4146.40,-4825.00,-3353.00,137.05,3.40
