Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
28/06/22 at 01:20PM,24.30,24.00,25.00,0.09,119.07,16211.70,14420.00,16987.00,566.59,135.60
28/06/22 at 01:30PM,23.80,23.00,24.00,0.06,116.62,14424.30,13484.00,15637.00,297.35,123.99
28/06/22 at 01:40PM,23.40,23.00,24.00,0.13,114.66,14962.10,14189.00,15876.00,33.80,127.48
28/06/22 at 01:50PM,22.10,21.00,23.00,0.03,108.29,13989.70,12915.00,14387.00,339.85,121.17
28/06/22 at 02:00PM,22.90,22.00,24.00,0.03,112.21,14499.30,13209.00,15408.00,287.36,124.48
28/06/22 at 02:10PM,24.10,24.00,25.00,0.03,118.09,16463.30,16016.00,17004.00,141.45,137.23
28/06/22 at 02:20PM,6.20,6.00,7.00,0.25,30.38,539.60,-60.00,1323.00,124.78,33.83
28/06/22 at 02:30PM,10.10,10.00,11.00,0.03,49.49,3120.90,2563.00,3702.00,102.74,50.59
28/06/22 at 02:40PM,9.40,9.00,10.00,0.13,46.06,2421.10,1837.00,2883.00,133.48,46.05
28/06/22 at 02:50PM,6.70,4.00,7.00,0.09,32.83,885.10,372.00,1443.00,162.26,36.07
28/06/22 at 03:00PM,13.70,13.00,14.00,0.09,67.13,5083.70,4598.00,5662.00,92.24,63.34
28/06/22 at 03:10PM,27.10,27.00,28.00,0.03,132.79,18713.80,17857.00,19479.00,36.30,151.84
28/06/22 at 03:20PM,4.90,4.00,5.00,0.03,24.01,-380.10,-1267.00,189.00,57.90,27.86
28/06/22 at 03:30PM,24.40,24.00,25.00,0.19,119.56,14620.20,12491.00,16521.00,198.02,125.26
28/06/22 at 03:40PM,5.90,5.00,6.00,0.03,28.91,233.10,-29.00,766.00,76.24,31.84
28/06/22 at 03:50PM,23.50,23.00,24.00,0.16,115.15,13755.40,11832.00,15487.00,211.11,119.65
28/06/22 at 04:00PM,7.70,7.00,9.00,0.41,37.73,922.10,177.00,1407.00,103.37,36.31
28/06/22 at 04:11PM,5.90,5.00,7.00,0.03,28.91,176.00,-65.00,836.00,50.91,31.47
28/06/22 at 04:21PM,7.00,7.00,7.00,0.00,34.30,1207.70,408.00,1835.00,80.10,38.17
28/06/22 at 04:31PM,7.20,7.00,8.00,0.06,35.28,1456.10,949.00,1884.00,129.05,39.78
28/06/22 at 04:41PM,24.40,24.00,25.00,0.13,119.56,14148.90,13221.00,15156.00,166.62,122.20
28/06/22 at 04:51PM,22.90,22.00,24.00,0.03,112.21,14377.20,13443.00,15537.00,268.22,123.68
28/06/22 at 05:01PM,22.90,22.00,24.00,0.03,112.21,14708.00,14362.00,14998.00,34.47,125.83
28/06/22 at 05:11PM,7.60,7.00,8.00,0.19,37.24,1924.00,1433.00,2340.00,131.55,42.82
28/06/22 at 05:21PM,6.70,6.00,7.00,0.09,32.83,1096.30,624.00,1639.00,66.82,37.44
28/06/22 at 05:31PM,8.40,8.00,9.00,0.13,41.16,1988.40,879.00,3094.00,228.76,43.24
28/06/22 at 05:41PM,15.60,15.00,16.00,0.19,76.44,6961.00,5078.00,8755.00,302.31,75.53
28/06/22 at 05:51PM,19.00,19.00,19.00,0.00,93.10,10457.20,9805.00,11406.00,300.04,98.23
28/06/22 at 06:01PM,18.80,18.00,20.00,0.25,92.12,9795.20,9392.00,10358.00,57.81,93.93
28/06/22 at 06:11PM,3.80,3.00,4.00,0.06,18.62,-558.60,-1021.00,-4.00,55.85,26.70
28/06/22 at 06:21PM,19.40,19.00,20.00,0.13,95.06,11587.30,11044.00,12061.00,149.80,105.57
28/06/22 at 06:31PM,19.10,19.00,20.00,0.28,93.59,11391.00,10795.00,12150.00,18.97,104.29
28/06/22 at 06:41PM,13.90,13.00,14.00,0.03,68.11,6536.00,5789.00,7512.00,236.22,72.77
28/06/22 at 06:51PM,8.10,8.00,9.00,0.03,39.69,1564.40,1003.00,2093.00,117.76,40.48
28/06/22 at 07:01PM,3.50,3.00,4.00,0.16,17.15,-984.40,-1412.00,-543.00,32.13,23.93
28/06/22 at 07:11PM,4.00,3.00,5.00,0.00,19.60,-1030.60,-1239.00,-712.00,100.75,23.63
28/06/22 at 07:21PM,6.80,6.00,7.00,0.06,33.32,915.10,296.00,2070.00,183.76,36.27
28/06/22 at 07:31PM,12.60,12.00,13.00,0.13,61.74,5246.50,4498.00,5810.00,103.56,64.39
28/06/22 at 07:41PM,11.20,11.00,12.00,0.06,54.88,3995.50,2310.00,4748.00,57.40,56.27
28/06/22 at 07:51PM,1.00,0.00,2.00,0.00,4.90,-2549.70,-2993.00,-2013.00,101.41,13.77
28/06/22 at 08:01PM,9.20,9.00,10.00,0.25,45.08,2738.10,2329.00,3271.00,57.21,48.10
28/06/22 at 08:11PM,1.60,1.00,2.00,0.13,7.84,-2496.60,-3041.00,-2005.00,145.34,14.11
28/06/22 at 08:21PM,1.60,1.00,2.00,0.13,7.84,-2803.10,-3230.00,-2508.00,135.00,12.12
28/06/22 at 08:31PM,2.30,2.00,3.00,0.22,11.27,-2110.70,-2686.00,-1805.00,181.93,16.62
28/06/22 at 08:41PM,1.40,1.00,2.00,0.19,6.86,-1584.90,-2559.00,-759.00,9.83,20.03
28/06/22 at 08:51PM,1.40,1.00,2.00,0.13,6.86,-1747.30,-2994.00,-463.00,87.69,18.98
28/06/22 at 09:01PM,5.10,5.00,6.00,0.03,24.99,-159.10,-384.00,-6.00,48.41,29.29
28/06/22 at 09:11PM,5.90,5.00,6.00,0.03,28.91,-36.30,-433.00,272.00,13.69,30.09
28/06/22 at 09:21PM,2.90,2.00,4.00,0.03,14.21,-1252.60,-1705.00,-427.00,1.14,22.19
28/06/22 at 09:31PM,0.20,0.00,1.00,0.06,0.98,-3530.80,-4191.00,-3180.00,37.69,7.40
28/06/22 at 09:41PM,0.00,0.00,0.00,0.00,0.00,-3429.40,-3900.00,-2430.00,37.82,8.06
28/06/22 at 09:51PM,0.40,0.00,3.00,0.13,1.96,-3294.00,-3913.00,-2245.00,20.55,8.94
28/06/22 at 10:01PM,0.00,0.00,0.00,0.00,0.00,-3135.00,-3735.00,-2452.00,215.98,9.97
28/06/22 at 10:11PM,0.00,0.00,0.00,0.00,0.00,-2868.10,-3264.00,-2417.00,125.19,11.70
28/06/22 at 10:21PM,0.00,0.00,0.00,0.00,0.00,-3029.20,-3700.00,-1972.00,86.39,10.65
28/06/22 at 10:31PM,0.00,0.00,0.00,0.00,0.00,-2883.80,-3549.00,-2473.00,49.58,11.60
28/06/22 at 10:41PM,0.00,0.00,0.00,0.00,0.00,-2792.90,-3516.00,-2143.00,228.66,12.19
28/06/22 at 10:51PM,0.00,0.00,0.00,0.00,0.00,-2848.30,-3919.00,-2170.00,61.44,11.83
28/06/22 at 11:01PM,0.00,0.00,0.00,0.00,0.00,-3479.40,-4181.00,-2661.00,65.02,7.73
28/06/22 at 11:11PM,0.00,0.00,0.00,0.00,0.00,-3265.60,-3929.00,-2370.00,2.09,9.12
28/06/22 at 11:21PM,0.00,0.00,0.00,0.00,0.00,-3476.90,-4706.00,-2683.00,203.94,7.75
28/06/22 at 11:31PM,0.00,0.00,0.00,0.00,0.00,-3546.30,-4113.00,-2747.00,126.71,7.30
28/06/22 at 11:41PM,0.00,0.00,0.00,0.00,0.00,-4134.80,-4712.00,-3526.00,159.63,3.48
28/06/22 at 11:51PM,0.00,0.00,0.00,0.00,0.00,-3963.40,-4434.00,-3461.00,98.47,4.59
