Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
20/08/22 at 12:07AM,7.70,7.00,8.00,0.09,37.73,2238.40,1398.00,3141.00,200.93,44.86
20/08/22 at 12:17AM,6.00,5.00,7.00,0.32,29.40,991.50,582.00,1433.00,129.50,36.76
20/08/22 at 12:27AM,7.10,7.00,8.00,0.03,34.79,1804.20,1302.00,2418.00,66.79,42.04
20/08/22 at 12:37AM,11.00,10.00,12.00,0.00,53.90,5128.50,4258.00,6026.00,68.46,63.63
20/08/22 at 12:47AM,6.50,6.00,7.00,0.16,31.85,1242.90,216.00,1858.00,40.51,38.40
20/08/22 at 12:57AM,7.10,7.00,8.00,0.03,34.79,1522.00,527.00,2244.00,80.01,40.21
20/08/22 at 01:07AM,15.90,15.00,16.00,0.03,77.91,8374.50,7422.00,9075.00,151.63,84.70
20/08/22 at 01:18AM,13.00,13.00,13.00,0.00,63.70,6754.00,6354.00,7173.00,55.66,74.18
20/08/22 at 01:28AM,12.60,12.00,13.00,0.13,61.74,6795.20,6151.00,7390.00,17.96,74.45
20/08/22 at 01:38AM,3.90,3.00,4.00,0.03,19.11,-272.80,-517.00,79.00,77.73,28.55
20/08/22 at 01:48AM,2.80,2.00,3.00,0.25,13.72,-1059.30,-1525.00,-487.00,5.79,23.45
20/08/22 at 01:58AM,3.00,2.00,4.00,0.00,14.70,-1105.20,-1499.00,-576.00,87.66,23.15
20/08/22 at 02:08AM,10.80,10.00,11.00,0.06,52.92,4474.90,4198.00,4977.00,0.66,59.38
20/08/22 at 02:18AM,4.40,3.00,5.00,0.13,21.56,-614.70,-1200.00,-123.00,28.68,26.33
20/08/22 at 02:28AM,5.70,5.00,7.00,0.22,27.93,707.40,332.00,1406.00,118.71,34.92
20/08/22 at 02:38AM,2.80,2.00,3.00,0.06,13.72,-1253.10,-1788.00,-415.00,42.03,22.19
20/08/22 at 02:48AM,2.30,2.00,3.00,0.09,11.27,-2240.30,-2755.00,-1855.00,40.38,15.78
