Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
16/07/22 at 12:01AM,6.00,5.00,7.00,0.00,29.40,-26.90,-382.00,273.00,112.29,30.15
16/07/22 at 12:11AM,7.60,7.00,8.00,0.13,37.24,799.00,417.00,1287.00,72.10,35.51
16/07/22 at 12:21AM,9.10,9.00,10.00,0.03,44.59,1997.90,1340.00,3249.00,184.33,43.30
16/07/22 at 12:31AM,14.50,14.00,15.00,0.16,71.05,5824.30,4501.00,7090.00,36.14,68.14
16/07/22 at 12:41AM,23.80,23.00,24.00,0.06,116.62,14758.00,13993.00,16058.00,16.76,126.16
16/07/22 at 12:51AM,5.40,5.00,6.00,0.19,26.46,182.70,-430.00,705.00,38.80,31.51
16/07/22 at 01:01AM,5.80,5.00,6.00,0.06,28.42,556.20,216.00,895.00,19.04,33.94
16/07/22 at 01:11AM,19.60,18.00,20.00,0.19,96.04,12017.00,11221.00,12908.00,251.72,108.36
16/07/22 at 01:21AM,10.30,10.00,11.00,0.09,50.47,3275.50,2637.00,4107.00,120.32,51.59
16/07/22 at 01:31AM,3.80,3.00,4.00,0.06,18.62,-1108.10,-1558.00,-676.00,42.66,23.13
16/07/22 at 01:41AM,2.10,2.00,3.00,0.03,10.29,-1993.20,-2425.00,-1486.00,83.86,17.38
16/07/22 at 01:51AM,2.20,2.00,3.00,0.06,10.78,-2002.00,-2331.00,-1764.00,58.50,17.32
16/07/22 at 02:01AM,2.60,2.00,3.00,0.13,12.74,-971.40,-1600.00,-626.00,109.23,24.02
16/07/22 at 02:11AM,3.20,3.00,4.00,0.06,15.68,-1110.70,-1367.00,-827.00,67.26,23.11
16/07/22 at 02:21AM,3.80,3.00,4.00,0.06,18.62,-858.20,-1959.00,-254.00,348.10,24.75
16/07/22 at 02:31AM,3.30,3.00,4.00,0.09,16.17,-1095.50,-1486.00,-619.00,69.73,23.21
16/07/22 at 02:41AM,3.20,3.00,4.00,0.06,15.68,-656.60,-1257.00,-1.00,30.48,26.06
16/07/22 at 02:51AM,3.10,2.00,4.00,0.03,15.19,-814.30,-1435.00,-101.00,27.10,25.04
16/07/22 at 03:01AM,4.10,4.00,5.00,0.03,20.09,-628.50,-946.00,-268.00,29.25,26.24
16/07/22 at 03:11AM,6.50,6.00,7.00,0.16,31.85,219.00,-89.00,366.00,97.40,31.75
16/07/22 at 03:21AM,7.00,7.00,7.00,0.00,34.30,756.20,322.00,1418.00,137.31,35.24
16/07/22 at 03:31AM,5.10,5.00,6.00,0.03,24.99,-149.00,-668.00,81.00,44.90,29.36
16/07/22 at 03:41AM,5.30,5.00,6.00,0.22,25.97,-157.90,-453.00,76.00,20.52,29.30
16/07/22 at 03:51AM,5.50,5.00,6.00,0.16,26.95,-252.90,-681.00,55.00,135.38,28.68
16/07/22 at 04:01AM,3.90,3.00,5.00,0.28,19.11,-739.30,-1325.00,-276.00,139.87,25.52
16/07/22 at 04:12AM,3.60,3.00,4.00,0.19,17.64,-671.50,-1488.00,-5.00,258.20,25.96
16/07/22 at 04:22AM,1.60,0.00,2.00,0.13,7.84,-2254.10,-2884.00,-1311.00,298.23,15.69
