Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
01/06/22 at 12:09AM,0.00,0.00,0.00,0.00,0.00,-4927.10,-5883.00,-3640.00,185.59,-1.67
01/06/22 at 12:19AM,0.00,0.00,0.00,0.00,0.00,-4448.40,-4816.00,-3821.00,34.28,1.44
01/06/22 at 12:29AM,0.00,0.00,0.00,0.00,0.00,-4585.70,-5356.00,-3494.00,110.77,0.55
01/06/22 at 12:39AM,0.00,0.00,0.00,0.00,0.00,-4431.30,-4964.00,-3756.00,16.67,1.55
01/06/22 at 12:49AM,0.00,0.00,0.00,0.00,0.00,-4579.20,-5570.00,-3671.00,9.42,0.59
01/06/22 at 12:59AM,0.00,0.00,0.00,0.00,0.00,-4642.80,-5257.00,-3967.00,16.38,0.18
01/06/22 at 01:09AM,0.00,0.00,0.00,0.00,0.00,-4318.60,-5001.00,-3360.00,303.14,2.28
01/06/22 at 01:19AM,0.00,0.00,0.00,0.00,0.00,-4123.90,-4918.00,-3370.00,179.02,3.55
01/06/22 at 01:29AM,0.00,0.00,0.00,0.00,0.00,-4100.90,-4850.00,-3621.00,109.07,3.70
01/06/22 at 01:39AM,0.00,0.00,0.00,0.00,0.00,-4163.30,-4712.00,-3267.00,157.07,3.29
01/06/22 at 01:49AM,0.00,0.00,0.00,0.00,0.00,-4460.80,-5374.00,-3513.00,24.92,1.36
01/06/22 at 01:59AM,0.00,0.00,0.00,0.00,0.00,-4681.80,-5309.00,-3832.00,198.34,-0.08
01/06/22 at 02:09AM,0.00,0.00,0.00,0.00,0.00,-4264.80,-4662.00,-3707.00,108.21,2.63
01/06/22 at 02:19AM,0.00,0.00,0.00,0.00,0.00,-4134.30,-4781.00,-3572.00,125.64,3.48
01/06/22 at 02:29AM,0.00,0.00,0.00,0.00,0.00,-4687.10,-5448.00,-3790.00,240.62,-0.11
01/06/22 at 02:39AM,0.00,0.00,0.00,0.00,0.00,-4271.30,-4753.00,-3747.00,39.43,2.59
01/06/22 at 02:49AM,0.00,0.00,0.00,0.00,0.00,-4109.90,-4937.00,-3013.00,171.05,3.64
01/06/22 at 02:59AM,0.00,0.00,0.00,0.00,0.00,-4325.10,-5307.00,-3192.00,310.50,2.24
01/06/22 at 03:09AM,0.00,0.00,0.00,0.00,0.00,-3869.00,-4299.00,-3246.00,24.35,5.20
01/06/22 at 03:19AM,0.00,0.00,0.00,0.00,0.00,-4231.20,-4760.00,-3759.00,19.67,2.85
01/06/22 at 03:29AM,0.00,0.00,0.00,0.00,0.00,-4252.80,-4894.00,-3729.00,86.27,2.71
01/06/22 at 03:39AM,0.00,0.00,0.00,0.00,0.00,-4644.00,-5063.00,-3917.00,123.01,0.17
01/06/22 at 03:49AM,0.00,0.00,0.00,0.00,0.00,-4300.30,-5293.00,-3236.00,313.92,2.40
