Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
23/06/22 at 12:02AM,0.00,0.00,0.00,0.00,0.00,-3790.20,-4599.00,-2701.00,11.76,5.71
23/06/22 at 12:12AM,0.00,0.00,0.00,0.00,0.00,-4351.90,-5063.00,-3706.00,121.08,2.07
23/06/22 at 12:22AM,0.00,0.00,0.00,0.00,0.00,-4322.80,-5353.00,-3336.00,27.26,2.25
23/06/22 at 12:32AM,0.00,0.00,0.00,0.00,0.00,-4534.10,-5077.00,-3776.00,157.83,0.88
23/06/22 at 12:42AM,0.00,0.00,0.00,0.00,0.00,-3748.20,-4467.00,-2776.00,45.60,5.99
23/06/22 at 12:17AM,0.00,0.00,0.00,0.00,0.00,-4202.30,-4602.00,-3704.00,32.35,3.04
23/06/22 at 12:27AM,0.00,0.00,0.00,0.00,0.00,-4285.70,-5261.00,-3829.00,116.91,2.50
23/06/22 at 12:37AM,0.00,0.00,0.00,0.00,0.00,-4543.80,-5681.00,-2634.00,603.93,0.82
23/06/22 at 12:47AM,0.00,0.00,0.00,0.00,0.00,-4745.80,-5272.00,-4250.00,166.40,-0.49
23/06/22 at 12:57AM,0.00,0.00,0.00,0.00,0.00,-4591.20,-5497.00,-4183.00,129.08,0.51
23/06/22 at 01:07AM,0.00,0.00,0.00,0.00,0.00,-4503.40,-5028.00,-3955.00,52.94,1.08
23/06/22 at 01:17AM,0.00,0.00,0.00,0.00,0.00,-4513.50,-5613.00,-3692.00,29.88,1.02
23/06/22 at 01:27AM,0.00,0.00,0.00,0.00,0.00,-4077.80,-5285.00,-2991.00,25.23,3.85
23/06/22 at 01:37AM,0.00,0.00,0.00,0.00,0.00,-3753.40,-4828.00,-3160.00,46.68,5.95
23/06/22 at 01:47AM,0.00,0.00,0.00,0.00,0.00,-4380.40,-5813.00,-3297.00,259.50,1.88
23/06/22 at 01:57AM,0.00,0.00,0.00,0.00,0.00,-3997.20,-5016.00,-3133.00,273.28,4.37
23/06/22 at 02:07AM,0.00,0.00,0.00,0.00,0.00,-4000.90,-5028.00,-3215.00,75.93,4.34
23/06/22 at 02:17AM,0.00,0.00,0.00,0.00,0.00,-4214.40,-4949.00,-3104.00,33.96,2.96
23/06/22 at 02:27AM,0.00,0.00,0.00,0.00,0.00,-3982.40,-4548.00,-3579.00,127.57,4.46
23/06/22 at 02:37AM,0.00,0.00,0.00,0.00,0.00,-4532.60,-5193.00,-3949.00,15.94,0.89
23/06/22 at 02:47AM,0.00,0.00,0.00,0.00,0.00,-4351.70,-4901.00,-3900.00,30.77,2.07
23/06/22 at 02:57AM,0.00,0.00,0.00,0.00,0.00,-4322.40,-5418.00,-3073.00,37.44,2.26
23/06/22 at 03:07AM,0.00,0.00,0.00,0.00,0.00,-4009.10,-4862.00,-3417.00,28.49,4.29
23/06/22 at 03:17AM,0.00,0.00,0.00,0.00,0.00,-4371.80,-4826.00,-4048.00,40.41,1.94
23/06/22 at 03:27AM,0.00,0.00,0.00,0.00,0.00,-4126.90,-4731.00,-3307.00,230.18,3.53
23/06/22 at 03:37AM,0.00,0.00,0.00,0.00,0.00,-3889.30,-4944.00,-3030.00,164.34,5.07
23/06/22 at 03:47AM,0.00,0.00,0.00,0.00,0.00,-4695.90,-5028.00,-4207.00,47.15,-0.17
23/06/22 at 03:57AM,0.00,0.00,0.00,0.00,0.00,-4216.00,-4627.00,-3608.00,111.00,2.95
23/06/22 at 04:07AM,0.00,0.00,0.00,0.00,0.00,-4486.60,-5120.00,-4029.00,19.80,1.19
23/06/22 at 04:18AM,0.00,0.00,0.00,0.00,0.00,-4782.00,-5641.00,-4342.00,139.14,-0.73
23/06/22 at 04:28AM,0.00,0.00,0.00,0.00,0.00,-4413.10,-5110.00,-4100.00,45.57,1.67
23/06/22 at 04:38AM,0.00,0.00,0.00,0.00,0.00,-4296.40,-5215.00,-3309.00,124.72,2.43
23/06/22 at 04:48AM,0.00,0.00,0.00,0.00,0.00,-3869.40,-4176.00,-3634.00,22.89,5.20
23/06/22 at 04:58AM,0.00,0.00,0.00,0.00,0.00,-4085.20,-4793.00,-2856.00,72.99,3.80
23/06/22 at 05:08AM,0.00,0.00,0.00,0.00,0.00,-4210.80,-4932.00,-3772.00,96.39,2.98
23/06/22 at 05:18AM,0.00,0.00,0.00,0.00,0.00,-4041.50,-4519.00,-3685.00,65.62,4.08
23/06/22 at 05:28AM,0.00,0.00,0.00,0.00,0.00,-4375.50,-5419.00,-2928.00,169.97,1.91
23/06/22 at 05:38AM,0.00,0.00,0.00,0.00,0.00,-4494.80,-5012.00,-3734.00,86.39,1.14
23/06/22 at 05:48AM,0.00,0.00,0.00,0.00,0.00,-4529.40,-5393.00,-3969.00,167.41,0.91
23/06/22 at 05:58AM,0.00,0.00,0.00,0.00,0.00,-4280.50,-4859.00,-3544.00,182.94,2.53
23/06/22 at 06:08AM,0.00,0.00,0.00,0.00,0.00,-3965.30,-4998.00,-3244.00,39.62,4.58
23/06/22 at 06:18AM,0.00,0.00,0.00,0.00,0.00,-4111.60,-5255.00,-3317.00,193.40,3.63
23/06/22 at 06:28AM,0.00,0.00,0.00,0.00,0.00,-4564.50,-5074.00,-3988.00,182.31,0.69
23/06/22 at 06:38AM,0.00,0.00,0.00,0.00,0.00,-4188.10,-4908.00,-3465.00,163.52,3.13
23/06/22 at 06:48AM,0.00,0.00,0.00,0.00,0.00,-4478.50,-5213.00,-3697.00,133.29,1.24
23/06/22 at 06:58AM,0.00,0.00,0.00,0.00,0.00,-4322.20,-5087.00,-3811.00,161.66,2.26
23/06/22 at 07:08AM,0.00,0.00,0.00,0.00,0.00,-4161.50,-4822.00,-3390.00,46.96,3.30
23/06/22 at 07:18AM,0.00,0.00,0.00,0.00,0.00,-4314.50,-4743.00,-3834.00,74.47,2.31
23/06/22 at 07:28AM,0.00,0.00,0.00,0.00,0.00,-4456.00,-5284.00,-3566.00,80.01,1.39
23/06/22 at 07:38AM,0.00,0.00,0.00,0.00,0.00,-4596.30,-4851.00,-4155.00,46.07,0.48
23/06/22 at 07:17AM,21.90,21.00,23.00,0.03,107.31,12451.10,11861.00,13370.00,113.24,111.18
23/06/22 at 07:27AM,15.50,15.00,16.00,0.16,75.95,6843.70,6066.00,7519.00,56.70,74.76
23/06/22 at 07:37AM,20.40,19.00,22.00,0.19,99.96,11056.40,9861.00,12405.00,139.90,102.12
23/06/22 at 07:47AM,17.30,17.00,18.00,0.09,84.77,7870.10,6454.00,8520.00,67.64,81.43
23/06/22 at 07:57AM,18.10,17.00,19.00,0.28,88.69,8530.30,7853.00,8963.00,1.80,85.72
23/06/22 at 08:07AM,20.80,20.00,22.00,0.38,101.92,10499.50,9551.00,11909.00,98.50,98.50
23/06/22 at 08:17AM,23.10,23.00,24.00,0.03,113.19,13395.30,11206.00,14696.00,371.03,117.31
23/06/22 at 08:27AM,24.80,24.00,27.00,0.06,121.52,14171.20,11046.00,16089.00,254.94,122.35
23/06/22 at 08:37AM,13.40,13.00,14.00,0.13,65.66,6265.30,5713.00,6958.00,67.89,71.01
23/06/22 at 08:47AM,25.30,25.00,26.00,0.09,123.97,17633.40,17124.00,17960.00,47.94,144.83
23/06/22 at 08:57AM,25.40,25.00,26.00,0.19,124.46,17625.80,16824.00,18032.00,206.75,144.78
23/06/22 at 09:07AM,26.30,26.00,27.00,0.09,128.87,18078.00,17115.00,18985.00,304.53,147.71
23/06/22 at 09:17AM,17.70,17.00,18.00,0.22,86.73,10262.80,9340.00,11282.00,291.81,96.97
23/06/22 at 09:27AM,15.00,15.00,15.00,0.00,73.50,7727.90,7355.00,8347.00,76.81,80.51
23/06/22 at 09:37AM,14.10,14.00,15.00,0.03,69.09,7287.40,6740.00,7703.00,96.26,77.65
23/06/22 at 09:47AM,18.00,17.00,19.00,0.00,88.20,10271.00,9293.00,11127.00,309.27,97.02
23/06/22 at 09:57AM,15.00,14.00,16.00,0.32,73.50,7313.90,6495.00,8116.00,28.81,77.82
23/06/22 at 10:07AM,20.80,20.00,22.00,0.25,101.92,12535.60,11748.00,13217.00,151.35,111.72
23/06/22 at 10:17AM,7.40,7.00,8.00,0.13,36.26,1871.40,1456.00,2252.00,0.19,42.48
23/06/22 at 10:27AM,21.90,20.00,23.00,0.03,107.31,13458.60,12812.00,14557.00,122.82,117.72
23/06/22 at 10:37AM,18.10,18.00,19.00,0.03,88.69,10183.90,9735.00,10987.00,25.27,96.45
23/06/22 at 10:47AM,7.90,7.00,9.00,0.03,38.71,1717.60,1324.00,2314.00,104.23,41.48
