Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
13/06/22 at 12:08AM,0.00,0.00,0.00,0.00,0.00,-3859.20,-4797.00,-2919.00,88.92,5.26
13/06/22 at 12:18AM,0.00,0.00,0.00,0.00,0.00,-3859.10,-5147.00,-3007.00,137.21,5.27
13/06/22 at 12:28AM,0.00,0.00,0.00,0.00,0.00,-4192.00,-4677.00,-3550.00,109.41,3.10
13/06/22 at 12:39AM,0.00,0.00,0.00,0.00,0.00,-3794.60,-4607.00,-3045.00,154.83,5.68
13/06/22 at 12:49AM,0.00,0.00,0.00,0.00,0.00,-3773.20,-4662.00,-3066.00,65.84,5.82
13/06/22 at 12:59AM,0.00,0.00,0.00,0.00,0.00,-4531.30,-5030.00,-4161.00,117.10,0.90
13/06/22 at 01:09AM,0.00,0.00,0.00,0.00,0.00,-4039.30,-5253.00,-3466.00,1.80,4.10
13/06/22 at 01:19AM,0.00,0.00,0.00,0.00,0.00,-4323.40,-4981.00,-3055.00,67.17,2.25
13/06/22 at 01:29AM,0.00,0.00,0.00,0.00,0.00,-4053.80,-4758.00,-3265.00,138.89,4.00
13/06/22 at 01:39AM,0.00,0.00,0.00,0.00,0.00,-4689.40,-5444.00,-3734.00,106.06,-0.13
13/06/22 at 01:49AM,0.10,0.00,1.00,0.03,0.49,-3827.10,-4825.00,-2582.00,150.87,5.47
13/06/22 at 01:59AM,0.00,0.00,0.00,0.00,0.00,-4039.50,-4856.00,-3195.00,179.78,4.09
13/06/22 at 02:09AM,0.00,0.00,0.00,0.00,0.00,-4428.00,-5072.00,-3522.00,99.61,1.57
13/06/22 at 02:19AM,0.00,0.00,0.00,0.00,0.00,-4256.10,-5091.00,-3513.00,214.75,2.69
13/06/22 at 02:29AM,0.00,0.00,0.00,0.00,0.00,-4432.30,-4696.00,-4022.00,83.39,1.54
13/06/22 at 02:39AM,0.00,0.00,0.00,0.00,0.00,-4077.80,-4708.00,-3293.00,141.73,3.85
13/06/22 at 02:49AM,0.10,0.00,1.00,0.28,0.49,-4005.40,-4909.00,-3312.00,219.27,4.32
13/06/22 at 02:59AM,0.00,0.00,0.00,0.00,0.00,-4480.20,-5132.00,-3576.00,142.05,1.23
13/06/22 at 03:09AM,0.00,0.00,0.00,0.00,0.00,-4405.70,-4870.00,-3775.00,20.65,1.72
13/06/22 at 03:19AM,0.00,0.00,0.00,0.00,0.00,-4411.70,-5329.00,-3334.00,35.51,1.68
13/06/22 at 03:29AM,0.00,0.00,0.00,0.00,0.00,-4211.10,-5104.00,-3306.00,228.60,2.98
13/06/22 at 03:39AM,0.00,0.00,0.00,0.00,0.00,-4432.70,-5274.00,-3255.00,372.42,1.54
13/06/22 at 03:49AM,0.00,0.00,0.00,0.00,0.00,-4419.70,-5207.00,-3507.00,49.55,1.63
13/06/22 at 03:59AM,0.00,0.00,0.00,0.00,0.00,-4757.80,-5214.00,-4190.00,4.05,-0.57
13/06/22 at 04:09AM,0.00,0.00,0.00,0.00,0.00,-3651.30,-4121.00,-2979.00,148.53,6.61
13/06/22 at 04:19AM,0.00,0.00,0.00,0.00,0.00,-3757.00,-4558.00,-2738.00,1.90,5.93
13/06/22 at 04:29AM,0.00,0.00,0.00,0.00,0.00,-4042.00,-4637.00,-2882.00,366.82,4.08
13/06/22 at 04:39AM,0.00,0.00,0.00,0.00,0.00,-4343.00,-5299.00,-3428.00,229.27,2.12
13/06/22 at 04:49AM,0.00,0.00,0.00,0.00,0.00,-4823.00,-5240.00,-4355.00,147.99,-0.99
13/06/22 at 04:59AM,0.00,0.00,0.00,0.00,0.00,-4690.00,-5241.00,-3873.00,97.71,-0.13
13/06/22 at 05:09AM,0.00,0.00,0.00,0.00,0.00,-4190.20,-4854.00,-3501.00,126.87,3.12
13/06/22 at 05:19AM,0.00,0.00,0.00,0.00,0.00,-4135.80,-4942.00,-3699.00,254.94,3.47
13/06/22 at 05:29AM,0.00,0.00,0.00,0.00,0.00,-4569.50,-5129.00,-3772.00,252.19,0.65
