Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
25/07/22 at 12:08AM,0.00,0.00,0.00,0.00,0.00,-4121.90,-4712.00,-3149.00,162.57,3.56
25/07/22 at 12:18AM,0.00,0.00,0.00,0.00,0.00,-3968.60,-5150.00,-3451.00,373.59,4.55
25/07/22 at 12:28AM,0.00,0.00,0.00,0.00,0.00,-4437.50,-5266.00,-3507.00,15.65,1.51
25/07/22 at 12:38AM,0.10,0.00,1.00,0.03,0.49,-4091.40,-4835.00,-3453.00,235.15,3.76
25/07/22 at 12:48AM,0.00,0.00,0.00,0.00,0.00,-4324.70,-5491.00,-3684.00,202.61,2.24
25/07/22 at 12:58AM,0.00,0.00,0.00,0.00,0.00,-4633.10,-5365.00,-3842.00,123.04,0.24
25/07/22 at 01:08AM,0.00,0.00,0.00,0.00,0.00,-4821.00,-5466.00,-4087.00,189.10,-0.98
25/07/22 at 01:18AM,0.00,0.00,0.00,0.00,0.00,-4168.50,-4979.00,-3486.00,205.71,3.26
25/07/22 at 01:28AM,0.00,0.00,0.00,0.00,0.00,-4137.00,-4675.00,-3493.00,203.65,3.46
25/07/22 at 01:38AM,0.00,0.00,0.00,0.00,0.00,-3896.30,-4489.00,-3318.00,85.16,5.02
25/07/22 at 01:48AM,0.00,0.00,0.00,0.00,0.00,-4048.80,-4579.00,-3186.00,243.12,4.03
25/07/22 at 01:58AM,0.00,0.00,0.00,0.00,0.00,-3833.10,-4502.00,-3218.00,26.28,5.43
25/07/22 at 02:08AM,0.00,0.00,0.00,0.00,0.00,-3920.60,-4599.00,-3500.00,9.61,4.87
25/07/22 at 02:18AM,0.00,0.00,0.00,0.00,0.00,-4357.10,-4999.00,-3817.00,86.61,2.03
25/07/22 at 02:28AM,0.00,0.00,0.00,0.00,0.00,-3693.10,-4701.00,-2512.00,318.73,6.34
25/07/22 at 02:38AM,0.00,0.00,0.00,0.00,0.00,-4075.60,-5318.00,-2762.00,76.65,3.86
25/07/22 at 02:48AM,0.00,0.00,0.00,0.00,0.00,-4400.40,-4930.00,-3106.00,167.47,1.75
25/07/22 at 02:58AM,0.00,0.00,0.00,0.00,0.00,-4341.00,-5135.00,-3110.00,109.41,2.14
25/07/22 at 03:08AM,0.00,0.00,0.00,0.00,0.00,-4484.10,-4909.00,-3853.00,101.54,1.21
25/07/22 at 03:18AM,0.00,0.00,0.00,0.00,0.00,-4112.00,-4743.00,-3330.00,3.48,3.62
25/07/22 at 03:28AM,0.00,0.00,0.00,0.00,0.00,-3606.70,-4331.00,-2734.00,19.07,6.90
25/07/22 at 03:38AM,0.00,0.00,0.00,0.00,0.00,-3764.50,-4575.00,-2877.00,17.87,5.88
25/07/22 at 03:48AM,0.00,0.00,0.00,0.00,0.00,-4267.20,-4879.00,-3632.00,66.98,2.62
