Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
30/05/22 at 12:07AM,7.00,7.00,7.00,0.00,34.30,412.20,-77.00,989.00,182.40,33.00
30/05/22 at 12:17AM,8.80,8.00,9.00,0.06,43.12,2056.50,1546.00,2659.00,161.43,43.68
30/05/22 at 12:27AM,12.30,12.00,13.00,0.09,60.27,5190.20,4063.00,5821.00,356.45,64.03
30/05/22 at 12:37AM,5.40,5.00,6.00,0.19,26.46,-283.30,-599.00,84.00,27.42,28.49
30/05/22 at 12:47AM,16.10,16.00,17.00,0.03,78.89,7594.40,6497.00,8991.00,193.97,79.64
30/05/22 at 12:57AM,13.10,12.00,14.00,0.03,64.19,5197.30,4350.00,6256.00,29.50,64.07
30/05/22 at 01:07AM,23.80,23.00,24.00,0.06,116.62,14557.90,13656.00,15585.00,285.21,124.86
30/05/22 at 01:17AM,22.80,22.00,23.00,0.06,111.72,14582.80,13914.00,15428.00,33.90,125.02
30/05/22 at 01:27AM,5.40,5.00,6.00,0.13,26.46,198.10,-21.00,592.00,17.04,31.61
30/05/22 at 01:37AM,9.20,9.00,10.00,0.06,45.08,2524.10,1879.00,3211.00,204.00,46.71
30/05/22 at 01:47AM,9.30,9.00,10.00,0.09,45.57,2237.30,1965.00,2568.00,4.84,44.85
30/05/22 at 01:57AM,7.90,7.00,8.00,0.03,38.71,706.40,435.00,992.00,31.50,34.91
30/05/22 at 02:07AM,7.80,7.00,9.00,0.06,38.22,1054.00,520.00,1641.00,52.49,37.17
30/05/22 at 02:17AM,8.50,8.00,9.00,0.16,41.65,1550.20,1182.00,1714.00,5.12,40.39
30/05/22 at 02:27AM,7.40,7.00,8.00,0.13,36.26,651.20,337.00,1269.00,77.22,34.55
30/05/22 at 02:37AM,16.10,16.00,17.00,0.03,78.89,7046.50,5987.00,8185.00,332.20,76.08
30/05/22 at 02:47AM,9.90,9.00,11.00,0.03,48.51,2580.30,1533.00,3435.00,231.26,47.08
30/05/22 at 02:57AM,8.20,7.00,11.00,0.06,40.18,1052.10,680.00,1199.00,10.72,37.16
30/05/22 at 03:07AM,7.70,7.00,9.00,0.22,37.73,970.60,360.00,1292.00,193.09,36.63
30/05/22 at 03:17AM,5.20,5.00,6.00,0.06,25.48,-245.90,-879.00,36.00,89.14,28.73
30/05/22 at 03:27AM,14.10,14.00,15.00,0.03,69.09,5654.90,4791.00,6395.00,234.04,67.04
30/05/22 at 03:37AM,5.90,5.00,6.00,0.28,28.91,-109.60,-473.00,70.00,114.92,29.61
30/05/22 at 03:47AM,5.60,5.00,6.00,0.19,27.44,-50.70,-269.00,90.00,69.03,30.00
30/05/22 at 03:57AM,15.00,14.00,16.00,0.00,73.50,6307.10,5439.00,7376.00,147.71,71.28
30/05/22 at 04:07AM,5.70,5.00,7.00,0.09,27.93,-52.30,-340.00,332.00,90.98,29.99
30/05/22 at 04:17AM,6.20,6.00,7.00,0.06,30.38,-71.80,-430.00,86.00,49.90,29.86
30/05/22 at 04:27AM,7.00,7.00,7.00,0.00,34.30,360.80,-84.00,862.00,2.15,32.67
30/05/22 at 04:37AM,17.50,17.00,18.00,0.16,85.75,8084.20,7158.00,8835.00,127.06,82.82
30/05/22 at 04:47AM,6.00,5.00,7.00,0.32,29.40,-133.70,-462.00,589.00,0.22,29.46
30/05/22 at 04:57AM,3.20,3.00,4.00,0.06,15.68,-1252.70,-1882.00,-514.00,145.88,22.19
30/05/22 at 05:07AM,3.60,3.00,4.00,0.13,17.64,-1232.50,-1812.00,-771.00,27.35,22.32
30/05/22 at 05:17AM,3.20,3.00,4.00,0.06,15.68,-999.70,-1565.00,-399.00,27.73,23.83
30/05/22 at 05:28AM,3.20,3.00,4.00,0.06,15.68,-1218.00,-2037.00,-376.00,266.26,22.42
30/05/22 at 05:38AM,4.80,4.00,5.00,0.06,23.52,-268.40,-760.00,9.00,104.23,28.58
30/05/22 at 05:48AM,3.70,3.00,4.00,0.09,18.13,-849.80,-1439.00,-503.00,97.46,24.81
30/05/22 at 05:58AM,2.70,2.00,3.00,0.22,13.23,-1534.40,-1954.00,-1304.00,63.75,20.36
30/05/22 at 06:08AM,4.30,4.00,5.00,0.09,21.07,-613.90,-917.00,-177.00,1.93,26.34
30/05/22 at 06:18AM,4.90,3.00,6.00,0.03,24.01,-372.70,-1051.00,19.00,103.00,27.90
30/05/22 at 06:28AM,5.50,5.00,6.00,0.16,26.95,-190.00,-405.00,21.00,66.72,29.09
30/05/22 at 06:38AM,3.80,3.00,5.00,0.06,18.62,-1239.70,-1655.00,-702.00,9.58,22.27
30/05/22 at 06:48AM,0.50,0.00,1.00,0.16,2.45,-2880.00,-3439.00,-2431.00,131.87,11.62
30/05/22 at 06:58AM,0.50,0.00,1.00,0.16,2.45,-2936.00,-3759.00,-2197.00,42.69,11.26
30/05/22 at 07:08AM,0.20,0.00,1.00,0.06,0.98,-3279.80,-3822.00,-2710.00,103.15,9.03
30/05/22 at 07:18AM,0.00,0.00,0.00,0.00,0.00,-2931.10,-3363.00,-2369.00,30.64,11.29
30/05/22 at 07:28AM,0.10,0.00,1.00,0.03,0.49,-3231.50,-4089.00,-2683.00,173.45,9.34
30/05/22 at 07:38AM,0.80,0.00,3.00,0.25,3.92,-2747.30,-3496.00,-1950.00,57.46,12.49
30/05/22 at 07:48AM,0.40,0.00,1.00,0.19,1.96,-3420.80,-4328.00,-2615.00,203.71,8.11
30/05/22 at 07:58AM,0.00,0.00,0.00,0.00,0.00,-3035.10,-3659.00,-2402.00,51.83,10.62
30/05/22 at 08:08AM,0.00,0.00,0.00,0.00,0.00,-3672.90,-4011.00,-3494.00,14.83,6.47
30/05/22 at 08:18AM,0.00,0.00,0.00,0.00,0.00,-3457.10,-4333.00,-2757.00,221.01,7.88
30/05/22 at 08:28AM,0.00,0.00,0.00,0.00,0.00,-3950.50,-4495.00,-2943.00,148.15,4.67
30/05/22 at 08:38AM,0.00,0.00,0.00,0.00,0.00,-4176.00,-4783.00,-3492.00,83.17,3.21
30/05/22 at 08:48AM,0.00,0.00,0.00,0.00,0.00,-3773.00,-4455.00,-3190.00,215.67,5.82
30/05/22 at 08:58AM,0.00,0.00,0.00,0.00,0.00,-4169.50,-4793.00,-3237.00,137.72,3.25
30/05/22 at 09:08AM,0.00,0.00,0.00,0.00,0.00,-4241.60,-4902.00,-3268.00,100.05,2.78
30/05/22 at 09:18AM,0.00,0.00,0.00,0.00,0.00,-4436.10,-5183.00,-3412.00,101.86,1.52
30/05/22 at 09:28AM,0.00,0.00,0.00,0.00,0.00,-4147.20,-5075.00,-3211.00,221.74,3.39
30/05/22 at 09:38AM,0.00,0.00,0.00,0.00,0.00,-4222.60,-4820.00,-3548.00,74.44,2.91
30/05/22 at 09:48AM,0.00,0.00,0.00,0.00,0.00,-3769.10,-4845.00,-3158.00,193.25,5.85
30/05/22 at 09:58AM,0.00,0.00,0.00,0.00,0.00,-4351.40,-4946.00,-3540.00,188.03,2.07
30/05/22 at 10:08AM,0.00,0.00,0.00,0.00,0.00,-4455.50,-5168.00,-3497.00,303.10,1.39
30/05/22 at 10:18AM,0.00,0.00,0.00,0.00,0.00,-4543.70,-5234.00,-3978.00,218.29,0.82
30/05/22 at 10:28AM,0.00,0.00,0.00,0.00,0.00,-4333.90,-5058.00,-3576.00,109.76,2.18
30/05/22 at 10:38AM,0.00,0.00,0.00,0.00,0.00,-4778.80,-5504.00,-4143.00,229.33,-0.71
30/05/22 at 10:48AM,0.00,0.00,0.00,0.00,0.00,-4639.00,-5339.00,-3708.00,9.49,0.20
30/05/22 at 10:58AM,0.00,0.00,0.00,0.00,0.00,-4529.30,-5111.00,-3871.00,30.90,0.91
30/05/22 at 11:08AM,0.00,0.00,0.00,0.00,0.00,-4146.30,-4946.00,-3483.00,194.26,3.40
30/05/22 at 11:18AM,0.00,0.00,0.00,0.00,0.00,-4335.10,-5242.00,-2881.00,459.83,2.17
30/05/22 at 11:28AM,0.00,0.00,0.00,0.00,0.00,-4451.40,-5266.00,-3249.00,257.60,1.42
30/05/22 at 11:38AM,0.00,0.00,0.00,0.00,0.00,-4303.90,-5121.00,-3748.00,130.95,2.38
30/05/22 at 11:48AM,0.00,0.00,0.00,0.00,0.00,-4085.00,-4513.00,-3326.00,132.82,3.80
30/05/22 at 11:58AM,0.00,0.00,0.00,0.00,0.00,-4588.00,-5415.00,-3903.00,60.72,0.53
30/05/22 at 12:08PM,0.00,0.00,0.00,0.00,0.00,-4299.70,-4824.00,-3173.00,356.29,2.40
30/05/22 at 12:18PM,0.00,0.00,0.00,0.00,0.00,-4429.90,-5626.00,-3932.00,378.24,1.56
30/05/22 at 12:28PM,0.00,0.00,0.00,0.00,0.00,-4413.40,-5013.00,-3279.00,55.21,1.67
30/05/22 at 12:38PM,0.00,0.00,0.00,0.00,0.00,-4703.70,-5696.00,-4013.00,313.79,-0.22
30/05/22 at 12:48PM,0.00,0.00,0.00,0.00,0.00,-4103.70,-4706.00,-3527.00,53.22,3.68
30/05/22 at 12:58PM,0.00,0.00,0.00,0.00,0.00,-4564.00,-4881.00,-4066.00,81.90,0.69
30/05/22 at 01:09PM,0.00,0.00,0.00,0.00,0.00,-4406.60,-4765.00,-4147.00,14.10,1.71
30/05/22 at 01:19PM,0.00,0.00,0.00,0.00,0.00,-4635.50,-5484.00,-4069.00,120.64,0.22
30/05/22 at 01:29PM,0.00,0.00,0.00,0.00,0.00,-4542.10,-5333.00,-2610.00,127.72,0.83
30/05/22 at 01:39PM,0.00,0.00,0.00,0.00,0.00,-5204.80,-5879.00,-4379.00,261.14,-3.47
