Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
07/07/22 at 12:00AM,22.10,21.00,23.00,0.03,108.29,15028.30,14324.00,15545.00,28.87,127.91
07/07/22 at 12:10AM,21.90,21.00,22.00,0.28,107.31,14697.10,13669.00,15516.00,9.77,125.76
07/07/22 at 12:20AM,21.60,21.00,22.00,0.13,105.84,14801.60,14115.00,15227.00,217.12,126.44
07/07/22 at 12:30AM,21.20,21.00,22.00,0.06,103.88,14599.80,14061.00,15109.00,147.62,125.13
07/07/22 at 12:40AM,17.80,17.00,18.00,0.25,87.22,10751.60,10125.00,11421.00,124.47,100.14
07/07/22 at 12:50AM,20.70,20.00,21.00,0.22,101.43,13596.20,12170.00,14321.00,195.68,118.61
07/07/22 at 01:01AM,20.20,20.00,21.00,0.06,98.98,12941.20,12550.00,13454.00,123.71,114.36
07/07/22 at 01:11AM,19.60,19.00,20.00,0.19,96.04,12402.60,12056.00,12925.00,3.04,110.86
07/07/22 at 01:21AM,19.00,19.00,19.00,0.00,93.10,11995.40,11265.00,12597.00,45.41,108.22
07/07/22 at 01:31AM,18.10,18.00,19.00,0.03,88.69,10771.80,9722.00,11614.00,266.33,100.27
07/07/22 at 01:41AM,16.70,16.00,17.00,0.09,81.83,9923.60,9298.00,10928.00,87.78,94.76
07/07/22 at 01:51AM,17.80,17.00,19.00,0.25,87.22,11170.70,10169.00,11979.00,316.77,102.86
07/07/22 at 02:01AM,15.50,15.00,16.00,0.16,75.95,9104.10,8471.00,10041.00,76.87,89.44
07/07/22 at 02:11AM,16.80,16.00,17.00,0.06,82.32,9973.60,8944.00,10701.00,56.42,95.09
07/07/22 at 02:21AM,15.80,15.00,16.00,0.06,77.42,8963.00,8024.00,9647.00,5.38,88.53
07/07/22 at 02:31AM,15.50,15.00,16.00,0.16,75.95,8559.70,8097.00,9156.00,50.69,85.91
07/07/22 at 02:41AM,15.40,15.00,16.00,0.13,75.46,8745.80,8309.00,9176.00,138.13,87.12
07/07/22 at 02:51AM,14.10,10.00,15.00,0.03,69.09,8109.30,7426.00,8531.00,133.35,82.98
07/07/22 at 03:01AM,12.20,12.00,13.00,0.06,59.78,6072.50,5434.00,6695.00,85.54,69.76
07/07/22 at 03:11AM,13.00,12.00,14.00,0.00,63.70,6279.70,5768.00,7104.00,11.61,71.10
07/07/22 at 03:21AM,12.50,12.00,13.00,0.16,61.25,6075.50,5347.00,6866.00,132.66,69.78
07/07/22 at 03:31AM,10.80,10.00,11.00,0.06,52.92,5212.60,4743.00,5693.00,12.78,64.17
07/07/22 at 03:41AM,10.90,10.00,11.00,0.03,53.41,4946.10,3813.00,5547.00,190.02,62.44
07/07/22 at 03:51AM,10.80,10.00,11.00,0.25,52.92,4864.10,4554.00,5322.00,12.36,61.91
07/07/22 at 04:01AM,11.00,11.00,11.00,0.00,53.90,5186.80,4516.00,5669.00,32.32,64.01
07/07/22 at 04:11AM,9.90,9.00,11.00,0.03,48.51,4426.50,3766.00,5369.00,115.27,59.07
07/07/22 at 04:21AM,8.20,8.00,9.00,0.06,40.18,3209.20,2648.00,3807.00,189.04,51.16
07/07/22 at 04:31AM,7.00,7.00,7.00,0.00,34.30,2058.00,1673.00,2557.00,56.60,43.69
07/07/22 at 04:41AM,6.30,6.00,7.00,0.09,30.87,1227.90,750.00,1671.00,94.20,38.30
07/07/22 at 04:51AM,5.40,5.00,6.00,0.13,26.46,777.50,392.00,1180.00,121.91,35.37
07/07/22 at 05:01AM,4.60,4.00,5.00,0.19,22.54,-6.40,-433.00,380.00,41.30,30.28
07/07/22 at 05:11AM,4.00,3.00,5.00,0.00,19.60,-442.70,-1321.00,24.00,147.58,27.45
07/07/22 at 05:21AM,3.20,3.00,4.00,0.06,15.68,-716.40,-1334.00,-268.00,79.18,25.67
07/07/22 at 05:31AM,2.60,2.00,3.00,0.19,12.74,-1524.00,-2368.00,-1106.00,111.00,20.43
07/07/22 at 05:41AM,2.20,2.00,3.00,0.06,10.78,-1815.30,-2501.00,-750.00,63.78,18.54
07/07/22 at 05:51AM,0.00,0.00,0.00,0.00,0.00,-3701.80,-4281.00,-3191.00,103.03,6.29
07/07/22 at 06:01AM,0.10,0.00,1.00,0.03,0.49,-3552.40,-3998.00,-2832.00,71.34,7.26
07/07/22 at 06:11AM,0.10,0.00,1.00,0.03,0.49,-3524.20,-4047.00,-3081.00,79.31,7.44
07/07/22 at 06:21AM,0.00,0.00,0.00,0.00,0.00,-3260.60,-3872.00,-2870.00,57.05,9.15
07/07/22 at 06:31AM,0.10,0.00,1.00,0.03,0.49,-3149.20,-3741.00,-2685.00,125.61,9.88
07/07/22 at 06:41AM,0.00,0.00,0.00,0.00,0.00,-3424.60,-3955.00,-2746.00,108.66,8.09
07/07/22 at 06:51AM,0.00,0.00,0.00,0.00,0.00,-3802.80,-4267.00,-3102.00,146.79,5.63
07/07/22 at 07:01AM,0.00,0.00,0.00,0.00,0.00,-3693.50,-4108.00,-3096.00,113.37,6.34
07/07/22 at 07:12AM,0.00,0.00,0.00,0.00,0.00,-3658.00,-4539.00,-2306.00,59.13,6.57
07/07/22 at 07:22AM,0.00,0.00,0.00,0.00,0.00,-3563.30,-4569.00,-1935.00,364.39,7.19
07/07/22 at 07:32AM,0.00,0.00,0.00,0.00,0.00,-3531.30,-4772.00,-1911.00,512.38,7.39
07/07/22 at 07:42AM,0.00,0.00,0.00,0.00,0.00,-3653.30,-5202.00,-2215.00,89.27,6.60
07/07/22 at 07:52AM,0.00,0.00,0.00,0.00,0.00,-3897.90,-4496.00,-3463.00,114.44,5.01
07/07/22 at 08:02AM,0.00,0.00,0.00,0.00,0.00,-4048.90,-4665.00,-3487.00,170.42,4.03
07/07/22 at 08:12AM,0.00,0.00,0.00,0.00,0.00,-4805.30,-5455.00,-3756.00,331.82,-0.88
07/07/22 at 08:22AM,0.00,0.00,0.00,0.00,0.00,-4290.50,-4524.00,-3606.00,22.93,2.46
07/07/22 at 08:32AM,0.00,0.00,0.00,0.00,0.00,-3635.30,-4613.00,-2507.00,309.18,6.72
07/07/22 at 08:42AM,0.00,0.00,0.00,0.00,0.00,-4351.50,-5011.00,-3756.00,188.31,2.07
07/07/22 at 08:52AM,0.00,0.00,0.00,0.00,0.00,-3919.70,-4740.00,-2905.00,76.31,4.87
07/07/22 at 09:02AM,0.00,0.00,0.00,0.00,0.00,-4207.30,-5896.00,-3023.00,55.43,3.00
07/07/22 at 09:12AM,0.00,0.00,0.00,0.00,0.00,-3996.10,-4537.00,-3191.00,79.72,4.38
07/07/22 at 09:22AM,0.00,0.00,0.00,0.00,0.00,-3889.60,-4821.00,-3269.00,186.45,5.07
07/07/22 at 09:32AM,0.00,0.00,0.00,0.00,0.00,-3901.90,-5065.00,-2750.00,61.38,4.99
07/07/22 at 09:42AM,0.00,0.00,0.00,0.00,0.00,-4014.70,-5233.00,-2464.00,142.40,4.26
07/07/22 at 09:52AM,0.00,0.00,0.00,0.00,0.00,-4242.90,-5057.00,-3007.00,172.31,2.77
07/07/22 at 10:02AM,0.00,0.00,0.00,0.00,0.00,-4675.90,-5505.00,-3833.00,248.90,-0.04
07/07/22 at 10:12AM,0.00,0.00,0.00,0.00,0.00,-4465.40,-5448.00,-3877.00,184.80,1.33
07/07/22 at 10:22AM,0.00,0.00,0.00,0.00,0.00,-4120.70,-5019.00,-3374.00,68.21,3.57
07/07/22 at 10:32AM,0.00,0.00,0.00,0.00,0.00,-4336.40,-5566.00,-3657.00,388.83,2.17
07/07/22 at 10:42AM,0.00,0.00,0.00,0.00,0.00,-4154.20,-4816.00,-3206.00,209.28,3.35
07/07/22 at 10:52AM,0.00,0.00,0.00,0.00,0.00,-3769.80,-4470.00,-2926.00,181.45,5.85
07/07/22 at 11:02AM,0.00,0.00,0.00,0.00,0.00,-3888.30,-5225.00,-2350.00,486.45,5.08
07/07/22 at 11:12AM,0.00,0.00,0.00,0.00,0.00,-4229.20,-4808.00,-3627.00,107.45,2.86
07/07/22 at 11:22AM,0.00,0.00,0.00,0.00,0.00,-4008.00,-4751.00,-2944.00,50.91,4.30
07/07/22 at 11:32AM,0.00,0.00,0.00,0.00,0.00,-4260.80,-5218.00,-3504.00,71.53,2.66
07/07/22 at 11:42AM,0.00,0.00,0.00,0.00,0.00,-3902.30,-4671.00,-3292.00,151.38,4.99
07/07/22 at 11:52AM,0.00,0.00,0.00,0.00,0.00,-4085.70,-4736.00,-3396.00,101.92,3.79
07/07/22 at 12:02PM,0.00,0.00,0.00,0.00,0.00,-3957.30,-4786.00,-3207.00,10.66,4.63
07/07/22 at 12:12PM,0.00,0.00,0.00,0.00,0.00,-4124.20,-4596.00,-3470.00,83.74,3.54
07/07/22 at 12:22PM,0.00,0.00,0.00,0.00,0.00,-3886.40,-4857.00,-2713.00,227.24,5.09
07/07/22 at 12:32PM,0.00,0.00,0.00,0.00,0.00,-3943.60,-4812.00,-2921.00,41.30,4.72
07/07/22 at 12:42PM,0.00,0.00,0.00,0.00,0.00,-3591.70,-5072.00,-2326.00,400.25,7.00
07/07/22 at 12:52PM,0.00,0.00,0.00,0.00,0.00,-4248.80,-4732.00,-3735.00,106.32,2.74
07/07/22 at 01:02PM,0.10,0.00,1.00,0.03,0.49,-4083.90,-5176.00,-2881.00,78.39,3.81
07/07/22 at 01:12PM,0.00,0.00,0.00,0.00,0.00,-4382.00,-5301.00,-3539.00,290.61,1.87
07/07/22 at 01:22PM,0.00,0.00,0.00,0.00,0.00,-4154.60,-4730.00,-3289.00,106.70,3.35
07/07/22 at 01:32PM,0.00,0.00,0.00,0.00,0.00,-3727.90,-4730.00,-2530.00,98.69,6.12
07/07/22 at 01:42PM,0.00,0.00,0.00,0.00,0.00,-3771.50,-4455.00,-2783.00,11.54,5.83
07/07/22 at 01:52PM,0.00,0.00,0.00,0.00,0.00,-4536.00,-4921.00,-4029.00,23.72,0.87
07/07/22 at 02:02PM,0.00,0.00,0.00,0.00,0.00,-4293.50,-5193.00,-3283.00,207.92,2.44
07/07/22 at 02:12PM,0.00,0.00,0.00,0.00,0.00,-4386.00,-4890.00,-4024.00,51.23,1.84
07/07/22 at 02:22PM,0.00,0.00,0.00,0.00,0.00,-4976.20,-5339.00,-4330.00,68.24,-1.99
07/07/22 at 02:32PM,0.00,0.00,0.00,0.00,0.00,-4355.80,-5044.00,-3248.00,350.32,2.04
07/07/22 at 02:42PM,0.00,0.00,0.00,0.00,0.00,-3948.20,-4701.00,-2870.00,225.85,4.69
07/07/22 at 02:52PM,0.00,0.00,0.00,0.00,0.00,-3381.50,-4378.00,-2177.00,133.29,8.37
07/07/22 at 03:02PM,0.00,0.00,0.00,0.00,0.00,-3611.40,-4047.00,-3216.00,94.74,6.87
07/07/22 at 03:12PM,0.00,0.00,0.00,0.00,0.00,-3710.80,-4543.00,-2912.00,252.60,6.23
07/07/22 at 03:22PM,0.00,0.00,0.00,0.00,0.00,-3937.20,-4419.00,-3369.00,5.12,4.76
07/07/22 at 03:32PM,0.00,0.00,0.00,0.00,0.00,-4151.10,-4707.00,-3516.00,200.84,3.37
07/07/22 at 03:42PM,0.00,0.00,0.00,0.00,0.00,-3701.60,-4412.00,-2963.00,51.42,6.29
07/07/22 at 03:52PM,0.00,0.00,0.00,0.00,0.00,-3827.10,-5120.00,-2677.00,26.53,5.47
07/07/22 at 04:02PM,0.00,0.00,0.00,0.00,0.00,-4289.40,-5185.00,-3201.00,98.22,2.47
07/07/22 at 04:12PM,0.00,0.00,0.00,0.00,0.00,-4039.40,-4763.00,-3193.00,6.83,4.09
07/07/22 at 04:22PM,0.00,0.00,0.00,0.00,0.00,-4014.50,-5120.00,-3218.00,72.26,4.26
07/07/22 at 04:32PM,0.00,0.00,0.00,0.00,0.00,-3875.20,-4428.00,-3352.00,165.45,5.16
07/07/22 at 04:42PM,0.00,0.00,0.00,0.00,0.00,-4007.70,-4605.00,-3397.00,48.79,4.30
07/07/22 at 04:53PM,0.00,0.00,0.00,0.00,0.00,-3528.30,-3923.00,-3133.00,6.42,7.41
07/07/22 at 05:03PM,0.00,0.00,0.00,0.00,0.00,-2865.10,-3590.00,-1949.00,72.76,11.72
07/07/22 at 05:13PM,0.30,0.00,1.00,0.22,1.47,-2453.90,-2893.00,-1570.00,211.21,14.39
07/07/22 at 05:23PM,0.60,0.00,1.00,0.19,2.94,-2456.50,-3218.00,-1670.00,204.76,14.37
07/07/22 at 05:33PM,0.70,0.00,1.00,0.09,3.43,-2402.50,-3175.00,-1383.00,244.29,14.72
07/07/22 at 05:43PM,0.80,0.00,1.00,0.25,3.92,-2518.00,-3573.00,-1886.00,43.96,13.97
07/07/22 at 05:53PM,6.10,6.00,7.00,0.03,29.89,-340.00,-731.00,111.00,11.38,28.12
07/07/22 at 06:03PM,7.50,7.00,8.00,0.16,36.75,1098.10,740.00,1486.00,28.49,37.46
07/07/22 at 06:13PM,8.10,8.00,9.00,0.03,39.69,1332.90,1150.00,1856.00,165.42,38.98
07/07/22 at 06:23PM,8.70,8.00,9.00,0.09,42.63,1864.50,1271.00,2473.00,84.59,42.43
07/07/22 at 06:33PM,10.50,10.00,13.00,0.79,51.45,3159.30,2753.00,3596.00,128.48,50.84
07/07/22 at 06:43PM,11.00,11.00,11.00,0.00,53.90,3440.40,2953.00,3945.00,147.87,52.66
07/07/22 at 06:53PM,12.10,11.00,13.00,0.03,59.29,4168.70,3933.00,4661.00,155.68,57.39
