Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
08/09/22 at 12:02AM,0.00,0.00,0.00,0.00,0.00,-3733.90,-4194.00,-3212.00,145.50,6.08
08/09/22 at 12:12AM,0.00,0.00,0.00,0.00,0.00,-4311.70,-5061.00,-3515.00,151.57,2.33
08/09/22 at 12:22AM,0.00,0.00,0.00,0.00,0.00,-4288.20,-4704.00,-3860.00,13.03,2.48
08/09/22 at 12:32AM,0.00,0.00,0.00,0.00,0.00,-4244.00,-5332.00,-3299.00,170.76,2.77
08/09/22 at 12:42AM,0.00,0.00,0.00,0.00,0.00,-4221.50,-4721.00,-3854.00,26.09,2.91
08/09/22 at 12:52AM,0.00,0.00,0.00,0.00,0.00,-3879.90,-5151.00,-2794.00,379.50,5.13
08/09/22 at 01:02AM,0.00,0.00,0.00,0.00,0.00,-3804.90,-4338.00,-3132.00,212.79,5.62
08/09/22 at 01:12AM,0.00,0.00,0.00,0.00,0.00,-4442.40,-5185.00,-3737.00,34.97,1.48
08/09/22 at 01:22AM,0.00,0.00,0.00,0.00,0.00,-4107.90,-5257.00,-3229.00,183.70,3.65
08/09/22 at 01:32AM,0.00,0.00,0.00,0.00,0.00,-4341.70,-5130.00,-3764.00,19.70,2.13
08/09/22 at 01:42AM,0.00,0.00,0.00,0.00,0.00,-4206.90,-5178.00,-3487.00,212.16,3.01
08/09/22 at 01:52AM,0.00,0.00,0.00,0.00,0.00,-4130.10,-4904.00,-3308.00,2.81,3.51
08/09/22 at 02:02AM,0.00,0.00,0.00,0.00,0.00,-4386.60,-4988.00,-3618.00,25.49,1.84
08/09/22 at 02:12AM,0.00,0.00,0.00,0.00,0.00,-3979.50,-4799.00,-3333.00,47.91,4.48
08/09/22 at 02:22AM,0.00,0.00,0.00,0.00,0.00,-3952.00,-4438.00,-3106.00,129.02,4.66
08/09/22 at 02:32AM,0.00,0.00,0.00,0.00,0.00,-4055.70,-4648.00,-3609.00,179.71,3.99
08/09/22 at 02:42AM,0.00,0.00,0.00,0.00,0.00,-4527.80,-5077.00,-4142.00,173.67,0.92
08/09/22 at 02:52AM,0.00,0.00,0.00,0.00,0.00,-4591.40,-4964.00,-4353.00,57.05,0.51
08/09/22 at 03:02AM,0.00,0.00,0.00,0.00,0.00,-4097.30,-5133.00,-3278.00,327.52,3.72
08/09/22 at 03:12AM,0.00,0.00,0.00,0.00,0.00,-4310.50,-5031.00,-3570.00,46.96,2.33
08/09/22 at 03:22AM,0.00,0.00,0.00,0.00,0.00,-4524.30,-5617.00,-3901.00,107.93,0.95
08/09/22 at 03:32AM,0.00,0.00,0.00,0.00,0.00,-3642.90,-4427.00,-2990.00,163.21,6.67
08/09/22 at 03:42AM,0.00,0.00,0.00,0.00,0.00,-3581.10,-5009.00,-2130.00,138.86,7.07
08/09/22 at 03:52AM,0.00,0.00,0.00,0.00,0.00,-3755.40,-4828.00,-2887.00,274.61,5.94
08/09/22 at 04:02AM,0.00,0.00,0.00,0.00,0.00,-4282.10,-5312.00,-3489.00,106.60,2.52
08/09/22 at 04:13AM,0.00,0.00,0.00,0.00,0.00,-3242.10,-3874.00,-2474.00,77.76,9.27
08/09/22 at 04:23AM,0.00,0.00,0.00,0.00,0.00,-3772.30,-4819.00,-2521.00,331.00,5.83
08/09/22 at 04:33AM,0.00,0.00,0.00,0.00,0.00,-4034.40,-4600.00,-3672.00,110.17,4.13
08/09/22 at 04:43AM,0.00,0.00,0.00,0.00,0.00,-4268.50,-4960.00,-3473.00,180.41,2.61
08/09/22 at 04:53AM,0.00,0.00,0.00,0.00,0.00,-4434.90,-5026.00,-3960.00,150.18,1.53
08/09/22 at 05:03AM,0.00,0.00,0.00,0.00,0.00,-4117.40,-4948.00,-3322.00,37.44,3.59
08/09/22 at 05:13AM,0.00,0.00,0.00,0.00,0.00,-4230.10,-5106.00,-3459.00,196.09,2.86
08/09/22 at 05:23AM,0.00,0.00,0.00,0.00,0.00,-3987.80,-4842.00,-2511.00,179.36,4.43
08/09/22 at 05:33AM,0.00,0.00,0.00,0.00,0.00,-3939.10,-4833.00,-3120.00,174.84,4.75
08/09/22 at 05:43AM,0.00,0.00,0.00,0.00,0.00,-4117.30,-5318.00,-3340.00,187.11,3.59
08/09/22 at 05:53AM,0.00,0.00,0.00,0.00,0.00,-4213.30,-4902.00,-3522.00,114.70,2.97
08/09/22 at 06:03AM,0.00,0.00,0.00,0.00,0.00,-4453.20,-4998.00,-4104.00,172.28,1.41
08/09/22 at 06:13AM,0.00,0.00,0.00,0.00,0.00,-4342.80,-5492.00,-3264.00,187.59,2.12
08/09/22 at 06:23AM,0.00,0.00,0.00,0.00,0.00,-4420.80,-5363.00,-3524.00,297.95,1.62
08/09/22 at 06:33AM,0.00,0.00,0.00,0.00,0.00,-4646.40,-5346.00,-3700.00,11.89,0.15
08/09/22 at 06:43AM,0.00,0.00,0.00,0.00,0.00,-3720.60,-4235.00,-2747.00,87.78,6.16
08/09/22 at 06:53AM,0.00,0.00,0.00,0.00,0.00,-3856.80,-4442.00,-2914.00,55.40,5.28
08/09/22 at 07:03AM,0.00,0.00,0.00,0.00,0.00,-3273.00,-3657.00,-2962.00,57.55,9.07
08/09/22 at 07:13AM,0.00,0.00,0.00,0.00,0.00,-3299.50,-3792.00,-2498.00,61.82,8.90
08/09/22 at 07:23AM,0.00,0.00,0.00,0.00,0.00,-3697.60,-4276.00,-3144.00,143.38,6.31
08/09/22 at 07:33AM,0.00,0.00,0.00,0.00,0.00,-3923.00,-4960.00,-2932.00,116.06,4.85
08/09/22 at 07:43AM,0.00,0.00,0.00,0.00,0.00,-3559.10,-4536.00,-1629.00,84.40,7.21
08/09/22 at 07:53AM,0.00,0.00,0.00,0.00,0.00,-3200.70,-4215.00,-2358.00,320.75,9.54
08/09/22 at 08:03AM,0.10,0.00,1.00,0.03,0.49,-3315.80,-3999.00,-2734.00,55.40,8.79
08/09/22 at 08:13AM,0.40,0.00,1.00,0.19,1.96,-2445.70,-3449.00,-1552.00,317.27,14.44
08/09/22 at 08:23AM,3.00,2.00,4.00,0.00,14.70,-1518.40,-2029.00,-763.00,76.08,20.46
08/09/22 at 08:33AM,6.50,6.00,7.00,0.16,31.85,76.20,-56.00,436.00,3.86,30.82
08/09/22 at 08:43AM,2.00,2.00,2.00,0.00,9.80,-1447.90,-2014.00,-801.00,179.02,20.92
08/09/22 at 08:53AM,1.20,1.00,3.00,0.06,5.88,-2384.70,-3209.00,-2063.00,11.80,14.84
08/09/22 at 09:03AM,2.00,2.00,2.00,0.00,9.80,-1504.10,-2117.00,-801.00,9.20,20.56
08/09/22 at 09:13AM,1.60,1.00,2.00,0.13,7.84,-2046.70,-2342.00,-1505.00,19.07,17.03
