Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
20/06/22 at 12:02AM,0.00,0.00,0.00,0.00,0.00,-3883.10,-4533.00,-2865.00,10.09,5.11
20/06/22 at 12:12AM,0.00,0.00,0.00,0.00,0.00,-4460.60,-5064.00,-3883.00,67.80,1.36
20/06/22 at 12:22AM,0.00,0.00,0.00,0.00,0.00,-4050.20,-4735.00,-3465.00,28.71,4.02
20/06/22 at 12:32AM,0.10,0.00,1.00,0.03,0.49,-4404.50,-5220.00,-3345.00,167.13,1.72
20/06/22 at 12:42AM,0.00,0.00,0.00,0.00,0.00,-4497.80,-4836.00,-4079.00,80.39,1.12
20/06/22 at 12:52AM,0.00,0.00,0.00,0.00,0.00,-4041.00,-4975.00,-3114.00,176.14,4.08
20/06/22 at 01:02AM,0.00,0.00,0.00,0.00,0.00,-3918.80,-4371.00,-3235.00,131.93,4.88
20/06/22 at 01:12AM,0.00,0.00,0.00,0.00,0.00,-3701.90,-5066.00,-2591.00,91.36,6.29
20/06/22 at 01:22AM,0.00,0.00,0.00,0.00,0.00,-3823.30,-4522.00,-3093.00,192.99,5.50
20/06/22 at 01:32AM,0.10,0.00,1.00,0.28,0.49,-4409.10,-5031.00,-3589.00,28.11,1.69
20/06/22 at 01:42AM,0.00,0.00,0.00,0.00,0.00,-4190.70,-5460.00,-2974.00,159.79,3.11
20/06/22 at 01:53AM,0.00,0.00,0.00,0.00,0.00,-4316.90,-5037.00,-3394.00,62.01,2.29
20/06/22 at 02:03AM,0.00,0.00,0.00,0.00,0.00,-3950.40,-4928.00,-3202.00,236.66,4.67
20/06/22 at 02:13AM,0.00,0.00,0.00,0.00,0.00,-4571.90,-5974.00,-3300.00,46.77,0.64
20/06/22 at 02:23AM,0.00,0.00,0.00,0.00,0.00,-4689.00,-5596.00,-3560.00,286.82,-0.12
20/06/22 at 02:33AM,0.00,0.00,0.00,0.00,0.00,-3983.10,-4643.00,-2901.00,188.82,4.46
20/06/22 at 02:43AM,0.00,0.00,0.00,0.00,0.00,-4516.50,-5182.00,-3546.00,83.64,1.00
20/06/22 at 02:53AM,0.00,0.00,0.00,0.00,0.00,-4188.80,-5454.00,-3398.00,55.59,3.12
20/06/22 at 03:03AM,0.00,0.00,0.00,0.00,0.00,-4298.60,-5092.00,-3482.00,148.82,2.41
20/06/22 at 03:13AM,0.00,0.00,0.00,0.00,0.00,-4231.30,-4742.00,-3608.00,123.55,2.85
20/06/22 at 03:23AM,0.00,0.00,0.00,0.00,0.00,-3940.50,-4748.00,-3393.00,173.13,4.74
20/06/22 at 03:33AM,0.00,0.00,0.00,0.00,0.00,-3805.90,-4805.00,-2961.00,20.21,5.61
20/06/22 at 03:43AM,0.00,0.00,0.00,0.00,0.00,-4440.00,-5033.00,-3631.00,18.02,1.49
20/06/22 at 03:53AM,0.00,0.00,0.00,0.00,0.00,-3953.90,-4675.00,-3003.00,116.09,4.65
20/06/22 at 04:03AM,0.00,0.00,0.00,0.00,0.00,-3644.30,-4579.00,-3120.00,9.27,6.66
20/06/22 at 04:13AM,0.00,0.00,0.00,0.00,0.00,-3957.60,-4990.00,-2870.00,133.01,4.63
20/06/22 at 04:23AM,0.00,0.00,0.00,0.00,0.00,-4108.80,-4747.00,-3598.00,12.40,3.64
20/06/22 at 04:33AM,0.00,0.00,0.00,0.00,0.00,-4377.00,-5179.00,-3432.00,253.61,1.90
20/06/22 at 04:43AM,0.00,0.00,0.00,0.00,0.00,-3695.80,-4526.00,-3109.00,11.13,6.33
20/06/22 at 04:53AM,0.00,0.00,0.00,0.00,0.00,-4312.60,-4991.00,-3586.00,229.45,2.32
