Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
17/08/22 at 12:10AM,0.00,0.00,0.00,0.00,0.00,-4137.50,-4833.00,-3281.00,95.34,3.46
17/08/22 at 12:20AM,0.00,0.00,0.00,0.00,0.00,-4074.60,-4864.00,-2860.00,82.73,3.87
17/08/22 at 12:30AM,0.00,0.00,0.00,0.00,0.00,-4153.40,-4544.00,-3386.00,52.05,3.35
17/08/22 at 12:40AM,0.00,0.00,0.00,0.00,0.00,-4024.20,-5114.00,-3179.00,228.38,4.19
17/08/22 at 12:50AM,0.00,0.00,0.00,0.00,0.00,-4050.20,-4675.00,-3442.00,81.65,4.02
17/08/22 at 01:00AM,0.00,0.00,0.00,0.00,0.00,-3851.20,-4696.00,-3216.00,22.83,5.32
17/08/22 at 01:10AM,0.00,0.00,0.00,0.00,0.00,-4375.30,-4832.00,-4011.00,22.67,1.91
17/08/22 at 01:20AM,0.00,0.00,0.00,0.00,0.00,-3887.90,-4646.00,-3243.00,203.94,5.08
17/08/22 at 01:30AM,0.00,0.00,0.00,0.00,0.00,-4292.30,-5178.00,-3525.00,280.08,2.45
17/08/22 at 01:40AM,0.00,0.00,0.00,0.00,0.00,-3996.50,-5339.00,-2753.00,280.02,4.37
17/08/22 at 01:50AM,0.00,0.00,0.00,0.00,0.00,-4490.60,-5030.00,-3156.00,26.06,1.16
17/08/22 at 02:00AM,0.00,0.00,0.00,0.00,0.00,-4464.10,-5266.00,-3692.00,123.68,1.34
17/08/22 at 02:10AM,0.00,0.00,0.00,0.00,0.00,-4041.20,-4921.00,-2615.00,316.61,4.08
17/08/22 at 02:20AM,0.00,0.00,0.00,0.00,0.00,-4263.70,-5561.00,-3278.00,173.20,2.64
17/08/22 at 02:30AM,0.00,0.00,0.00,0.00,0.00,-3928.50,-4417.00,-2991.00,40.64,4.81
17/08/22 at 02:40AM,0.00,0.00,0.00,0.00,0.00,-4057.40,-4906.00,-3106.00,70.39,3.98
17/08/22 at 02:50AM,0.00,0.00,0.00,0.00,0.00,-3768.60,-4438.00,-2871.00,211.68,5.85
17/08/22 at 03:00AM,0.70,0.00,7.00,0.22,3.43,-4030.30,-4992.00,-3329.00,221.77,4.15
17/08/22 at 03:10AM,0.10,0.00,1.00,0.03,0.49,-4180.80,-5070.00,-3224.00,302.57,3.18
17/08/22 at 03:20AM,0.00,0.00,0.00,0.00,0.00,-3890.40,-4611.00,-3291.00,74.76,5.06
17/08/22 at 03:30AM,0.00,0.00,0.00,0.00,0.00,-4026.50,-4577.00,-3201.00,77.00,4.18
17/08/22 at 03:40AM,0.00,0.00,0.00,0.00,0.00,-3822.20,-4483.00,-2976.00,175.44,5.51
17/08/22 at 03:50AM,0.00,0.00,0.00,0.00,0.00,-4152.90,-5294.00,-3568.00,130.32,3.36
17/08/22 at 04:00AM,0.00,0.00,0.00,0.00,0.00,-3731.30,-4592.00,-3137.00,31.72,6.10
