Date, arduino, min, max, ec_type, arduino_mv, HX711, min, max, ec_type, HX711_mv
05/09/22 at 12:08AM,0.00,0.00,0.00,0.00,0.00,-4041.40,-4906.00,-2972.00,112.70,4.08
05/09/22 at 12:18AM,0.00,0.00,0.00,0.00,0.00,-3992.50,-4872.00,-2844.00,265.47,4.40
05/09/22 at 12:28AM,0.00,0.00,0.00,0.00,0.00,-3613.40,-4624.00,-2534.00,89.62,6.86
05/09/22 at 12:38AM,0.00,0.00,0.00,0.00,0.00,-4066.80,-5214.00,-3106.00,245.14,3.92
05/09/22 at 12:48AM,0.00,0.00,0.00,0.00,0.00,-4213.80,-4946.00,-3598.00,123.08,2.96
05/09/22 at 12:58AM,0.00,0.00,0.00,0.00,0.00,-3623.10,-4355.00,-2763.00,231.45,6.80
05/09/22 at 01:08AM,0.00,0.00,0.00,0.00,0.00,-3734.20,-5078.00,-2546.00,179.36,6.08
05/09/22 at 01:18AM,0.00,0.00,0.00,0.00,0.00,-3903.90,-5121.00,-3215.00,96.42,4.97
05/09/22 at 01:28AM,0.00,0.00,0.00,0.00,0.00,-3515.80,-4269.00,-2608.00,98.60,7.49
05/09/22 at 01:38AM,0.00,0.00,0.00,0.00,0.00,-4269.60,-5252.00,-3421.00,78.61,2.60
05/09/22 at 01:48AM,0.00,0.00,0.00,0.00,0.00,-4258.70,-4738.00,-3679.00,75.36,2.67
05/09/22 at 01:58AM,0.00,0.00,0.00,0.00,0.00,-3488.40,-4506.00,-2393.00,62.42,7.67
05/09/22 at 01:17AM,25.60,25.00,27.00,0.13,125.44,16164.70,15238.00,16945.00,190.91,135.29
05/09/22 at 01:27AM,19.90,19.00,21.00,0.03,97.51,11181.20,10494.00,11800.00,217.31,102.93
05/09/22 at 01:37AM,6.70,6.00,8.00,0.09,32.83,39.40,-337.00,400.00,72.29,30.58
05/09/22 at 01:47AM,3.10,3.00,4.00,0.03,15.19,-971.00,-1523.00,-475.00,43.32,24.02
05/09/22 at 01:57AM,15.00,13.00,18.00,0.95,73.50,5791.80,3990.00,8331.00,802.97,67.93
05/09/22 at 02:07AM,5.90,5.00,6.00,0.03,28.91,526.40,140.00,936.00,83.93,33.74
05/09/22 at 02:17AM,5.00,5.00,5.00,0.00,24.50,80.50,-87.00,310.00,62.77,30.85
05/09/22 at 02:27AM,6.50,6.00,9.00,0.16,31.85,1136.00,795.00,1664.00,17.08,37.70
05/09/22 at 02:37AM,8.60,8.00,13.00,1.39,42.14,2224.90,1748.00,2535.00,98.06,44.77
05/09/22 at 02:47AM,11.00,10.00,12.00,0.00,53.90,4484.20,3997.00,4852.00,154.07,59.44
05/09/22 at 02:57AM,4.70,4.00,5.00,0.09,23.03,-389.10,-887.00,2.00,120.13,27.80
05/09/22 at 03:07AM,21.60,21.00,22.00,0.13,105.84,13726.10,13229.00,14748.00,28.81,119.46
05/09/22 at 03:17AM,23.20,23.00,24.00,0.06,113.68,15093.00,14723.00,15411.00,79.06,128.33
